Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;2;11.5999994278;16.0;5;33.0;
4;1;9.0;11.5;6;23.0;2;11.5999994278;16.0;5;33.2400000095;
5;1;9.60000038147;11.5;6;23.0;2;12.7719993591;16.0;5;33.2548154593;
6;1;10.6000003815;11.5;6;23.0;2;13.8532447815;15.8719997406;5;33.3502860069;
7;1;11.6000003815;11.5;6;23.0;2;14.9510059357;15.7567996979;5;33.6419963837;
8;1;11.8999996185;11.5;6;23.4599990845;2;15.0925989151;15.6991195679;5;33.9904289246;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;15.1971292496;15.6472072601;4;34.951518774;
10;2;12.4463853836;11.9106416702;5;25.0;2;17.4033279419;15.8360004425;4;35.6421747208;
11;2;12.5000009537;12.0;5;26.2400007248;2;19.4033279419;15.8360004425;4;36.4037013054;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;21.4033279419;15.8360004425;4;37.2752642632;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;23.1004505157;15.8360004425;5;38.2585301399;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;24.3954315186;15.8360004425;5;39.3495774269;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;25.722743988;15.8360004425;5;40.5375890732;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;26.161277771;15.8360004425;6;41.8041067123;
17;2;21.5237102509;14.0;6;29.3048160076;3;26.5412330627;15.8360004425;5;43.1232309341;
18;2;22.5378303528;14.0;6;29.3530313969;3;26.9369697571;15.8360004425;5;44.4630393982;
19;2;22.8059082031;14.0;6;29.4023760557;3;27.3389129639;15.8360004425;5;45.7882318497;
20;3;22.3999996185;14.420712471;6;29.4528282881;3;27.7364692688;15.8360004425;5;47.0636510849;
21;3;22.3999996185;14.0;6;29.5043625832;3;28.1190948486;15.8360004425;5;48.2579975128;
22;3;22.3999996185;14.4513092041;6;29.5569496155;3;26.477399826;16.8360004425;5;49.3469276428;
23;3;22.8670845032;14.0;6;29.6105561256;3;25.477399826;16.8360004425;5;50.3148822784;
24;3;22.8831672668;14.0;6;29.6651450396;3;24.477399826;16.8360004425;5;51.1553916931;
25;3;22.3999996185;14.49954319;6;29.72067523;3;24.477399826;17.8360004425;5;51.8700370789;
26;3;20.9162025452;15.0;6;29.7771017551;3;23.477399826;16.8360004425;5;52.466550827;
27;3;19.9331302643;16.0;6;29.8343759775;3;22.477399826;16.8360004425;6;52.9566383362;
28;3;18.9503116608;17.0;6;29.8924454451;3;21.477399826;16.8360004425;6;53.3539638519;
29;3;17.9677333832;18.0;6;29.9512542486;3;20.477399826;16.8360004425;6;53.6725578308;
30;3;16.985376358;19.0;6;30.0107431412;3;19.477399826;16.8360004425;6;53.8233604431;
31;3;16.0032234192;20.0;6;30.0708494186;3;19.477399826;16.8360004425;5;54.8233604431;
32;3;15.0212545395;21.0;7;30.1315076351;3;20.477399826;18.3360004425;5;54.9914052486;
33;3;14.6394519806;22.0;7;30.1926498413;3;20.477399826;19.4200229645;5;55.185726285;
34;3;14.6577949524;23.0;7;30.2542052269;3;20.9757995605;20.5171833038;5;55.4097280502;
35;3;15.6762619019;24.5;6;31.3161010742;3;21.9757995605;20.8360004425;5;55.6670069695;
36;3;16.0;25.5;6;31.4182629585;3;22.6454086304;22.7578239441;5;55.9479775429;
37;3;16.0;27.5200004578;6;31.5217986107;3;23.2827949524;25.7578239441;6;56.2657983303;
38;3;16.0;28.7608985901;7;31.6266329288;4;23.6454086304;25.7578239441;5;56.6233992577;
39;3;17.0;26.8133163452;7;31.7326868773;4;24.6454086304;27.7578239441;5;57.0233440399;
40;3;16.0;27.8663425446;8;31.8398779631;4;25.6454086304;29.7578239441;7;57.4676170349;
41;3;16.0;28.9199390411;8;31.9481203556;5;26.6454086304;31.7578239441;7;57.9573807716;
42;3;17.0;26.9740600586;9;32.0573260784;5;25.6454086304;31.8360004425;7;58.4927182198;
43;3;16.0;28.0286636353;11;32.1674039364;5;25.0462150574;32.8359985352;8;59.0723829269;
44;3;16.0;29.0837020874;11;32.2782603502;5;24.6454086304;31.8360004425;8;59.6935815811;
45;3;17.0;27.1391296387;12;32.3897997141;5;23.6454086304;31.8360004425;8;60.3518309593;
46;3;18.0;28.1391296387;13;32.5019245148;5;23.6454086304;31.8360004425;9;61.0409183502;
47;3;19.4513092041;29.1391296387;13;32.6145358086;5;23.6454086304;31.8360004425;9;61.7530045509;
48;3;20.4670848846;30.1391296387;14;32.7275333405;5;23.6454086304;31.8360004425;9;62.4788789749;
49;3;21.4831676483;31.1391296387;15;32.8408156633;5;23.6454086304;31.8360004425;11;63.2083721161;
50;3;22.0;32.1391296387;15;32.9542806149;5;24.6454086304;32.8359985352;11;63.9308843613;
51;3;23.0;31.4771404266;16;33.0678253174;5;23.6454086304;31.8360004425;11;64.6359910965;
52;3;24.5331306458;30.645362854;16;33.1813470125;6;22.9808673859;31.8360004425;9;82.5640459061;
53;3;24.3999996185;31.590675354;17;33.2947429419;7;26.9808673859;32.8359985352;8;85.0692071915;
54;3;24.9677333832;30.7011489868;17;33.4079102278;7;27.9808673859;35.8359985352;8;86.5743105412;
55;3;25.985376358;29.0;17;33.5207471848;7;28.9808673859;38.8359985352;9;87.9445712566;
56;3;25.4530010223;30.0;17;33.6331524849;7;29.9808673859;41.8359985352;9;89.1872144938;
57;3;25.0212554932;30.0;18;33.7450258732;7;31.9808673859;41.8359985352;9;90.3143365383;
58;3;25.3999996185;30.0;18;33.8562688828;7;31.9808673859;44.8359985352;11;91.3410756588;
59;3;26.156879425;29.0;19;33.9667842388;7;32.9808654785;47.1721343994;13;92.2840209007;
60;4;25.5137729645;30.0;19;34.0764765739;7;33.9808654785;49.3656387329;14;93.0383687019;
61;4;25.5281124115;29.0;19;34.1852531433;8;35.5323104858;48.5826835632;14;94.4046804905;
62;4;26.2555770874;29.0;20;34.2930226326;8;34.7291717529;50.8247795105;14;97.8279225826;
63;4;26.2879047394;29.0;20;34.3996973038;8;36.1925811768;50.6862030029;15;100.643464804;
64;4;26.3199081421;29.0;19;34.505191803;8;37.533706665;51.4163513184;16;102.976035595;
65;4;26.3515586853;29.0;19;34.6094241142;8;38.7800559998;53.0565490723;17;104.526653767;
66;4;24.3999996185;31.0;21;35.690372467;8;39.844379425;54.499835968;17;105.753745079;
67;4;27.2071113586;30.0;21;35.7925100327;8;37.844379425;56.9323043823;18;107.706084251;
