Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.3753604889;
4;1;9.0;11.5;6;23.0;1;11.2750720978;15.6876802444;6;30.8131847382;
5;1;9.60000038147;11.5;6;23.0;1;12.2750720978;15.4065923691;6;30.307226181;
6;1;10.6000003815;11.5;6;23.0;1;13.2750720978;15.1536130905;6;29.8518638611;
7;1;11.6000003815;11.5;6;23.0;1;13.9555587769;14.9259319305;6;29.522518158;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.8567552567;14.761259079;6;29.2261066437;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;13.7678318024;14.6130533218;6;29.6795482635;
10;1;12.1463851929;11.9106416702;6;24.0;1;15.8567552567;14.8397741318;6;29.7775993347;
11;1;12.2000007629;12.0;6;25.2000007629;1;16.856754303;14.8887996674;6;29.7775993347;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;17.856754303;14.8887996674;6;29.7775993347;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;18.856754303;14.8887996674;6;29.7775993347;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;19.856754303;14.8887996674;6;29.7775993347;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;20.856754303;14.8887996674;6;29.7775993347;
16;1;18.1463851929;13.943564415;7;28.0;1;20.9332809448;14.8887996674;8;29.7775993347;
17;1;19.1463851929;14.0;7;28.0;1;20.9332809448;14.8887996674;8;29.7775993347;
18;1;20.1463851929;14.0;7;28.0;1;20.9332809448;14.8887996674;8;29.7775993347;
19;1;20.3999996185;14.0;7;28.0;1;20.9332809448;14.8887996674;8;29.7775993347;
20;1;20.3999996185;14.0;8;28.0;1;20.9332809448;14.8887996674;10;29.7775993347;
21;1;20.3999996185;14.0;8;28.0;1;20.9332809448;14.8887996674;10;29.7775993347;
22;1;20.3999996185;14.0;8;28.0;1;20.9332809448;14.8887996674;10;29.7775993347;
23;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;10;29.7775993347;
24;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;12;29.7775993347;
25;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;12;29.7775993347;
26;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;12;29.7775993347;
27;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;12;29.7775993347;
28;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;13;29.7775993347;
29;1;20.3999996185;14.0;9;28.0;1;20.9332809448;14.8887996674;13;29.7775993347;
30;1;20.3999996185;14.0;9;28.0;2;20.0399513245;14.8887996674;8;44.7775993347;
31;1;20.3999996185;14.0;9;28.0;2;19.0399513245;15.8887996674;8;45.5275993347;
32;1;20.3999996185;14.0;9;28.0;2;19.0399513245;16.8887996674;8;46.1969738007;
33;1;20.3999996185;14.0;9;28.0;3;19.0399513245;17.8887996674;7;46.7848892212;
34;1;20.3999996185;14.0;9;28.0;3;19.0399513245;18.8887996674;7;47.2938690186;
35;1;20.3999996185;14.0;9;28.0;3;19.0399513245;19.8887996674;8;47.728925705;
36;1;20.3999996185;14.0;9;28.0;3;19.0399513245;20.8887996674;8;48.0966892242;
37;1;20.3999996185;14.0;10;28.0;3;19.0399513245;21.8887996674;8;48.4046173096;
38;1;20.3999996185;14.0;10;28.0;3;19.588104248;22.8887996674;9;48.6603622437;
39;1;20.3999996185;14.0;11;28.0;3;19.6648292542;23.8887996674;9;48.7775993347;
40;1;20.3999996185;14.0;11;28.0;3;19.7000007629;24.8887996674;10;48.7775993347;
41;1;20.3999996185;14.0;11;28.0;3;19.7000007629;25.8887996674;10;48.7775993347;
42;1;20.3999996185;14.0;12;28.0;3;20.7000007629;24.8887996674;10;48.7775993347;
43;1;20.3999996185;14.0;12;28.0;3;21.7000007629;24.8887996674;11;48.7775993347;
44;1;20.3999996185;14.0;12;28.0;3;22.7000007629;24.8887996674;11;49.7775993347;
45;1;20.3999996185;15.0;13;28.0;3;24.7000007629;24.9888000488;12;49.8075993061;
46;1;20.3999996185;16.0;13;28.0;3;26.7000007629;24.9888000488;12;49.6866381168;
47;1;20.3999996185;17.0;14;28.0;3;28.0181770325;25.913022995;12;49.5814168453;
48;1;20.3999996185;18.0;14;28.0;3;29.0275306702;26.8448257446;13;49.4904110432;
49;1;20.3999996185;19.0;15;28.0;3;29.9661178589;27.6710948944;13;49.4122475386;
50;1;20.3999996185;19.0;15;28.0;3;29.945980072;27.6126232147;14;49.3456875086;
51;1;20.3999996185;19.0;15;28.0;3;29.9289970398;27.5596179962;15;49.2896165848;
52;1;20.3999996185;19.0;16;28.0;3;29.9148597717;27.5115318298;15;49.2430241108;
53;2;20.3999996185;19.0;17;28.0;3;29.9032974243;27.4678668976;15;49.2050030231;
54;2;20.3999996185;19.0;17;28.0;4;30.8940658569;28.4281749725;15;50.1747307777;
55;2;20.3999996185;19.0;17;28.0;4;31.8869438171;29.3920593262;15;50.3262674809;
56;2;20.3999996185;19.0;18;28.0;4;31.8817253113;30.3591594696;15;50.5126421452;
57;2;20.3999996185;19.0;18;28.0;4;31.8782348633;31.3291454315;16;50.7371282578;
58;2;20.3999996185;19.0;19;28.0;4;29.4591712952;34.0421295166;15;51.0032973289;
59;2;20.3999996185;19.0;17;28.0;4;28.900177002;35.3218307495;16;51.3149238825;
60;2;20.3999996185;19.0;17;28.0;4;27.9113349915;36.7254219055;16;51.6758342981;
61;2;20.3999996185;19.0;17;28.0;4;26.9226074219;37.9507904053;16;52.0897001028;
62;2;20.3999996185;19.0;17;28.0;5;27.9339866638;36.2075691223;16;52.5597788095;
63;2;18.3999996185;20.0;18;29.0;5;28.9454612732;35.4980812073;16;53.0885829926;
64;2;20.3999996185;20.0;18;29.0199999809;5;29.95703125;34.8241539001;16;55.2322624922;
65;2;22.3999996185;21.0;18;29.0401959419;5;31.1446628571;35.4870185852;16;57.1289452314;
66;3;22.3999996185;22.0;16;43.5605818033;5;32.3042297363;36.2172279358;16;58.7676821947;
67;4;23.3999996185;23.0;12;50.1927322149;4;30.9067192078;28.0085506439;16;53.1967940331;
68;4;25.3999996185;25.0;12;51.3480308056;4;29.0199298859;28.9708156586;17;54.4988296032;
69;4;27.3999996185;26.7509498596;13;52.4630397558;4;29.1105384827;30.9406108856;17;54.6582518816;
70;4;28.3999996185;28.1565380096;13;53.5337347984;4;29.128364563;32.9346694946;17;54.6961250305;
