Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.3753604889;
4;1;9.0;11.5;6;23.0;1;11.2750720978;15.6876802444;6;30.8131847382;
5;1;9.60000038147;11.5;6;23.0;1;12.2750720978;15.4065923691;6;30.307226181;
6;1;10.6000003815;11.5;6;23.0;1;13.2750720978;15.1536130905;6;29.8518638611;
7;1;11.6000003815;11.5;6;23.0;1;13.9555587769;14.9259319305;6;29.522518158;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.8567552567;14.761259079;6;29.2261066437;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;13.7678318024;14.6130533218;6;29.6795482635;
10;1;12.1463851929;11.9106416702;6;24.0;1;15.8567552567;14.8397741318;6;29.7775993347;
11;1;12.2000007629;12.0;6;25.2000007629;1;16.856754303;14.8887996674;6;29.7775993347;
12;2;14.1463851929;12.8000001907;5;27.1576004028;1;17.856754303;14.8887996674;6;29.7775993347;
13;2;16.1463851929;13.0788002014;5;27.9311039448;1;18.856754303;14.8887996674;6;29.6260471344;
14;2;18.1463851929;13.4505519867;5;28.5263216496;1;19.856754303;14.8130235672;6;29.4896507263;
15;2;19.4645614624;13.7328653336;5;28.978894949;1;20.8468952179;14.7448253632;6;29.3668937683;
16;2;20.4739151001;13.943564415;5;29.1235172749;1;20.8100681305;14.6834468842;8;29.2564125061;
17;2;21.4834403992;14.0;4;29.1558350325;2;21.7769241333;14.6282062531;6;30.1569786072;
18;2;22.4931354523;14.0;4;29.1887089014;2;22.7470932007;14.5784893036;6;30.0815867186;
19;2;22.3999996185;14.0;6;29.2221269608;2;22.7202472687;14.533744812;6;30.0151979923;
20;2;22.3999996185;14.0;6;29.2560760975;2;22.6960830688;14.4934740067;8;29.9569159746;
21;2;22.3999996185;14.0;7;29.2905418873;2;22.6743392944;14.4572305679;8;29.9059300423;
22;3;22.3999996185;14.0;7;29.3255085945;2;22.6547660828;14.4246110916;9;29.8615134954;
23;3;22.3999996185;14.0;8;29.3609591722;2;22.6371536255;14.7165555954;9;29.8230080605;
24;3;22.3999996185;14.0;8;29.3968753815;2;22.6212997437;14.3688325882;9;29.7898242474;
25;3;22.3999996185;14.0;9;29.4332377911;2;22.6070327759;14.3450536728;9;29.7614277601;
26;3;22.3999996185;14.0;9;29.4700255394;3;21.7347717285;14.3236522675;6;36.2918486595;
27;3;20.3999996185;15.0;9;29.5072168112;3;22.7243709564;14.3043909073;6;36.7596526146;
28;3;19.3999996185;16.0;9;29.5447884798;3;23.7150096893;14.2870559692;6;37.2329090834;
29;3;18.3999996185;17.0;9;29.5827163458;3;24.7065849304;14.2714538574;5;37.7064837217;
30;4;17.3999996185;18.0;6;49.6209751368;3;23.6990013123;15.2574119568;5;38.1753182411;
31;4;17.3999996185;19.0;5;51.8595392704;3;23.6921787262;16.2447738647;5;38.6346063614;
32;4;18.3999996185;20.5;5;53.0009793043;3;23.6860370636;17.2334022522;5;39.0799683332;
33;4;19.3999996185;21.5424995422;5;53.9717310667;4;23.6805095673;18.2231655121;3;39.5075861216;
34;4;20.0;22.5881519318;5;54.7873289585;4;23.675535202;19.2139530182;3;39.9143095016;
35;4;21.0;23.0;6;55.4689564705;4;23.6710586548;20.2056617737;4;40.2977118492;
36;4;22.0;24.0;6;56.0396578312;4;24.0069732666;20.5835552216;4;40.6561067104;
37;4;23.0;25.0;6;56.506172061;4;23.66340065;21.377073288;4;40.988519907;
38;4;24.0;26.0;6;56.6731196642;4;23.6601371765;21.5757045746;4;41.2946307659;
39;4;25.0;27.0;7;56.8479511738;5;23.6571998596;24.5757026672;3;41.5746897459;
40;5;26.5;25.0;8;57.0307621956;5;24.0101127625;27.5757026672;4;41.8294231892;
41;5;25.5;26.0;8;57.2215924263;5;24.0116195679;30.5757026672;4;42.0599275827;
42;5;26.5;27.0;8;57.420416832;5;24.0133552551;33.5757026672;5;42.2675732374;
43;5;27.5;29.0;9;57.6271378994;5;24.0152931213;35.9609413147;6;42.4539161921;
44;5;28.5;31.0;9;57.8415794373;5;24.017414093;36.815826416;6;42.6206110716;
45;5;29.5;33.0;9;58.0634794235;5;24.0196933746;36.9078826904;8;42.7115463018;
46;5;30.5;35.0;9;58.292485714;5;24.0221176147;36.9544563293;9;42.713944912;
47;5;31.5;34.0;10;59.5281529427;6;25.0227661133;37.9521141052;8;43.7097296715;
48;5;33.5;35.0;10;59.8549408913;6;26.6410045624;36.9500045776;10;43.8497470617;
49;6;35.5;36.0;10;60.1935187578;6;28.3294315338;36.9481086731;10;44.0064787865;
50;6;35.9000015259;37.0;11;60.5434697866;6;28.5640563965;36.9464035034;11;44.183885932;
51;6;35.9000015259;38.0;12;60.9042804241;7;28.5632286072;36.9448661804;10;66.1339011192;
52;6;35.9000015259;39.0;12;61.275344491;7;27.5624809265;38.9434814453;13;67.4459719658;
53;6;35.9000015259;39.0;12;61.6559677124;7;27.6368103027;40.942237854;13;68.5905201435;
54;6;35.9000015259;39.0;12;62.0453748703;7;28.6362037659;42.5680198669;13;69.5862307549;
55;6;35.9000015259;39.0;10;63.442718029;7;29.6356601715;43.4953651428;15;70.4582366943;
56;6;36.9000015259;40.0;9;63.8770856857;7;30.6351699829;45.438167572;15;71.2334916592;
57;6;37.9000015259;41.0;11;64.3181049824;7;31.6347293854;46.3938446045;16;71.778799057;
58;6;37.9000015259;42.0;10;64.7647621632;7;32.6015968323;46.5917129517;17;72.0630810261;
59;7;37.9000015259;43.0;10;65.2160089016;8;33.5717773438;46.7994995117;16;72.3891476393;
60;7;37.9000015259;44.0;13;65.7118932009;8;34.5449409485;47.0328483582;16;72.7546198368;
61;7;37.9000015259;44.0;11;68.8683437109;8;35.2457885742;47.2903938293;13;73.1563860178;
62;7;38.6199989319;44.7000007629;10;71.4806199074;8;35.2240524292;47.5702552795;12;75.2800757885;
63;7;39.1715202332;45.2291984558;11;73.6373478174;8;35.5829849243;48.3910140991;11;77.0865858793;
64;7;39.5821151733;45.6162643433;11;75.4331845045;8;34.7149467468;45.3470306396;11;78.4491833448;
65;7;39.8812103271;45.8922767639;11;77.6351568699;8;34.7841720581;44.7154388428;13;79.2980366945;
66;7;41.0;47.0;12;78.4846396446;9;35.7841720581;44.8774375916;12;80.1045335531;
67;9;42.0;48.0;11;79.3350340128;9;34.7841720581;43.8774375916;12;80.7853286266;
68;9;40.0;50.0;8;80.1826094389;9;34.7841720581;43.8774375916;12;81.4586361647;
