Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.5391998291;
4;1;9.0;11.5;6;23.0;1;11.3078403473;15.7695999146;6;31.1244792938;
5;1;9.60000038147;11.5;6;23.0;1;12.3078403473;15.5622396469;6;30.7512321472;
6;1;10.6000003815;11.5;6;23.0;2;13.607840538;15.3756160736;5;31.415309906;
7;2;11.6000003815;11.6999998093;5;24.0;2;14.4245929718;15.207654953;5;31.3612178564;
8;2;12.1999998093;11.5;5;24.4599990845;2;14.4083652496;15.0992889404;4;31.353361845;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;14.4060087204;15.0017604828;4;32.3882751465;
10;2;12.4463853836;11.9106416702;5;25.0;2;16.5348091125;15.4020795822;4;33.2348719835;
11;2;12.5000009537;12.0;5;26.2300007343;2;18.5348091125;15.6897659302;4;33.8399705887;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;20.5348091125;15.8360004425;4;34.1985013485;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;21.8175239563;15.8360004425;4;34.6072664261;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;22.9401531219;15.8360004425;5;35.0701675415;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;24.0790233612;15.8360004425;6;35.5903396606;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;24.6771011353;15.8360004425;5;36.1697545052;
17;2;21.5029983521;14.0;6;29.2221269608;2;24.8509254456;15.8360004425;5;36.8087882996;
18;2;22.5130233765;14.0;5;29.2560760975;2;25.0426368713;15.8360004425;6;37.5057892799;
19;2;22.7768230438;14.0;5;29.2905418873;2;25.2517356873;15.8360004425;6;38.2567033768;
20;2;22.7871627808;14.0;6;29.3255085945;2;25.4770107269;15.8360004425;7;39.0548286438;
21;2;22.7976531982;14.0;6;29.3609591722;2;25.7164497375;15.8360004425;7;39.8907690048;
22;2;22.8082866669;14.0;6;29.3968753815;2;25.9672317505;15.8360004425;7;40.7526578903;
23;2;22.8190612793;14.0;6;29.4332377911;2;26.2257976532;15.8360004425;7;41.626666069;
24;2;22.3999996185;14.4299716949;6;29.4700255394;2;26.4879989624;15.8360004425;7;42.497792244;
25;2;22.3999996185;14.4410076141;7;29.5072168112;2;26.74933815;15.8360004425;7;43.3508443832;
26;2;22.8521652222;14.0;8;29.5447884798;2;27.0052528381;15.8360004425;8;44.1714887619;
27;2;20.8634357452;15.0;8;29.5827163458;2;27.2514457703;15.8360004425;8;44.9472208023;
28;2;19.8748149872;16.0;8;29.6209751368;2;27.4841651917;15.8360004425;8;45.6681156158;
29;2;18.8862915039;17.0;8;29.6595385075;2;27.7004356384;15.8360004425;8;46.3272609711;
30;2;17.8978614807;18.0;8;29.6983793974;2;25.7004356384;16.8360004425;9;46.9208488464;
31;2;16.9095134735;19.0;8;29.7374696732;2;24.7004356384;16.8360004425;10;47.4479637146;
32;3;15.9212408066;20.0;8;29.7767804861;2;24.7004356384;17.8360004425;10;47.9101428986;
33;3;14.9330339432;21.0;8;29.8162822723;2;24.3730430603;18.8360004425;11;48.3108119965;
34;3;14.5448846817;22.0;9;29.8559447527;2;23.4932441711;19.8360004425;11;48.6547012329;
35;3;14.5567836761;23.0;9;29.8957372904;2;22.4932441711;18.8360004425;11;48.9472961426;
36;4;14.5687217712;24.0;6;46.9356285334;2;24.4932441711;20.8360004425;11;49.1943855286;
37;4;15.0;25.9678134918;6;47.9955875874;3;23.4932441711;22.8360004425;8;59.3776016235;
38;4;16.0;26.9877929688;6;48.9329776764;3;24.4932441711;25.8360004425;8;59.7776012421;
39;4;17.0;28.0077896118;6;50.7452969551;3;24.5514411926;27.8360004425;8;60.1520013809;
40;4;19.0;29.0277900696;6;51.4945510626;3;25.5514411926;29.8360004425;7;60.499540329;
41;4;21.0;29.0477733612;6;52.9490966797;3;26.5514411926;31.7238063812;9;60.8196363449;
42;4;22.0;29.0677280426;7;54.2026299238;3;27.1258983612;32.6917953491;10;61.1123199463;
43;4;23.0;29.0876369476;7;55.2569680214;4;27.1917533875;33.6625289917;9;61.3781442642;
44;4;24.0;29.1074829102;8;56.1276094913;4;27.2515640259;34.6359481812;10;61.6180896759;
45;4;25.0;33.1074829102;8;56.8381158113;4;27.3055515289;35.6119499207;11;61.8334627151;
46;4;26.0;37.1074829102;10;57.4150750637;4;27.3540096283;36.5904121399;11;62.0257987976;
47;5;27.0;41.1074829102;9;57.8844864368;4;27.3972854614;37.5711784363;12;62.1967773438;
48;5;28.0;45.1074829102;9;58.0287672281;4;28.4357566833;35.5540847778;13;62.3481492996;
49;5;30.0;46.1074829102;11;58.1501271725;4;27.4698143005;36.5389442444;13;62.3776016235;
50;5;30.0;47.224407196;10;58.2740066051;4;27.4764404297;37.5359992981;12;62.3776016235;
51;6;32.0;49.2434005737;10;59.4003322124;4;28.4764404297;35.5359992981;12;62.3776016235;
52;6;35.0;48.2622146606;13;59.639015317;4;27.4764404297;36.5359992981;13;62.0980491638;
53;6;35.0;50.2808418274;14;59.8908305168;4;26.4764404297;35.5359992981;13;61.846452713;
54;6;36.0;52.2992630005;15;60.1564546824;4;26.4764404297;35.5359992981;14;61.620016098;
55;6;38.0;51.3174705505;16;60.4365429878;4;26.4764404297;35.5359992981;14;61.416223526;
56;6;38.0;53.0896835327;17;60.7317130566;5;26.4764404297;35.5359992981;11;76.2328090668;
57;6;39.0;54.1865653992;18;61.0425246954;5;29.1573181152;33.5359992981;12;76.817735672;
58;6;41.0;52.290184021;19;61.3694572449;5;29.1573181152;34.5359992981;12;77.3385448456;
59;6;41.0;52.3879623413;19;61.7128834724;5;31.1573181152;32.5360031128;11;79.6458644867;
60;7;42.0;53.4049530029;14;79.4087195396;4;31.2158184052;29.4006652832;10;63.3931407928;
61;7;45.0;52.421672821;15;80.7676310539;4;30.2677307129;30.6510276794;13;64.0445451736;
62;7;45.4000015259;54.438117981;15;82.0189759731;4;29.4539451599;31.7265663147;13;64.3973007202;
63;7;45.4000015259;56.4542770386;17;83.1623461246;4;28.4941749573;32.7086868286;13;64.5241622925;
64;7;46.4000015259;55.4701499939;19;86.9613490105;4;27.841840744;33.6959991455;13;64.5241622925;
65;7;46.1020011902;57.5077819824;19;90.1108782291;4;27.841840744;34.6959991455;15;64.5241622925;
66;7;46.6370658875;58.5452423096;19;92.7129180431;4;27.841840744;35.6959991455;15;64.5241622925;
