Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;2;11.5999994278;16.0;5;33.0;
3;2;8.0;12.3000001907;5;24.0;2;11.5999994278;16.0;5;33.1200000048;
4;2;9.19999980927;11.5;5;24.1124999523;2;11.6239995956;16.0;5;33.2530560493;
5;2;9.82250022888;11.5;5;24.2364046574;2;12.7759160995;16.0;4;33.4002518654;
6;2;10.9709215164;11.5;5;24.3725773096;2;13.8200750351;16.0;4;33.5626775026;
7;2;12.0117731094;11.5;5;24.5218783617;2;14.8688030243;16.0;4;34.3970321417;
8;2;12.3565635681;11.5;5;25.1603652239;2;15.3191099167;16.3199996948;4;34.9721456766;
9;2;12.5481100082;11.7299995422;5;25.7180355787;2;15.491642952;16.5;4;36.8987970352;
10;2;12.7154111862;11.9106416702;5;27.2239179611;2;17.4666385651;17.3250007629;4;38.3688077927;
11;2;13.167175293;12.5274600983;5;28.5177702904;2;19.4666385651;17.9053878784;4;39.4966351986;
12;2;14.8887090683;13.0216779709;5;29.6286454201;2;21.4666385651;18.2973766327;4;40.2819738388;
13;2;16.888710022;13.4066829681;5;30.5931797028;2;22.7765922546;18.5;4;40.6993761063;
14;2;18.888710022;13.6998376846;5;31.4486236572;2;23.9018135071;18.5;6;41.1544222832;
15;2;20.2295246124;13.9190797806;5;32.0668101311;2;25.0383262634;18.5;7;41.6465377808;
16;2;21.3664283752;14.0;5;32.562277317;2;26.1859607697;18.5;7;42.1740808487;
17;2;22.5150680542;14.0;5;33.0955038071;2;26.6522254944;18.5;7;42.7342228889;
18;2;23.675037384;14.0;5;33.6638817787;2;26.8202667236;18.5;7;43.3228855133;
19;2;22.3999996185;15.0;5;34.263466835;2;26.9968662262;18.5;7;43.9347581863;
20;2;23.3999996185;14.0;5;34.8889698982;2;27.1804275513;18.5;7;44.563410759;
21;2;24.3999996185;14.0;6;35.5338482857;2;25.1804275513;19.5;7;45.2015047073;
22;3;24.6601543427;14.0;5;36.1905097961;2;25.1000003815;20.5;7;45.8410987854;
23;3;24.8571529388;14.0;5;36.8506231308;2;25.1000003815;21.5;8;46.4740247726;
24;3;22.8571529388;15.0;5;37.5055141449;3;25.1000003815;22.5;7;47.092297554;
25;3;22.3999996185;16.0;5;38.1466121674;3;25.1000003815;23.5;7;47.6885204315;
26;3;21.3999996185;15.0;5;38.7658996582;3;26.1000003815;21.5;7;48.2562389374;
27;3;21.3999996185;16.0;5;39.3563127518;3;27.1000003815;20.5;7;48.7902078629;
28;3;21.3999996185;17.0;6;39.9120550156;3;28.1000003815;19.5;7;49.2865514755;
29;3;20.9736156464;18.0;6;40.4287929535;3;26.1000003815;20.5;8;49.7428064346;
30;3;20.1286373138;19.0;6;40.9037227631;3;26.1000003815;21.5;7;51.1578645706;
31;3;19.2711162567;20.0;6;41.3355169296;3;26.1000003815;21.0;7;51.5518288612;
32;3;18.4006538391;21.0;6;41.7241783142;3;26.1000003815;21.0100002289;7;51.9060139656;
33;3;18.1172523499;22.0;6;42.0708265305;3;26.1000003815;22.0200977325;7;52.2223211527;
34;3;18.2212486267;23.0;7;42.377453804;3;26.4181747437;22.5;8;52.5032194853;
35;3;18.3132362366;24.0;7;42.6466779709;3;25.4243450165;25.5;8;52.7515356541;
36;3;18.3940029144;25.0;7;42.8815116882;3;25.4305686951;27.5;8;52.9702733755;
37;3;18.4644546509;26.0;8;43.0851631165;3;25.4368438721;29.5;9;53.1438889503;
38;3;18.5255489349;27.0;8;43.25;3;26.4431667328;31.5;9;53.1651208401;
39;3;19.5750007629;25.0;8;43.25;3;27.1000003815;33.5;10;53.1864993572;
40;3;18.5750007629;26.0;9;43.25;3;27.1000003815;35.0932502747;10;53.2080165148;
41;3;18.5750007629;27.0;9;43.25;3;27.1000003815;36.1040077209;11;53.2296639681;
42;3;19.5750007629;25.0;11;43.25;4;27.1000003815;37.1148300171;11;53.2514331341;
43;3;18.5750007629;27.0;11;43.25;4;27.1000003815;38.1257171631;13;53.2733153105;
44;3;18.5750007629;29.0;11;43.25;4;27.1000003815;39.1366577148;13;53.2953014374;
45;3;18.5750007629;31.0;12;43.25;4;27.1000003815;40.1476516724;13;53.3173824549;
46;3;18.5750007629;33.0;12;43.25;4;27.1000003815;41.1586914062;13;53.3395489454;
47;3;18.5750007629;35.0;12;43.25;4;28.501865387;38.5;14;53.3617914915;
48;3;18.5750007629;36.0;13;43.25;4;27.1000003815;40.180896759;14;54.3841004372;
49;3;18.5750007629;37.0;14;43.25;4;28.5152301788;41.5;14;54.4800661802;
50;3;19.5750007629;35.0;14;43.25;4;30.1000003815;41.2032318115;14;54.5807055235;
51;3;18.5750007629;36.0;14;43.25;5;29.4455490112;43.2144393921;14;54.6861805916;
52;3;18.5750007629;37.0;16;43.25;5;29.1000003815;45.2256622314;14;54.7966419458;
53;3;19.5750007629;35.0;16;43.25;5;30.1000003815;44.2369003296;15;54.9122252464;
54;3;18.5750007629;36.0;17;43.25;6;29.1000003815;45.9561157227;14;55.0330482721;
55;3;18.5750007629;37.0;18;43.25;6;30.0099143982;45.5;15;55.1592065096;
56;3;19.5750007629;35.0;18;43.25;7;30.5853748322;44.2706451416;14;55.2907705307;
57;3;18.5750007629;36.0;20;43.25;7;29.5691337585;44.5;14;55.4277813435;
58;4;19.5750007629;38.0;19;44.25;7;29.5758705139;46.4207725525;14;57.3661093712;
59;4;21.5750007629;37.0;19;44.4025000334;7;30.5439987183;46.0330543518;15;59.4279642105;
60;4;22.5750007629;37.0;22;44.5764987469;7;32.8349075317;46.5929794312;14;60.1532225609;
61;4;23.5750007629;37.0;22;44.774458766;7;32.5082206726;48.0984573364;13;60.3422920704;
62;4;24.5750007629;37.0;22;44.9989435673;7;33.0;48.0250701904;13;61.5449421406;
63;4;25.5750007629;36.0;23;45.2525589466;7;34.1040649414;49.8820953369;13;61.8572188616;
64;4;26.5750007629;35.0;24;45.5378723145;7;34.5398178101;52.0;10;62.1902784109;
65;4;27.5750007629;34.0;23;45.8573079109;7;35.3604278564;51.9173355103;9;62.5440707207;
66;4;28.5750007629;33.0;22;46.2130148411;7;34.3945083618;53.9349975586;7;62.9185144901;
67;4;28.9749984741;32.0;19;46.6067101955;7;35.4313659668;52.952671051;7;63.3134820461;
68;4;28.9749984741;31.0;19;47.0395004749;7;36.0;53.755569458;8;63.7287832499;
69;4;28.9749984741;30.0;19;47.5116910934;7;37.5927963257;52.0;8;64.1641485691;
