Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;2;11.0880002975;14.720000267;3;30.4400005341;
2;2;7.0;13.3000001907;5;24.0;2;11.0880002975;14.720000267;3;30.467600584;
3;2;8.19999980927;12.1000003815;5;24.0375000238;2;11.0935201645;14.720000267;3;30.4956787825;
4;2;9.20750045776;11.5;5;24.0760172606;2;11.0991363525;14.720000267;3;30.5242277384;
5;2;9.81520366669;11.5;5;24.115549922;2;12.21326828;14.720000267;3;30.5532392263;
6;2;10.9346656799;11.5;5;24.1560940742;2;13.2219724655;14.720000267;3;30.3757668734;
7;2;11.9468288422;11.5;5;24.1976430416;2;14.1127300262;14.617600441;3;30.1340222359;
8;2;12.2592926025;11.5;5;24.7121630907;2;14.0402059555;14.4837608337;3;29.9193325043;
9;2;12.413649559;11.7299995422;5;25.1297676563;2;13.9757995605;14.3633050919;3;30.5638080835;
10;2;12.5389308929;11.9106416702;5;25.3666008711;2;16.064661026;14.6578950882;3;31.0495182276;
11;2;12.6099805832;12.0;5;26.6401711702;2;18.064661026;14.8721656799;3;30.957126379;
12;2;14.5784358978;12.6000003815;5;27.6742414236;2;20.064661026;14.7980527878;4;30.8811870813;
13;2;16.5784358978;13.0788002014;5;28.4971162081;3;21.1158008575;14.7313518524;3;30.8201987743;
14;2;18.5784358978;13.4505519867;5;29.1440011263;3;22.133523941;14.6713209152;3;30.7728025913;
15;2;19.6498661041;13.7328653336;5;29.6505166292;3;23.1517219543;14.6172924042;3;30.7377707958;
16;2;20.6754016876;13.943564415;5;29.8513211012;3;23.2213306427;14.5686674118;3;30.7139835358;
17;2;21.7017822266;14.0;6;29.9420113564;3;23.2141952515;14.5249042511;4;30.7004268169;
18;2;22.7289886475;14.0;6;30.0353829861;3;22.6913108826;15.0043354034;4;30.6961753368;
19;2;22.3999996185;14.6106147766;6;30.1313436031;3;23.2088527679;14.4500694275;4;30.7003847361;
20;2;23.0394020081;14.0;7;30.2297830582;3;23.2101154327;14.4181661606;4;30.7122840881;
21;2;22.3999996185;14.6689348221;7;30.3305740356;3;22.6336727142;14.9694671631;5;30.7311623096;
22;3;23.0991725922;14.0;6;30.4335720539;5;23.2193489075;14.363612175;3;30.7563707829;
23;3;22.3999996185;14.7300720215;7;30.5386154652;5;23.2269115448;14.3403549194;3;30.7873096466;
24;3;23.1615848541;14.0;7;30.6455264091;5;22.5916538239;15.3194236755;3;30.8234224319;
25;3;22.3999996185;14.7936582565;7;30.75411129;5;22.5803508759;15.4117107391;3;30.8641986847;
26;3;21.2262325287;15.0;8;30.8641624451;5;22.5701789856;15.4320993423;3;30.9091608524;
27;3;20.2592487335;16.0;8;30.9754590988;5;22.5610237122;15.454580307;3;30.9578645229;
28;3;19.2926368713;17.0;8;31.0877690315;5;23.287361145;14.2546386719;3;31.0098950863;
29;3;18.3263301849;18.0;8;32.2008502483;5;22.5453681946;15.2422790527;3;31.0648651123;
30;3;18.3602542877;19.0;9;32.3444530964;5;21.326133728;15.2422790527;3;31.1224105358;
31;3;18.3943367004;20.0;10;32.4889137745;5;21.5453681946;15.2211437225;3;31.1821916103;
32;3;17.746673584;21.0;10;32.6339666843;5;22.5272789001;15.5910959244;3;31.2438879013;
33;3;17.3901901245;22.0;11;32.7793445587;5;21.378030777;15.2121334076;3;31.307197094;
34;3;17.4338035583;23.0;11;32.9247800112;5;21.5272789001;15.1967258453;4;31.3718357086;
35;3;17.4774341583;24.0;12;33.0700081587;5;22.5140953064;15.6859178543;4;31.4375379086;
36;3;17.5210018158;25.0;12;33.214769125;5;21.4348106384;15.1901569366;4;31.5040524006;
37;3;17.5644302368;26.0;13;33.3588097095;5;20.4579563141;16.1901569366;4;31.5711433887;
38;3;17.6076431274;27.0;13;33.5018856525;5;20.5140953064;15.1901569366;4;31.6385893822;
39;3;18.6505661011;25.0;13;33.643764019;5;22.5140953064;18.1901569366;3;32.7061834335;
40;3;17.6931304932;26.0;13;33.7842236757;5;25.4995689392;21.1901569366;4;32.789008975;
41;3;17.7352676392;27.0;14;33.9230575562;5;25.8367023468;24.1901569366;4;32.8716868162;
42;3;18.7769165039;25.0;15;34.060074091;5;25.8615074158;27.1901569366;4;32.9540442228;
43;3;17.8180217743;26.0;15;34.1950969696;5;25.8862133026;29.1564884186;4;33.035924077;
44;3;18.4175224304;26.0;16;34.3279675245;5;25.9107780457;29.1539440155;5;33.117176652;
45;3;18.4521656036;27.0;16;34.4585434198;6;25.9351539612;29.1516532898;3;33.1976686716;
46;3;19.4634361267;28.0;17;34.5866998434;6;25.9592990875;29.1495914459;4;33.2772784233;
47;3;20.4748153687;29.0;17;34.71232903;6;25.9831829071;29.1477355957;3;33.3558917046;
48;3;22.0;30.0;18;34.8353397846;6;26.0067672729;29.1460666656;4;33.4334087372;
49;3;24.0506019592;29.0;18;34.9556578398;6;26.0300216675;29.1445636749;4;33.5097397566;
50;3;25.0866966248;29.0;19;35.0732245445;6;26.0529232025;29.1432113647;5;33.5848052502;
51;3;26.1219673157;29.0;21;35.1879957914;6;26.0754432678;29.1419944763;7;33.6585334539;
52;3;26.5563983917;29.0;21;35.2999420166;6;26.0975608826;29.1408996582;8;33.7308655977;
53;3;24.9448852539;30.0;22;35.4090462923;6;26.1192588806;29.1399116516;9;33.8017517328;
54;3;24.9567832947;31.0;22;35.515303731;6;26.1405258179;29.1390266418;9;33.871147871;
55;3;25.9687213898;29.0;21;35.6187206507;6;24.4829368591;30.7558803558;11;33.9390182495;
56;3;24.3999996185;30.9678153992;23;35.7193124294;6;24.4825057983;31.7631435394;12;34.005338788;
57;5;25.9926757812;29.0;21;35.765581131;6;25.8622894287;29.1368618011;12;34.0700896978;
58;5;25.0046730042;30.0;21;35.8055787086;6;24.4817676544;30.7778873444;12;34.1332552433;
59;5;25.0166740417;31.0;22;35.8455479145;7;24.6333084106;29.733379364;9;44.1687521935;
60;5;25.0286636353;31.875;24;35.885456562;7;26.2255630493;30.1352844238;10;44.5838496685;
61;5;25.0406360626;31.875;24;35.92527318;7;27.2296390533;31.1348609924;9;44.9734126329;
62;5;25.0525817871;31.875;24;35.9649660587;7;27.2337341309;32.134475708;9;45.3361686468;
63;5;25.0644893646;31.875;24;36.0045039654;7;26.869852066;33.7610778809;10;46.8733282089;
64;5;24.3999996185;32.875;24;36.043856144;7;27.5364189148;34.598487854;10;48.1347053051;
65;5;25.0881576538;31.875;24;37.0829925537;7;26.4511814117;36.9425201416;10;49.1703413725;
66;5;26.0998973846;32.875;23;38.1618835926;7;27.2035961151;37.8552513123;9;49.8406150341;
67;5;28.1115646362;34.875;21;38.2816846371;7;26.6460647583;39.276802063;10;50.3048163652;
68;5;29.1231498718;36.875;21;38.403553009;7;27.6532936096;39.1600112915;11;50.7339365482;
69;5;30.4717102051;38.875;20;38.5274621248;7;28.1314201355;39.2398452759;11;51.1295188665;
70;5;31.1460399628;40.875;21;40.2171236277;7;26.6678180695;40.3107833862;11;51.4934306145;
71;6;33.58852005;40.5750007629;20;41.5694330931;7;26.2494735718;42.3734436035;13;51.8277378082;
72;6;32.1375198364;43.7335472107;20;42.6418091059;7;26.2494735718;44.4285240173;10;52.1346032619;
73;6;33.1835098267;44.1567459106;20;43.4784706831;7;26.2494735718;46.4767227173;10;52.2764251232;
74;6;33.5353660583;43.4704856873;20;43.9419155121;7;26.2494735718;48.4767990112;10;52.4132492542;
75;6;34.4000015259;43.1744041443;20;44.1973983049;7;26.2494735718;50.4767990112;13;52.5452688932;
76;6;35.2817649841;41.783493042;21;44.4602661133;7;26.2494735718;52.2642059326;14;52.6724530458;
77;6;31.5043449402;43.8260612488;21;44.7303813696;7;26.2494735718;53.2114715576;14;52.7948019505;
78;6;30.5268249512;45.8702392578;22;45.0075645447;7;26.2494735718;53.2677536011;15;52.9123440981;
79;6;29.6000003815;45.9160079956;23;45.2915908098;8;26.2494735718;53.3218231201;14;63.0251331329;
80;7;27.6000003815;48.582244873;22;46.5821881294;8;27.2494735718;54.3737106323;14;63.6332449913;
81;7;27.6000003815;51.6677398682;22;46.8540357351;8;28.2494735718;55.4234390259;15;64.2092746496;
82;7;27.6000003815;54.7543411255;24;47.1342622638;8;28.2494735718;56.4710617065;14;64.2422218323;
83;7;26.6000003815;56.8419494629;23;47.4221961498;8;28.2494735718;57.2214889526;15;64.8804360628;
84;7;25.6000003815;58.9304428101;24;47.7171403766;8;28.2494735718;57.2534790039;15;65.4600821733;
85;7;25.0;61.0197143555;25;48.0183715224;8;28.2494735718;57.2813568115;16;65.9476082325;
86;8;25.0;62.10962677;24;48.3251389265;8;28.2494735718;57.2951278687;17;66.2819776535;
87;8;25.0;63.200050354;24;48.6366652846;8;28.2494735718;57.2762374878;16;66.584125042;
88;8;25.0;64.2908477783;26;48.9521500468;8;28.2494735718;57.2604751587;17;66.8557507992;
89;8;25.0;65.3818664551;26;49.2707700729;9;28.2494735718;57.2476501465;16;67.0988881588;
90;8;26.0;68.3922805786;26;49.5916860104;9;28.2494735718;57.2375640869;17;67.3157668114;
91;8;26.1960639954;71.3922805786;27;49.9140461683;9;28.2494735718;58.2491455078;18;67.5087065697;
92;9;26.0;72.3922805786;25;50.2369916439;9;28.2494735718;59.2606277466;18;67.5843522549;
93;9;26.0;74.3922805786;26;50.5596644878;9;28.2494735718;60.2720031738;19;67.6088321209;
94;9;26.0;75.3922805786;28;50.881213069;9;28.2494735718;61.2832641602;19;67.6330561638;
95;10;27.0;77.3922805786;28;51.2007995844;9;28.2494735718;62.2944107056;20;67.6570150852;
96;10;29.0;76.3922805786;28;51.5176082253;9;28.2494735718;66.9440460205;20;67.6807003021;
97;10;30.2976131439;77.3922805786;29;51.8308515549;9;28.2494735718;68.0592041016;21;67.7041037083;
98;10;31.3128547668;78.3922805786;30;52.1397771239;9;28.2494735718;69.074180603;22;67.7196803093;
99;10;31.0;79.057220459;30;52.4436739087;9;28.2494735718;70.0841522217;22;67.7196803093;
100;10;32.0;79.1165847778;31;52.723020196;9;28.2494735718;71.0841522217;24;67.7196803093;
101;10;33.0;79.1751403809;32;52.9705882668;10;28.2494735718;72.0841522217;23;67.7196803093;
102;10;34.0;79.2327804565;32;53.2128884196;10;28.2494735718;73.0841522217;25;67.7196803093;
103;10;34.5999984741;79.2893676758;33;53.4494077563;10;28.2494735718;74.0841522217;26;67.7196803093;
104;10;34.5999984741;79.3448028564;34;53.6796901822;10;28.2494735718;75.0430908203;26;67.7196803093;
105;10;34.5999984741;79.3989715576;35;53.9033405781;10;28.2494735718;75.0430908203;26;67.7196803093;
106;10;34.5999984741;81.632522583;35;54.1200245023;10;28.2494735718;75.0430908203;27;67.7196803093;
107;10;34.5999984741;82.7044830322;35;54.3294668794;10;28.2494735718;75.0430908203;28;67.7196803093;
108;10;34.5999984741;83.7743453979;36;54.5314514041;10;28.2494735718;75.0430908203;28;67.7196803093;
109;10;34.5999984741;84.8420410156;36;54.7258193493;10;28.2494735718;75.0430908203;30;67.7196803093;
110;10;34.5999984741;85.9074859619;38;54.9124655724;10;28.2494735718;75.0430908203;30;67.7196803093;
111;10;34.5999984741;86.9706497192;40;55.0913360119;10;28.2494735718;75.0430908203;30;68.1614122391;
112;10;34.5999984741;87.1814804077;41;55.2624241114;10;28.2494735718;75.3257980347;32;68.596817255;
113;10;34.5999984741;87.2399673462;41;55.4257669449;10;28.2494735718;75.6044540405;32;69.0230629444;
114;10;34.5999984741;87.2960968018;40;55.5814403296;10;28.2494735718;75.8772506714;32;69.437561512;
115;10;34.5999984741;87.3498687744;40;55.729555428;10;28.2494735718;76.1425323486;32;70.8380360603;
116;10;34.5999984741;87.4013061523;35;55.8633805513;10;29.2494735718;77.3988418579;32;72.2825682163;
117;10;34.5999984741;87.4504241943;38;55.9297276139;10;31.2494735718;79.6449356079;33;73.7725946903;
118;10;34.5999984741;87.4972610474;38;57.2454841137;10;33.2494735718;82.8798599243;33;74.3100236654;
119;11;34.5999984741;87.9796905518;37;73.5776442885;10;35.2494735718;86.7183914185;33;74.8372174501;
120;11;35.5999984741;89.4665985107;38;75.9647527933;10;36.2494735718;89.7547912598;35;75.3539946079;
121;11;36.5999984741;90.9544906616;38;78.2501272559;10;36.9915237427;92.7909240723;35;75.860483408;
122;11;36.5999984741;92.4398345947;38;81.4118148088;10;37.0546417236;95.8267440796;35;76.357070446;
123;11;37.5999984741;94.9191360474;39;83.4954566956;10;37.1126556396;98.8622131348;37;76.844350338;
124;11;38.5999984741;97.3890533447;40;85.4366950989;10;37.1657142639;101.897293091;38;77.3230739832;
