Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;2;7.0;13.3000001907;5;24.0;1;11.3999996185;16.0;6;31.7439994812;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;11.3487997055;15.8719997406;5;31.5135993958;
4;2;9.22249984741;11.5;5;24.2364046574;1;11.3027200699;15.7567996979;5;31.1014404297;
5;2;9.84728145599;11.5;5;24.3725773096;1;12.3027200699;15.5507202148;5;30.7304954529;
6;2;11.0117731094;11.5;5;24.5218783617;1;13.3027200699;15.3652477264;5;30.3966464996;
7;2;12.0565643311;11.5;5;24.6851472855;1;14.1189937592;15.1983232498;5;30.1817817688;
8;2;12.405544281;11.5;5;25.340031147;1;14.0545349121;15.0908908844;5;29.9884033203;
9;2;12.6020097733;11.7299995422;5;25.9150743484;1;13.9965209961;14.9942016602;5;30.793170929;
10;2;12.7745227814;11.9106416702;5;27.4451127052;1;16.0545349121;15.3965854645;5;31.371723175;
11;2;13.2335338593;12.5274600983;5;28.7648246288;1;17.0545349121;15.6858615875;5;31.672000885;
12;2;14.9628257751;13.0216779709;5;29.9030094147;1;18.0545349121;15.8360004425;5;31.672000885;
13;2;16.9628257751;13.4066829681;5;30.8959269524;1;19.0545349121;15.8360004425;6;31.672000885;
14;2;18.9628257751;13.6998376846;5;31.7803142071;1;20.0545349121;15.8360004425;6;31.672000885;
15;2;20.3290309906;13.9190797806;5;32.4273490906;1;21.0545349121;15.8360004425;6;31.672000885;
16;2;21.4745903015;14.0;5;32.9507789612;1;21.5016002655;15.8360004425;7;31.672000885;
17;2;22.6316184998;14.0;6;33.510178566;1;21.5016002655;15.8360004425;7;31.672000885;
18;2;23.7994384766;14.0;6;34.1019620895;1;21.5016002655;15.8360004425;7;31.672000885;
19;2;24.230588913;14.0;6;34.7211914062;1;21.5016002655;15.8360004425;8;31.672000885;
20;2;24.4163570404;14.0;6;35.3616409302;1;21.5016002655;15.8360004425;8;31.672000885;
21;2;24.6084918976;14.0;7;36.0159702301;1;21.5016002655;15.8360004425;8;31.672000885;
22;4;22.6084918976;15.0;5;36.6760072708;1;21.5016002655;15.8360004425;7;31.672000885;
23;4;23.6084918976;14.0;5;37.3331270218;1;21.5016002655;15.8360004425;7;31.672000885;
24;4;24.6084918976;14.0;5;37.9786872864;1;21.5016002655;15.8360004425;6;31.672000885;
25;4;25.3936061859;14.0;5;38.6044816971;1;21.5016002655;15.8360004425;7;31.672000885;
26;4;23.5813446045;15.0;5;39.2031593323;1;21.5016002655;15.8360004425;7;31.672000885;
27;4;22.5813446045;15.0;5;39.7685651779;1;21.5016002655;15.8360004425;6;31.672000885;
28;4;21.5813446045;15.0;6;40.2959661484;1;21.5016002655;15.8360004425;6;31.672000885;
29;4;21.5813446045;16.0;6;40.7821531296;1;21.5016002655;15.8360004425;6;31.672000885;
30;4;21.2346458435;17.0;6;41.2254190445;1;19.5016002655;16.8360004425;6;31.672000885;
31;4;20.3676261902;18.0;5;41.6254329681;1;18.5016002655;17.8360004425;6;31.672000885;
32;4;19.4876289368;19.0;5;41.9830417633;1;17.5016002655;18.8360004425;6;31.672000885;
33;4;18.5949115753;20.0;5;42.300031662;1;16.5016002655;19.8360004425;8;31.672000885;
34;4;18.2900085449;21.0;4;43.578877449;1;15.5016002655;20.8360004425;8;31.672000885;
35;4;19.3736629486;22.5;4;43.8725087643;1;14.5016002655;21.8360004425;9;31.672000885;
36;4;20.4467525482;23.0;4;44.1360735893;1;13.5016002655;22.8360004425;9;31.672000885;
37;4;20.5102291107;24.5509872437;4;44.3728479147;1;12.5016002655;23.8360004425;9;31.672000885;
38;4;20.9118537903;25.0;4;44.4619446993;1;12.0;24.8360004425;11;31.672000885;
39;4;20.5750007629;26.60597229;5;45.519973278;1;12.0;25.8360004425;11;31.672000885;
40;4;21.5750007629;28.1349868774;6;45.5800433159;1;12.0;26.8360004425;12;31.672000885;
41;4;23.9740142822;25.5;6;45.6421557665;1;12.0;27.8360004425;12;31.672000885;
42;4;24.5750007629;27.5;7;45.7063041925;1;12.0;28.8360004425;13;31.672000885;
43;4;25.5750007629;29.5;7;45.7724741697;1;12.0;29.8360004425;14;31.672000885;
44;4;27.0317420959;31.5;7;45.8406432867;1;12.0;30.8360004425;14;31.672000885;
45;5;28.052192688;33.5;8;45.9107804298;1;13.0;28.8360004425;15;31.672000885;
46;5;28.5750007629;35.5;8;45.9828453064;1;14.0;27.8360004425;15;31.672000885;
47;5;30.0948524475;34.5;9;46.0567884445;1;15.0;26.8360004425;16;31.672000885;
48;5;31.1170349121;34.5;10;46.1325509548;2;17.0;26.8360004425;15;32.672000885;
49;5;30.9749984741;35.4412765503;11;46.2100640535;2;19.0;26.8360004425;15;32.7283895016;
50;5;30.9749984741;35.4800338745;11;46.2892494202;2;21.0;26.8360004425;15;32.7873620987;
51;5;31.5867729187;34.5;12;46.370018959;2;23.0;26.8360004425;15;32.8489691019;
52;5;30.9749984741;35.5;13;47.4522752762;2;25.0;26.8360004425;15;32.9132537842;
53;5;32.6356811523;35.5;14;47.5359115601;2;26.3723754883;25.8360004425;16;32.9802517891;
54;5;32.9749984741;37.5;14;47.6208124161;2;26.8940753937;25.8360004425;17;33.0477946997;
55;6;32.9749984741;38.6854057312;13;62.7068536282;2;26.5016002655;26.523897171;17;33.117895484;
56;6;33.9749984741;40.728427887;15;63.5439035892;2;26.9353675842;25.8360004425;17;33.1905544996;
57;6;35.7381706238;41.5;16;64.3011977673;2;26.9571666718;25.8360004425;17;33.2657613754;
58;6;34.9749984741;44.2000007629;16;64.9777576923;2;26.9797286987;25.8360004425;15;33.3434942961;
59;6;35.79114151;44.2000007629;17;65.5759561062;2;27.0030479431;25.8360004425;15;33.4237191677;
60;6;35.817905426;45.2000007629;17;66.1006505489;2;27.0271148682;25.8360004425;16;33.5063892603;
61;6;34.9749984741;47.2000007629;18;66.5583126545;2;27.0519180298;25.8360004425;15;33.5914443731;
62;6;35.8717651367;47.2000007629;18;69.4765634537;2;27.0774345398;25.8360004425;15;33.6788105965;
63;6;36.8336982727;48.4262504578;18;71.8902995586;2;25.1036434174;26.8360004425;16;33.7684001923;
64;6;37.3749504089;49.9824104309;19;73.86784935;2;25.5016002655;26.8360004425;15;33.8601112366;
65;6;36.7210235596;52.3971481323;20;75.4858646393;2;24.158033371;26.8360004425;16;33.9538276196;
66;6;36.6763648987;55.189037323;20;76.6459735632;2;24.5016002655;26.8360004425;16;34.0494194031;
67;6;38.1753768921;53.8383483887;21;77.4732432365;2;25.5016002655;27.0247097015;16;34.1467430592;
68;6;36.4890594482;55.8681335449;22;78.0155762434;2;24.2440223694;26.8360004425;16;34.2456424236;
69;6;34.191532135;58.898601532;23;78.3844493628;2;24.5016002655;26.8360004425;16;34.3459486961;
70;6;33.1997528076;61.9297485352;23;78.707369566;3;25.5016002655;27.1729736328;14;34.5206291676;
71;6;31.8367919922;65.1284179688;24;79.0316556692;3;24.3561897278;26.8360004425;14;35.8318033218;
72;6;31.6000003815;67.2998352051;25;79.3560234308;3;24.5016002655;27.4010295868;14;36.8186411858;
73;6;31.988155365;68.8245544434;25;79.6791967154;3;25.5016002655;28.4093208313;14;37.561804533;
74;6;32.9967193604;68.8582687378;26;79.9999343157;3;26.5016002655;27.0761165619;15;37.8472280502;
75;6;32.005355835;71.5925827026;27;80.3170506954;3;27.2719993591;27.1200008392;14;38.0492112637;
76;6;33.0140686035;70.6274719238;26;80.6294393539;3;27.2719993591;27.1200008392;15;38.2548103333;
77;6;33.0228462219;69.662902832;27;80.9360903502;3;27.2719993591;27.1200008392;16;38.4632520676;
78;7;33.5999984741;70.6209106445;25;81.2361031771;2;27.2719993591;27.1200008392;15;38.6737127304;
79;7;35.1403083801;67.9378814697;27;81.5286992788;2;27.2719993591;27.1200008392;14;38.8853302002;
80;7;34.212272644;68.9747924805;30;81.8132276535;2;27.2719993591;27.1200008392;14;39.0972175598;
81;7;31.7627372742;71.7763519287;30;82.0891662836;2;27.2719993591;27.1200008392;15;39.3084783554;
82;7;31.7627372742;69.8291473389;31;82.3561207056;2;27.2719993591;27.1200008392;16;39.5182199478;
