Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;12.1000003815;6;23.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;9.0;11.5;6;23.0;1;11.3027200699;15.7567996979;6;31.3062400818;
5;1;9.60000038147;11.5;6;23.0;1;12.3027200699;15.6531200409;6;31.1196155548;
6;1;10.6000003815;11.5;6;23.0;1;13.3027200699;15.5598077774;6;30.9516544342;
7;1;11.6000003815;11.5;6;23.0;1;14.2854967117;15.4758272171;5;30.6812896729;
8;1;11.8999996185;11.5;6;23.4599990845;1;14.2043867111;15.3406448364;5;30.4379615784;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;14.1313886642;15.2189807892;5;31.1179580688;
10;1;12.1463851929;11.9106416702;6;24.0;1;16.2043876648;15.5589790344;5;31.6015453339;
11;2;12.2000007629;12.1999998093;5;26.2000007629;1;17.2043876648;15.8007726669;5;31.672000885;
12;2;14.4463853836;12.6000003815;5;27.1976003647;1;18.2043876648;15.8360004425;5;31.672000885;
13;2;16.4463844299;13.0788002014;5;27.9822878838;1;19.2043876648;15.8360004425;6;31.672000885;
14;2;18.4463844299;13.4505519867;5;28.5892841816;1;20.2043876648;15.8360004425;6;31.672000885;
15;2;19.4834518433;13.7328653336;5;29.0542362928;1;21.2043876648;15.8360004425;7;31.672000885;
16;2;20.4965171814;13.943564415;5;29.211841464;1;21.5016002655;15.8360004425;7;31.672000885;
17;2;21.5099372864;14.0;5;29.2577478886;1;21.5016002655;15.8360004425;8;31.672000885;
18;2;22.5237102509;14.0;5;29.3048160076;1;21.5016002655;15.8360004425;8;31.672000885;
19;2;22.7914447784;14.0;7;29.3530313969;1;21.5016002655;15.8360004425;8;31.672000885;
20;2;22.8059082031;14.0;7;29.4023760557;1;21.5016002655;15.8360004425;9;31.672000885;
21;2;22.8207130432;14.0;7;29.4528282881;1;21.5016002655;15.8360004425;9;31.672000885;
22;2;22.8358478546;14.0;7;29.5043625832;1;21.5016002655;15.8360004425;9;31.672000885;
23;2;22.3999996185;14.4513092041;9;29.5569496155;1;21.5016002655;15.8360004425;9;31.672000885;
24;3;22.8670845032;14.0;8;29.6105561256;1;21.5016002655;15.8360004425;9;31.672000885;
25;3;22.8831672668;14.0;9;29.6651450396;1;21.5016002655;15.8360004425;9;31.672000885;
26;3;20.8995437622;15.0;9;29.72067523;1;21.5016002655;15.8360004425;9;31.672000885;
27;3;19.9162025452;16.0;9;29.7771017551;1;21.5016002655;15.8360004425;10;31.672000885;
28;3;18.9331302643;17.0;9;29.8343759775;1;21.5016002655;15.8360004425;10;31.672000885;
29;3;17.9503116608;18.0;9;29.8924454451;1;21.5016002655;15.8360004425;10;31.672000885;
30;3;16.9677333832;19.0;9;29.9512542486;1;21.5016002655;15.8360004425;10;31.672000885;
31;3;15.985376358;20.0;9;30.0107431412;1;21.5016002655;15.8360004425;10;31.672000885;
32;3;15.0032224655;21.0;10;30.0708494186;1;21.5016002655;15.8360004425;10;31.672000885;
33;4;14.621254921;22.0;7;34.3815076351;1;21.5016002655;15.8360004425;10;31.672000885;
34;4;15.0;24.0;7;34.5701498985;1;21.5016002655;15.8360004425;10;31.672000885;
35;4;16.0;25.0963249207;8;34.7574491501;1;19.5016002655;16.8360004425;10;31.672000885;
36;4;17.0;26.1271018982;8;34.9430379868;1;18.5016002655;17.8360004425;9;31.672000885;
37;4;18.0;27.1580505371;8;35.1265673637;1;17.5016002655;18.8360004425;10;31.672000885;
38;4;19.0;28.1891307831;8;35.3077073097;1;16.5016002655;19.8360004425;10;31.672000885;
39;4;21.0;26.2203063965;8;35.4861502647;1;15.5016002655;20.8360004425;10;31.672000885;
40;4;20.4847640991;27.2515392303;9;35.6616129875;1;14.5016002655;21.8360004425;12;31.672000885;
41;5;20.5864295959;28.2827892303;8;35.8338370323;1;15.5016002655;20.8360004425;12;31.672000885;
42;5;21.6852207184;26.3140182495;9;36.0025901794;1;16.5016002655;20.8360004425;11;31.672000885;
43;5;20.7809963226;27.3451862335;9;36.1676669121;1;17.5016002655;20.8360004425;13;31.672000885;
44;5;21.8736419678;27.3451862335;10;36.3288888931;1;18.5016002655;20.8360004425;13;31.672000885;
45;5;22.9630641937;28.3451862335;12;36.48610425;1;19.5016002655;20.8360004425;13;31.672000885;
46;5;24.9119644165;29.3451862335;11;36.6391866207;1;20.5016002655;20.8360004425;14;31.672000885;
47;6;25.1319942474;30.3451862335;10;36.7880349159;2;20.5514411926;20.8360004425;11;41.672000885;
48;6;26.2114257812;31.3451862335;11;36.9325728416;2;21.5514411926;21.8360004425;12;42.0720005035;
49;6;27.28748703;30.528793335;11;38.0727458;2;22.5514411926;22.8360004425;12;42.4464006424;
50;6;29.3601913452;31.5584888458;11;38.3685203791;2;23.5514411926;23.8360004425;12;42.7939395905;
51;6;31.4295654297;32.5878372192;10;38.6836277246;2;24.5514411926;24.8360004425;13;43.1140356064;
52;6;31.8956508636;33.6168022156;11;39.0209648609;2;25.5514411926;25.8360004425;13;43.4067192078;
53;6;31.9585056305;34.645362854;13;39.3835846186;2;26.5514411926;26.8360004425;14;43.6725435257;
54;6;32.018196106;35.6734848022;12;40.7192881107;2;27.5514411926;27.8360004425;16;43.9124889374;
55;6;33.0250015259;37.7011489868;12;41.2348104715;2;27.5514411926;28.8360004425;16;44.1278619766;
56;6;35.7376976013;36.0;13;41.8095812798;2;27.5514411926;29.8360004425;16;44.1307582855;
57;6;35.8949241638;37.0;13;42.4486120939;2;27.500289917;30.7412796021;17;44.1312408447;
58;6;34.0250015259;39.0;14;44.1564905643;2;27.4542579651;31.6560325623;17;44.1291666031;
59;8;37.0250015259;42.0;11;45.9670901299;2;27.4128265381;32.5793075562;18;44.0205173492;
60;8;39.1240882874;45.0;12;46.9588322639;2;27.3755397797;33.310256958;19;43.7446727753;
61;7;32.8452720642;40.0;14;41.7880092859;3;27.3010616302;33.1723365784;16;49.2464141846;
62;7;33.0607223511;42.0;15;42.9549763203;3;28.2340316772;34.0482063293;17;48.6092295647;
63;7;33.2569503784;44.0;15;44.2080193758;3;29.1737041473;34.9364891052;18;48.5102620125;
64;7;33.4640808105;44.5779190063;15;45.5431046486;3;30.1194114685;35.8359451294;18;48.4278044701;
65;7;32.5113830566;44.5943527222;16;48.8829681873;3;31.0705451965;36.7454528809;19;48.3597736359;
66;8;33.2261734009;45.3170089722;15;52.0207099915;3;30.0705451965;38.1822776794;19;48.3043146133;
67;8;31.5436954498;45.8694419861;14;54.9955198765;3;30.0705451965;39.1731643677;20;49.2207994461;
68;8;31.369758606;46.2803230286;15;57.8450415134;3;32.0705451965;37.4588165283;20;49.9100818634;
69;8;32.5353660583;46.5807189941;15;60.4249852896;3;33.3497276306;37.7846603394;19;50.180226326;
70;8;31.6000003815;47.7133827209;16;62.8231214285;3;34.4096069336;37.9001731873;19;50.4223675728;
71;9;31.6000003815;48.7388763428;15;65.2201797962;3;34.6455383301;38.001121521;19;50.5536003113;
72;9;31.6000003815;49.7649002075;13;67.5824133158;4;34.6494750977;38.0767974854;16;50.5536003113;
73;9;30.6000003815;48.7914428711;13;69.8791469336;4;34.6494750977;38.0767974854;17;50.5536003113;
74;9;30.6000003815;48.8184890747;13;72.0843954086;4;32.6494750977;39.0767974854;17;50.5536003113;
75;9;31.6000003815;49.8460159302;14;74.1778552532;4;31.6494731903;40.0767974854;17;50.5536003113;
76;9;31.6000003815;50.8740005493;13;76.1452560425;4;30.6494731903;41.0767974854;18;50.5536003113;
77;9;31.6000003815;51.9024200439;14;77.9781621695;4;29.6494731903;42.0767974854;18;50.5536003113;
78;9;31.6000003815;49.9312553406;14;79.6733646393;4;28.6494731903;43.0767974854;18;50.5536003113;
