Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.5391998291;
4;1;9.0;11.5;6;23.0;1;11.3078403473;15.7695999146;5;31.1244792938;
5;1;9.60000038147;11.5;6;23.0;1;12.3078403473;15.5622396469;5;30.7512321472;
6;1;10.6000003815;11.5;6;23.0;1;13.3078403473;15.3756160736;5;30.415309906;
7;2;11.6000003815;11.6999998093;5;24.0;1;14.1245927811;15.207654953;5;30.1985778809;
8;2;12.1999998093;11.5;5;24.4599990845;1;14.0595731735;15.0992889404;5;30.0035209656;
9;2;12.3380002975;11.7299995422;5;24.8212833405;1;14.0010566711;15.0017604828;5;30.8041591644;
10;2;12.4463853836;11.9106416702;5;25.0;1;16.0595741272;15.4020795822;5;31.3795318604;
11;2;12.5000009537;12.0;5;26.2400007248;1;17.0595741272;15.6897659302;5;31.672000885;
12;2;14.4583854675;12.6000003815;5;27.2387843132;1;18.0595741272;15.8360004425;5;31.672000885;
13;2;16.4583854675;13.0788002014;5;28.0246574879;1;19.0595741272;15.8360004425;6;31.672000885;
14;2;18.4583854675;13.4505519867;5;28.63283813;1;20.0595741272;15.8360004425;6;31.672000885;
15;2;19.4965171814;13.7328653336;5;29.098970294;1;21.0595741272;15.8360004425;6;31.672000885;
16;2;20.5099372864;13.943564415;5;29.2577478886;1;21.5016002655;15.8360004425;7;31.672000885;
17;2;21.5237102509;14.0;6;29.3048160076;1;21.5016002655;15.8360004425;7;31.672000885;
18;2;22.5378303528;14.0;6;29.3530313969;1;21.5016002655;15.8360004425;7;31.672000885;
19;2;22.8059082031;14.0;6;29.4023760557;1;21.5016002655;15.8360004425;7;31.672000885;
20;2;22.8207130432;14.0;6;29.4528282881;1;21.5016002655;15.8360004425;7;31.672000885;
21;2;22.8358478546;14.0;7;29.5043625832;1;21.5016002655;15.8360004425;8;31.672000885;
22;3;22.8513088226;14.0;6;29.5569496155;1;21.5016002655;15.8360004425;8;31.672000885;
23;3;22.8670845032;14.0;6;29.6105561256;1;21.5016002655;15.8360004425;8;31.672000885;
24;3;22.8831672668;14.0;7;29.6651450396;1;21.5016002655;15.8360004425;8;31.672000885;
25;3;22.3999996185;14.49954319;7;29.72067523;1;21.5016002655;15.8360004425;8;31.672000885;
26;3;22.3999996185;14.8603372574;7;29.7771017551;1;21.5016002655;15.8360004425;8;31.672000885;
27;3;20.9331302643;15.0;7;29.8343759775;1;21.5016002655;15.8360004425;7;31.672000885;
28;3;21.3999996185;14.9171876907;7;29.8924454451;1;21.5016002655;15.8360004425;7;31.672000885;
29;3;19.9677333832;15.0;7;29.9512542486;1;21.5016002655;15.8360004425;7;31.672000885;
30;3;18.985376358;16.0;7;30.0107431412;2;22.5016002655;15.8360004425;7;32.672000885;
31;3;19.3999996185;15.0;7;30.0708494186;2;23.5016002655;16.5360012054;8;32.7062408924;
32;3;18.0212554932;15.0;7;30.1315076351;2;23.5016002655;16.5599689484;8;32.7391810417;
33;3;18.3999996185;15.0;7;30.1926498413;2;23.5016002655;16.583026886;8;32.7728188038;
34;3;17.0577945709;15.0;8;30.2542052269;2;23.5016002655;16.6065731049;9;32.8071465492;
35;3;17.3999996185;15.0;8;30.3161010742;2;23.5016002655;16.6306018829;9;32.8421550989;
36;3;16.0948295593;15.0;8;30.3782629967;2;23.5016002655;16.6551074982;9;32.8778336048;
37;3;15.1134786606;16.0;9;30.4406147003;2;23.5016002655;16.6800842285;10;32.9141697884;
38;3;14.7321844101;17.0;9;30.5030794144;3;23.5016002655;16.7055187225;9;32.9511495829;
39;3;14.7509241104;18.0;9;30.5655794144;3;23.885345459;18.7055187225;10;32.9887572527;
40;3;14.7696743011;19.0;9;30.628036499;3;23.8966274261;20.7055187225;11;33.0269753933;
41;3;15.0;18.0;9;30.690372467;3;23.9080924988;22.7055187225;11;33.0657849312;
42;3;14.8071117401;18.0;10;30.7525100708;3;23.9197349548;24.7055187225;11;33.1051651239;
43;3;15.0;17.0;11;30.8143725395;3;23.9315490723;25.8360004425;11;33.1450935602;
44;3;16.0;16.4071865082;11;30.8758842945;3;23.9435272217;25.8360004425;11;33.185546279;
45;3;14.8627653122;16.0;11;30.936971426;3;23.955663681;25.8360004425;12;34.2264975309;
46;3;15.0;18.0;12;30.9975619316;6;23.9711551666;26.8360004425;7;49.3162082434;
47;3;16.0;20.0;12;31.0575861931;6;25.982339859;28.8360004425;7;50.1581872702;
48;3;17.0;22.0;12;31.1169772148;6;27.2902107239;30.8360004425;7;50.9217985868;
49;3;18.0;23.0;12;31.1756706238;6;28.3156547546;32.8359985352;8;51.6061919928;
50;3;19.0;24.0;13;31.2336053848;6;29.3417053223;34.135269165;8;52.2138679028;
51;3;20.0;25.0;13;31.2907235622;6;30.36835289;34.0843734741;8;52.7498086691;
52;3;21.0;25.645362854;13;31.346971035;6;31.3955917358;34.0408668518;7;53.2206071615;
53;3;22.0;25.6734848022;15;31.4022974968;6;31.5452060699;34.0040893555;8;53.6336762905;
54;3;22.3999996185;25.7011489868;15;31.4566559792;6;31.6428775787;33.9732971191;8;53.9966156483;
55;3;23.3999996185;24.0;15;31.5100040436;6;31.7293624878;33.9477233887;9;54.2230399847;
56;4;23.4530010223;24.0;15;31.5623030663;6;31.7852210999;33.936000824;9;54.3341511488;
57;4;22.3999996185;25.0;16;31.6135182381;6;31.8152217865;33.936000824;10;54.4471088648;
58;4;23.3999996185;24.0;16;31.6636190414;6;31.8457202911;33.936000824;11;54.561827302;
59;4;23.4990844727;24.0;16;31.7125790119;6;31.8766937256;33.936000824;11;54.678212285;
60;4;23.5137729645;24.0;16;31.7603754997;6;31.9081172943;33.936000824;12;54.7961608171;
61;5;23.5281124115;24.0;12;60.5569901466;6;31.9399642944;33.936000824;13;54.9155620337;
62;5;24.5420970917;25.0;13;62.6149086952;7;31.972202301;33.936000824;11;71.8206915855;
63;5;23.555721283;27.0;14;64.193397522;7;32.259803772;35.4440307617;11;74.3571596146;
64;5;23.5689849854;29.0;15;66.3516721725;7;34.8408813477;36.7963218689;12;76.4715337753;
65;5;24.5818824768;32.0;15;67.3096020222;7;36.1362915039;38.0323829651;12;77.95084095;
66;5;24.3999996185;36.0;16;68.0122214556;8;38.2919921875;39.258895874;13;80.1623735428;
67;5;25.3999996185;37.0;17;68.2067073584;8;37.6340560913;42.1848754883;13;81.1413395405;
68;5;26.0370121002;39.0;17;68.396709919;8;37.9572677612;44.9784812927;13;82.0360389948;
