Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;2;11.5999994278;16.0;5;32.7439994812;
3;1;8.0;12.1000003815;6;23.0;2;11.5487995148;15.8719997406;5;32.3259197474;
4;1;9.0;11.5;6;23.0;2;11.4651842117;15.6543998718;5;31.9514789581;
5;1;9.60000038147;11.5;6;23.0;2;12.5720672607;15.4585599899;5;31.616319418;
6;1;10.6000003815;11.5;6;23.0;2;13.5772733688;15.2823038101;5;31.3165200949;
7;1;11.6000003815;11.5;6;23.0;2;14.3949565887;15.123673439;5;31.1341507435;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;14.3402452469;15.0237064362;5;30.9707590342;
9;2;12.3380002975;11.7299995422;5;24.9437832832;2;14.2912273407;14.9337358475;5;31.8427791595;
10;2;12.4831352234;11.9106416702;5;25.2586311102;2;16.3555240631;15.3525571823;5;32.4799079895;
11;2;12.5775899887;12.0;5;26.6473178864;2;18.3555240631;15.6545248032;4;32.8766326904;
12;2;14.5805807114;12.6000003815;5;27.8191592693;2;20.3555240631;15.8360004425;4;32.9109734297;
13;2;16.5805797577;13.0788002014;5;28.8050583601;2;21.3859176636;15.8360004425;5;32.9458676577;
14;2;18.5805797577;13.4505519867;4;29.6428272724;2;22.3963851929;15.8360004425;4;32.9813002348;
15;2;19.7995147705;13.7328653336;4;30.370606184;2;23.4070148468;15.8360004425;4;33.0172543526;
16;2;20.8914279938;13.943564415;4;30.8253657818;2;23.9051761627;15.8360004425;4;33.0537121296;
17;2;21.9939956665;14.0;5;31.2046608925;2;23.5016002655;16.2505130768;5;33.090654254;
18;2;23.1077842712;14.0;5;31.6227197647;3;23.5016002655;16.2615966797;4;33.1280599833;
19;2;22.3999996185;15.0;5;32.0801706314;3;23.5016002655;16.2728176117;5;33.165907383;
20;2;23.3999996185;14.0;4;32.5767202377;3;23.5016002655;16.2841720581;3;33.2041730881;
21;2;23.773015976;14.0;4;33.1109733582;3;23.9612522125;15.8360004425;4;33.2428326607;
22;3;22.3999996185;15.0;4;33.6802859306;3;23.9728507996;15.8360004425;4;33.2818604708;
23;3;23.3999996185;14.0;4;34.2806758881;3;23.5016002655;16.6409301758;5;33.3212295771;
24;3;24.2842025757;14.0;4;34.9068169594;3;23.9963684082;15.8360004425;6;33.3609122038;
25;3;24.4720458984;14.0;4;35.5521335602;3;23.5016002655;16.6804561615;7;33.4008793831;
26;3;24.6656398773;14.0;4;36.2090082169;3;23.5016002655;16.7004394531;7;33.4411014318;
27;3;24.862701416;14.0;4;36.869093895;3;24.0323295593;15.8360004425;7;33.4815477133;
28;3;25.0607280731;14.0;4;37.5237131119;3;24.0444641113;15.8360004425;7;33.5221867561;
29;3;25.2571144104;14.0;4;38.164305687;3;23.5016002655;16.7610931396;8;33.5629866123;
30;3;23.4492912292;15.0;4;38.7828741074;3;24.06889534;15.8360004425;8;33.6039146185;
31;3;22.6348609924;16.0;5;39.372387886;3;23.5016002655;16.8019580841;8;33.6449377537;
32;3;21.8117160797;17.0;5;39.9270887375;3;22.0934810638;16.8360004425;8;33.6860227585;
33;3;20.9781265259;18.0;6;40.4426860809;3;21.1058063507;17.8360004425;8;33.7271356583;
34;3;20.1328048706;19.0;6;40.9164180756;3;20.1181411743;18.8360004425;8;33.7682430744;
35;3;19.2749252319;20.0;6;41.346997261;3;19.1304721832;19.8360004425;8;33.8093109131;
36;3;18.4040985107;21.0;6;41.7344608307;3;18.1427936554;20.8360004425;8;33.8503055573;
37;3;18.1203384399;22.0;6;42.0799570084;3;17.1550922394;21.8360004425;9;33.8911936283;
38;3;18.2239875793;23.0;7;42.3854980469;3;16.1673583984;22.8360004425;9;33.9319417477;
39;3;18.3156490326;24.0;8;43.6537160873;3;16.5016002655;21.8360004425;10;33.972517252;
40;3;19.3961143494;25.5;8;43.9076313972;3;18.1917552948;22.8360004425;11;34.0128877163;
41;3;20.4662895203;26.5100002289;9;44.1306519508;3;18.5016002655;23.8360004425;11;34.0530216694;
42;3;21.8391952515;26.5100002289;11;44.3105818033;3;20.2159061432;24.8360004425;11;34.0928881168;
43;3;22.5750007629;27.5100002289;11;44.3311508894;3;21.2278671265;25.8360004425;13;34.1324567795;
44;3;23.8993453979;28.5100002289;11;44.3518965244;3;21.5016002655;26.8360004425;12;34.1716988087;
