Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;4;31.7439994812;
3;1;8.0;12.1000003815;6;23.0;1;11.3487997055;15.8719997406;4;31.5135993958;
4;2;9.0;11.6999998093;5;24.0;1;11.3027200699;15.7567996979;4;31.3062400818;
5;2;9.80000019073;11.5;5;24.1124999523;1;12.3027200699;15.6531200409;4;31.1196155548;
6;2;10.9337501526;11.5;5;24.2364046574;1;13.3027200699;15.5598077774;4;30.9516544342;
7;2;11.9709215164;11.5;5;24.3725773096;1;14.2854967117;15.4758272171;4;30.8924884796;
8;2;12.3117723465;11.5;5;24.9956032038;2;14.5677471161;15.4462442398;3;31.8392391205;
9;2;12.4986810684;11.7299995422;5;25.5367741585;2;14.5517721176;15.4196195602;3;33.2727236748;
10;2;12.6610326767;11.9106416702;5;25.9133642912;2;16.6091461182;16.0673618317;3;34.3617986441;
11;2;12.7740097046;12.0;5;27.3876771927;2;18.6091461182;16.5341625214;4;35.1885024309;
12;2;14.8026885986;12.6000003815;5;28.6529150009;3;20.6091461182;16.860162735;4;35.7039126158;
13;2;16.8026885986;13.0788002014;5;29.7396411896;3;21.7669200897;17.0200004578;4;35.9224854708;
14;2;18.8026885986;13.4505519867;5;30.6849572659;3;22.2677459717;17.7729949951;4;36.1656556129;
15;2;20.1121520996;13.7328653336;5;31.5258455276;3;23.2677459717;17.870262146;4;36.4350683689;
16;2;21.2380008698;13.943564415;5;32.0976057053;3;24.2119998932;18.2175350189;5;36.7321748734;
17;2;22.375667572;14.0;6;32.5955629349;3;24.2119998932;18.3660869598;6;37.0581386089;
18;2;22.1463851929;15.0;6;33.1311497688;3;24.2119998932;18.5290699005;7;37.4137313366;
19;2;22.3999996185;15.5393447876;6;33.7016744614;3;25.2119998932;17.0200004578;7;37.7992229462;
20;2;22.3999996185;15.7105026245;7;34.3031058311;3;25.3397674561;17.0200004578;7;38.2142701149;
21;2;22.3999996185;15.8909320831;7;34.9300689697;3;24.2119998932;18.0200004578;7;38.6578168869;
22;2;22.3999996185;16.0790214539;7;35.5759468079;4;24.2119998932;19.0200004578;7;39.1280112267;
23;3;23.3999996185;14.0790205002;6;36.2330884933;4;24.2119998932;20.0200004578;7;39.6221580505;
24;3;24.3999996185;14.0;6;36.8931274414;4;24.2119998932;20.9275112152;7;40.1367125511;
25;3;22.3999996185;15.0;6;37.5473833084;4;24.2119998932;21.2876987457;7;40.6673269272;
26;3;21.3999996185;15.0;6;38.1873073578;4;24.2119998932;21.6591281891;6;41.2089567184;
27;3;21.3999996185;16.0;6;38.8049325943;4;24.2119998932;22.038269043;7;41.7560229301;
28;3;21.3999996185;17.0;6;39.3932685852;4;24.2119998932;22.4212150574;6;42.3026247025;
29;3;20.8179798126;18.0;6;39.9466094971;4;24.2119998932;22.8038368225;6;42.8427839279;
30;3;19.9839820862;19.0;6;40.4607191086;4;24.2119998932;23.1819496155;6;43.3707056046;
31;3;19.1382141113;20.0;7;40.932890892;4;25.2119998932;21.1819496155;6;43.881029129;
32;3;18.2798671722;21.0;7;41.3618888855;4;26.2119998932;20.1819496155;6;44.3690433502;
33;3;18.0085678101;22.0;7;41.747795105;4;27.2119998932;19.1819496155;6;45.8308506012;
34;3;18.12433815;23.0;7;42.0917930603;4;26.2119998932;20.6819496155;5;46.4014716148;
35;3;18.2275390625;24.0;7;42.3959226608;4;26.2119998932;21.1819496155;5;46.9583562613;
36;3;18.3187770844;25.0;7;42.6628341675;4;27.6000423431;24.0200004578;5;47.5021630526;
37;3;19.3988494873;26.5;6;43.8955574036;4;28.6524524689;26.0200004578;5;48.0344504118;
38;3;20.4686660767;27.5;7;44.2623090744;4;29.7111740112;28.0200004578;5;48.4231746197;
39;3;21.5291938782;25.5825004578;7;44.6053026915;4;30.5269527435;30.0200004578;6;48.8122990131;
40;3;20.5750007629;26.6776504517;6;44.8241121769;4;30.6436901093;32.0200004578;6;49.2046966553;
41;3;21.0472335815;27.0;7;45.0748034716;4;30.7614078522;32.0200004578;6;49.4842674732;
42;3;21.5750007629;25.9124011993;7;45.360845089;4;30.8452796936;32.0200004578;7;49.7768759727;
43;3;22.5750007629;26.9124011993;7;45.6856863499;4;30.9330635071;32.0200004578;7;50.0938847065;
44;3;21.3057060242;29.9124011993;10;46.0526058674;5;31.0281658173;32.0200004578;6;50.4353957176;
45;3;21.4157829285;32.9124031067;10;46.4645159245;5;28.063999176;34.0200004578;7;50.8010540009;
46;3;21.5393562317;35.9124031067;11;46.9237251282;5;27.063999176;35.9805259705;7;51.1899809837;
47;3;21.6771183014;38.0;11;47.4316644669;5;26.2119998932;37.1749916077;7;51.6007227898;
48;3;21.8295001984;39.0;12;47.9885926247;5;26.2119998932;38.3803634644;8;52.0312185287;
49;3;21.9965782166;40.0;14;48.5933036804;5;27.2119998932;37.3803634644;8;52.4787964821;
50;3;22.1779918671;41.0;16;49.242872715;5;27.8916397095;38.0200004578;9;53.9402046204;
51;3;22.3728618622;42.0;15;49.9324803352;5;27.2119998932;41.0200004578;10;54.5999959707;
52;3;23.579744339;40.0;18;50.6553587914;5;28.2119998932;44.0200004578;10;55.2988985777;
53;4;22.7966079712;41.0;12;69.4029035568;6;29.2119998932;44.0200004578;11;56.0374106169;
54;4;25.0208721161;40.0;12;71.0649633408;6;28.2119998932;46.7639083862;12;56.8162889481;
55;5;27.2494888306;40.0;14;72.60521698;6;29.2119998932;46.7639083862;11;57.6365959644;
56;6;28.479095459;40.0;13;74.0163984299;6;31.2119998932;43.7639083862;11;58.4996781349;
57;6;29.7061882019;40.0;13;75.2965230942;7;28.2119998932;45.7639083862;10;59.407037735;
58;6;30.9273338318;40.0;15;76.4475097656;7;28.2119998932;47.7639083862;10;60.3600838184;
59;7;29.9273338318;41.0;14;77.4740018845;7;29.2119998932;46.7639083862;11;64.0252890587;
60;7;31.9273338318;40.0;14;78.3824777603;7;30.5959701538;47.4038619995;11;66.4135087729;
61;7;33.9273338318;40.0;14;78.9904203415;7;30.8587608337;50.8418426514;11;68.5508317947;
62;7;35.0971260071;40.0;14;79.5070028305;7;31.032951355;54.1321563721;14;70.1733230352;
63;7;35.2520980835;40.0;13;80.9693574905;7;32.0400009155;54.1439056396;14;72.7196073532;
64;7;36.3908042908;41.0;14;82.4636507034;7;33.0400009155;56.1439056396;15;74.3236670494;
65;7;38.5135955811;44.0;15;83.0037066936;7;33.0400009155;61.1439056396;14;75.8443655968;
66;7;39.9741096497;47.0;15;83.5104364157;7;35.0400009155;59.3018264771;16;76.9207342863;
67;7;39.7147293091;50.0;16;86.8884409666;7;34.9631996155;62.2704658508;18;77.998893857;
68;7;40.8774490356;53.7000007629;17;89.6800193787;7;33.8940811157;63.2582359314;18;79.0608123541;
69;7;41.0582122803;56.9953918457;19;91.9702109098;7;32.8940811157;62.3676605225;19;80.0908209085;
70;8;41.5347824097;57.6162643433;19;93.8513863087;7;30.8940792084;61.9007072449;19;81.076452136;
71;8;41.9094238281;58.8922767639;20;95.0468300581;7;29.8940792084;64.9007110596;21;81.9463422298;
72;8;42.1512985229;61.0;21;95.8951370716;7;29.8940792084;61.9007072449;22;82.6916776896;
73;9;40.2195892334;63.431427002;20;96.5539264679;7;28.8940792084;63.9007072449;22;83.3939828873;
74;9;39.2367935181;65.5596160889;21;97.0027678013;7;28.8940792084;66.1567993164;22;84.0526883602;
75;9;35.2367935181;65.6964187622;21;97.4278125763;7;26.8940792084;67.1567993164;22;84.6695177555;
76;9;36.0;65.8419189453;22;97.8774297237;8;23.8940792084;71.1567993164;22;85.2477412224;
77;10;37.0;68.6964187622;21;99.3510739803;8;22.8940792084;75.1567993164;22;85.7915086746;
78;10;38.0;71.6964187622;22;100.047843218;8;23.0;76.1567993164;23;86.3052802086;
79;10;39.0;74.6964187622;23;100.80405724;8;22.0;80.1567993164;23;86.3666570187;
80;12;37.0;78.6964187622;22;101.624073386;8;22.0;84.1567993164;24;86.4636669159;
81;13;36.0;82.6964187622;21;102.512381792;8;25.0;79.1567993164;24;86.5920157433;
82;13;34.0;83.6964187622;21;103.473465681;8;26.0;79.1567993164;24;87.7476327419;
83;13;33.5999984741;86.6964187622;19;105.511577606;8;29.0;80.1567993164;25;88.1099745035;
84;13;34.5999984741;90.6964187622;20;106.580403507;8;30.0;82.1567993164;25;88.5235034227;
85;13;36.5999984741;91.0869293213;20;107.737599134;8;26.0;87.1567993164;26;88.6645628214;
86;13;35.5999984741;94.5073013306;21;109.983690202;9;25.0;93.1567993164;27;88.8913413286;
87;14;36.5999984741;98.9847106934;21;111.416907787;9;26.0;94.1567993164;27;89.202725172;
88;14;38.5999984741;99.9536514282;20;113.941310227;9;24.0;97.604057312;27;89.5802738667;
89;14;38.5999984741;104.758460999;22;115.608817935;9;26.0;95.766242981;28;90.0362696648;
90;13;37.5999984741;99.5482406616;22;109.114456832;10;26.0;93.9236602783;28;97.8089790344;
91;13;43.3114471436;103.353027344;23;109.861129165;10;25.0;99.0757293701;28;99.4144752026;
92;14;46.9861106873;106.553123474;23;110.606924772;10;28.0;98.2219696045;28;101.148676872;
93;15;46.0606918335;107.968681335;23;111.349585772;10;30.0;95.3619689941;29;102.989572525;
94;15;46.5349578857;110.26940918;23;113.087197006;10;32.0;93.4579849243;29;104.909957886;
95;15;46.6087188721;107.570983887;23;113.793186903;10;31.0;92.4744567871;30;106.878643513;
96;15;47.6818199158;112.621780396;23;114.493813515;10;30.0;96.0807418823;30;108.814334393;
97;15;48.8493881226;117.785293579;25;115.18788147;10;29.0;97.1199188232;31;110.725152969;
98;15;50.9187889099;119.939826965;26;115.874472678;10;28.0;98.1557235718;32;112.580647945;
99;15;50.9874458313;122.085197449;26;117.552895248;10;28.0;99.1900482178;33;114.354499817;
100;15;52.2552947998;127.221313477;27;118.262621224;11;27.0;100.224388123;32;116.025657177;
