Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;2;7.0;13.3000001907;5;24.0;2;11.5999994278;16.0;5;32.7439994812;
3;2;8.19999980927;12.1000003815;5;24.1124999523;2;11.5487995148;15.8719997406;5;32.679199338;
4;2;9.22249984741;11.5;5;24.2364046574;2;11.5358400345;15.7567996979;5;32.4447057247;
5;2;9.84728145599;11.5;5;24.3725773096;2;12.7056999207;15.5507202148;5;32.0999011993;
6;2;11.0117731094;11.5;5;24.5218783617;2;13.7626934052;15.2833280563;5;31.8325312138;
7;2;12.0565643311;11.5;5;24.6851472855;2;14.5497598648;15.0426750183;5;31.733946085;
8;2;12.405544281;11.5;5;25.340031147;2;14.5201835632;14.8663272858;5;31.7025039196;
9;2;12.6020097733;11.7299995422;5;25.9150743484;2;14.5107507706;14.7076148987;5;32.4404056072;
10;2;12.7745227814;11.9106416702;5;27.4451127052;2;16.7186374664;14.8887996674;5;32.8675942421;
11;2;13.2335338593;12.5274600983;5;28.7648246288;2;18.7186374664;14.8887996674;5;33.3501157761;
12;2;14.9628257751;13.0216779709;5;29.9030094147;2;20.7186374664;14.8887996674;5;33.8907475471;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;22.1537399292;14.8887996674;5;34.4909567833;
14;2;18.9628257751;13.6998376846;5;31.7803142071;2;23.3338031769;14.8887996674;6;35.1504611969;
15;2;20.3290309906;13.9190797806;5;32.4273490906;2;24.5316543579;14.8887996674;6;35.8668107986;
16;2;21.4745903015;14.0;5;32.9507789612;2;24.7600440979;14.8887996674;6;36.6350493431;
17;2;22.6316184998;14.0;6;33.510178566;2;24.9905166626;14.8887996674;6;37.4475302696;
18;2;23.7994384766;14.0;6;34.1019620895;2;25.2342605591;14.8887996674;7;38.2939586639;
19;2;24.230588913;14.0;6;34.7211914062;3;25.4881896973;14.8887996674;6;39.1617107391;
20;2;24.4163570404;14.0;6;35.3616409302;3;25.7485141754;14.8887996674;6;40.0364494324;
21;3;24.6084918976;14.0;6;36.0159702301;3;26.0109367371;14.8887996674;6;40.9029893875;
22;4;24.8047904968;14.0;5;36.6760072708;3;26.2708969116;14.8887996674;6;41.7463178635;
23;4;25.0028018951;14.0;5;37.3331270218;3;26.5238952637;14.8887996674;6;42.5526361465;
24;4;25.1999378204;14.0;5;37.9786872864;3;26.7657928467;14.8887996674;6;43.3102674484;
25;4;25.3936061859;14.0;5;38.6044816971;3;26.9930820465;14.8887996674;6;44.0103034973;
26;4;23.5813446045;15.0;5;39.2031593323;3;27.2030925751;14.8887996674;6;44.6469173431;
27;4;22.5813446045;15.0;5;39.7685651779;3;27.394077301;14.8887996674;6;45.2173461914;
28;4;21.5813446045;15.0;6;40.2959661484;3;27.5652046204;14.8887996674;6;45.7215862274;
29;4;21.5813446045;16.0;6;40.7821531296;3;27.7164764404;14.8887996674;6;46.1618976593;
30;4;21.2346458435;17.0;6;41.2254190445;3;25.7164764404;15.8887996674;6;46.5422267914;
31;4;20.3676261902;18.0;6;41.6254329681;3;24.7164764404;16.8887996674;7;46.8676242828;
32;4;19.4876289368;19.0;6;41.9830417633;3;23.7164764404;17.8887996674;7;47.1437263489;
33;4;18.5949115753;20.0;6;42.300031662;3;22.9332809448;18.8887996674;8;47.3763408661;
34;4;18.2900085449;21.0;6;43.578877449;3;22.9332809448;19.8887996674;8;47.4832000732;
35;4;19.3736629486;22.0;6;43.9075088501;4;23.9332809448;20.8887996674;7;48.4832000732;
36;4;20.4467525482;23.0;6;44.2104014158;4;25.9332809448;21.8887996674;8;48.7165920734;
37;4;20.8631210327;24.0;6;44.4911125898;4;26.9332809448;23.8887996674;8;49.0015772581;
38;4;20.9473342896;25.0;6;44.6290287971;4;28.3887939453;25.8887996674;9;49.3480833769;
39;4;20.9887084961;26.0;7;45.7410193682;4;28.9332809448;27.8887996674;9;49.7672030926;
40;4;22.0223064423;27.5;7;45.9004347324;4;29.9332809448;29.8887996674;9;50.2709443569;
41;4;24.0581321716;25.0;7;46.0686750412;4;30.2449607849;30.8887996674;9;50.8717439175;
42;5;24.5750007629;27.0;7;46.2459175587;4;30.2449607849;31.5830726624;9;51.5816659927;
43;5;25.912065506;29.0;7;46.4322885275;4;29.2449607849;30.8887996674;9;52.4112253189;
44;6;27.1795539856;31.0;7;46.6278551817;4;28.723367691;31.8887996674;11;53.3678126335;
45;6;27.5750007629;33.0;8;46.832616806;4;28.2449607849;30.8887996674;11;54.4537935257;
46;6;28.9523239136;35.0;8;47.046497345;4;27.2449607849;30.8887996674;11;55.6644887924;
47;6;30.3225059509;34.6524085999;8;47.2693376541;4;27.2449607849;30.8887996674;14;56.9864139557;
48;6;31.7808017731;34.0;9;47.5008894205;5;27.3516311646;31.8887996674;11;87.1463088989;
49;6;30.9749984741;35.7011871338;10;47.7408100367;5;30.3516311646;30.8887996674;11;90.6240139008;
50;6;31.8863925934;34.7264137268;10;48.9886593819;6;31.8204631805;33.8125495911;10;94.6388483047;
51;6;32.4263076782;36.0;9;49.348897934;6;32.8204650879;34.659122467;11;97.2548719645;
52;6;33.4420852661;37.7184753418;9;49.7257531881;6;34.8204650879;36.5475921631;12;99.4684271812;
53;6;34.4581680298;37.0;10;51.1191679239;6;34.8204650879;36.4694786072;12;101.329025507;
