Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;2;11.5999994278;16.0;5;33.0;
4;1;9.0;11.5;6;23.0;2;11.5999994278;16.0;5;32.762399435;
5;1;9.60000038147;11.5;6;23.0;2;12.7055196762;15.8719997406;5;32.55055058;
6;1;10.6000003815;11.5;6;23.0;2;13.7110853195;15.7567996979;5;32.361888051;
7;1;11.6000003815;11.5;6;23.0;2;14.7085666656;15.6531200409;5;32.2861009836;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;14.6858310699;15.6058082581;5;32.2199099064;
9;2;12.3380002975;11.7299995422;5;24.8687833548;2;14.6659727097;15.5632276535;5;33.4772763252;
10;2;12.4606351852;11.9106416702;5;25.0967587233;2;16.7032871246;16.1723022461;5;34.3892706633;
11;2;12.5290279388;12.0;5;26.3587619066;2;18.7032871246;16.60820961;5;35.0361324549;
12;2;14.4940137863;12.6000003815;5;27.3811506033;2;20.7032871246;16.9110736847;5;35.2960629463;
13;2;16.4940128326;13.0788002014;5;28.1922730207;2;21.7403030396;17.0200004578;6;35.3390697241;
14;2;18.4940128326;13.4505519867;5;28.8273824453;2;22.7532062531;17.0200004578;6;35.3829903603;
15;2;19.5548801422;13.7328653336;5;29.3221511841;2;23.7663822174;17.0200004578;6;35.4278060198;
16;2;20.5768928528;13.943564415;3;29.5112935305;2;24.6283416748;17.0200004578;6;35.473495245;
17;2;21.599773407;14.0;4;29.5904657841;3;24.6420478821;17.0200004578;5;35.5200337172;
18;2;22.6235256195;14.0;4;29.6725263596;3;24.2119998932;17.0200004578;6;35.5673942566;
19;2;22.901758194;14.0;4;29.7574484348;3;24.670217514;17.0200004578;7;35.6155469418;
20;2;22.9272346497;14.0;5;29.845189929;4;24.6846637726;17.0200004578;6;35.6644589901;
21;2;22.9535560608;14.0;5;29.9356930256;4;24.6993370056;17.0200004578;6;35.7140949965;
22;2;22.9807071686;14.0;5;30.0288832188;4;24.7142276764;17.0200004578;6;35.7644166946;
23;2;23.0086650848;14.0;5;30.124669075;4;24.7293243408;17.0200004578;6;35.8153833151;
24;2;23.037399292;14.0;5;30.2229421139;4;24.7446136475;17.0200004578;6;36.8669513464;
25;2;22.3999996185;14.666882515;5;30.3235759735;4;25.7600860596;17.0200004578;8;36.9742751122;
26;2;22.3999996185;15.1617879868;5;30.4264273643;4;26.7757225037;17.0200004578;8;37.0845711231;
27;2;22.3999996185;15.2132139206;5;30.5313358307;4;27.125371933;17.0200004578;8;37.1978341341;
28;2;21.1594009399;15.0;5;30.6381244659;4;27.1593494415;17.0200004578;9;37.3140503168;
29;2;20.1914367676;16.0;5;30.7466008663;4;27.1942138672;17.0200004578;9;37.4331965446;
30;2;19.22397995;17.0;5;30.8565583229;4;26.2119998932;18.9307441711;9;37.5552396774;
31;2;19.3999996185;16.0;3;30.9677767754;5;25.2119998932;18.9108028412;6;41.6044720411;
32;2;20.3999996185;15.4838886261;3;31.0800247192;5;26.7849769592;18.0200004578;6;41.8921095133;
33;2;19.3240070343;15.0;3;31.1930608749;5;27.1907997131;21.0183238983;6;42.182464838;
34;2;19.3999996185;15.0;4;31.306636095;5;27.8144741058;20.6148376465;6;42.4749474525;
35;2;18.3919906616;15.0;4;31.4204955101;5;27.8292541504;20.762178421;7;42.7689578533;
36;2;19.4261474609;14.0;4;31.5343811512;5;28.3158836365;24.7621803284;7;43.0638942719;
37;2;19.3999996185;15.0;4;31.6480333805;5;28.3531684875;28.7621803284;7;43.3591581583;
38;2;20.3999996185;15.824016571;4;31.7611942291;5;28.391084671;32.7621803284;8;43.6541602612;
39;2;22.3999996185;14.0;4;31.873609066;5;29.4295959473;34.5173988342;8;43.948325634;
40;2;23.5620822906;14.0;4;31.9850292206;5;29.6331501007;36.5024490356;8;44.2410979271;
41;2;23.5955085754;14.0;4;32.0952138901;5;29.705619812;36.4878311157;9;44.5319440365;
42;2;23.6285629272;14.0;4;32.203933239;5;29.7777366638;36.4735794067;10;44.8203561306;
43;2;23.6611785889;16.0;4;32.310968399;6;29.8493709564;36.4597244263;9;45.1058571339;
44;2;23.6932907104;18.0;5;32.4161143303;6;28.4816436768;36.4462928772;10;45.3880000114;
45;2;23.7248344421;20.0;5;32.5191812515;6;29.9907493591;36.4333114624;10;45.6663696766;
46;2;23.7557544708;22.0;5;32.6199960709;6;30.0602760315;36.4207954407;11;45.9405846596;
47;2;23.7859992981;24.0;6;32.7184023857;6;30.128900528;36.4087638855;11;46.2102971077;
48;2;22.3999996185;25.0;5;32.8142614365;6;30.1965293884;36.3972244263;11;46.4751906395;
49;2;23.3999996185;24.0;5;32.9074530602;6;30.263086319;36.3861885071;12;47.7349824905;
50;3;22.3999996185;25.0;6;32.9978752136;6;29.0423812866;39.3861885071;14;48.1194201708;
51;3;22.3999996185;26.0;7;33.0854444504;6;30.0553760529;42.3861885071;12;48.2564119101;
52;3;23.3999996185;24.0;7;33.1700944901;6;29.1268634796;45.4441223145;12;48.427875042;
53;3;22.3999996185;25.0;7;33.2517771721;6;29.0693206787;47.907951355;12;48.6327974796;
54;3;22.3999996185;26.0;7;33.3304605484;6;29.0175323486;49.6134986877;12;48.8704217672;
55;3;23.3999996185;24.0;7;33.4061284065;6;29.8764629364;49.110748291;12;49.1401820183;
56;3;24.0218391418;24.0;7;33.4787797928;6;29.8442058563;49.3633232117;13;49.3973360062;
57;3;22.3999996185;25.0;8;34.5484271049;6;29.8157024384;49.5164756775;14;50.7499201298;
58;3;23.3999996185;27.0;7;34.6550955772;6;30.0461215973;50.207408905;14;51.8997807503;
59;3;25.3999996185;26.0;8;34.7600054741;6;31.2118988037;48.6772270203;14;52.5915679932;
60;3;26.1036453247;27.0;9;34.8632051945;6;31.4105567932;48.3181495667;14;53.2930214405;
61;3;26.1218948364;28.0;9;34.9171074629;6;30.2681808472;49.571308136;14;54.0306384563;
62;3;24.3999996185;30.0;10;34.961841464;7;31.2921867371;51.8470458984;13;55.8028650284;
63;4;24.3999996185;31.6059207916;10;35.0077478886;7;32.315826416;54.1449394226;14;56.7570832968;
64;4;24.3999996185;32.5038757324;10;35.0548160076;7;31.2448005676;56.8130302429;15;57.7602834702;
65;4;24.3999996185;32.5274085999;10;35.1030313969;7;32.2448005676;57.2728843689;15;58.8097985983;
66;4;24.3999996185;30.5515155792;12;35.1523760557;7;31.2448005676;59.7475166321;17;59.9018793106;
67;3;24.3999996185;31.5761871338;12;35.2308758497;9;31.2448005676;62.2116241455;16;61.0317696333;
