Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;2;11.5999994278;16.0;3;33.0;
3;1;8.0;12.1000003815;6;23.0;2;11.5999994278;16.0;3;32.7807995081;
4;1;9.0;11.5;6;23.0;2;11.5561599731;15.8719997406;3;32.5881720781;
5;1;9.60000038147;11.5;6;23.0;2;12.6711711884;15.7567996979;3;32.4195556641;
6;1;10.6000003815;11.5;6;23.0;2;13.6827945709;15.6531200409;3;32.2726396322;
7;1;11.6000003815;11.5;6;23.0;2;14.6817922592;15.5598077774;3;32.2373445034;
8;1;11.8999996185;11.5;6;23.4599990845;2;14.6712036133;15.5218267441;2;32.2105951309;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.6631784439;15.4876441956;2;33.5576630831;
10;1;12.1463851929;11.9106416702;6;24.0;2;16.7100906372;16.1171722412;2;34.55516541;
11;1;12.2000007629;12.0;6;25.2000007629;2;18.7100906372;16.5693645477;3;35.2835748196;
12;1;14.1463851929;12.6000003815;6;26.1576004028;3;20.7100906372;16.884393692;2;35.6584787369;
13;1;15.1463851929;13.0788002014;6;26.9011039734;3;21.7986373901;17.0200004578;2;35.7675887346;
14;1;16.1463851929;13.4505519867;6;27.4657306671;3;22.8313713074;17.0200004578;2;35.8821694851;
15;1;17.1463851929;13.7328653336;6;27.88712883;3;23.8657455444;17.0200004578;3;36.0022389889;
16;2;19.1463851929;14.1435642242;5;29.0;3;24.8006706238;17.0200004578;3;36.1277782917;
17;2;21.1463851929;14.0;5;29.1050000191;3;24.8383331299;17.0200004578;3;36.2587282658;
18;2;22.4778862;14.0;5;29.2198647261;3;24.8776187897;17.0200004578;3;36.3949863911;
19;2;22.765958786;14.0;5;29.3452684879;3;24.9184951782;17.0200004578;3;36.536403656;
20;2;22.8035812378;14.0;5;29.4818768501;3;24.9609203339;17.0200004578;4;36.68278265;
21;2;22.8445625305;14.0;5;29.630333066;3;25.0048351288;17.0200004578;5;36.8338763714;
22;2;22.8890991211;14.0;5;29.7912415266;4;25.050163269;17.0200004578;5;36.9893870354;
23;2;22.9373722076;14.0;5;29.9651488066;4;25.0968151093;17.0200004578;5;37.1489670277;
24;2;22.9895439148;14.0;5;30.1525228024;4;25.1446895599;17.0200004578;5;37.3122198582;
25;2;23.0457572937;14.0;5;30.3537294865;4;24.2119998932;18.0200004578;5;37.4787032604;
26;2;23.1061191559;14.0;5;30.5690078735;4;25.2119998932;17.0200004578;5;37.6479320526;
27;2;23.1707019806;14.0;5;30.7984457016;4;25.294380188;17.0200004578;5;37.8193833828;
28;2;23.2395324707;14.0;5;31.0419540405;4;25.3458137512;17.0200004578;5;37.9925024509;
29;2;23.3125858307;14.0;5;31.299243927;4;25.3977508545;17.0200004578;5;38.1667089462;
30;2;21.3897724152;15.0;16;31.5698068142;4;24.2119998932;18.0200004578;6;38.341404438;
31;3;21.3999996185;15.0;6;49.102899313;4;25.2119998932;17.0200004578;6;38.5159811974;
32;3;24.3999996185;15.0;7;50.2600336075;4;24.2119998932;18.0200004578;6;38.6898293495;
33;3;25.6442604065;16.0;7;51.3143844604;4;25.2119998932;17.0200004578;7;38.8623461723;
34;3;25.7357444763;17.0;8;52.2672328949;4;25.6587028503;17.0200004578;8;39.0329442024;
35;3;25.8298797607;18.0;8;53.1242694855;4;25.7098827362;17.0200004578;8;39.2010593414;
36;3;25.9261646271;19.0;8;53.893910408;4;25.7603168488;19.0200004578;9;39.3661584854;
37;3;26.0240345001;20.0;8;54.5858125687;4;25.8098468781;21.0200004578;10;39.5277457237;
38;4;26.122882843;21.0;7;55.2097225189;4;25.8583240509;23.0200004578;11;39.6853675842;
39;4;26.2220687866;22.0;8;55.6531443596;4;25.9056091309;25.0200004578;11;39.8386187553;
40;4;26.320941925;23.0;8;55.9795031548;4;25.9515857697;27.0200004578;13;39.9871435165;
41;4;26.4188499451;26.0;9;56.3005337715;4;25.9961433411;27.0200004578;13;40.1306395531;
42;4;26.5151596069;29.0;9;56.6142449379;4;26.0391921997;27.0200004578;14;40.2688579559;
43;4;26.6092720032;32.0;9;56.9188122749;4;26.080657959;27.0200004578;16;40.4016036987;
44;4;26.7006435394;35.0;11;57.2126188278;4;26.1204795837;27.0200004578;16;40.5287337303;
45;4;26.7887840271;38.0;11;57.4942865372;4;26.158618927;27.0200004578;16;40.6501550674;
46;4;26.8732852936;39.0;11;58.7626972198;4;26.1950454712;27.0200004578;17;40.7658224106;
47;4;27.9538078308;41.0;11;59.1019973755;4;24.2119998932;28.0200004578;17;40.8757343292;
48;4;29.0300979614;43.0;11;59.4329022169;4;25.2119998932;27.0200004578;17;40.9799289703;
49;5;29.4548721313;45.0;8;79.755384326;5;24.2119998932;28.0200004578;17;41.0784807205;
50;5;30.1693496704;48.0;19;81.2696385384;5;25.2119998932;27.0200004578;17;41.1714954376;
51;6;31.6458930969;51.0;10;92.5936471224;5;24.2119998932;28.0200004578;17;41.2591061592;
52;6;33.7378158569;54.0;10;94.1331112385;5;25.2119998932;27.0200004578;18;41.3414683342;
53;6;35.827545166;57.0;11;95.4783482552;5;24.2119998932;28.0200004578;18;41.400001049;
54;6;37.9152870178;60.0;12;96.6497573853;5;25.2119998932;27.0200004578;18;41.400001049;
55;7;40.0012512207;62.0;11;97.6703410149;5;26.2119998932;27.0200004578;19;41.400001049;
56;7;41.0555877686;63.125;12;98.5474452972;5;26.4200000763;27.0200004578;19;41.400001049;
57;7;42.8091316223;63.125;12;99.0754115582;5;26.4200000763;27.0200004578;19;41.400001049;
58;7;43.9475784302;63.125;13;99.4821693897;5;26.4200000763;27.0200004578;19;42.400001049;
59;7;44.551612854;63.125;13;99.8721673489;5;27.4200000763;28.0200004578;19;42.4552010298;
60;7;44.6524581909;63.125;14;100.246710539;5;28.4200000763;29.0200004578;19;42.5128655434;
61;8;44.7503967285;63.125;13;105.271348238;5;28.7538604736;30.0200004578;19;44.2281061411;
62;8;46.6964187622;65.5421905518;16;108.612213612;5;28.9073047638;31.6599521637;21;45.5353238583;
63;8;48.4654083252;67.6573486328;17;111.32327342;5;29.2703056335;33.0979385376;23;46.5414172411;
64;8;49.3380317688;69.5146789551;17;113.524078727;5;27.4444961548;35.090637207;23;46.9831861258;
65;8;49.8536987305;71.1625900269;17;115.006475925;5;27.4946231842;35.4000015259;23;47.393147707;
66;8;47.8582649231;73.5609283447;18;115.787798524;6;28.0400009155;38.2165374756;23;48.7939913273;
67;9;47.0099906921;75.2651443481;17;117.36318624;6;29.0400009155;39.4000015259;24;49.4796003103;
68;9;49.1599807739;74.3028564453;18;117.93027699;6;29.0400009155;42.0925979614;24;50.238188982;
69;9;49.223274231;76.3421783447;18;118.418068528;6;29.5415000916;43.2832641602;24;51.0905339718;
70;9;47.5999984741;79.3831100464;19;118.913867831;6;29.3388824463;42.2683334351;25;52.0611689091;
71;10;49.9322738647;79.3421783447;18;119.414913177;6;26.0400009155;46.2683334351;26;53.1778597832;
72;10;51.5590286255;81.3421783447;19;119.918358326;6;26.788105011;46.2683334351;26;54.4702222347;
73;10;51.0261611938;83.3421783447;20;120.421354532;6;25.3824272156;49.2683334351;27;55.9670832157;
74;10;50.2986602783;85.3421783447;20;120.921131968;7;24.7309913635;51.6878890991;27;57.6922137737;
75;10;47.0404052734;88.9736251831;20;121.415078282;7;24.1504154205;52.2683334351;27;59.6583356857;
76;10;43.0404052734;92.9940719604;21;121.900805831;7;23.6443634033;55.2683334351;28;61.8161075115;
77;10;41.7977371216;97.0149002075;22;122.376207948;7;23.2110404968;57.971321106;27;64.1164464951;
78;10;42.662612915;102.036125183;22;122.839496732;7;24.2110404968;53.2683334351;27;66.5725319386;
79;10;42.11328125;104.342170715;23;123.289223075;7;23.3542346954;54.2683334351;26;69.0965452194;
80;10;41.1419792175;107.877174377;24;123.724282742;7;24.2457199097;55.2683334351;26;71.5837674141;
81;10;40.2283210754;110.933952332;24;124.143906236;7;23.3091526031;55.2683334351;27;73.9295506477;
82;10;40.414390564;114.774200439;23;124.54763484;7;23.3732376099;55.2683334351;27;76.0480866432;
83;10;41.4547653198;117.855857849;24;124.93528831;7;24.4377117157;56.2683334351;27;77.8861322403;
84;10;42.0935287476;120.938575745;26;125.306923747;7;24.5023002625;53.2683334351;28;79.4269804955;
85;10;41.6216125488;121.169975281;26;125.662798047;7;23.5667247772;53.2683334351;27;80.6848325729;
86;10;41.1662788391;124.106658936;27;126.003321528;7;24.6307067871;54.2683334351;27;81.6937913895;
87;10;42.7404251099;126.291542053;27;126.329020262;7;26.6939811707;53.2683334351;28;82.496462822;
88;10;42.7875709534;129.352722168;30;126.640500307;7;26.7562828064;55.2683334351;26;83.1354022026;
89;10;44.8194313049;126.413978577;28;126.93841517;7;27.8173656464;57.2683334351;24;83.4033427238;
90;10;46.2672271729;126.448791504;27;127.119181395;7;29.8770027161;56.2683334351;24;83.5966358185;
91;10;48.8834915161;124.536079407;27;127.290281296;7;29.9349918365;58.2683334351;24;83.7838206291;
92;10;49.7040290833;124.596641541;28;127.460560799;7;30.9911460876;60.2683334351;25;83.9643783569;
93;10;51.3502197266;128.4793396;30;127.629690647;7;32.0453147888;59.2683334351;25;84.1378793716;
94;10;52.3822517395;130.362457275;30;127.797351122;7;31.0973644257;61.2683334351;25;84.3039855957;
