Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;4;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;4;23.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;9.0;11.6999998093;3;24.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;9.80000019073;11.5;3;24.0375000238;1;12.3487997055;15.7567996979;6;31.3062400818;
6;2;10.9112501144;11.5;3;24.0760172606;1;13.3487997055;15.6531200409;6;31.1196155548;
7;2;11.9228057861;11.5;3;24.115549922;1;14.3358850479;15.5598077774;6;31.0436534882;
8;2;12.234664917;11.5;3;24.6272486448;1;14.3130960464;15.5218267441;6;30.9752883911;
9;2;12.3881750107;11.7299995422;3;25.0420250893;1;14.2925863266;15.4876441956;6;32.2343444824;
10;2;12.5126075745;11.9106416702;3;25.2760323286;2;16.6130943298;16.1171722412;5;34.1387290955;
11;2;12.5828104019;12.0;3;26.5458827019;2;18.6130943298;16.5693645477;5;34.796387434;
12;2;14.5501499176;12.6000003815;3;27.5762153864;2;20.6130943298;16.884393692;5;35.0956791639;
13;2;16.5501499176;13.0788002014;3;28.3953508139;2;21.6297988892;17.0200004578;6;35.1242281199;
14;2;18.5501499176;13.4505519867;4;29.0385113955;2;22.6383628845;17.0200004578;6;35.1532396078;
15;3;19.6182193756;13.7328653336;3;29.5413358212;2;23.6470661163;17.0200004578;6;35.1827043295;
16;3;20.1463851929;13.943564415;3;29.7385019064;2;24.5548114777;17.0200004578;7;35.2126122713;
17;3;21.6679363251;14.0;4;29.8256268501;2;24.5637836456;17.0200004578;7;35.2429522276;
18;3;22.6940727234;14.0;4;29.9155275822;2;24.5728855133;17.0200004578;8;35.2737122774;
19;3;22.9746589661;14.0;5;30.008133173;2;24.582113266;17.0200004578;8;35.304879427;
20;3;22.3999996185;14.6024398804;5;30.103356123;2;24.591463089;17.0200004578;9;35.3364397287;
