Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;6.0;14.3000001907;3;24.0;1;11.3999996185;16.0;4;32.0;
2;2;7.19999980927;13.1000003815;3;24.1124999523;1;11.3999996185;16.0;6;32.0;
3;2;8.22249984741;12.1000003815;3;24.2364046574;1;11.3999996185;16.0;6;32.0;
4;2;9.24728107452;11.5;3;24.3725773096;1;11.3999996185;16.0;6;32.0;
5;2;9.87451553345;11.5;3;24.5218783617;1;12.3999996185;16.0;6;32.0;
6;2;11.0565643311;11.5;3;24.6851472855;1;13.3999996185;16.0;6;32.0;
7;2;12.1055450439;11.5;3;24.8631806374;1;14.3999996185;16.0;6;32.6399993896;
8;2;12.4589538574;11.5;3;25.5353367329;1;14.7919998169;16.3199996948;6;33.0;
9;2;12.6606016159;11.7299995422;3;26.1285328865;1;14.8999996185;16.5;6;33.6731987;
10;2;12.8385601044;11.9106416702;3;27.6838638783;1;16.7919998169;16.83659935;6;34.0400009155;
11;2;13.3051586151;12.5274600983;3;29.0303895473;1;17.7919998169;17.0200004578;6;34.0400009155;
12;2;15.0424957275;13.0216779709;3;30.1965687275;1;18.7919998169;17.0200004578;6;34.0400009155;
13;2;17.0424957275;13.4066829681;3;31.2181880474;1;19.7919998169;17.0200004578;7;34.0400009155;
14;2;19.0424957275;13.6998376846;3;32.1313700676;1;20.7919998169;17.0200004578;7;33.6137619019;
15;2;20.4343490601;13.9190797806;3;32.8065404892;1;21.7919998169;16.8068809509;7;33.2301445007;
16;2;21.5883483887;14.0;5;33.3565750122;1;21.9690437317;16.6150722504;7;32.88489151;
17;3;22.7533569336;14.0;4;33.9400897026;1;21.8654670715;16.442445755;8;32.5741615295;
18;3;23.9284114838;14.0;4;34.5525074005;1;21.7722473145;16.2870807648;8;32.294506073;
19;3;24.3657512665;14.0;4;35.187936306;1;21.6883506775;16.1472530365;8;32.0428161621;
20;3;24.5563812256;14.0;6;35.8393115997;2;21.6128444672;16.0214080811;8;31.8162937164;
21;3;24.7517929077;14.0;6;36.4986515045;2;21.5448875427;15.9081468582;8;31.6124248505;
22;3;24.9495944977;14.0;6;37.1574115753;2;21.4837265015;15.8062124252;8;31.4289417267;
23;3;25.1472225189;14.0;6;37.8069095612;2;21.4286823273;15.7144708633;8;31.2638072968;
24;3;25.3420715332;14.0;6;38.4387779236;2;21.3791427612;15.6319036484;8;31.1151866913;
25;3;23.5316333771;15.0;6;39.0453987122;2;21.3345565796;15.5575933456;8;30.9814281464;
26;3;22.7136192322;16.0;6;39.620267868;2;21.2944297791;15.4907140732;8;30.8610458374;
27;3;21.7136192322;15.0;6;40.1582555771;2;21.2583141327;15.4305229187;8;30.7527008057;
28;3;20.7136192322;15.0;6;40.6557407379;2;21.2258110046;15.3763504028;8;30.6551914215;
29;3;20.7136192322;16.0;6;41.1106204987;3;21.1965560913;15.3275957108;7;30.5674324036;
30;3;20.3331871033;17.0;7;41.5222129822;3;22.1702308655;15.2837162018;6;31.4884490967;
31;3;19.4566631317;18.0;7;41.8910703659;3;23.1465339661;15.7442245483;6;31.5380841494;
32;3;18.5673217773;19.0;7;42.2187509537;3;23.1252098083;15.7690420151;6;31.6080482006;
33;3;18.265625;20.0;7;42.507569313;3;23.1060161591;15.8040237427;6;31.6987366676;
34;3;18.3522701263;21.0;7;42.7603540421;3;21.5268936157;16.1766929626;6;31.8106245995;
35;3;18.428106308;22.0;7;42.9802312851;3;20.576007843;17.1766929626;6;31.9442332983;
36;3;18.4940700531;23.0;8;43.1704454422;3;19.6300811768;18.1766929626;7;32.1000949144;
37;3;18.5511341095;24.0;9;43.25;3;18.6894321442;19.1766929626;8;32.2787125111;
38;3;18.5750007629;25.0;9;43.25;3;17.7543506622;20.1766929626;8;32.4805088043;
39;3;18.5750007629;26.0;9;43.25;3;16.8250904083;21.1766929626;9;32.7057816982;
40;4;18.5750007629;27.0;8;67.25;4;15.8222675323;22.1766929626;9;35.8146221638;
41;4;20.5750007629;26.0;8;68.4500007629;4;17.1060161591;22.1766929626;9;36.233941555;
42;4;22.5750007629;26.0;8;69.4076004028;4;19.1060161591;24.0003356934;9;36.6794250011;
43;4;23.5750007629;27.0;10;70.1511039734;4;21.0628795624;25.9891815186;11;37.1499123573;
44;5;24.5750007629;28.0;10;70.7157306671;4;21.1060161591;27.97914505;11;37.6438183784;
45;5;25.5750007629;29.0;9;71.13712883;5;23.1060161591;29.9701099396;10;53.1590974331;
46;5;26.5750007629;29.0;10;71.25;5;24.1060161591;32.9619789124;11;54.4432399273;
47;6;27.5750007629;30.0;9;71.25;5;27.0755157471;33.954662323;11;55.6626529694;
48;6;28.5750007629;31.0;10;71.25;5;27.5317516327;35.3123703003;13;56.8131170273;
49;6;28.9749984741;32.0;10;71.25;5;27.6404495239;36.4024238586;13;57.8934082985;
50;6;28.9749984741;33.0;10;71.25;5;26.0658798218;38.4930267334;14;58.9045190811;
51;6;28.9749984741;34.0;9;71.25;5;27.0632858276;38.583820343;15;59.8488941193;
52;6;28.9749984741;35.0;9;72.25;5;27.9770088196;39.6744422913;15;60.7297554016;
53;6;29.9749984741;37.0;10;73.3849999905;5;28.0894031525;40.7645492554;16;61.5506038666;
54;6;31.9749984741;40.0;10;73.7066926956;5;28.2002372742;41.8538131714;17;62.1723980904;
55;6;32.9749984741;43.0;11;74.0736182928;5;28.2954025269;42.9419174194;18;62.6203169823;
56;6;32.9749984741;46.0;11;74.4909803867;5;28.3760681152;44.0285758972;19;63.0504589081;
57;6;32.9749984741;49.0;12;74.9641885757;6;28.4528331757;45.1135215759;18;78.461435318;
58;7;32.9749984741;51.0;11;75.4987235069;6;29.5254173279;47.1965103149;18;79.6022219658;
59;8;32.9749984741;52.0;11;76.0999510288;6;30.593629837;49.2773323059;18;80.6415243149;
60;8;32.9749984741;53.0;13;76.7728734016;6;31.6573677063;51.3557891846;19;81.57817173;
61;8;32.9749984741;54.0;13;77.5218205452;6;32.7165985107;52.7310028076;19;82.4146442413;
62;8;32.9749984741;55.0;14;78.3500781059;6;33.7713623047;53.1533966064;19;83.1561722755;
63;8;32.9749984741;56.0;14;79.2594676018;6;34.8217582703;53.1804275513;19;83.809820652;
64;8;32.9749984741;57.0;14;84.2471327782;6;34.9897232056;53.2113571167;20;84.3836627007;
65;8;35.5665626526;56.7000007629;15;88.840606451;6;35.1011428833;53.2453842163;20;86.9197049141;
66;8;39.0349349976;58.2291984558;15;92.2818231583;6;35.5754013062;54.0932044983;21;88.9143853188;
67;8;39.769115448;61.6162643433;17;95.2447800636;6;35.934841156;54.7526626587;21;90.5012040138;
68;8;41.3817138672;61.8922767639;19;97.9012048244;6;36.2121734619;55.2608184814;20;91.526465416;
69;8;42.7180557251;63.0;21;100.454028368;6;36.3623275757;55.5348014832;21;92.1666564941;
