Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;2;11.5999994278;16.0;5;33.0;
3;1;8.0;12.1000003815;6;23.0;2;11.5999994278;16.0;5;33.1799999475;
4;1;9.0;11.5;6;23.0;2;11.6359996796;16.0;5;33.3902759552;
5;2;9.60000038147;11.6999998093;5;24.0;2;12.8170824051;16.0;5;33.6350997686;
6;2;10.9000005722;11.5;5;24.1124999523;2;13.8905296326;16.0;5;33.9190331697;
7;2;11.9337501526;11.5;5;24.2364046574;2;14.9757099152;16.0;5;34.9060122967;
8;2;12.2709207535;11.5;5;24.844940424;2;15.4718036652;16.3199996948;5;35.6678674221;
9;2;12.4534826279;11.7299995422;5;25.3705487251;2;15.7003602982;16.5;5;37.8603034019;
10;2;12.6111650467;11.9106416702;5;25.7305408716;2;17.7550907135;17.3250007629;5;39.6563866138;
11;2;12.719162941;12.0;5;27.1818068027;2;19.7550907135;17.9053878784;5;41.1769676208;
12;2;14.7409267426;12.6000003815;5;28.4221744537;2;21.7550907135;18.2973766327;5;42.4261569977;
13;2;16.7409267426;13.0788002014;5;29.482388258;2;23.4198474884;18.5;6;43.3797411919;
14;2;18.7409267426;13.4505519867;5;30.3998434544;2;24.7059211731;18.5;6;44.4400706291;
15;2;20.0266189575;13.7328653336;5;31.2119448185;2;26.0240211487;18.5;7;45.5977401733;
16;2;21.1438293457;13.943564415;4;31.7545545101;3;27.3713226318;18.5;6;46.8360090256;
17;2;22.2727508545;14.0;4;32.2237029076;3;28.0508041382;18.5;6;48.1308202744;
18;2;23.4134960175;14.0;4;32.7316579819;3;28.4392471313;18.5;7;49.4519577026;
19;2;23.8194961548;14.0;6;33.2766666412;3;28.8355865479;18.5;7;50.7653951645;
20;2;23.9829998016;14.0;6;33.8556928635;3;29.2296180725;18.5;7;52.0365753174;
21;2;22.3999996185;15.0;7;34.4643516541;3;29.6109733582;18.5;7;53.2340011597;
22;2;22.3999996185;15.9393053055;7;35.0969305038;3;29.970199585;18.5;7;54.3323936462;
23;3;23.3999996185;14.0;6;35.7465176582;3;30.2997188568;18.5;7;56.3147258759;
24;3;24.3999996185;14.0;5;36.4052410126;3;31.594417572;19.0;7;57.375221014;
25;3;24.9215717316;14.0;5;37.0646123886;3;32.8518447876;19.1012001038;7;58.3499311209;
26;3;25.1193828583;14.0;5;37.7159395218;3;33.0719795227;19.2216663361;8;59.2514541149;
27;3;23.1193828583;15.0;5;38.3507852554;3;33.7754364014;18.5;8;60.0972754955;
28;3;24.1193828583;14.0;5;38.961400032;3;33.4092559814;19.5;7;60.9076097012;
29;3;22.3999996185;15.0;5;39.5411043167;3;33.533493042;19.7313137054;7;61.7034995556;
30;3;21.3999996185;15.0;4;40.0845632553;3;31.5334949493;20.9625225067;7;62.4607644081;
31;3;21.3999996185;16.0;4;40.5879383087;4;31.5334949493;19.5;6;63.0760617256;
32;3;21.3999996185;17.0;4;41.0489168167;4;31.756313324;20.5;7;63.7756743431;
33;3;21.3146743774;18.0;4;41.4666233063;4;31.7000007629;23.5;7;64.5619568825;
34;3;20.4399871826;19.0;5;41.8414497375;4;30.7000007629;26.5;7;65.433962822;
35;3;19.5524349213;20.0;5;42.1748275757;4;30.7000007629;29.5;8;66.3865776062;
36;3;18.6524467468;21.0;6;42.4689798355;4;29.7000007629;32.5;8;67.4098711014;
37;3;18.3406944275;22.0;6;42.7266750336;4;29.7000007629;35.5;9;68.4888687134;
38;3;19.4180030823;23.5;4;43.9510097504;4;28.7000007629;34.5;9;69.6039180756;
39;3;20.4853019714;24.5;5;44.1802216768;4;29.7000007629;35.5;10;70.7317590714;
40;3;20.5435676575;25.5174999237;5;44.3208627701;4;30.7000007629;36.5;11;71.847243309;
41;3;20.5750007629;26.5354309082;5;44.3575841188;5;31.7000007629;37.5;10;72.9254808426;
42;3;21.5750007629;26.5354309082;5;44.3951579332;5;33.7000007629;35.5;11;73.9440631866;
43;3;22.918548584;27.5354309082;5;44.4335762262;5;35.7000007629;34.5;12;74.8849315643;
44;3;23.9300727844;28.5354309082;6;44.4728286266;5;33.7000007629;35.5;12;75.7355804443;
45;3;24.5750007629;29.5354309082;8;44.5129028559;5;33.7000007629;36.5;11;76.4894218445;
46;3;25.9538726807;30.0;9;44.5537842512;5;33.7000007629;37.5;11;77.1453762054;
47;3;26.5750007629;29.6518917084;9;44.5954560041;5;34.7000007629;35.5;11;78.7069072723;
48;3;27.5750007629;29.6727275848;9;44.6378990412;5;34.7000007629;37.5;11;79.2407708168;
49;3;28.5750007629;29.6939506531;9;44.6810919046;5;35.7000007629;39.5;12;79.6987104416;
50;3;28.9749984741;29.7155456543;9;44.7250107527;5;36.0368881226;41.5;12;80.0904978514;
51;3;28.9749984741;29.7375049591;9;44.7696297169;5;35.7000007629;43.5;12;80.4259634018;
52;3;29.4308872223;29.0;9;44.8149203062;5;36.0774154663;45.5;12;83.2632479668;
53;3;28.9749984741;29.782459259;9;44.8608520031;5;37.341999054;44.9240150452;13;85.3637901545;
54;4;28.9749984741;29.8054256439;4;54.9073919058;5;36.7919807434;46.4679069519;14;86.8515645266;
55;4;28.4722156525;31.0;4;55.3545047045;5;35.9570732117;45.8063201904;14;87.6288553476;
56;4;28.4863510132;33.0;5;55.7765542269;6;36.9570732117;46.8739509583;13;88.9721410275;
57;4;27.9749984741;35.8760757446;6;56.1722396612;6;37.9570732117;46.9460716248;13;89.1979851723;
58;4;28.515089035;34.0;7;56.5409383774;6;38.8136672974;47.0;14;89.4375990629;
59;4;28.9749984741;34.9244537354;7;56.882638216;7;38.8624801636;48.0;12;89.6911934614;
60;4;30.5443744659;35.0;7;57.1978479624;7;38.2000007629;49.0;10;89.958878994;
61;4;28.9749984741;35.973651886;7;57.4875020981;7;35.9685134888;51.0;12;90.2406539917;
62;4;28.9749984741;36.9985046387;10;57.7528600693;7;33.2000007629;54.0;12;90.5363916159;
63;4;29.5890979767;37.0;10;57.9954090118;7;33.2000007629;51.4758605957;13;90.8458298445;
64;4;28.7694587708;39.0;11;58.216779232;7;35.14793396;50.0;14;91.1685618162;
65;5;27.8207511902;40.073802948;10;60.5241065025;7;36.2127723694;50.0;16;91.5040307045;
66;5;27.7372322083;40.0;12;62.3904974461;8;36.2000007629;51.0;15;91.8515267372;
67;5;24.7540664673;40.0;12;63.878169775;8;37.2000007629;51.9149551392;15;92.210187912;
68;5;22.1465625763;40.0;13;65.0560352802;8;38.8240013123;51.0;15;92.5790057182;
