Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
3;2;8.0;12.3000001907;3;24.0;1;11.3999996185;16.0;4;31.3753604889;
4;2;9.19999980927;11.5;3;24.0750000477;1;11.2750720978;15.6876802444;4;30.8131847382;
5;2;9.81500053406;11.5;3;24.1548187733;2;12.5750722885;15.4065923691;3;31.307226181;
6;2;10.9464464188;11.5;3;24.2396422625;2;13.5750722885;15.1536130905;3;30.867959857;
7;2;11.9718933105;11.5;3;24.32964468;2;14.2603874207;14.9259319305;3;30.5548056364;
8;2;12.2988929749;11.5;3;24.8982805014;2;14.1664419174;14.761259079;3;30.2738308907;
9;2;12.4694843292;11.7299995422;3;25.3755149841;2;14.0821495056;14.6130533218;3;30.7587842941;
10;2;12.612654686;11.9106416702;3;25.6777273417;2;16.1805267334;14.8397741318;3;30.8875402212;
11;2;12.7033185959;12.0;3;27.0425190926;2;18.180524826;14.8887996674;3;30.9187778234;
12;2;14.6991405487;12.6000003815;3;28.1780595779;2;20.180524826;14.8887996674;3;30.9505380392;
13;2;16.6991405487;13.0788002014;3;29.1130933762;2;21.2086353302;14.8887996674;4;30.9828096628;
14;2;18.6991405487;13.4505519867;4;29.8831698895;3;22.2183170319;14.8887996674;3;31.0155802965;
15;3;19.8716163635;13.7328653336;4;30.5241334438;3;22.856754303;14.8887996674;4;31.0488362312;
16;3;20.1463851929;13.943564415;5;30.8707222939;3;23.3146514893;14.8887996674;4;31.0825628042;
17;3;22.0076026917;14.0;5;31.1184449196;3;22.9332809448;15.2802886963;4;31.1167440414;
18;3;23.0819187164;14.0;5;31.3798191547;3;23.33502388;14.8887996674;4;31.151362896;
19;3;22.3999996185;15.0;5;31.6542665958;3;23.3454093933;14.8887996674;4;31.1864011288;
20;3;23.3999996185;14.0;5;31.9409706593;4;22.4203281403;14.8887996674;2;43.6573423147;
21;3;22.3999996185;15.0;5;32.2388696671;4;23.0399513245;14.8887996674;2;44.3540450335;
22;3;22.3999996185;15.2716608047;5;32.5466594696;4;24.0399513245;15.3032159805;2;44.9996761084;
23;3;23.3999996185;14.0;5;32.8628044128;4;25.0399513245;15.3133449554;2;45.5904738903;
24;3;23.8588409424;14.0;5;33.1855583191;4;26.459192276;14.8887996674;2;46.1249575615;
25;3;22.3999996185;15.0;5;33.5129971504;4;27.0399513245;15.6200017929;2;46.6036541462;
26;3;21.3999996185;15.0;5;33.8430604935;4;28.0399513245;15.6370735168;3;47.0287079811;
27;3;21.1529178619;16.0;5;34.1735987663;4;29.4892463684;14.8887996674;2;47.403459549;
28;3;20.25207901;17.0;5;34.5024294853;4;30.0399513245;15.6715669632;2;47.7320259809;
29;3;19.3507289886;18.0;5;34.827393055;4;31.5096130371;14.8887996674;3;48.0189393759;
30;3;18.448217392;19.0;4;35.1464104652;4;31.4486808777;15.7064466476;3;48.2688485384;
31;3;17.448217392;18.0;4;35.4575357437;4;31.543970108;15.7239999771;3;48.3815377951;
32;4;17.448217392;18.5;3;36.7590041161;4;31.5774517059;15.7416114807;3;48.4199208021;
33;4;18.448217392;19.5;3;37.2017678022;4;31.5774517059;15.759267807;3;48.4583721161;
34;4;18.7605304718;20.0;3;37.6535251141;5;31.0987606049;15.8887996674;3;49.4968624115;
35;4;18.8960571289;21.0;3;38.1156996489;6;31.1091537476;16.8887996674;2;49.5627174377;
36;4;18.5773735046;22.0;3;38.5900833607;6;31.5774517059;20.8887996674;4;49.6290194988;
37;4;18.6523418427;23.0;4;39.0787718296;6;33.1299362183;24.8887996674;4;49.6950232983;
38;5;18.722864151;24.0;3;39.5840730667;6;34.1403121948;28.8887996674;4;49.7613697052;
39;5;18.788860321;25.0;3;40.1083779335;6;34.1506690979;31.2137985229;2;49.8280205727;
40;5;18.850320816;26.0;3;40.6540043354;6;34.1609916687;33.2137985229;2;49.8949366808;
