Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.5391998291;
4;1;9.0;11.5;6;23.0;1;11.3078403473;15.7695999146;6;31.1244792938;
5;2;9.60000038147;11.6999998093;5;24.0;1;12.3078403473;15.5622396469;6;30.7512321472;
6;2;10.9000005722;11.5;5;24.0750000477;1;13.3078403473;15.3756160736;6;30.2514686584;
7;2;11.9225006104;11.5;5;24.1548187733;1;14.0754404068;15.1257343292;6;29.8821620941;
8;2;12.2464456558;11.5;5;24.7111896276;2;14.2646484375;14.9410810471;4;30.549785614;
9;2;12.4133577347;11.7299995422;5;25.1756821871;2;14.1649360657;14.774892807;4;30.8419833183;
10;2;12.5527048111;11.9106416702;5;25.4647227526;2;16.2839641571;14.8887996674;4;30.9098273516;
11;2;12.6394176483;12.0;5;26.8117125034;2;18.2839641571;14.8887996674;4;30.9812276363;
12;2;14.629899025;12.6000003815;5;27.9286828041;2;20.2839641571;14.8887996674;4;31.0562710762;
13;2;16.6298980713;13.0788002014;5;28.8444935083;2;21.3482513428;14.8887996674;4;31.1350337267;
14;2;18.6298980713;13.4505519867;4;29.5948424339;2;22.3718795776;14.8887996674;5;31.2175788879;
15;2;19.785118103;13.7328653336;4;30.21575737;2;23.3652744293;14.8887996674;5;31.3039549589;
16;2;20.8449745178;13.943564415;4;30.542195797;2;23.3911876678;14.8887996674;5;31.3941937685;
17;2;21.9090442657;14.0;5;30.769920826;2;23.418258667;14.8887996674;5;31.4883087873;
18;2;22.9773616791;14.0;5;31.0117371082;2;23.4464931488;14.8887996674;5;31.5862929821;
19;2;22.3999996185;14.9035215378;5;31.2673811913;2;22.9332809448;15.4314079285;5;31.6881171465;
20;2;23.3802146912;14.0;5;31.5363721848;2;23.5064353943;14.8887996674;7;31.7937283516;
21;2;23.4609107971;14.0;6;31.8179957867;3;23.5381202698;14.8887996674;5;31.9030482769;
22;3;22.3999996185;15.0;4;32.1112942696;3;23.5709152222;14.8887996674;4;32.0159723759;
23;3;23.3999996185;14.0;5;32.4150657654;3;23.6047935486;14.8887996674;4;32.1323683262;
24;3;22.3999996185;15.0;5;32.7278704643;3;22.9332809448;15.8887996674;6;32.252076149;
25;3;22.3999996185;15.4183616638;5;33.0480480194;3;22.9332809448;16.1260375977;6;32.3749072552;
26;3;22.3999996185;16.4183616638;5;33.3737454414;3;22.9332809448;16.1874542236;6;32.5006453991;
27;3;22.3999996185;16.6868724823;6;33.7029547691;3;22.9332809448;16.2503223419;6;32.6290466785;
28;3;21.3999996185;15.6868724823;6;34.033557415;3;22.9332809448;16.3145236969;7;32.7598412037;
29;3;21.210067749;16.0;6;34.3633785248;3;22.9332809448;16.3799209595;8;32.8927345276;
30;3;20.3090133667;17.0;6;34.6902413368;3;22.9332809448;16.4463672638;8;33.0274100304;
31;3;19.4070720673;18.0;6;35.0120258331;3;22.9332809448;16.5137042999;8;33.1635313034;
32;3;18.5036067963;19.0;6;35.3267235756;3;22.9332809448;16.5817661285;8;33.3007450104;
33;3;17.5980167389;20.0;6;36.6324877739;3;22.9332809448;16.6503715515;8;33.4386851788;
34;3;17.6897468567;21.0;6;36.9276752472;3;22.9332809448;16.7193431854;9;33.5769758224;
35;3;18.3783035278;22.0;6;37.2108774185;4;22.0399513245;16.6365127563;4;53.7152359486;
36;4;19.4632644653;23.0;5;37.4809436798;4;22.0399513245;15.8887996674;5;55.0530838966;
37;4;19.4632644653;22.7000007629;5;37.7369880676;4;22.1403312683;16.8887996674;6;56.2077379227;
38;4;20.4632644653;22.0;5;37.9783916473;5;22.1773376465;17.8887996674;5;57.1839871407;
39;4;21.7632637024;23.0;5;38.204791069;5;23.0399513245;20.8887996674;5;57.9967274666;
40;4;22.0614356995;24.0;5;38.4160604477;5;25.0399513245;23.8887996674;6;58.6665325165;
41;4;22.1248168945;25.0;6;38.612285614;5;27.0399513245;25.461435318;5;58.7158756256;
42;4;22.1836853027;26.0;7;38.7937383652;5;29.0399513245;26.4695301056;6;59.2809023857;
43;4;22.9381217957;26.0;7;38.9608449936;5;30.0399513245;27.4258060455;6;59.7433538437;
44;4;21.9381217957;27.0;7;39.1141576767;5;32.0399513245;27.3920612335;7;59.897936821;
45;4;22.0;28.0;9;39.2543239594;5;31.5399513245;28.3887996674;7;60.0166292191;
46;5;23.0;29.0;8;39.382060051;5;31.5399513245;29.3887996674;7;60.131855011;
47;5;25.0;30.0;9;39.4981250763;5;32.5399513245;27.3887996674;7;60.2434453964;
48;5;27.0;29.7000007629;11;39.5;5;33.0157318115;27.3887996674;6;60.3512620926;
49;5;26.0;30.7000007629;11;39.5;5;31.5399513245;27.3887996674;6;60.4551963806;
50;5;27.0;31.7000007629;12;39.5;5;32.5399513245;27.3887996674;7;60.555167675;
51;5;27.3999996185;32.7000007629;13;39.5;5;31.5399513245;28.3887996674;7;60.6511235237;
52;5;27.3999996185;33.7000007629;15;39.5;5;31.5399513245;29.3887996674;8;60.743036747;
53;6;28.3999996185;31.7000007629;14;39.5;5;29.5399513245;31.132900238;8;60.8309054375;
54;6;29.3999996185;30.7000007629;15;39.5;5;28.5399513245;32.1733207703;8;60.9147496223;
55;7;31.3999996185;30.7000007629;14;40.5;5;27.5399513245;33.2118911743;8;60.9946093559;
56;7;32.5499992371;31.7000007629;14;40.7474999428;5;26.5399513245;34.248626709;7;60.9839801788;
57;7;32.9242477417;32.7000007629;14;41.0531686544;5;25.5399513245;35.2437362671;8;60.9744138718;
58;7;33.0159492493;33.7000007629;14;41.428986311;5;24.5399513245;36.2393341064;8;60.9658045769;
59;7;30.5499992371;35.7000007629;14;41.8884904385;5;23.5399513245;37.2353744507;9;60.9580559731;
60;7;29.5499992371;37.7000007629;14;43.44647789;5;23.5;38.2318115234;10;63.221113205;
61;7;30.3999996185;40.1732406616;14;44.1483786106;5;23.7999992371;39.2451248169;11;64.9797782898;
62;7;32.4000015259;40.7000007629;14;44.9797756672;5;24.0340003967;40.2776641846;11;66.3308053017;
63;7;32.7257537842;42.7000007629;16;45.9535987377;5;24.2123565674;41.3255233765;12;67.1372151375;
64;7;32.4000015259;42.7000007629;17;47.0785291195;5;24.3458442688;42.3846893311;12;67.5343775749;
65;7;32.4000015259;43.7000007629;18;50.3939630985;5;24.3999996185;43.466293335;13;67.741704464;
66;7;32.8199996948;44.001033783;18;53.6091691256;6;25.3999996185;45.5616645813;12;68.9392333031;
