Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;13.1000003815;6;23.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;1;8.0;12.1000003815;6;23.0;1;10.8880004883;14.720000267;6;29.235200882;
4;1;9.0;11.5;6;23.0;1;10.8470401764;14.617600441;6;29.0508804321;
5;1;9.60000038147;11.5;6;23.0;1;11.8470401764;14.5254402161;6;28.8849925995;
6;1;10.6000003815;11.5;6;23.0;1;12.8470401764;14.4424962997;6;28.5718536377;
7;2;11.6000003815;11.6999998093;5;24.0;1;13.5715560913;14.2859268188;6;28.370508194;
8;2;12.1999998093;11.5;5;24.5449991226;1;13.5111522675;14.185254097;6;28.1892967224;
9;2;12.3635005951;11.7299995422;5;24.9975861311;1;13.4567890167;14.0946483612;6;28.918920517;
10;2;12.4992761612;11.9106416702;5;25.2742146254;1;15.5111522675;14.4594602585;6;29.4564304352;
11;2;12.5822649002;12.0;5;26.6045138836;1;16.5111522675;14.7282152176;6;29.7775993347;
12;2;14.5677394867;12.6000003815;5;27.7039059401;1;17.5111522675;14.8887996674;6;29.7775993347;
13;2;16.5677394867;13.0788002014;5;28.6013240814;1;18.5111522675;14.8887996674;6;29.7775993347;
14;2;18.5677394867;13.4505519867;5;29.3325686455;1;19.5111522675;14.8887996674;6;29.7775993347;
15;2;19.7064361572;13.7328653336;5;29.9338023663;1;20.5111522675;14.8887996674;6;29.7775993347;
16;2;20.7603874207;13.943564415;5;30.240152359;1;20.9332809448;14.8887996674;8;29.7775993347;
17;2;21.8184318542;14.0;5;30.4475870132;1;20.9332809448;14.8887996674;8;29.7775993347;
18;2;22.8806610107;14.0;5;30.6691527367;1;20.9332809448;14.8887996674;8;29.7775993347;
19;2;22.3999996185;14.8007459641;7;30.9048614502;1;20.9332809448;14.8887996674;8;29.7775993347;
20;2;23.2714576721;14.0;7;31.154538393;1;20.9332809448;14.8887996674;9;29.7775993347;
21;2;23.3463611603;14.0;7;31.4177992344;1;20.9332809448;14.8887996674;9;29.7775993347;
22;3;22.3999996185;15.0;6;31.6940326691;1;20.9332809448;14.8887996674;9;29.7775993347;
23;3;23.3999996185;14.0;8;31.9823875427;1;20.9332809448;14.8887996674;9;29.7775993347;
24;3;23.5947151184;14.0;8;32.2817678452;1;20.9332809448;14.8887996674;9;29.7775993347;
25;3;20.3999996185;16.0;8;32.5908355713;1;20.9332809448;14.8887996674;11;29.7775993347;
26;3;20.3999996185;16.0;8;32.9080238342;1;20.9332809448;14.8887996674;11;29.7775993347;
27;3;19.8724060059;17.0;8;33.2315597534;1;20.9332809448;14.8887996674;11;29.7775993347;
28;4;18.9694671631;18.0;5;42.0594968796;1;20.9332809448;14.8887996674;11;29.7775993347;
29;4;17.3999996185;20.0;6;43.7297592163;1;20.9332809448;14.8887996674;12;29.7775993347;
30;4;18.3999996185;23.5;7;44.468732357;1;18.9332809448;15.8887996674;12;29.7775993347;
31;4;19.3999996185;24.5424995422;7;45.1941870451;1;17.9332809448;16.8887996674;12;29.7775993347;
32;4;20.0;25.8624534607;8;45.9033335447;1;16.9332809448;17.8887996674;12;29.7775993347;
33;4;21.0;27.0735321045;8;46.5938506126;1;15.9332809448;18.8887996674;12;29.7775993347;
34;4;22.0;28.284948349;8;47.2639027834;1;14.9332809448;19.8887996674;12;29.7775993347;
35;4;22.6224689484;29.4958763123;8;47.912140131;1;13.9332809448;20.8887996674;13;29.7775993347;
36;4;22.7254486084;30.7055702209;8;48.5376830101;1;12.9332809448;21.8887996674;13;29.7775993347;
37;4;22.8199119568;31.9133853912;9;49.140086174;1;12.0;22.8887996674;13;29.7775993347;
38;4;23.9061431885;30.1187725067;10;49.7193007469;1;12.0;23.8887996674;15;29.7775993347;
39;4;22.9845180511;31.3212985992;9;50.2756166458;1;12.0;24.8887996674;15;29.7775993347;
40;4;23.0554618835;32.5206298828;9;50.8096120358;1;12.0;25.8887996674;15;29.7775993347;
41;4;24.1194458008;30.7165317535;9;51.317728281;1;12.0;26.8887996674;16;29.7775993347;
42;4;24.1749992371;34.1624336243;10;51.6950967312;2;12.0;27.8887996674;12;34.7775993347;
43;4;25.9748916626;37.1624336243;9;52.0651366711;2;14.0;25.8887996674;13;34.9275994301;
44;4;26.0899868011;40.1624336243;10;52.4278886318;2;14.0;26.8887996674;13;35.0743741989;
45;4;27.0533657074;43.0;11;52.7834405899;2;15.0;27.8887996674;14;35.2175579071;
46;4;25.1419715881;44.0;11;53.1318907738;2;16.223991394;25.8887996674;13;35.3568229675;
47;4;25.1419715881;44.7184753418;13;53.4733247757;2;16.0;25.8887996674;14;35.4918832779;
48;4;26.1419715881;45.8226661682;13;53.8077919483;2;17.0;25.8887996674;14;35.6224956512;
49;4;26.3097114563;46.9293785095;14;54.0764360428;2;18.0;25.8887996674;14;35.7484593391;
