Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;11.5;6;23.0;1;11.3999996185;16.0;6;32.0;
5;1;9.60000038147;11.5;6;23.0;1;12.3999996185;16.0;6;31.5391998291;
6;1;10.6000003815;11.5;6;23.0;2;13.6999998093;15.7695999146;5;32.1244792938;
7;2;11.6000003815;11.6999998093;5;24.0;2;14.6373443604;15.5622396469;5;31.8710720539;
8;2;12.1999998093;11.5;5;24.4599990845;2;14.5613222122;15.4184160233;5;31.6472477913;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;14.4941740036;15.288974762;5;32.3600502014;
10;2;12.4463853836;11.9106416702;5;25.0;2;16.5935840607;15.6091337204;5;32.8903540373;
11;2;12.5000009537;12.0;5;26.2400007248;2;18.5935840607;15.8360004425;5;32.9711265564;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;20.5935840607;15.8360004425;5;33.0562046766;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;21.6663093567;15.8360004425;5;33.1456767321;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;22.693151474;15.8360004425;6;33.2396136522;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;23.72133255;15.8360004425;7;33.3380658627;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;24.0014190674;15.8360004425;7;33.4410609007;
17;2;21.5237102509;14.0;6;29.3048160076;2;24.0323181152;15.8360004425;8;33.5486010313;
18;2;22.5378303528;14.0;6;29.3530313969;2;24.0645809174;15.8360004425;8;33.6606603861;
19;2;22.8059082031;14.0;6;29.4023760557;2;24.098197937;15.8360004425;8;33.7771828175;
20;2;22.3999996185;14.420712471;7;29.4528282881;3;24.1331558228;15.8360004425;7;33.8980796337;
21;2;22.3999996185;14.4358482361;7;29.5043625832;3;23.5016002655;16.503824234;7;34.0232279301;
22;2;22.3999996185;14.4513092041;7;29.5569496155;3;23.5016002655;16.5413684845;8;34.152469635;
23;2;22.8670845032;14.0;7;29.6105561256;3;24.2457408905;15.8360004425;8;34.2856094837;
24;2;22.8831672668;14.0;7;29.6651450396;3;24.2856826782;15.8360004425;9;34.4224159718;
25;2;22.3999996185;14.49954319;7;29.72067523;3;23.5016002655;16.8360004425;9;34.5626206398;
26;2;22.3999996185;14.5162029266;7;29.7771017551;3;23.5016002655;17.2813110352;9;34.7059197426;
27;2;20.9331302643;15.0;5;29.8343759775;3;23.5016002655;17.3529605865;9;34.8519749641;
28;2;19.9503116608;16.0;5;29.8924454451;3;23.5016002655;17.4259872437;9;35.0004169941;
29;2;18.9677333832;17.0;5;29.9512542486;3;24.500125885;15.8360004425;9;35.150847435;
30;2;17.985376358;18.0;5;30.0107431412;3;24.5452537537;15.8360004425;9;36.3028435707;
31;2;17.0032234192;19.0;5;30.0708494186;3;25.5908527374;16.3360004425;9;36.4852048159;
32;2;16.0212554932;20.0;6;30.1315076351;3;26.6367893219;16.3506221771;10;36.6687835455;
33;2;15.0394515991;21.0;6;30.1926498413;3;25.0006351471;16.8360004425;10;36.8531036377;
34;2;14.6577949524;22.0;6;30.2542052269;3;25.7291164398;16.3806915283;10;37.0376831293;
35;2;14.6762619019;23.0;7;30.3161010742;3;25.5016002655;17.3961334229;10;37.2220401764;
36;2;14.6948299408;24.0;7;30.3782629967;3;26.5016002655;16.4118404388;11;37.4056993723;
37;2;14.7134790421;25.0;8;30.4406147003;4;26.8666267395;19.4118404388;10;37.5881961584;
38;2;14.7321844101;26.0;8;30.5030794144;4;27.2764587402;22.4118404388;11;37.7690831423;
39;2;14.7509241104;27.0;10;30.5655794144;4;27.3307247162;25.4118404388;11;37.947935462;
40;2;15.7696743011;25.0;10;30.628036499;4;27.3843803406;28.4118404388;11;38.124353528;
41;2;16.0;25.0;12;30.690372467;4;27.4373073578;30.8360004425;12;38.2979687452;
42;2;14.8071117401;25.0;12;30.7525100708;4;27.4893913269;30.8360004425;12;38.4684450626;
43;2;15.0;24.0;12;30.8143725395;4;27.5405330658;30.8360004425;12;38.6354820728;
44;2;16.0;23.4071865082;13;30.8758842945;4;27.5906429291;30.8360004425;13;38.7988168001;
45;2;14.8627653122;23.0;14;30.936971426;4;27.6396446228;30.8360004425;13;38.9582240582;
46;2;15.0;22.0;16;30.9975619316;4;25.9492149353;31.8360004425;13;39.1135165691;
47;2;16.0;22.0;16;31.0575861931;4;26.9601020813;30.8360004425;13;40.2645442486;
48;2;17.0;22.0;16;31.1169772148;4;26.9710865021;32.8359985352;14;40.4550579786;
49;2;18.0;23.0;18;31.1756706238;4;28.9821624756;32.8359985352;14;40.6425806284;
50;2;19.0;24.0;18;31.2336053848;4;29.8660163879;33.8359985352;14;40.8270744085;
51;2;20.0;25.0;19;31.2907235622;4;28.3453598022;35.8359985352;15;41.0085278749;
52;3;21.0;25.645362854;11;51.346971035;5;29.3711509705;35.8359985352;14;41.186953187;
53;3;24.0;25.0;13;52.6022982597;5;29.9858703613;36.4530258179;15;41.3623827696;
54;3;25.4206886292;26.0;13;53.6742558479;5;27.8871879578;37.7310829163;15;41.5348654985;
55;3;25.43699646;27.0;12;54.5679626465;5;28.9030017853;36.7501831055;15;41.7044655085;
56;3;26.4530010223;28.0;14;55.2986369133;5;28.0616073608;37.5320892334;12;41.8712568283;
57;3;27.4686908722;29.0;14;55.8871636391;5;29.0731296539;36.5598907471;13;41.9683691263;
58;3;28.4840545654;29.0;14;56.3563127518;5;30.5361099243;35.8359985352;12;42.0652766228;
59;3;29.4990844727;29.0;16;56.7125790119;5;30.6195831299;35.8359985352;11;43.6598168612;
60;3;30.5137729645;29.0;16;56.7603754997;5;27.8950176239;37.4010314941;12;44.9207452536;
61;3;31.1531124115;29.0;15;56.8069901466;6;28.0805263519;38.8008766174;13;45.9275859594;
62;3;31.1670970917;29.0;13;56.8524079323;6;29.2456703186;37.0761184692;15;46.4653961658;
63;3;31.180721283;29.0;13;56.8966178894;6;30.9491386414;38.1019744873;15;46.9078736305;
64;3;29.1939849854;30.0;13;56.9396123886;6;32.0723609924;37.1200027466;16;47.341750145;
65;3;28.2068824768;31.0;14;56.9813876152;6;31.5459957123;38.1200027466;16;47.7661969662;
66;3;26.0249996185;33.0;14;57.0;6;32.3298568726;37.1200027466;18;48.1805860996;
67;3;26.0249996185;33.0;15;57.0;7;30.9629631042;39.1200027466;17;48.5844738483;
68;3;25.6000003815;34.0;15;57.0;7;29.7289009094;39.4274864197;17;48.9775817394;
