Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;4;31.7439994812;
3;1;8.0;12.1000003815;6;23.0;2;11.5487995148;15.8719997406;3;32.5135993958;
4;1;9.0;11.5;6;23.0;2;11.5027198792;15.7567996979;3;32.1442403793;
5;2;9.60000038147;11.6999998093;5;24.0;2;12.6155605316;15.5507202148;3;31.8174809217;
6;2;10.9000005722;11.5;5;24.1124999523;2;13.6288156509;15.3652477264;3;31.5292093754;
7;2;11.9337501526;11.5;5;24.2364046574;2;14.4587621689;15.1983232498;3;31.3613170385;
8;2;12.2709207535;11.5;5;24.844940424;2;14.4083957672;15.0908908844;3;31.2163050175;
9;2;12.4534826279;11.7299995422;5;25.3705487251;2;14.3648910522;14.9942016602;3;32.1233825684;
10;2;12.6111650467;11.9106416702;5;25.7305408716;2;16.4535980225;15.3965854645;3;32.8114084005;
11;2;12.719162941;12.0;5;27.1818068027;2;18.4535980225;15.6858615875;4;33.228593111;
12;2;14.7409267426;12.6000003815;4;28.4221744537;3;20.4535980225;15.8360004425;3;33.3531734943;
13;2;16.7409267426;13.0788002014;4;29.482388258;3;21.5588874817;15.8360004425;3;33.4856301546;
14;2;18.7409267426;13.4505519867;4;30.3998434544;3;22.5986232758;15.8360004425;3;33.6261205673;
15;2;20.0266189575;13.7328653336;4;31.2119448185;3;23.6407699585;15.8360004425;3;33.7747485638;
16;2;21.1438293457;13.943564415;4;31.7545545101;3;24.1324253082;15.8360004425;4;33.931555748;
17;2;22.2727508545;14.0;5;32.2237029076;3;24.1794662476;15.8360004425;4;34.0965132713;
18;2;23.4134960175;14.0;5;32.7316579819;3;23.5016002655;16.5633544922;4;34.2695140839;
19;2;23.8194961548;14.0;5;33.2766666412;3;24.2808532715;15.8360004425;4;34.4503655434;
20;2;23.9829998016;14.0;5;33.8556928635;3;24.3351097107;15.8360004425;5;34.6387841702;
21;2;22.3999996185;15.0;5;34.4643516541;3;23.5016002655;16.7260360718;6;34.8343906403;
22;2;22.3999996185;15.9393053055;6;35.0969305038;4;23.5016002655;16.7847175598;5;35.0367081165;
23;2;23.3999996185;14.0;6;35.7465176582;4;24.5016002655;15.8360004425;5;35.2451615334;
24;3;24.3999996185;14.0;5;36.4052410126;4;23.5016002655;16.8360004425;6;35.4590809345;
25;3;24.9215717316;14.0;5;37.0646123886;4;24.5016002655;15.8360004425;7;35.6777062416;
26;3;25.1193828583;14.0;5;37.7159395218;4;24.7033119202;15.8360004425;8;35.9001951218;
27;3;23.1193828583;15.0;5;38.3507852554;4;24.7700576782;15.8360004425;7;36.1256341934;
28;3;24.1193828583;14.0;5;38.961400032;4;24.8376903534;15.8360004425;7;36.353053093;
29;3;22.3999996185;15.0;5;39.5411043167;4;24.905916214;15.8360004425;7;36.5814390182;
30;3;21.3999996185;15.0;5;40.0845632553;4;22.9744319916;16.8360004425;5;36.8097553253;
31;3;21.3999996185;16.0;5;40.5879383087;4;22.0429267883;17.8360004425;5;37.0369596481;
32;3;21.3999996185;17.0;5;41.0489168167;4;21.5016002655;16.8360004425;5;37.2620220184;
33;3;20.3999996185;16.0;5;41.4666233063;4;22.5016002655;17.8360004425;5;37.4839448929;
34;3;19.3999996185;16.0;6;41.8414497375;4;23.5016002655;18.7419719696;6;37.7017798424;
35;3;19.3999996185;17.0;6;42.1748275757;4;22.5016002655;17.7419719696;6;37.9146442413;
36;3;19.3999996185;18.0;6;42.4689798355;4;22.3743934631;17.8360004425;6;38.121735096;
37;3;18.740694046;19.0;7;42.7266750336;4;21.4365196228;18.8360004425;7;38.3223390579;
38;3;18.4180030823;20.0;7;42.9510097504;4;22.4967021942;20.8360004425;6;38.5158414841;
39;3;18.4853019714;21.0;7;43.1452217102;4;21.5016002655;22.8360004425;7;38.701731205;
40;3;18.5435676575;22.0;7;44.25;4;23.5016002655;23.8360004425;8;38.8796024323;
41;3;19.5750007629;23.5;7;44.3550000191;4;25.5016002655;24.8360004425;8;39.0491538048;
42;3;21.5750007629;23.5;8;44.4698647261;4;25.7147464752;25.8360004425;10;39.2101860046;
43;3;22.5750007629;24.5;9;44.5952684879;4;23.7147464752;26.8360004425;11;39.3625941277;
44;3;23.9785804749;25.5;9;44.7318768501;4;23.5016002655;27.8360004425;11;39.5063624382;
45;3;25.0195617676;27.5;9;44.880333066;4;23.5016002655;28.8360004425;12;39.6415553093;
46;3;26.0640983582;29.0;9;45.0412415266;4;23.5016002655;29.8207778931;12;39.7683067322;
47;3;27.1123733521;29.0;9;45.2151488066;5;22.5514411926;29.560300827;11;49.8868122101;
48;4;28.1645431519;29.0;9;45.4025228024;5;23.5514411926;30.6148147583;11;50.3973169327;
49;4;28.5750007629;30.0;9;45.6037294865;5;24.5514411926;29.6148147583;11;50.8745088577;
50;4;29.6811180115;29.0;6;45.8190078735;5;25.5514411926;31.6148147583;13;51.3174448013;
51;4;29.7457008362;29.0;7;46.0484457016;5;26.5514411926;33.502620697;12;51.674036026;
52;4;29.8145332336;29.0;7;46.2919540405;5;27.1258983612;33.6293983459;13;51.9667196274;
53;4;29.8875846863;29.0;7;46.549243927;5;27.1917533875;33.6001281738;14;52.2325439453;
54;4;29.9647712708;29.0;8;46.8198068142;5;27.2515640259;33.5735473633;14;52.472489357;
55;4;28.9749984741;30.0;9;47.102899313;5;27.3055515289;33.5495529175;13;52.6878623962;
56;5;29.9749984741;29.0;8;48.3975343704;6;27.3540096283;33.5280151367;11;67.8801984787;
57;5;31.2192611694;30.0;9;48.7224802971;6;29.3972854614;32.5087814331;11;68.8011770248;
58;5;32.3107452393;31.0;9;49.0564656258;6;31.4357566833;32.49168396;12;69.6219234467;
59;6;32.7169380188;32.0;9;49.3977991343;6;29.4698143005;34.4765472412;12;70.2392911911;
60;6;30.9749984741;34.0;9;49.7446001768;6;29.4764404297;36.4736022949;10;70.7482709885;
61;6;32.2993431091;34.0;9;50.0948383808;6;29.4764404297;38.4736022949;6;71.533654213;
62;6;31.0284500122;35.0;11;50.4463781118;6;29.4764404297;39.4736022949;7;74.0525398254;
63;6;30.1339111328;36.0;11;50.7970333099;6;29.8400554657;41.2205352783;8;76.0914916992;
64;6;29.3181648254;35.0;10;53.215405345;6;31.1078872681;40.5973091125;9;77.7392282486;
65;6;31.4969558716;34.7000007629;10;57.2224004269;6;30.3023300171;42.8521881104;9;78.7925901413;
66;6;31.1465625763;39.8253479004;13;58.9797196388;6;30.3662567139;44.8781929016;10;79.6088151932;
67;6;36.1163215637;40.2246818542;12;60.4510607719;6;30.3948001862;46.6061477661;10;80.203874588;
68;6;36.6543998718;42.8922767639;13;61.5245163441;6;30.3948001862;47.763381958;12;80.5192098618;
69;7;34.3465614319;47.6332550049;11;62.3245825768;7;31.3948001862;46.763381958;11;80.8080472946;
70;7;32.3465614319;49.6458129883;13;63.0705206394;7;30.3948001862;48.763381958;12;81.0708684921;
71;7;31.3465633392;51.4675483704;14;63.6266994476;7;30.3948001862;50.763381958;14;81.3085660934;
72;7;29.6000003815;52.503288269;14;64.1204007864;7;31.3948001862;49.763381958;14;81.5223531723;
73;7;31.0103969574;50.8554878235;12;64.599224329;7;30.3948001862;50.763381958;11;81.7136688232;
74;7;28.6000003815;52.5761222839;13;65.0626238585;7;28.3948001862;50.763381958;12;81.884100914;
75;7;28.6000003815;53.6131820679;14;65.5104550123;7;28.3948001862;51.763381958;12;82.0353116989;
76;8;28.6000003815;55.6506500244;13;65.9429166317;7;28.3948001862;52.763381958;12;82.0800018311;
77;8;29.0415039062;56.0;13;66.360486865;7;28.3948001862;53.763381958;13;82.0800018311;
78;8;28.0;59.7267379761;15;66.7638568878;8;28.1198005676;54.763381958;13;82.0800018311;
79;8;28.3999996185;58.7653121948;15;67.1538633108;8;27.1198005676;55.763381958;13;82.0800018311;
80;8;29.3999996185;60.7779426575;16;67.5314298868;8;26.1198005676;56.763381958;13;82.0800018311;
81;8;27.3999996185;63.8039779663;16;67.8975092173;8;25.875;57.763381958;13;82.0800018311;
82;9;27.3999996185;66.8302764893;15;68.2174748182;7;26.875;55.763381958;14;82.0800018311;
83;10;28.3999996185;66.8568267822;17;68.4472700357;7;25.875;56.763381958;14;82.0800018311;
84;10;29.3999996185;67.883605957;18;68.6811987162;7;25.875;57.763381958;13;82.0800018311;
85;10;30.3999996185;68.9105987549;19;68.9187448025;7;26.875;56.763381958;15;82.0800018311;
86;10;31.0;70.937789917;20;69.1593447924;7;25.875;58.763381958;15;82.0800018311;
87;10;30.0;70.9651489258;20;69.4023942947;7;25.875;60.763381958;15;82.0800018311;
88;10;30.0;71.9926681519;21;69.6472539902;7;26.875;59.763381958;17;82.0800018311;
89;11;30.3999996185;72.1651763916;21;69.8932566643;7;25.875;61.763381958;18;82.0800018311;
90;12;31.3999996185;72.2060089111;20;70.1397172213;7;25.875;63.763381958;19;82.0800018311;
91;12;32.4000015259;72.246887207;20;70.3859405518;7;26.875;62.763381958;19;82.0800018311;
92;12;33.4000015259;72.2877807617;21;70.6312314272;7;25.875;64.763381958;22;82.0800018311;
93;12;34.4000015259;74.2727737427;21;70.8749032021;7;25.875;66.763381958;21;82.0800018311;
94;12;35.4000015259;75.2856216431;21;71.1162878275;7;26.875;65.763381958;21;82.0800018311;
95;12;36.4000015259;76.2984008789;22;71.3547455072;7;25.875;67.763381958;22;82.0800018311;
96;12;37.0;77.3110961914;22;72.5896703005;7;25.875;69.763381958;23;82.0800018311;
97;12;38.0;79.3237075806;23;72.7705001235;7;26.875;68.763381958;23;82.0800018311;
98;12;39.0;81.3362350464;23;72.9517204762;7;25.875;70.763381958;23;82.0800018311;
99;12;39.0;83.3486633301;24;73.1323711276;7;25.875;72.763381958;23;82.0800018311;
100;12;39.0;85.7745819092;25;73.3115981817;7;25.875;74.763381958;24;82.0800018311;
