Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;12.1000003815;6;23.0;1;11.3487997055;15.8719997406;6;31.0138874054;
4;1;9.0;11.5;6;23.0;1;11.2027778625;15.5069437027;6;30.2519283295;
5;1;9.60000038147;11.5;5;23.0;1;12.2027778625;15.1259641647;6;29.5661659241;
6;1;10.6000003815;11.5;5;23.0;1;13.2027778625;14.783082962;6;28.8650932312;
7;2;11.6000003815;11.6999998093;4;24.0;2;13.9595279694;14.4325466156;5;29.3046150208;
8;2;12.1999998093;11.5;4;24.5824990273;2;13.791384697;14.1523075104;5;28.9341071844;
9;2;12.3747501373;11.7299995422;4;25.0799144506;2;13.680232048;13.9000921249;5;28.9311481714;
10;2;12.5239744186;11.9106416702;4;25.409558177;2;15.8822870255;13.8140697479;5;28.9684035778;
11;2;12.6228685379;12.0;4;26.8187435865;2;17.8822879791;13.7366495132;5;29.0465904474;
12;2;14.6320075989;12.6000003815;4;28.0131856203;2;19.8822860718;13.6669712067;5;29.1666401625;
13;2;16.6320075989;13.0788002014;4;29.0237898827;2;21.0788192749;13.6042604446;5;29.3296089172;
14;2;18.6320075989;13.4505519867;4;29.8882951736;2;22.1615753174;13.5478210449;5;29.5365626812;
15;2;19.8731536865;13.7328653336;4;30.644671917;2;22.8609695435;13.4970254898;5;29.7884449959;
16;2;20.9736480713;13.943564415;4;31.1296033859;2;22.9365329742;13.4513092041;6;30.085921526;
17;2;22.0852661133;14.0;4;31.5402197838;2;23.0257759094;13.4101648331;7;30.4292006493;
18;2;23.2084503174;14.0;4;31.9901740551;2;23.1287593842;13.373134613;7;30.8178510666;
19;2;23.5970516205;14.0;4;32.4793624878;2;23.2453536987;13.3398075104;8;31.2506136894;
20;2;22.3999996185;15.0;4;33.006611824;3;23.3751831055;13.3098134995;7;31.7252287865;
21;2;23.3999996185;14.0;4;33.569524765;3;21.9696922302;14.2828187943;7;32.2383069992;
22;2;24.0708580017;14.0;10;34.1643762589;3;22.9551143646;13.258523941;8;32.7852516174;
23;3;22.3999996185;15.0;5;39.7860922813;3;21.9419956207;14.2366580963;8;33.3602695465;
24;3;24.3999996185;15.0;5;40.5783219337;3;21.9301872253;15.2169790268;8;33.956469059;
25;3;26.3999996185;16.0;5;41.380399704;4;22.1276054382;13.1992673874;7;39.5069513321;
26;4;26.8250865936;17.0;4;42.183722496;4;24.1189956665;13.1833267212;7;40.2727389336;
27;4;27.0231285095;17.8079719543;4;42.9793148041;4;23.1112499237;14.1689805984;7;41.0319108963;
28;4;27.2200279236;17.905456543;5;43.7582731247;4;24.1042766571;15.1560688019;7;41.7757096291;
29;5;27.4131965637;17.9999980927;4;44.512216568;4;25.3095645905;13.1444482803;7;42.496026516;
30;5;26.6001968384;16.9999980927;4;45.2337021828;4;24.3412494659;14.1444482803;7;43.1857614517;
31;5;26.1222953796;16.9999980927;4;45.9165554047;4;24.372013092;15.1444482803;7;43.8391041756;
32;5;25.3180656433;17.0;4;46.5560808182;4;23.5911026001;16.1444473267;7;44.4516911507;
33;5;24.5012054443;18.0;4;47.1491503716;4;22.7548675537;17.1444473267;7;46.0206537247;
34;5;23.6707839966;19.0;4;48.6941680908;4;22.9066562653;18.6044464111;7;46.6502890587;
35;5;22.3805427551;21.5;4;49.3259308338;4;23.0461273193;19.1444473267;7;47.2447345257;
36;5;22.3805427551;21.5675010681;4;49.9271160364;4;23.4050827026;20.1444473267;8;47.8056240082;
37;5;21.3805427551;22.6433467865;4;50.501278758;4;23.1904220581;21.7644844055;10;48.3354359865;
38;5;21.9805450439;24.7283535004;4;51.0527019501;4;22.2136230469;22.7644844055;10;48.8372497559;
39;5;22.8756523132;25.7603702545;4;52.5861209631;4;22.2356948853;24.7644844055;10;49.3145081997;
40;5;25.0112075806;27.7603702545;4;53.1564671993;4;22.9883403778;27.6927223206;12;49.7708158493;
41;5;27.1442298889;31.7603702545;4;53.6891441345;4;23.522693634;30.6894397736;12;50.1926925182;
42;5;28.6067428589;35.7603683472;5;54.0447722673;4;26.1255683899;32.3813552856;13;50.4696600437;
43;5;28.9217853546;39.7603683472;6;54.4137624502;4;26.1982421875;33.3708267212;16;50.7531158924;
44;5;30.4605445862;43.7603683472;8;54.8126723766;4;27.2729034424;34.3613967896;16;50.9811341763;
45;5;31.5628089905;44.5349884033;9;55.2417650223;5;26.626991272;36.3592453003;13;61.2239201069;
46;5;31.5750007629;45.5650215149;9;55.700745225;5;28.6259460449;35.7666625977;15;61.8811326027;
47;5;33.5750007629;44.5960769653;10;56.1886674166;5;31.5226211548;34.3555641174;15;62.5266106129;
48;5;34.3197097778;44.6281509399;10;56.7038644552;5;32.5958137512;35.3539924622;14;63.1582922935;
49;5;33.4317398071;44.9000015259;11;57.2438992262;5;30.6725311279;37.2403869629;17;63.7745456696;
50;5;34.4521942139;43.9000015259;12;57.8055567741;5;31.752494812;37.2391166687;17;64.3741030693;
51;5;35.2416687012;43.9000015259;12;58.3848805428;6;32.8353500366;36.1766929626;12;69.9559803009;
52;5;35.4154624939;43.9000015259;13;58.9772582054;7;31.9206848145;38.1490821838;13;70.6693983078;
53;5;35.0511398315;43.9000015259;14;59.5775597095;7;32.0085220337;39.125087738;13;71.3604874611;
54;5;33.0511398315;44.9000015259;13;60.1803175211;7;29.6215324402;41.1017875671;14;72.0283174515;
55;5;34.0511398315;43.9000015259;13;60.7799406052;7;31.6201782227;40.0818023682;15;72.6720342636;
56;5;32.9749984741;44.9000015259;14;61.3709421158;7;30.6198120117;42.0640296936;13;73.2908539772;
57;5;33.9749984741;43.9000015259;14;61.9481658936;7;31.6194839478;42.0482826233;11;73.7799811363;
58;5;33.6356811523;44.9000015259;12;62.506986618;7;32.4551887512;42.7982635498;12;74.2295131683;
59;5;33.9749984741;44.9000015259;12;65.2563467026;7;32.542552948;43.8355560303;12;74.9267058372;
60;6;35.5665626526;44.5999984741;12;67.5770184994;6;30.6186828613;45.8714599609;13;76.8002357483;
61;7;34.0349349976;47.129196167;10;93.5235805511;6;30.8375015259;48.3115501404;14;78.3917336464;
62;7;37.2509498596;46.5162658691;13;96.8383262157;6;32.0042572021;50.6537322998;15;79.7423477173;
63;7;39.5901565552;47.7922744751;14;99.4154241085;6;33.1289596558;52.8205299377;16;80.7379555702;
64;7;36.8367919922;50.9000015259;14;101.397220135;6;31.187461853;54.1072044373;17;81.3350157738;
65;7;36.8367919922;50.9000015259;15;103.04299593;6;31.187461853;55.1766166687;18;81.7243628502;
66;7;34.9480705261;53.9000015259;16;105.266376972;6;32.187461853;53.2039756775;18;82.0810303688;
67;7;34.8367919922;55.9000015259;15;106.266012669;6;31.187461853;53.2298774719;19;82.414560318;
68;7;35.8367919922;57.9000015259;16;106.837750077;6;29.187461853;55.2543449402;20;82.6320123672;
69;7;36.8367919922;60.1096954346;17;107.341262341;6;29.187461853;54.2774276733;20;82.8032341003;
70;7;34.8367919922;64.2330093384;17;107.816939831;7;28.187461853;56.2897148132;19;82.9232358932;
71;7;34.8367919922;65.3574523926;18;108.266612411;7;26.187461853;57.9167747498;18;83.0331840515;
72;7;34.5999984741;66.3574523926;17;108.553557396;7;25.187461853;58.9873695374;17;83.1334161758;
73;8;33.5999984741;70.3574523926;16;108.82588315;7;24.187461853;60.0514945984;18;83.2243824005;
74;8;33.5999984741;74.3574523926;16;109.095761776;7;23.5750007629;61.1095504761;18;83.2383117676;
75;8;34.5999984741;75.3574523926;17;109.36199975;7;24.5750007629;62.1305541992;20;83.2097587585;
76;8;33.5999984741;79.3574523926;18;109.623469353;7;24.5750007629;61.1305541992;20;83.1840629578;
77;9;33.5999984741;83.3574523926;17;109.879129767;7;25.5750007629;61.1305541992;20;83.1609344482;
