Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;2;9.0;12.3000001907;5;24.0;1;11.3999996185;16.0;6;32.0;
4;2;11.0;11.5;5;24.2024999857;1;11.3999996185;16.0;6;32.0;
5;2;12.6000003815;11.5;5;24.4435712099;2;12.6999998093;16.0;4;33.0;
6;2;14.0330715179;11.5;5;24.7294911146;2;13.6999998093;16.0;4;32.7715995312;
7;2;15.118847847;11.5;5;25.5443906784;2;14.7082796097;15.8719997406;4;32.6612786055;
8;2;15.6633176804;11.7299995422;5;26.3260052204;2;14.7983837128;15.8028001785;4;32.5652681589;
9;2;15.8978023529;11.9106416702;5;28.1293480396;2;14.7695798874;15.7405204773;4;33.7446037531;
10;2;16.4388046265;12.5274600983;5;29.7995557785;2;16.82462883;16.3007202148;4;34.6010755301;
11;2;16.9398670197;13.0216779709;4;31.3769159317;2;18.82462883;16.698223114;4;35.2139952183;
12;2;19.6433353424;13.4066829681;4;32.9072618484;2;20.82462883;16.9726676941;4;35.3752824068;
13;2;21.6433353424;13.6998376846;4;34.4330763817;2;21.8822650909;17.0200004578;5;35.4393855333;
14;2;23.4949512482;13.9190797806;4;35.8252038956;2;22.9014949799;17.0200004578;5;35.5013700724;
15;2;24.8640365601;14.0;4;37.1887292862;2;23.9200897217;17.0200004578;5;35.5651943684;
16;2;26.2730941772;14.0;4;38.6645555496;2;24.6695575714;17.0200004578;5;35.6308326721;
17;2;25.2730941772;15.0;4;40.2200279236;2;24.6892490387;17.0200004578;6;35.698251605;
18;2;25.3999996185;16.0;4;41.8122940063;3;24.7094745636;17.0200004578;5;35.7674098015;
19;2;26.3999996185;14.0;4;43.3921031952;3;24.730222702;17.0200004578;5;35.8382575512;
20;2;27.3999996185;14.0;4;44.9094409943;3;24.7514762878;17.0200004578;5;35.9107370377;
21;2;28.3999996185;14.0;4;46.3197822571;3;24.7732200623;17.0200004578;5;35.9847819805;
22;2;29.3999996185;14.0;5;47.5893821716;3;24.7954349518;17.0200004578;5;36.0603177547;
23;2;28.3999996185;15.0;6;48.6982631683;3;24.8180942535;17.0200004578;5;36.1372611523;
24;2;27.3999996185;15.0;7;49.6403942108;3;24.2119998932;18.0200004578;5;36.2155213356;
25;2;26.3999996185;15.0;7;50.4215278625;3;24.2119998932;18.1077613831;5;36.2949991226;
26;2;25.3999996185;15.0;7;51.0557136536;3;24.2119998932;18.1474990845;6;36.3755881786;
27;2;25.3999996185;16.0;7;51.5616226196;3;24.9126758575;17.0200004578;7;36.4571752548;
28;2;24.3999996185;15.0;7;51.9594326019;3;24.9371528625;17.0200004578;7;36.5396401882;
29;2;24.3999996185;16.0;7;52.25;3;24.9618911743;17.0200004578;7;36.6228570938;
30;2;23.3999996185;15.0;7;52.25;3;24.2119998932;18.0200004578;7;36.7066950798;
31;2;23.3999996185;16.0;7;52.25;3;25.012008667;17.0200004578;7;36.7910187244;
32;2;24.3999996185;17.0;8;52.25;3;25.0373058319;17.0200004578;7;36.8756890297;
33;2;25.3999996185;18.0;8;52.25;3;24.2119998932;18.0200004578;8;36.9605643749;
34;2;25.3999996185;19.0;8;52.25;3;24.2119998932;18.4802818298;8;37.0455012321;
35;2;25.3999996185;20.0;9;52.25;3;25.1136493683;17.0200004578;9;37.1303555965;
36;2;25.3999996185;21.0;9;52.25;3;25.1391067505;17.0200004578;9;37.2149832249;
37;2;25.3999996185;23.0;10;52.25;3;25.1644935608;19.0200004578;9;37.2992415428;
38;2;25.3999996185;25.0;10;52.25;3;24.2119998932;21.0200004578;8;37.382989645;
39;2;25.3999996185;27.0;12;52.25;3;24.2119998932;23.0200004578;8;37.4660899639;
40;2;25.3999996185;29.0;12;52.25;3;25.2119998932;25.0200004578;9;37.5484089851;
41;2;25.3999996185;31.0;12;52.25;3;25.2645225525;27.0200004578;9;37.6298177242;
42;2;25.3999996185;32.0;14;52.25;3;24.2119998932;28.0200004578;10;37.7101931572;
43;2;25.3999996185;33.0;15;52.25;3;24.2119998932;28.855096817;10;37.7894182205;
44;2;25.3999996185;34.0;14;52.25;3;25.2119998932;27.0200004578;10;37.8673830032;
45;2;25.3999996185;35.0;17;52.25;3;24.2119998932;28.0200004578;11;37.9439849854;
46;2;25.3999996185;36.0;17;52.25;3;25.2119998932;27.0200004578;11;38.0191295147;
47;3;26.3999996185;34.0;16;52.25;3;24.2119998932;28.0200004578;11;38.0927305222;
48;3;25.3999996185;35.0;18;52.25;3;25.2119998932;27.0200004578;11;38.1647100449;
49;3;25.3999996185;36.0;18;52.25;3;24.2119998932;28.0200004578;11;38.234998703;
50;4;26.3999996185;34.0;12;72.25;3;25.2119998932;27.0200004578;11;38.3035368919;
51;4;28.3999996185;34.0;13;73.4500007629;3;24.2119998932;28.0200004578;11;38.3702726364;
52;4;30.3999996185;34.0;11;74.4675998688;3;25.2119998932;27.0200004578;12;38.4351630211;
53;4;31.3999996185;34.0;10;75.3079586029;3;24.2119998932;28.0200004578;13;38.4981737137;
54;4;32.4000015259;34.0;11;76.986333847;3;25.2119998932;27.0200004578;13;38.5592784882;
55;5;34.4000015259;35.0;10;77.5536453724;3;25.5677833557;27.0200004578;13;38.6184592247;
56;5;36.4000015259;36.0;10;78.0032846928;3;24.2119998932;28.0200004578;15;38.6757054329;
57;5;36.6749992371;37.0;11;78.341766119;3;25.2119998932;27.0200004578;16;38.7310137749;
58;5;36.6749992371;38.0;11;78.3735172749;3;24.2119998932;28.0200004578;16;38.7843875885;
59;5;36.6749992371;39.0;12;78.4058350325;3;25.2119998932;27.0200004578;18;38.8358364105;
60;6;36.6749992371;39.5779190063;10;81.7596410513;3;25.6507511139;27.0200004578;20;38.8688011169;
61;6;37.3678131104;41.3001327515;10;84.3583314419;3;25.6606407166;27.0200004578;20;40.3135790825;
62;7;37.8997344971;42.8521347046;10;96.3238195181;3;26.0940723419;27.6599521637;20;41.3518185616;
63;7;39.2969970703;45.262588501;10;98.2851450443;3;26.405544281;28.0979366302;20;42.0916233063;
64;7;40.5875282288;47.5625610352;10;100.362125874;3;25.032951355;29.388250351;22;42.2707529068;
65;7;40.6353683472;51.5870895386;10;100.914213896;3;26.0400009155;28.3999996185;23;42.4224267006;
66;7;41.6353683472;55.6121749878;14;102.437710643;3;25.0400009155;29.3999996185;23;42.5697774887;
67;8;42.6353683472;60.6378059387;13;102.906584978;3;26.0400009155;28.3999996185;23;42.7124886513;
68;8;43.6353683472;64.6639633179;13;103.348195612;3;26.813747406;28.3999996185;24;42.850291729;
