Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;3;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;2;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;2;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;2;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;2;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.5;10.0;2;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;9.5;10.0;2;20.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.59000015259;10.5;1;21.7264003754;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.88844013214;10.3632001877;1;21.9903717041;
11;1;10.6065406799;12.4589796066;5;25.0;2;9.94783401489;10.4951858521;1;23.0819120407;
12;2;13.5272569656;12.6999998093;3;26.0;2;10.1934309006;11.0209560394;1;23.99553442;
13;2;15.5272569656;12.5;3;26.0199999809;2;11.9660997391;11.4571752548;1;24.7449600697;
14;2;16.7567577362;12.5;3;26.0401959419;2;13.9660997391;11.8107032776;1;25.3503712416;
15;2;17.7613010406;12.5;3;26.0605818033;2;15.9660997391;12.0916318893;2;25.8344515562;
16;2;18.7658863068;12.5;3;26.0811508894;3;16.9954986572;12.3113050461;2;26.2195074558;
17;2;19.7705154419;12.5;3;26.1018965244;3;18.0058269501;12.4808797836;3;26.3048160076;
18;2;19.872926712;12.5;4;26.1228116751;3;19.0164165497;12.5;3;26.3530313969;
19;2;19.8776321411;12.5;4;26.1438889503;3;19.9294319153;12.5;3;26.4023760557;
20;2;19.8823757172;12.5;4;26.1651208401;3;19.9405345917;12.5;3;26.4528282881;
21;2;19.8871517181;12.5;3;26.1864993572;3;19.9518871307;12.5;3;26.5043625832;
22;2;19.8919620514;12.5;3;26.2080165148;3;19.9634819031;12.5;4;26.5569496155;
23;3;19.8968029022;12.5;1;26.2296639681;4;19.9753131866;12.5;3;26.6105561256;
24;3;19.9016742706;12.5;2;26.2514331341;4;19.9873752594;12.5;3;26.6651450396;
25;3;19.625;12.8754301071;2;26.2733153105;4;19.9996566772;12.5;3;26.72067523;
26;3;19.625;12.8819942474;2;26.2953014374;4;20.0121517181;12.5;3;26.7771017551;
