Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;1;9.5;10.0;4;20.0;
8;2;10.5188770294;11.7641716003;4;25.1498823166;2;9.5;10.3000001907;3;21.3999996185;
9;2;10.6587238312;12.0549411774;4;25.6467719078;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;10.7705230713;12.2827939987;4;26.0415127277;2;9.91094017029;10.3632001877;3;22.1992716789;
11;2;10.8593406677;12.4589796066;5;26.1671074629;2;9.99483585358;10.4951858521;3;23.4054436684;
12;2;13.7800559998;12.5;4;26.211841464;2;10.2662248611;11.0209560394;3;24.4501843452;
13;2;15.7800559998;12.5;4;26.2577478886;2;12.0683965683;11.4571752548;3;25.3486692905;
14;2;16.8102493286;12.5;4;26.3048160076;2;14.0683965683;11.8107032776;3;26.1225088835;
15;2;17.8208408356;12.5;4;26.3530313969;2;15.7228336334;12.6734056473;4;26.7957427502;
16;2;18.8316879272;12.5;4;26.4023760557;3;16.7228336334;12.9632444382;4;27.3919057846;
17;2;19.8427906036;12.5;4;26.4528282881;3;18.2696170807;12.4808797836;5;27.7113106251;
18;2;19.9518871307;12.5;5;26.5043625832;3;18.7228336334;12.5;5;28.0173821449;
19;2;19.9634819031;12.5;5;26.5569496155;3;19.625;12.5;5;28.3487696648;
20;2;19.625;12.9670848846;5;26.6105561256;3;19.625;12.5;5;28.7054548264;
21;2;19.9873752594;12.5;6;26.6651450396;3;19.625;12.5;5;29.0869145393;
22;2;19.625;12.99954319;6;26.72067523;3;19.625;12.5;4;29.4920539856;
23;2;20.0121517181;12.5;6;26.7771017551;3;19.625;12.5;5;29.9191560745;
24;2;20.024848938;12.5;6;26.8343759775;3;19.625;12.5;5;30.3658571243;
25;3;17.625;14.0503129959;5;26.8924454451;3;19.625;12.5;6;30.8291530609;
26;3;16.625;15.0677337646;5;26.9512542486;3;19.625;12.5;6;31.3054442406;
27;3;16.064031601;15.5;5;27.0107431412;3;19.625;12.5;6;31.790620327;
28;3;15.0774173737;16.5;5;27.0708494186;3;19.625;12.5;6;32.2801818848;
29;3;14.4659414291;17.5;6;27.1315076351;4;19.625;12.5;5;32.7693967819;
30;3;14.4795894623;18.5;6;27.1926498413;4;17.625;13.5;5;33.2534770966;
31;3;14.4933462143;19.5;6;27.2542052269;4;16.625;14.5;5;33.7277650833;
32;3;14.5071964264;20.5;6;27.3161010742;4;15.625;15.5;5;34.187912941;
33;3;14.5211229324;21.5;6;27.3782629967;4;14.625;16.5;6;34.6300430298;
34;3;14.5351085663;22.5;7;27.4406147003;4;14.0;17.5;6;35.0508718491;
35;3;14.5491380692;23.5;7;27.5030794144;4;14.0;18.5;6;35.4477939606;
36;3;14.5631923676;24.5;8;27.5655794144;4;14.0;19.5;6;35.8189210892;
37;3;15.577255249;22.5;9;27.628036499;4;14.0;20.5;6;36.1630792618;
38;3;14.5913085938;23.5;10;27.690372467;4;14.0;21.5;6;36.4797668457;
39;3;14.6053333282;24.5;10;27.7525100708;4;14.0;22.5;7;36.7690839767;
40;3;15.6193141937;22.5;10;27.8143725395;4;14.0;23.5;7;37.0316419601;
41;3;14.633234024;23.5;11;27.8758842945;4;14.0;24.5;7;37.2684679031;
42;3;14.6470737457;24.5;11;27.936971426;4;14.0;25.5;8;37.4809007645;
43;3;15.6608181;22.5;11;27.9975619316;4;14.0;26.5;9;37.6704978943;
44;4;14.674451828;23.5;6;28.0575861931;3;14.0;27.5;8;37.8389520645;
45;4;14.68795681;24.5;5;28.1169772148;3;14.0;28.5;9;37.9880180359;
46;4;15.7013196945;22.5;7;28.1756706238;3;14.0;30.5;9;38.0;
47;4;14.7145261765;23.5;7;28.2336053848;4;15.0;29.5;9;38.0;
48;4;14.727560997;24.5;7;28.2907235622;4;14.0;31.5;9;38.0;
49;4;15.7404127121;22.5;8;28.346971035;4;14.0;33.5;10;38.0;
50;4;16.0;22.5;8;28.4022974968;4;15.0;32.5;11;38.0;
51;4;17.0;22.5;8;28.4566559792;4;14.0;34.5;11;38.0;
52;4;18.7777481079;22.5;10;28.5100040436;4;16.0;31.5;12;38.0;
53;4;19.0;22.5;10;28.5623030663;4;18.0;30.5;12;38.0;
54;5;20.625;23.5;10;29.6135182381;4;19.9249992371;29.5;12;39.0;
55;5;21.625;24.5;10;29.7236189842;4;21.9249992371;29.5;13;39.0499999523;
56;3;21.625;26.5;11;29.8355429173;6;23.9249992371;29.5;11;40.8719754219;
57;3;22.4603309631;26.5;11;29.9493364096;6;22.8312492371;29.5;11;42.3808215857;
58;3;21.625;28.5;12;30.0650420189;6;22.1277351379;30.5;12;43.6110612154;
59;3;21.625;29.4034957886;12;30.1826964617;6;22.2972049713;31.5;14;44.6053547859;
60;3;21.625;27.5;12;30.3023298979;6;22.4239311218;32.2754020691;13;45.4067225456;
61;3;21.625;28.5;14;30.4239640236;6;23.5170249939;30.4822807312;13;45.789572835;
62;3;21.625;29.4698066711;12;30.5476108789;6;24.5249996185;29.5;14;46.1004778147;
63;3;21.625;27.5;10;30.6513283253;7;25.5249996185;29.5;12;46.3787554502;
64;3;21.625;27.5;10;30.7396525145;7;26.0926628113;29.5;12;46.5906432867;
65;3;21.625;27.5;10;30.8311642408;7;26.125;29.5;12;46.6607804298;
66;3;21.625;27.5;10;30.9258141518;7;26.125;29.5;11;47.7328453064;
67;3;21.625;27.5;9;31.0235335827;7;27.125;30.5;11;47.8567883968;
68;3;21.625;27.5;9;31.1242339611;7;28.125;31.5;11;47.984525919;
69;3;21.625;27.5;9;31.2278065681;7;28.125;32.5;9;49.1160140038;
70;3;22.5249996185;27.5;10;31.3341217041;7;29.125;34.5;9;49.3211941719;
71;3;22.5249996185;27.5;10;31.4430289268;7;30.125;36.5;9;49.5341433287;
72;3;22.5249996185;27.5;10;31.5543570518;7;30.125;38.5;9;49.7549109459;
73;3;22.5249996185;27.5;11;31.667914629;7;30.125;39.6970367432;11;49.9835197926;
74;3;22.5249996185;27.5;11;31.7834908962;7;30.4187278748;40.7529411316;12;50.2199631929;
75;3;22.5249996185;27.5;11;31.9008569717;7;30.4383907318;40.81067276;13;50.4642019272;
76;3;22.5249996185;27.5;11;32.0197672844;8;30.4590969086;40.8702278137;12;50.7161624432;
77;3;22.5249996185;27.5;13;32.2599608898;8;30.125;39.5;13;52.6887106895;
78;3;22.5520000458;27.5;13;33.6254191399;9;30.4939994812;42.0800018311;12;54.3072770834;
79;3;22.8036975861;28.0;13;34.7803061008;9;30.7801628113;40.5082702637;12;55.6389188766;
