Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;11.0;3;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.0;10.0;3;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.0;10.0;3;20.0;
7;1;10.194486618;11.543302536;3;23.5283432007;2;9.5;10.3000001907;2;21.0;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;9.72500038147;10.0;2;21.3999996185;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;9.81500053406;10.1999998093;2;21.7264003754;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;9.88844013214;10.3632001877;2;21.9903717041;
11;1;10.6065406799;12.4589796066;3;25.0;2;9.94783401489;10.4951858521;2;23.0619120598;
12;1;12.5272569656;12.5;3;25.0;2;10.1889305115;11.0209560394;2;23.9545464516;
13;1;13.5272569656;12.5;3;25.0;2;11.9568777084;11.4571752548;2;24.6819883585;
14;1;14.5272569656;12.5;4;25.0;2;13.9568777084;11.8107032776;2;25.2644146681;
15;2;15.5272569656;12.5;3;25.0;2;15.9568777084;12.0916318893;3;25.7245066166;
16;2;16.527256012;12.5;3;25.0;3;16.9707603455;12.3113050461;3;26.0845712423;
17;2;17.527256012;12.5;3;25.0;3;17.9754657745;12.4808797836;4;26.1438889503;
18;2;17.625;12.5;4;25.0;3;18.9802093506;12.5;5;26.1651208401;
19;2;17.625;12.5;4;25.0;3;19.8871517181;12.5;6;26.1864993572;
20;2;17.625;12.5;4;25.0;3;19.8919620514;12.5;6;26.2080165148;
21;2;17.625;12.5;5;25.0;3;19.8968029022;12.5;6;26.2296639681;
22;2;17.625;12.5;5;25.0;3;19.9016742706;12.5;6;26.2514331341;
23;2;17.625;12.5;5;25.0;3;19.9065723419;12.5;7;26.2733153105;
24;2;17.625;12.5;5;25.0;3;19.9114952087;12.5;7;26.2953014374;
25;2;17.625;12.5;5;25.0;3;19.9164428711;12.5;7;26.3173824549;
26;2;17.625;12.5;7;25.0;3;19.9214115143;12.5;7;26.3395489454;
27;2;17.625;12.5;7;25.0;3;19.926399231;12.5;7;26.3617914915;
28;2;17.625;12.5;7;25.0;3;19.9314041138;12.5;7;26.3841004372;
29;2;17.625;12.5;7;25.0;3;17.936422348;13.5;7;26.4064661264;
30;2;17.625;12.5;8;25.0;3;16.9414558411;14.5;8;26.428878665;
31;2;17.625;12.5;8;25.0;3;15.9464979172;15.5;8;26.4513280392;
32;2;17.625;12.5;8;25.0;3;14.9515485764;16.5;8;26.4738043547;
33;2;17.625;12.5;8;25.0;3;14.3316059113;17.5;8;26.4962974787;
34;2;17.625;12.5;8;25.0;3;14.3366670609;18.5;8;26.5187973976;
35;2;17.625;12.5;8;25.0;3;14.3417291641;19.5;8;26.5412938595;
36;2;17.625;12.5;8;25.0;3;14.3467912674;20.5;8;26.5637768507;
37;3;18.625;13.0;7;26.0;3;14.351849556;21.5;9;26.5862361193;
38;3;19.625;13.0;7;26.0399999619;3;14.3569030762;22.5;8;26.6086617708;
39;3;19.625;13.0200004578;7;26.0811839104;3;14.361948967;23.5;8;26.6310436726;
40;3;19.625;13.0405921936;8;26.1235535145;3;14.366985321;24.5;9;26.6533719301;
41;3;19.625;13.0617771149;8;26.1671074629;3;14.3720092773;25.5;9;26.6756366491;
42;3;19.8875999451;12.5;8;26.211841464;3;14.3770179749;26.5;10;26.6978281736;
43;3;19.625;13.1059207916;8;26.2577478886;3;14.3820114136;27.5;11;26.7199368477;
44;3;19.9079933167;12.5;8;26.3048160076;3;14.3869857788;28.5;11;26.7419531345;
45;3;19.9185829163;12.5;7;26.3530313969;3;14.3919391632;29.5;10;26.7638677359;
46;3;19.9294319153;12.5;8;26.4023760557;3;15.3968696594;27.5;11;26.7856714725;
47;4;19.9405345917;14.5;8;26.4528282881;3;14.4017763138;28.5;12;26.8073554039;
48;4;19.9518871307;16.5;8;26.5043625832;3;14.4066553116;29.5;11;26.8289107084;
49;4;19.9634819031;18.5;8;26.5569496155;3;15.4115047455;27.5;11;26.8503289223;
50;4;19.9753131866;20.5;10;26.6105561256;3;14.4163236618;28.5;12;26.8716015816;
51;4;19.9873752594;22.5;11;26.6651450396;3;14.4211101532;29.5;13;26.8927206993;
52;4;19.9996566772;22.5;13;26.72067523;3;15.0;28.5;14;26.9136784077;
53;4;20.0121517181;22.5;14;26.7771017551;3;16.4305782318;28.5;14;26.9344670773;
54;5;20.024848938;22.5;10;41.8343759775;3;17.0;28.5;16;26.9550794363;
55;5;21.0377349854;23.5;11;42.6424454451;3;18.0;28.5;16;26.9755084515;
56;5;22.0508003235;24.5;10;43.3706287146;3;19.4444885254;28.5;14;26.9957473278;
57;5;22.064031601;25.5;10;44.0180330276;3;20.0740432739;27.5;16;27.0;
58;5;22.625;27.5;11;44.5871191025;3;20.0750007629;26.5;15;27.0;
59;5;24.0909423828;27.5;11;45.0828340054;3;20.0750007629;25.5;15;27.0;
60;5;24.625;28.5;10;45.5117397308;3;20.0750007629;24.5;12;27.0;
61;6;25.625;28.5963249207;8;45.8812232018;3;20.0750007629;23.5;10;27.0;
62;6;25.816078186;27.5;7;46.1988639832;3;20.0750007629;22.5;11;27.0;
63;6;25.8736209869;28.5;8;46.3782629967;3;20.0750007629;22.5;12;27.0;
64;6;25.8999996185;28.6891326904;8;46.4406147003;3;20.0750007629;22.5;13;27.0;
65;6;25.8999996185;28.7203063965;8;46.5030794144;3;20.0750007629;22.5;13;27.0;
66;6;25.8999996185;28.7515392303;8;46.5655794144;3;20.0750007629;22.5;14;27.0;
67;6;25.8999996185;28.7827892303;5;46.628036499;3;20.0750007629;22.5;12;27.0;
68;6;25.8999996185;28.8140182495;6;47.690372467;3;20.0750007629;22.5;13;27.0;
69;6;26.8999996185;29.8451862335;6;47.7925100327;3;20.0750007629;22.5;12;27.0;
70;6;27.8999996185;30.8762550354;6;47.8955564499;3;20.0750007629;22.5;13;27.0;
71;6;27.8999996185;31.9071865082;7;47.999437809;3;20.0750007629;22.5;13;27.0;
72;6;26.7998733521;32.5;6;48.1040788889;3;20.0750007629;22.5;14;27.0;
