Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;11.0;6;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;8.0;10.0;6;20.0;
6;2;9.50100040436;11.2650718689;3;24.1166050434;1;9.0;10.0;6;20.0;
7;2;10.4262361526;11.543302536;3;24.5889341831;1;9.5;10.0;6;20.0;
8;2;10.5325098038;11.7641716003;3;25.212254405;1;9.5;10.0;6;20.3999996185;
9;2;10.6727571487;12.0549411774;3;25.7109264135;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;10.7849578857;12.2827939987;3;26.1074465513;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;10.8741750717;12.4589796066;3;26.2348128557;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;13.7948913574;12.5;3;26.2813059092;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;15.7948913574;12.5;3;26.328953743;2;11.7228336334;11.7571754456;5;24.6214065552;
14;2;16.8262710571;12.5;4;26.3777402639;2;13.7228336334;11.8107032776;5;25.2132637501;
15;3;17.8372478485;12.5;3;26.4276455641;2;15.7228336334;12.0916318893;5;25.6832010746;
16;3;18.527256012;12.5;3;26.4786461592;2;16.9614658356;12.3113050461;5;26.0535256863;
17;3;19.527256012;12.5;3;26.5307145119;2;17.9684810638;12.4808797836;5;26.1235172749;
18;3;19.625;12.5;4;26.5838193893;2;18.9756240845;12.5;6;26.1558350325;
19;3;19.9813594818;12.5;4;26.6379255056;2;19.8850631714;12.5;6;26.1887089014;
20;3;19.9935340881;12.5;4;26.6929937601;2;19.8924598694;12.5;6;26.2221269608;
21;3;20.0059242249;12.5;4;26.7489811182;2;19.8999786377;12.5;6;26.2560760975;
22;3;20.0185203552;12.5;4;26.8058408499;2;19.907617569;12.5;5;26.2905418873;
23;3;20.0313148499;12.5;5;26.8635222912;2;19.9153709412;12.5;5;26.3255085945;
24;4;20.04429245;12.5;5;26.9219712019;2;19.9232387543;12.5;7;26.3609591722;
25;4;19.625;12.5;6;26.9811300039;2;19.9312152863;12.5;7;26.3968753815;
26;4;20.0707550049;12.5;6;27.0409376621;3;19.9392967224;12.5;5;26.4332377911;
27;4;19.625;13.5;6;27.1013302803;3;19.947479248;12.5;5;26.4700255394;
28;4;19.625;13.5506649017;6;27.1622409821;3;19.625;13.0880098343;5;26.5072168112;
29;4;19.625;13.581120491;6;27.2236001492;3;19.625;13.1028871536;5;26.5447884798;
30;4;19.625;13.6118001938;6;27.285336256;3;17.9725780487;13.5;5;26.5827163458;
31;4;20.1392002106;12.5;6;27.3473753929;3;16.9811115265;14.5;5;26.6209751368;
32;4;19.625;13.5;6;27.409642458;3;15.9897193909;15.5;4;26.6595385075;
33;4;20.1671695709;12.5;6;27.4720609188;3;14.9983959198;16.5;5;26.6983793974;
34;4;20.1812133789;12.5;6;27.534553051;3;14.3821353912;17.5;5;26.7374696732;
35;4;19.625;13.5;6;27.5970411301;3;14.3909301758;18.5;5;26.7767804861;
36;4;20.2093353271;12.5;7;27.6594469547;3;14.3997755051;19.5;5;26.8162822723;
37;4;19.625;13.5;7;27.7216928005;3;14.4086637497;20.5;6;26.8559447527;
38;4;20.2373809814;12.5;7;27.7837014198;3;14.4175872803;21.5;6;26.8957372904;
39;4;19.625;13.5;8;27.8453965187;3;14.4265403748;22.5;6;27.9356285334;
40;4;19.625;13.9226980209;7;27.9067034721;3;15.4355163574;23.5;6;28.005587101;
41;4;20.2790088654;12.5;7;27.967549324;3;16.4445075989;24.5;6;28.0761721134;
42;4;20.2926979065;12.5;8;28.0278632641;3;16.2386322021;25.5;6;28.1473448277;
43;4;19.625;13.5;8;28.0875768661;3;16.2456474304;26.5;6;28.2190651894;
44;4;20.3197040558;15.5;8;28.1466243267;3;16.2527923584;27.5;7;28.2912915945;
45;4;20.3329906464;17.5;9;28.2049431801;4;16.2600631714;28.5;6;28.3639820814;
46;4;20.3461112976;19.5;10;28.2624738216;4;16.2674598694;29.5;7;28.4370930195;
47;4;20.3590564728;21.5;11;28.319160223;4;17.7733459473;27.5;7;28.5105800629;
48;4;20.3718109131;22.5;11;28.3749499321;4;16.7898807526;28.5;8;28.5843980312;
49;4;20.3843631744;22.5;12;28.4297945499;4;16.8064880371;29.5;9;28.6585011482;
