Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;9.19999980927;10.0;5;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.19999980927;10.0;5;21.0599999428;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3179998398;10.0;5;21.1229639053;
6;1;8.55000019073;8.5;5;17.0;2;11.336889267;10.0;5;21.1889609098;
7;1;8.82499980927;8.5;5;17.0;2;11.3566884995;10.0;5;21.6699410677;
8;1;8.82499980927;8.5;5;17.0;2;11.5009822845;10.1999998093;5;22.0818096399;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.62454319;10.3632001877;5;22.4358423948;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.7307529449;10.4951858521;5;23.611035943;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;12.0833110809;11.0209560394;5;24.615765214;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;14.0833110809;11.4571752548;5;25.4640146494;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;16.0833110809;11.8107032776;5;26.1761806011;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;16.852853775;12.0916318893;5;26.7751014233;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;17.0325317383;12.3113050461;5;27.2831678391;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.1849498749;12.4808797836;5;27.4996597767;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;19.136680603;12.5;5;27.687142849;
18;2;16.0206890106;11.2157096863;4;22.9274635315;2;20.1929264069;12.5;5;27.883649826;
