Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;2;7.0;12.6999998093;5;18.0;1;9.0;10.0;5;20.0;
3;2;7.7000002861;11.3000001907;4;18.0674999952;1;9.0;10.0;5;20.0;
4;2;7.71012496948;10.3000001907;4;18.1388356686;1;9.0;10.0;4;20.0;
5;2;7.72082567215;9.30000019073;4;18.2141259909;1;10.0;10.0;4;20.0;
6;2;8.82317829132;8.5;4;18.293479681;1;11.0;10.0;4;20.0;
7;2;9.1160326004;8.5;4;18.3769934177;1;11.0;10.0;3;20.3999996185;
8;2;9.13482284546;8.5;4;18.8185193539;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;9.234167099;8.67000007629;4;19.2138732672;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;9.32312107086;8.81392192841;4;19.5693782568;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;9.40311050415;8.93486309052;4;20.6569644213;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;9.64781665802;9.39324569702;4;21.6333289146;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;9.86749839783;9.78903102875;4;22.502530098;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;11.7342271805;10.1240053177;4;23.273829937;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;13.7342271805;10.4026165009;4;23.959577322;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;15.7342271805;10.6309299469;4;24.5733425617;1;16.6125736237;12.4808797836;4;25.0;
17;2;16.8888931274;10.8157100677;4;25.1285128593;1;17.6125736237;12.5;4;25.0;
18;2;17.9471969604;10.9637317657;4;25.4747054577;1;18.6125736237;12.5;4;25.0;
19;2;18.2269592285;12.0;4;25.7622475624;1;19.5;12.5;5;25.0;
20;2;18.9500007629;12.504899025;4;26.062766552;1;19.5;12.5;5;25.0;
21;2;18.9500007629;13.0313835144;4;26.3750810623;1;19.5;12.5;4;25.0;
22;2;18.9500007629;13.1875400543;5;26.6977396011;1;19.5;12.5;4;25.0;
23;2;19.9500007629;11.1875400543;6;27.0290365219;1;19.5;12.5;3;25.0;
24;2;18.9500007629;12.1875400543;6;27.3670363426;1;19.5;12.5;3;25.0;
25;2;17.9500007629;12.0;7;27.7096123695;1;19.5;12.5;4;25.0;
26;2;17.2346630096;13.0;7;28.0544948578;1;19.5;12.5;4;25.0;
27;2;16.9500007629;12.0;7;28.3993287086;1;19.5;12.5;4;25.0;
28;2;17.9500007629;13.0;7;28.7417359352;1;19.5;12.5;4;25.0;
29;2;18.9500007629;14.0;7;29.0793800354;1;19.5;12.5;4;25.0;
30;2;18.9500007629;14.5396900177;7;29.4100308418;1;19.5;12.5;6;25.0;
31;2;16.9500007629;16.5396900177;7;29.7316241264;1;19.5;12.5;5;25.0;
32;2;15.9500007629;18.5396900177;7;30.042309761;1;19.5;12.5;5;25.0;
33;2;14.9500007629;20.5396900177;7;30.3404941559;1;19.5;12.5;4;25.0;
34;2;14.0;22.506444931;7;30.6248636246;1;19.5;12.5;4;25.0;
35;2;14.0;23.7623767853;7;30.894402504;1;19.5;12.5;5;25.0;
36;2;14.0;25.0049629211;8;31.14839077;1;19.5;12.5;5;25.0;
37;2;14.0;26.2335510254;9;31.3863964081;1;19.5;12.5;5;25.0;
38;2;14.0;27.4477577209;9;31.608253479;1;19.5;12.5;5;25.0;
39;2;14.0;28.6474266052;9;31.8140382767;1;19.5;12.5;5;25.0;
40;2;14.0;29.8326339722;9;32.0040340424;1;19.5;12.5;5;25.0;
41;3;14.0;31.0036315918;8;42.1787014008;1;19.5;12.5;5;25.0;
42;3;15.0;32.1608314514;8;42.7386388779;1;19.5;12.5;5;25.0;
43;3;17.0;30.304775238;11;43.2589540482;1;19.5;12.5;6;25.0;
44;3;18.0;29.304775238;11;43.7391691208;1;17.5;13.5;6;25.0;
45;3;20.0;29.304775238;12;44.1795339584;1;16.5;14.5;6;25.0;
46;3;20.9903945923;29.304775238;13;44.4847183228;1;15.5;15.5;7;25.0;
47;3;20.0562496185;28.304775238;14;44.7505426407;1;16.5;16.5;7;25.0;
48;3;20.7001228333;28.304775238;14;44.9904880524;1;17.5;17.5;8;25.0;
49;3;21.7541103363;28.304775238;16;45.2058610916;2;18.5;17.5;5;53.75;
50;3;22.8025684357;28.304775238;16;45.3981971741;2;20.5;18.5;5;55.7625007629;
51;3;23.7958450317;29.304775238;16;45.5691757202;2;21.5;19.5;6;57.2967796326;
52;3;23.8343162537;30.304775238;17;45.7205476761;2;21.5;20.5;5;58.4120597839;
53;3;23.8683738708;31.304775238;18;45.75;2;21.5;21.5;6;59.1932144165;
54;3;23.875;33.304775238;18;45.75;2;21.5;22.5;3;59.725528717;
55;3;23.875;35.304775238;19;45.75;2;20.5;23.5;4;59.75;
56;3;23.875;35.6749992371;20;45.75;2;20.5;24.5;4;59.75;
57;3;23.875;35.6749992371;20;45.75;2;20.5;25.5;5;59.75;
58;3;23.875;35.6749992371;22;45.75;2;20.5;26.5;5;59.75;
59;4;23.875;35.6749992371;21;80.5;1;13.5;22.5;6;25.0;
60;4;24.875;36.6749992371;22;80.5;1;14.5;20.5;6;25.0;
61;4;25.875;37.6749992371;22;80.5;1;15.5;19.5;6;25.0;
62;4;25.875;38.6749992371;21;80.5;1;16.5;18.5;7;25.0;
63;4;25.875;39.6749992371;21;80.5;1;17.5;17.5;8;25.0;
64;4;25.875;40.6749992371;22;80.5;1;18.5;17.5;9;25.0;
65;4;25.875;40.6749992371;23;80.5;1;19.5;17.5;9;25.0;
66;4;25.875;40.6749992371;23;80.5;1;19.5;17.5;9;25.0;
67;4;25.875;40.6749992371;23;80.5;1;19.5;17.5;9;25.0;
68;4;25.875;40.6749992371;23;80.5;1;19.5;17.5;10;25.0;
69;4;24.875;41.6749992371;24;80.5;1;19.5;17.5;10;25.0;
70;5;24.875;42.6749992371;24;80.5;1;17.5;18.5;11;25.0;
71;5;24.875;43.6749992371;24;80.5;1;16.5;19.5;11;25.0;
72;5;24.9249992371;44.6749992371;24;80.5;1;15.5;20.5;10;25.0;
73;5;25.9249992371;45.6749992371;24;80.5;1;14.5;21.5;10;25.0;
74;5;26.9249992371;46.6749992371;25;80.5;1;13.5;22.5;10;25.0;
75;5;27.9249992371;47.6749992371;25;80.5;1;12.5;23.5;11;25.0;
76;5;28.9249992371;48.6749992371;25;83.8337497711;1;12.0;24.5;11;25.0;
77;6;29.983499527;49.8926887512;24;86.3211717606;1;13.0;22.5;11;25.0;
78;6;31.0354118347;51.0913467407;25;88.1333990097;1;14.0;21.5;10;26.0;
79;6;32.0812263489;52.2717170715;25;89.4054059982;1;15.0;20.5;7;26.7800006866;
80;6;33.1214561462;53.4347267151;26;89.7571392059;1;16.0;19.5;7;27.3745174408;
81;6;33.1500015259;54.5814247131;26;89.9032640457;1;17.0;18.6872596741;8;27.8194847107;
82;6;33.1500015259;55.7129364014;27;90.0;1;15.0;19.6872596741;8;28.0;
83;6;33.1500015259;56.7999992371;27;90.0;1;14.0;20.6872596741;9;28.0;
