Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;2;19.7363796234;11.0;4;25.8971157074;1;19.5;12.5;4;25.0;
21;2;19.8268508911;11.0;5;26.3298077583;1;19.5;12.5;6;25.0;
22;2;18.9500007629;12.0;5;26.7918066978;1;19.5;12.5;6;25.0;
23;2;18.9500007629;13.0;5;27.2809634209;1;19.5;12.5;6;25.0;
24;2;18.9500007629;13.6404819489;6;27.7942223549;1;19.5;12.5;6;25.0;
25;2;18.9500007629;13.897110939;6;28.3276257515;1;19.5;12.5;7;25.0;
26;2;18.9500007629;14.1638126373;6;28.8763809204;1;19.5;12.5;8;25.0;
27;2;18.9500007629;14.4381904602;7;29.4349918365;1;19.5;12.5;8;25.0;
28;2;18.9500007629;14.7174959183;7;29.997449398;1;19.5;12.5;8;25.0;
29;2;18.9500007629;14.9987249374;7;30.55747509;1;19.5;12.5;8;25.0;
30;2;18.9500007629;15.2787380219;7;31.108792305;1;17.5;13.5;9;25.0;
31;2;16.9500007629;17.2787380219;6;31.6454105377;1;16.5;14.5;9;25.0;
32;2;15.9500007629;19.2787380219;6;32.1618824005;1;15.5;15.5;9;25.0;
33;2;14.9500007629;21.2787380219;6;32.6535263062;1;14.5;16.5;9;25.0;
34;2;15.9500007629;20.2787380219;6;33.1165790558;1;13.5;17.5;9;25.0;
35;2;16.9500007629;20.2787380219;7;33.5482826233;1;12.5;18.5;9;25.0;
36;2;17.9500007629;21.2787380219;8;33.946896553;1;12.0;19.5;9;25.0;
37;2;18.9500007629;21.7522068024;8;34.3116474152;1;12.0;20.5;10;25.0;
38;2;18.9500007629;22.0804824829;9;34.6426277161;1;12.0;21.5;10;25.0;
39;2;18.9500007629;22.378364563;10;34.9406614304;1;12.0;22.5;11;25.0;
40;2;18.9500007629;22.6465950012;10;35.2071533203;1;12.0;23.5;12;25.0;
41;2;18.9500007629;22.8864364624;11;35.4439373016;1;12.0;24.5;12;25.0;
42;3;19.9500007629;20.8864364624;9;50.6531333923;1;13.0;22.5;14;25.0;
43;3;19.9500007629;21.8864364624;9;51.5870227814;1;12.0;23.5;14;25.0;
44;3;20.9500007629;22.8864364624;10;52.4173183441;1;13.0;21.5;16;25.0;
45;3;22.9500007629;20.8864364624;10;53.0072898865;1;14.0;20.5;16;25.0;
46;3;22.9500007629;21.8864364624;11;53.5162696838;1;15.0;19.5;15;25.0;
47;3;23.9500007629;22.8864364624;11;53.9513263702;1;16.0;18.5;15;25.0;
48;3;25.9500007629;20.8864364624;11;54.3190898895;1;17.0;17.5;15;25.0;
49;3;25.9500007629;23.8864364624;12;54.6270179749;1;18.0;16.5;15;25.0;
50;3;26.538105011;26.8864364624;13;54.8827629089;1;19.0;15.5;15;25.0;
51;3;26.6148300171;29.8864364624;13;55.0;1;19.5;14.5;15;25.0;
52;3;26.6500015259;32.8864364624;14;55.0;1;19.5;15.5;16;25.0;
53;3;26.6500015259;35.8864364624;14;55.0;1;19.5;16.5;16;25.0;
54;3;26.6500015259;36.8864364624;14;55.0;1;19.5;17.5;16;25.0;
55;3;26.6500015259;37.8864364624;15;55.0;1;19.5;17.5;17;25.0;
56;4;27.6500015259;35.8864364624;14;55.0;2;19.5;17.5;12;40.0;
57;4;26.6500015259;36.8864364624;15;55.0;2;20.5;18.5;12;40.75;
58;4;26.6500015259;37.8864364624;15;55.0;3;21.5;19.5;11;41.4193744659;
59;4;27.6500015259;35.8864364624;15;55.0;3;22.5;20.5;11;42.0072898865;
60;4;26.6500015259;36.8864364624;16;55.0;3;23.5;21.5;12;42.5162696838;
61;4;26.6500015259;37.8864364624;18;55.0;3;24.5;22.5;12;42.9513263702;
62;4;27.6500015259;35.8864364624;18;55.0;4;26.5;23.5;12;44.3190898895;
63;4;26.6500015259;36.8864364624;18;56.0;4;27.6217956543;24.5;12;44.6970180273;
64;4;28.6500015259;35.8864364624;19;56.0399999619;4;27.691078186;25.5;13;46.2769140005;
65;4;30.6500015259;35.8864364624;20;56.0811839104;4;28.1236209869;27.125;13;47.4569673538;
66;4;31.8932685852;35.8864364624;20;56.1235535145;4;28.4453125;28.6171875;14;48.293027997;
67;4;32.0527992249;35.8864364624;20;56.1671074629;4;28.6712722778;28.9937877655;14;48.9436507225;
68;4;32.0625991821;35.8864364624;20;56.211841464;5;28.8402404785;29.2754020691;11;69.4494355917;
69;4;32.0726661682;34.8864364624;21;56.2577478886;5;29.9643688202;30.4822807312;11;70.7816163301;
70;4;32.0829925537;33.8864364624;21;56.3048160076;5;30.9750003815;31.5;11;71.9007296562;
71;4;32.0935821533;32.8864364624;21;58.0291272402;5;31.9750003815;32.5;11;72.8474094868;
72;4;30.3758029938;32.8864364624;21;59.4844787121;5;32.9749984741;33.5;12;73.6369194984;
73;4;31.6196212769;31.595123291;22;60.7032968998;5;31.9750003815;35.5;13;74.2901556492;
74;4;32.8288040161;31.8049659729;22;61.7192769051;5;31.9750003815;36.5;14;74.8298616409;
75;4;31.3795909882;32.9690628052;22;62.3576339483;5;31.9750003815;37.5;14;75.2624664307;
76;4;30.4861240387;34.0;23;62.6594526768;5;32.7000007629;38.5;14;78.167525053;
77;4;30.1047725677;35.0;24;62.8925571442;5;34.0480003357;40.0800018311;15;80.4639589787;
78;5;30.1258239746;36.0;23;62.9892184734;6;35.3049621582;41.5082702637;14;99.5089013577;
79;6;30.1475734711;37.0;22;63.0888938904;6;37.701877594;40.8158721924;14;102.180639744;
80;6;30.1700000763;38.0;22;63.1914815903;8;40.9458465576;42.0;12;105.007153988;
81;6;30.1930828094;39.0;22;63.2968595028;8;43.0;43.0;12;108.52844429;
82;6;30.2167930603;40.0;22;63.4048841;8;44.7289962769;44.0;14;111.405137777;
83;6;30.2410984039;41.0;23;63.5153913498;8;42.7375183105;47.0;15;113.718471527;
84;6;30.2659626007;42.0;23;63.6281967163;9;41.9697608948;50.0;14;115.563919306;
85;6;30.291343689;43.0;23;64.7430963516;9;41.4724235535;52.0;14;116.863883376;
86;6;31.3171958923;45.0;23;64.9198672771;9;41.2000007629;54.5779190063;15;119.632380128;
87;6;32.3434677124;47.0;24;65.9412336349;9;43.2000007629;58.5943527222;15;120.25282371;
88;6;32.6221084595;49.0;25;66.8171521425;9;45.5666389465;62.0;16;120.696713686;
89;6;32.8561019897;51.0;26;67.5635888577;9;45.5768241882;66.0;16;121.151625633;
90;6;33.050239563;53.0;26;68.1992737055;9;45.5871620178;70.0;17;122.616724491;
91;6;30.4585018158;56.0;26;68.7431994677;9;46.5976524353;75.0;18;123.271160007;
92;6;29.562379837;58.7314453125;27;69.0697257519;10;47.6082878113;79.6936645508;17;123.964358568;
93;7;28.6000003815;60.7926864624;26;69.2740246058;10;48.2000007629;80.5095214844;18;124.699754477;
94;7;27.6000003815;61.0;26;69.481197834;10;47.2000007629;83.6517791748;19;125.481093168;
95;7;28.0617218018;63.0;26;69.6909338236;10;47.2000007629;86.8010253906;19;126.312332273;
96;7;28.0890388489;65.0;27;69.9029091597;10;49.6724586487;85.7166137695;20;127.197480917;
97;7;28.1161441803;67.0;27;70.1167902946;10;50.2306900024;87.7166213989;21;128.140367985;
98;7;28.1429710388;69.0;27;70.3322350979;11;51.2975196838;89.7166213989;21;129.14433372;
99;7;28.1694583893;71.0;27;71.5488955975;12;52.3673706055;91.7166213989;20;130.211840868;
100;7;29.1955490112;74.0;28;71.7964179516;12;53.440196991;93.7166213989;22;131.344021678;
101;7;30.2211875916;77.0;28;72.0450370312;12;53.9159126282;95.7166213989;23;132.540188074;
102;7;30.2463226318;80.0;29;72.2943871021;12;53.9943771362;97.7166213989;23;133.797350526;
103;7;30.2709083557;83.0;29;72.544100523;12;54.0754432678;99.7166213989;23;135.109818697;
104;7;30.2949008942;86.0;30;72.79381001;12;54.1589279175;101.716621399;26;136.468962073;
105;7;31.3182640076;85.0;30;73.0431493521;12;54.2446060181;103.299163818;23;138.86321485;
106;7;30.340965271;87.0;31;73.2917547226;12;55.3322181702;106.327011108;23;140.298392653;
107;7;30.3629741669;89.0;32;73.5392663479;13;54.4214820862;110.354942322;23;141.738534212;
108;8;31.3842716217;88.0;32;73.7853293419;14;53.8241462708;114.382911682;21;155.91644156;
109;9;30.4048366547;90.0;31;74.0295958519;14;53.9218788147;119.410903931;22;158.106366277;
110;9;30.4246578217;92.0;32;74.2717267275;14;54.020324707;124.438903809;24;160.108911037;
111;10;31.4437274933;91.0;32;74.5113918781;14;52.9089164734;129.466888428;24;163.312885761;
112;10;30.4620399475;93.0;31;74.7482726574;14;51.0236968994;135.582824707;26;166.429420233;
113;10;30.479593277;95.0;32;74.9820637703;14;50.1452636719;141.705322266;27;170.437781096;
114;11;31.4963932037;94.0;32;75.2124739885;14;53.2733459473;141.834320068;29;173.412549138;
115;12;30.5124454498;96.0;31;75.4392277002;14;56.5624847412;144.169677734;30;176.260232925;
116;12;30.5277614594;98.0;32;75.6620668173;14;58.8460884094;147.311218262;32;178.974689245;
117;12;31.542350769;97.0;33;77.4982089996;14;60.1341896057;150.45866394;31;181.553056955;
118;12;31.6367721558;100.0;33;78.1215755939;14;59.7958526611;151.61164856;33;183.995018959;
119;12;32.6418075562;103.0;34;78.7958960533;16;61.4343795776;152.769729614;31;186.246100903;
120;13;33.6556549072;103.0;34;79.5140080452;16;63.5880966187;154.932373047;32;188.251119733;
121;13;32.6766204834;106.0;33;81.2690306902;16;62.7428321838;158.098953247;34;190.049304962;
122;13;34.7031097412;107.0;33;82.094465971;16;66.6264648438;164.868789673;35;191.697074413;
123;13;33.8314399719;108.0;34;82.9454686642;16;71.9969329834;167.041137695;33;193.276687145;
124;13;33.7782974243;110.0;34;83.8165459633;16;75.3856887817;173.215179443;33;194.78621006;
125;13;35.73046875;110.0;35;84.7027751207;17;77.9682617188;176.390075684;35;197.167616844;
126;13;36.1000595093;110.0;35;86.5998157263;17;79.901550293;180.564956665;36;199.45454216;
127;14;36.1454391479;113.0;35;87.5338811874;17;83.0219268799;186.738952637;35;200.756135225;
128;14;38.1901817322;113.0;31;88.4722733498;17;83.3587036133;188.911209106;35;202.015050054;
129;14;38.2337722778;113.0;32;89.4121148586;17;81.8014984131;196.080871582;28;203.231733441;
130;14;37.2758178711;116.0;33;91.2140077353;17;82.7817840576;201.247161865;29;204.407132268;
131;14;38.5481071472;116.0;32;92.8773899078;17;83.9348449707;202.84916687;29;206.466543436;
132;14;36.7260437012;117.0;34;94.4195181131;17;85.0681304932;205.006576538;31;207.624130845;
133;14;36.8698577881;118.069839478;34;95.8577439785;17;91.1300811768;207.006576538;33;208.802297831;
134;14;38.6350059509;118.099914551;34;98.0623104572;17;95.1459503174;209.006576538;34;210.006125689;
135;14;38.0341262817;118.130470276;35;99.2112894058;17;97.3641204834;214.006576538;34;211.241396546;
136;14;38.6717529297;121.161483765;36;100.319611907;17;101.566574097;216.006576538;36;212.514403582;
137;14;38.4622459412;122.39743042;35;101.328899026;17;105.79574585;214.006576538;37;213.831671834;
138;14;38.5998497009;122.224861145;36;102.335566521;17;108.040237427;215.006576538;40;215.085066795;
139;14;38.2000007629;124.25718689;37;103.335474372;17;112.246582031;213.006576538;40;216.401931763;
140;14;38.6258010864;124.289916992;40;104.324549437;17;115.490768433;211.006576538;42;217.791470766;
141;14;39.2000007629;123.420379639;42;105.298905611;17;117.725067139;212.566757202;44;219.254565716;
142;14;39.5789375305;124.764007568;43;105.689398527;17;119.474136353;214.566757202;46;220.78911972;
143;14;38.5759429932;124.390312195;43;106.088412046;17;122.70803833;210.566757202;48;222.389250278;
144;14;38.5085906982;124.780609131;45;106.467636466;17;121.971450806;212.566757202;49;224.044675589;
145;14;38.9161453247;123.458877563;43;106.831526518;18;123.226348877;214.566757202;48;225.735657215;
146;14;38.8967056274;123.493583679;44;107.20391643;18;126.473571777;211.566757202;50;227.36296916;
147;14;38.8854217529;123.528541565;38;107.581576586;18;125.730834961;214.566757202;50;228.996030807;
148;14;38.346496582;124.563720703;36;107.961883187;18;125.977157593;222.566757202;51;230.609935045;
149;14;44.2689208984;128.507537842;34;108.342750072;18;126.219207764;226.566757202;50;232.179927588;
150;14;47.3834342957;128.586791992;35;108.722557425;18;122.366439819;233.566757202;50;233.683485508;
151;14;48.1209335327;128.790115356;36;109.100061297;18;122.507339478;239.566757202;51;236.102119207;
152;14;47.523815155;131.996353149;36;109.474319339;18;123.640060425;248.566757202;50;237.602573752;
153;14;47.5717010498;128.3228302;36;109.844617367;18;121.763305664;256.566772461;47;246.965890408;
154;14;46.618144989;131.492095947;35;110.21040535;18;121.578277588;267.366760254;43;254.790990472;
155;14;47.5498085022;135.634124756;35;110.571242094;18;124.140487671;271.937988281;46;261.294579387;
156;14;49.5630149841;132.851348877;37;110.833185673;19;124.68170166;278.33013916;46;266.612475157;
157;14;47.5686264038;135.469970703;38;111.073412418;19;122.708267212;286.566772461;46;270.392631531;
158;14;47.5741119385;137.689331055;39;111.320029974;19;121.105895996;294.566772461;47;273.569918633;
159;14;52.5840988159;129.767196655;39;111.571506739;20;121.156997681;299.566772461;50;276.301897764;
160;14;51.6285476685;131.80291748;40;111.826372385;20;123.382217407;301.566772461;51;278.592021465;
161;14;53.6526641846;132.698196411;34;112.08322382;20;121.659194946;309.566772461;50;280.502462864;
162;14;55.9377288818;133.533615112;32;112.340730906;20;122.850234985;314.566772461;51;283.664004326;
163;14;57.9873352051;131.568847656;31;112.597645044;20;124.052383423;325.566772461;51;286.337653279;
164;14;61.0362243652;131.534698486;31;112.852809191;20;128.276168823;330.566772461;51;289.000811696;
165;14;64.0843429565;130.569458008;25;113.105159998;20;128.585266113;338.566772461;50;292.642302036;
166;14;64.3573913574;130.603942871;26;113.353736877;20;130.870544434;349.76675415;55;295.430933237;
167;14;67.5061264038;128.638122559;26;113.597681284;20;137.083084106;354.76675415;57;298.205697775;
168;14;67.14427948;126.671989441;27;113.836242676;20;137.926361084;364.76675415;59;300.959642053;
169;14;69.582649231;125.705513;29;114.068778515;20;139.733062744;372.76675415;61;303.686538577;
170;14;69.5807647705;127.738677979;29;114.294745922;20;144.17124939;372.76675415;68;306.381324053;
171;14;71.1066589355;128.771453857;29;114.513708591;20;142.622833252;382.76675415;69;309.040521145;
172;14;70.1023178101;130.803833008;26;114.725321531;20;144.857345581;385.76675415;69;311.661487579;
173;14;72.0990829468;131.835769653;27;114.929334879;22;145.595870972;388.76675415;70;313.96462512;
174;14;75.0968322754;131.867279053;27;115.125581026;22;144.235092163;394.76675415;71;316.253607273;
175;13;69.3345336914;124.898330688;28;103.31396842;23;146.014160156;397.76675415;70;330.546095848;
176;13;70.3295898438;125.928916931;22;103.494475126;23;149.773590088;400.76675415;62;333.19842577;
177;13;68.3383178711;125.928916931;20;103.645197392;23;149.013137817;407.76675415;62;335.795866966;
178;13;69.3367156982;126.928916931;20;103.770773172;23;152.258087158;412.76675415;65;338.265744209;
179;13;69.3338623047;124.928916931;15;103.889944077;23;154.609985352;410.76675415;59;341.690803528;
180;13;69.3315582275;124.046272278;9;104.002874851;23;155.712936401;416.76675415;61;345.098914146;
181;13;67.329750061;123.074310303;12;104.044342041;23;159.891860962;422.76675415;65;363.547286272;
182;13;65.239906311;123.074317932;12;104.039907455;23;160.3152771;433.666748047;67;379.196401238;
183;12;53.2359161377;114.0;10;94.0359172821;25;162.657562256;468.885101318;62;402.407115936;
184;12;53.2323226929;112.0;11;94.0323257446;27;166.88760376;494.366455078;63;413.518316984;
185;12;54.2290916443;111.0;14;94.0290927887;27;175.905029297;514.865661621;59;422.557471752;
186;12;55.2261810303;111.0;14;94.026184082;28;183.538421631;532.310913086;60;430.037535191;
187;11;49.023563385;104.599998474;15;82.0235652924;29;186.875244141;543.376098633;57;447.758034229;
188;11;51.0212059021;102.599998474;8;82.0212097168;29;190.521759033;552.89630127;57;453.052154422;
189;10;53.0190887451;102.599998474;9;82.0190887451;30;196.432479858;563.848205566;60;458.043318748;
190;10;54.8171768188;102.599998474;9;82.0171794891;30;198.896530151;571.082397461;60;462.609912872;
191;10;55.8154602051;102.599998474;10;82.015460968;32;196.980148315;584.738464355;60;466.864018559;
192;9;49.2139129639;97.6000061035;6;76.0139141083;33;206.008529663;601.862243652;62;477.275487423;
193;9;50.2125205994;95.6000061035;8;76.0125236511;33;215.634490967;615.682312012;67;514.728654981;
194;9;51.2112693787;94.6000061035;8;76.0112705231;35;223.146026611;649.976318359;64;545.554465294;
195;9;52.210144043;93.6000061035;8;76.01014328;35;231.389465332;678.893249512;65;570.440416336;
196;8;32.2999992371;87.6000061035;10;55.0;36;239.209915161;703.150634766;64;612.232836723;
197;8;34.2999992371;84.6000061035;12;55.0;36;245.051208496;737.277770996;66;632.120455861;
198;8;36.2999992371;82.6000061035;3;55.0;36;253.011993408;769.379882812;65;650.806100607;
199;8;38.2999992371;80.6000061035;2;55.0;36;262.756195068;796.655944824;64;664.428041101;
200;7;35.0999984741;73.6000061035;2;51.0;37;271.699188232;817.554138184;65;682.517884851;
201;6;37.0999984741;71.6000061035;4;51.0;38;281.149932861;838.906005859;68;695.714213133;
202;0;0;0;0;0;38;290.043457031;859.91619873;68;706.02952683;
