Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;8.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;8.0;10.0;4;20.0;
6;2;9.27600002289;11.4650716782;5;24.086605072;1;9.0;10.0;4;20.0;
7;2;10.4194869995;11.543302536;5;24.6483432055;1;9.5;10.0;4;20.0;
8;2;10.545876503;11.7641716003;5;25.3741383553;1;9.5;10.0;4;20.3999996185;
9;2;10.7091808319;12.0549411774;5;25.9908564091;2;9.59000015259;10.5;3;21.7264003754;
10;2;10.8479423523;12.2827939987;5;26.5224512815;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;10.9675512314;12.4589796066;4;26.8033770323;2;9.94783401489;10.4951858521;3;23.0719120502;
12;2;12.9675512314;12.5;4;27.0233280659;2;10.1911802292;11.0209560394;3;23.9749414921;
13;2;14.9675512314;12.5;4;27.2656555176;2;11.9614667892;11.4571752548;3;24.7131726742;
14;2;16.1163139343;12.5;3;27.5315153599;2;13.9614667892;11.8107032776;3;25.3067810535;
15;2;17.1761322021;12.5;3;27.8218417168;2;15.7228336334;12.4286870956;4;25.7784451246;
16;2;18.2414550781;12.5;3;28.1372716427;3;16.9828968048;12.3113050461;4;26.1504684687;
17;2;19.3124275208;12.5;3;28.4780650139;3;17.9902935028;12.4808797836;4;26.2221269608;
18;2;20.3891048431;12.5;4;28.8440246582;3;18.9978122711;12.5;4;26.2560760975;
19;2;20.489906311;12.5;5;29.2344226837;3;19.907617569;12.5;4;26.2905418873;
20;2;20.5777454376;12.5;5;29.6479387283;3;19.9153709412;12.5;4;26.3255085945;
21;2;20.6707859039;12.5;5;30.082616806;3;19.9232387543;12.5;4;26.3609591722;
22;2;20.7685890198;12.5;5;30.5358533859;3;19.9312152863;12.5;5;26.3968753815;
23;2;20.8705673218;12.5;5;31.0044159889;3;19.9392967224;12.5;5;26.4332377911;
24;2;20.9759941101;12.5;5;31.4845042229;3;19.947479248;12.5;5;26.4700255394;
25;2;21.0840129852;12.5;6;31.9718470573;3;19.9557552338;12.5;5;26.5072168112;
26;3;21.1936645508;12.5;5;32.4618391991;3;19.9641227722;12.5;5;26.5447884798;
27;3;21.3039131165;12.5;5;32.9497060776;3;19.9725780487;12.5;4;26.5827163458;
28;3;21.413684845;12.5;5;33.4306869507;3;19.9811115265;12.5;3;26.6209751368;
29;3;21.5219039917;12.5;5;33.9002180099;3;17.9897193909;13.5;4;26.6595385075;
30;3;21.6275482178;12.5;5;34.3541097641;3;16.9983959198;14.5;4;26.6983793974;
31;3;21.729675293;12.5;6;34.7886915207;3;16.0071353912;15.5;4;26.7374696732;
32;3;19.729675293;13.5;6;35.2009239197;3;15.0159301758;16.5;4;26.7767804861;
33;3;20.729675293;12.5;6;35.5884647369;3;14.3997755051;17.5;4;26.8162822723;
34;3;19.625;13.5;6;35.9496936798;3;14.4086637497;18.5;4;26.8559447527;
35;3;20.625;12.5;6;36.2836933136;3;14.4175872803;19.5;4;26.8957372904;
36;3;19.625;13.5;7;36.5901927948;3;14.4265403748;20.5;4;26.9356285334;
37;3;19.625;14.5;7;36.8694944382;3;14.4355163574;21.5;4;26.9755871296;
38;3;19.625;15.5;7;37.1223745346;3;14.4445075989;22.5;5;27.015581131;
39;3;20.625;13.5;7;37.34998703;3;14.4535055161;23.5;5;27.0555787086;
40;3;21.625;12.5;7;37.5537633896;3;14.4625053406;24.5;7;27.0955479145;
41;3;20.449596405;13.5;7;37.7353200912;3;14.4714984894;25.5;8;27.135456562;
42;3;19.490447998;14.5;8;37.8963813782;3;14.4804782867;26.5;9;27.17527318;
43;3;18.490447998;13.5;8;38.0;3;14.4894361496;27.5;9;27.2149660587;
44;3;20.490447998;15.5;8;38.0;3;14.4983673096;28.5;9;27.2545039654;
45;3;22.490447998;17.5;8;38.0;3;14.5072631836;29.5;10;27.293856144;
46;3;22.5499992371;19.5;8;38.0;3;15.5161170959;27.5;10;27.3329925537;
47;3;22.5499992371;21.5;9;38.0;3;14.5249233246;28.5;10;27.3718836308;
48;3;22.5499992371;22.5;9;38.0;3;14.5336742401;29.5;10;27.4105007648;
49;3;22.5499992371;22.5;9;38.0;3;15.5423622131;27.5;10;27.4488155842;
50;3;22.5499992371;22.5;10;38.0;3;14.550983429;28.5;11;27.4868011475;
51;3;22.5499992371;22.5;10;38.0;3;14.5595302582;29.5;11;27.5244314671;
52;3;22.5499992371;22.5;10;38.0;3;15.0;28.5;11;27.5616812706;
53;4;22.5499992371;22.5;9;38.0;3;16.5763778687;28.5;10;27.5985264778;
54;4;22.5499992371;22.5;9;38.0;3;17.0;28.5;10;27.6349442005;
55;4;22.5499992371;22.5;9;38.0;3;18.5928630829;28.5;11;27.6709127426;
56;4;22.5499992371;22.5;9;38.0;3;19.6009559631;28.5;12;27.7064116001;
57;4;22.5499992371;22.5;9;38.0;3;19.625;28.5;12;27.7414214611;
58;4;22.5499992371;22.5;10;38.0;3;20.2418193817;26.5;13;27.7759244442;
59;4;22.5499992371;22.5;10;38.0;3;19.625;26.5;13;27.8099038601;
60;4;22.5499992371;22.5;10;38.0;3;19.625;26.4669322968;13;27.84334445;
61;4;22.5499992371;22.5;9;38.0;3;19.625;25.4903411865;14;27.8762321472;
62;4;22.5499992371;22.5;12;38.0;3;19.625;24.5133628845;14;27.9085543156;
63;4;22.5499992371;22.5;12;39.0;3;19.625;24.535987854;14;27.940299511;
64;4;23.5499992371;23.5;12;39.0399999619;3;18.286567688;23.535987854;14;27.9714579582;
65;4;24.5499992371;24.5;12;39.0811839104;3;17.2935791016;24.5;14;28.0;
66;4;24.5499992371;25.5;13;39.1235535145;3;17.625;23.5;14;28.0;
67;4;24.5499992371;26.5;13;39.1671074629;3;18.625;24.5;14;28.0;
68;4;24.5499992371;27.5;12;39.211841464;3;19.625;24.6000003815;14;28.0;
69;4;24.5499992371;28.3482894897;12;40.2577478886;3;19.625;24.6000003815;15;28.0;
70;4;24.7750015259;28.8804244995;14;41.4999719858;3;19.625;24.6000003815;14;28.0;
71;5;22.9505004883;30.320980072;13;42.5193772316;3;19.625;24.6000003815;14;28.0;
72;5;22.1592674255;31.6710262299;14;43.3535542488;3;19.625;24.6000003815;14;28.0;
73;5;22.2593841553;32.9485473633;15;43.8898949623;3;19.625;24.6000003815;15;28.0;
74;5;23.2999992371;31.0961036682;16;44.2150527239;3;19.625;24.6000003815;15;28.0;
75;5;24.2999992371;30.1556682587;16;44.5124895573;3;19.625;24.6000003815;15;28.0;
76;5;25.2999992371;30.2174854279;17;44.7852220535;3;19.625;24.6000003815;15;28.0;
77;5;25.6647529602;30.2815341949;18;44.9254003763;3;19.625;24.6000003815;16;28.0;
