Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;4;21.0;2;8.0;12.3000001907;3;21.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;8.14999961853;11.0;3;21.0599999428;
5;2;8.27600002289;11.1199998856;3;23.5301437378;2;8.15900039673;10.0;3;21.1229639053;
6;2;9.50100040436;11.2650718689;3;24.2066050768;2;9.25266647339;10.0;3;21.1889609098;
7;2;10.4464864731;11.543302536;3;24.78139925;2;9.76751613617;10.0;3;21.2580518723;
8;2;10.5758142471;11.7641716003;3;25.5226647854;2;9.7830619812;10.0;3;21.7428686619;
9;2;10.7425994873;12.0549411774;3;26.1562004089;2;9.89214611053;10.1999998093;3;22.1586660147;
10;2;10.8851451874;12.2827939987;3;26.7059569359;2;9.98569965363;10.3632001877;3;22.5167047977;
11;2;11.0088405609;12.4589796066;4;27.0063481331;2;10.0662584305;10.4951858521;3;23.6975815296;
12;2;13.9295558929;12.5;4;27.2469825745;2;10.3319559097;11.0209560394;3;24.7081744671;
13;2;15.9295558929;12.5;4;27.5110707283;2;12.1264438629;11.4571752548;3;25.5624349117;
14;2;17.0922470093;12.5;4;27.7995657921;2;14.1264438629;11.8107032776;3;26.2807190418;
15;2;18.1571598053;12.5;4;28.1131293774;2;16.1264438629;12.0916318893;3;26.8858177662;
16;2;19.2277107239;12.5;4;28.4520516396;2;17.2320556641;12.3113050461;3;27.4000668526;
17;2;20.3039665222;12.5;4;28.8161723614;2;18.2714538574;12.4808797836;3;27.6226844788;
18;2;19.625;13.5;4;29.2048048973;2;19.3129386902;12.5;3;27.8161680698;
19;2;20.5710811615;12.5;4;29.6166739464;2;20.258638382;12.5;3;28.018476963;
