Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
20;2;19.9557533264;12.5;6;26.5072057247;2;21.1134414673;12.5;6;32.3684282303;
21;2;19.9641208649;12.5;6;26.5447772741;2;21.2828960419;12.5;6;33.151807785;
22;2;19.972574234;12.5;5;26.5827050209;2;21.4591560364;12.5;6;33.9546136856;
23;2;19.9811096191;12.5;5;26.6209636927;2;21.639787674;12.5;6;34.7645931244;
24;2;19.625;12.9862890244;6;26.6595270634;3;21.8220329285;12.5;5;35.5687475204;
25;2;19.625;12.9978580475;7;26.6983678341;3;22.0029678345;12.5;7;36.3541374207;
26;3;18.0071334839;13.5;6;26.7374579906;3;22.1796798706;12.5;7;37.1087179184;
27;3;18.625;12.5;6;26.7767686844;3;20.1796798706;13.5;7;37.8220767975;
28;3;17.024772644;13.5;7;26.8162703514;3;21.1796798706;12.5;7;38.485994339;
29;3;16.0336608887;14.5;7;26.8559328318;3;17.625;14.5;7;39.0947532654;
30;3;15.0425853729;15.5;7;26.8957252502;3;16.625;16.5;8;39.6451883316;
31;3;14.4265384674;16.5;7;26.9356164932;3;16.625;15.5;8;41.1365070343;
32;3;14.4355134964;17.5;8;26.9755750895;3;17.625;16.5;9;41.6199395657;
33;3;15.0;16.4877872467;8;27.0155692101;3;17.625;16.2350006104;9;42.0502734184;
34;3;14.453502655;16.5;8;27.0555667877;3;17.2479438782;15.5;9;42.4314607382;
35;3;15.0;15.5;8;27.0955359936;3;18.2600879669;16.5;10;42.7681256533;
36;3;14.4714956284;15.5;8;28.1354446411;3;19.272687912;17.5;10;43.0651946068;
37;3;16.0;15.0;9;28.2252612114;3;18.0;17.3889808655;10;43.327609539;
38;3;18.0;14.1126298904;9;28.3169291019;3;18.2992591858;16.5;11;43.3921557665;
39;3;16.4983654022;14.0509872437;9;28.4104419947;3;17.3132343292;15.5;12;43.4563041925;
40;3;16.5072612762;15.0779752731;9;28.5057891607;3;18.0;16.5;12;43.5224741697;
41;3;16.5161151886;16.10597229;9;28.6029543877;3;19.3425559998;15.5;12;43.5906432867;
42;3;16.5249214172;17.1349868774;10;28.701915741;3;20.0;17.5;13;43.6607804298;
43;4;16.5336723328;18.1650218964;9;28.8026453257;3;21.0;18.6625461578;13;43.7328453064;
44;4;16.3132362366;18.5;9;28.9051088095;3;22.0148906708;18.5;13;43.8067884445;
45;4;16.5509815216;20.2281513214;10;29.0092645884;3;22.0315284729;19.5;13;43.8825509548;
46;4;16.9020843506;20.5;9;29.1150640249;3;21.625;21.5;13;43.9600640535;
47;4;16.5679950714;22.2953224182;9;29.2224509716;3;22.0660133362;24.5;14;44.0392494202;
48;4;17.950050354;22.2953224182;10;29.3313610554;3;22.0838317871;27.5;15;44.120018959;
49;5;18.9745559692;23.2953224182;9;29.4417219162;4;22.1020050049;30.5;14;44.2022752762;
50;5;19.4065284729;24.2953224182;10;29.5534529686;4;22.1205120087;33.5;14;44.2859115601;
51;5;20.6009521484;26.2953224182;10;29.6664649248;4;22.1393299103;35.5;15;44.3708124161;
52;6;21.0;28.2953224182;5;44.7806601524;4;22.1584320068;36.5;15;44.4568536282;
53;6;22.625;30.5196247101;6;45.6459326744;4;22.1777915955;37.5;15;44.5439035892;
54;6;24.7265853882;29.5;6;47.4315431118;4;22.625;36.5;15;44.6318233013;
55;6;26.1205120087;32.5;6;48.1665356159;4;22.2171592712;36.5;15;44.7204678059;
56;6;28.7790794373;33.5;7;48.823895216;4;22.2371063232;37.5;15;44.8096864223;
57;7;30.0442142487;35.5;6;49.4084906578;4;22.2571792603;38.5;15;45.8993241787;
58;7;31.0778617859;36.5;7;49.9268007278;4;24.2773475647;37.5;16;46.0192227364;
59;7;31.2335300446;37.5;7;50.3861247301;4;26.2975749969;37.5;16;46.1398124695;
60;7;31.3368759155;37.5;6;50.7919396162;4;27.5564575195;37.5;17;46.2609248161;
61;7;31.1607246399;38.0943527222;6;51.0318133831;4;28.4087085724;37.5;17;46.3823897839;
62;7;31.4821567535;37.5;6;51.1554002762;4;28.1832466125;37.5;17;46.5040374994;
63;7;31.5099639893;37.5;7;52.2797646523;5;28.4634094238;36.5;16;46.6256989241;
64;8;31.8653717041;39.5;6;52.4347300529;5;28.223323822;36.3320960999;17;46.7472074032;
65;8;33.5660629272;39.5;6;52.5907088518;5;28.2431430817;34.5;16;46.8683993816;
66;8;30.8516941071;43.180480957;7;52.7475140095;5;28.2627735138;33.5;15;46.989115715;
67;8;30.1349430084;44.5;5;52.9049575329;5;26.2821807861;34.5;14;47.1092023849;
68;8;28.8277893066;47.8907203674;4;53.0628505945;5;25.3013324738;35.5;13;47.2285112143;
69;9;28.6583862305;48.2350120544;3;53.221006155;5;24.4951992035;36.5;13;47.3469009399;
70;9;28.6391220093;49.0943527222;3;53.3792387247;5;24.5137557983;37.5;14;47.4642379284;
71;9;28.5749778748;51.0785522461;3;55.1950349808;5;24.5319747925;38.5;14;47.5803961754;
72;9;28.8238677979;52.6483726501;3;56.6967673302;5;24.5498332977;39.5;15;49.3899586201;
73;9;29.2486534119;52.3899993896;4;57.9293776751;5;24.7923088074;41.0;15;50.8857537508;
74;9;29.7445220947;53.5411834717;4;58.9399118423;5;25.339225769;42.3899993896;15;52.1074770689;
75;9;29.8762245178;54.7917823792;5;60.6095688343;5;25.5017852783;43.6872596741;16;53.0986500978;
76;9;31.2069740295;54.9105796814;7;60.8948174715;5;26.2516460419;42.9097442627;13;53.7532544136;
77;9;34.3195457458;53.9395256042;7;61.1804250479;5;25.3080368042;43.0;14;54.1645116806;
78;9;34.6782913208;54.7844963074;8;61.4661692381;5;26.3233566284;41.0;14;54.468090415;
79;9;33.3672676086;56.7294158936;9;61.7518299818;5;26.2999992371;41.0;15;54.5903552771;
80;9;30.9305229187;59.0;10;62.0371929407;6;25.2999992371;42.0;14;54.7112345695;
81;9;28.2922611237;62.4726028442;10;62.322047472;6;26.2999992371;40.0;14;54.8306598663;
82;9;26.5910301208;64.7920684814;10;62.6061873436;6;25.8799514771;40.0;15;54.9485666752;
83;9;27.418346405;64.9842834473;12;62.8894110918;6;23.7999992371;41.0;16;55.0648963451;
84;9;28.4402008057;67.9842834473;13;63.1715205908;6;24.7999992371;39.0;16;55.1795935631;
85;9;29.1465129852;71.6854705811;13;63.4523237944;6;23.7999992371;37.0;16;55.274969101;
86;9;30.483877182;74.9842834473;15;63.7316317558;6;23.625;38.0;16;55.3369626999;
87;10;31.5056800842;78.9842834473;15;72.5092599392;6;23.625;39.0;17;55.3991968632;
88;10;29.2999992371;79.9404144287;15;73.1675281525;7;23.625;40.0;13;87.4615952969;
89;10;29.2999992371;81.96849823;15;73.8069976568;7;21.5;44.0;13;90.404081583;
90;10;30.2999992371;80.0474777222;16;74.3842995167;7;21.5;48.0;13;92.6012308598;
91;10;29.2999992371;81.1147003174;17;74.8915662766;7;21.0;49.0;14;94.1388185024;
92;10;29.2999992371;83.1740188599;18;75.378229022;7;22.0;51.5;15;95.16726017;
93;10;31.0;82.1445617676;20;75.8435403109;7;23.0;54.5;13;95.7733316422;
94;10;30.7298965454;84.204826355;20;76.2871850729;7;24.0;56.5;13;95.8350844383;
95;10;30.8476295471;86.2654800415;21;76.709227562;7;25.0;58.5;14;95.8964617252;
96;11;31.9556102753;85.3264465332;20;77.1100506783;7;26.0;60.5;15;95.9573898315;
97;11;31.0541038513;87.3876495361;21;77.4902937412;7;27.0;62.5;14;96.0177977085;
98;11;31.1434936523;89.4490203857;21;77.8507914543;7;28.0;64.5;14;96.0776164532;
99;11;32.2242469788;88.5104827881;22;78.1925156116;7;29.0;66.5;15;96.1367800236;
100;11;31.2968940735;90.571975708;23;78.5165235996;7;30.0;68.5;15;96.1952252388;
