Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;5;20.0;
3;2;8.0;10.1999998093;5;22.0;1;8.0;12.0;5;20.0;
4;2;8.29999923706;10.5;5;23.0400002003;1;8.0;11.0;5;20.0;
5;2;8.45600032806;10.9200000763;5;23.9677437544;1;8.0;10.0;4;20.0;
6;2;9.59945964813;11.2650718689;5;24.8054341078;1;9.0;10.0;4;20.0;
7;2;10.5812234879;11.543302536;5;25.5785825253;1;9.5;10.0;4;20.0;
8;2;10.7551803589;11.7641716003;5;26.5691394806;2;9.5;10.3000001907;3;21.3999996185;
9;2;10.978055954;12.0549411774;5;27.5054023266;2;9.81500053406;10.1999998093;3;21.7264003754;
10;2;11.1887149811;12.2827939987;5;28.4181075096;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;11.39407444;12.4589796066;5;29.1476707458;2;9.94783401489;10.4951858521;3;23.0719120502;
12;2;13.39407444;12.5;5;29.8881263733;2;10.1911802292;11.0209560394;3;23.9749414921;
13;2;15.3940734863;12.5;5;30.7245764732;2;11.9614667892;11.4571752548;3;24.7131726742;
14;2;16.894569397;12.5;5;31.6562757492;2;13.9614667892;11.8107032776;3;25.3067810535;
15;2;18.1042022705;12.5;5;32.6775965691;2;15.9614667892;12.0916318893;3;25.7784451246;
16;2;19.3339996338;12.5;5;33.7772130966;2;16.9828968048;12.3113050461;3;26.1504684687;
17;2;20.581413269;12.5;5;34.9378051758;2;17.9902935028;12.4808797836;3;26.2221269608;
18;2;21.842546463;12.5;6;36.1365222931;2;18.9978122711;12.5;3;26.2560760975;
19;2;22.1307182312;12.5;6;37.3463363647;2;19.625;12.8768224716;3;26.2905418873;
20;2;22.4029254913;12.5;6;38.5382099152;2;19.625;12.8871622086;4;26.3255085945;
21;2;22.6710968018;12.5;6;39.6837844849;2;19.9232387543;12.5;5;26.3609591722;
22;2;22.9288520813;12.5;6;40.7580814362;2;19.625;13.0443840027;5;26.3968753815;
23;2;23.1705684662;12.5;6;41.7416877747;2;19.9392967224;12.5;5;26.4332377911;
24;2;23.3918800354;12.5;6;42.6220188141;2;19.947479248;12.5;5;26.4700255394;
25;2;23.5899543762;12.5;8;43.3935070038;2;19.625;13.0880098343;7;26.5072168112;
26;3;21.7635383606;13.5;7;44.0568675995;2;19.625;13.1028871536;7;26.5447884798;
27;4;20.7635383606;13.5;6;44.6177368164;2;19.625;13.1179151535;7;26.5827163458;
28;4;19.7635383606;13.5;7;45.0850830078;2;19.9811115265;12.5;8;26.6209751368;
29;4;18.7635383606;13.5;7;45.4696960449;2;19.625;13.1483898163;8;26.6595385075;
30;4;18.7635383606;14.5;7;45.7829437256;2;17.9983959198;13.5;8;26.6983793974;
31;4;19.625;15.5;7;46.0;2;17.0071353912;14.5;8;26.7374696732;
32;4;19.625;16.5;7;46.0;2;16.0159301758;15.5;8;26.7767804861;
33;4;19.625;17.5;7;46.0;2;15.0247755051;16.5;8;26.8162822723;
34;4;19.625;18.5;7;46.0;2;14.4086637497;17.5;8;26.8559447527;
35;4;19.625;19.5;8;47.0;3;14.4175872803;18.5;7;26.8957372904;
36;4;20.625;21.0;8;47.0499999523;3;14.4265403748;19.5;7;26.9356285334;
37;4;21.625;22.0249996185;8;47.1019749641;3;14.4355163574;20.5;8;26.9755871296;
38;4;21.625;23.0509872437;9;47.1559499502;3;14.4445075989;21.5;9;27.015581131;
39;5;20.8850879669;21.5;10;47.2119446993;3;14.4535055161;22.5;9;27.0555787086;
40;5;20.625;22.10597229;10;47.269973278;3;14.4625053406;23.5;9;27.0955479145;
41;5;21.625;23.1349868774;10;47.3300433159;3;14.4714984894;24.5;11;27.135456562;
42;5;20.9242591858;21.5;12;47.3921557665;3;14.4804782867;25.5;11;27.17527318;
43;5;20.9382343292;24.5;12;47.4563041925;3;14.4894361496;26.5;11;27.2149660587;
44;5;21.625;27.5;12;47.5224741697;3;14.4983673096;27.5;12;27.2545039654;
45;5;21.9675559998;30.5;15;47.5906432867;3;14.5072631836;28.5;12;28.293856144;
46;5;21.9828948975;33.5;14;47.6607804298;3;15.5161170959;30.2000007629;12;28.3629925251;
47;5;21.9986763;35.5;14;47.7328453064;3;17.0;29.2210006714;13;28.4324746132;
48;6;22.0148906708;36.5;11;67.8067884445;3;16.5336742401;29.2424144745;14;28.5022668839;
49;6;23.0315284729;38.5;11;69.0825517178;3;16.2456474304;30.5;15;28.572332859;
50;6;24.625;38.4412765503;12;70.1776639223;3;17.0;30.0006332397;15;28.6426361799;
51;6;24.625;40.4800338745;12;71.0972080231;3;18.8195934296;31.0006332397;16;28.7131403685;
52;7;25.625;42.5196228027;12;71.8563528061;3;19.0;32.0006332397;17;28.7838082314;
53;7;28.1020050049;40.5;12;72.4759206772;3;20.8513565063;33.0006332397;17;28.8546025753;
54;8;28.1205120087;41.5;11;72.9786052704;3;21.0;34.0006332397;18;28.9254860878;
55;7;29.1393299103;42.5;11;73.3708124161;4;22.2178630829;33.2864608765;15;28.9964213371;
56;7;31.1584320068;40.5;10;73.4568536282;4;22.5241947174;31.5;15;29.0673707724;
57;7;30.625;42.5;10;73.5439035892;4;21.625;32.452671051;16;29.1382968426;
58;7;31.125;43.7719497681;10;74.6318233013;4;22.5561161041;29.5;16;29.2091622353;
