Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;9.5;10.5;3;21.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.5;10.5;3;21.4899996519;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.59000015259;10.7449998856;2;21.9135193825;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.66343975067;10.9567594528;2;22.282110095;
11;1;10.6065406799;12.4589796066;6;25.0;2;9.72283363342;11.1410551071;2;23.4978079796;
12;1;12.5272569656;12.5;6;25.0;2;9.95943069458;11.7489042282;2;24.5528755188;
13;2;14.5272569656;12.6999998093;5;26.0;2;11.7228336334;12.2764377594;2;25.4624774456;
14;2;16.527256012;12.5;5;26.1299999952;2;13.7228336334;12.7312383652;2;26.2481892109;
15;2;17.7815074921;12.5;5;26.2754310369;2;15.7228336334;13.1240949631;2;26.9339859486;
16;2;18.8142280579;12.5;5;26.4377241135;2;16.7228336334;13.4669933319;2;27.5433034897;
17;2;19.8507442474;12.5;4;26.6183350086;2;17.7228336334;13.7716522217;2;27.876316309;
18;2;19.9891242981;12.5;5;26.8187118769;2;18.7228336334;13.9381580353;3;28.1962685585;
19;2;20.0342102051;12.5;6;27.0402543545;2;19.625;14.0981340408;3;28.5415847301;
