Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;10.0;4;21.0;2;8.14999961853;12.0;5;21.0900000334;
4;1;8.14999961853;10.5;4;21.8400001526;2;8.16349983215;11.0;5;21.1871190071;
5;1;8.27600002289;10.9200000763;3;22.5301437378;2;8.17806816101;10.0;5;21.2917383909;
6;1;9.27600002289;11.2650718689;3;23.086605072;2;9.29064083099;10.0;5;21.4042263031;
7;2;10.194486618;11.7433023453;2;24.5283432007;2;9.81595134735;10.0;5;21.5249304771;
8;2;10.5188770294;11.7641716003;2;25.23988235;2;9.84310913086;10.0;5;22.0694183111;
9;2;10.6789731979;12.0549411774;2;25.8410190344;2;9.96561908722;10.1999998093;5;22.5515855551;
10;2;10.8142290115;12.2827939987;2;26.3556833267;2;10.0741062164;10.3632001877;5;22.983014226;
11;2;10.9300289154;12.4589796066;3;26.6183350086;2;10.1711778641;10.4951858521;5;24.2738182545;
12;2;13.8507452011;12.5;3;26.8187118769;2;10.4616098404;11.0209560394;5;25.4089095592;
13;2;15.8507452011;12.5;3;27.0402543545;2;12.2841091156;11.4571752548;5;26.4029755592;
14;2;16.9863147736;12.5;3;27.2842636108;2;14.2841091156;11.8107032776;5;27.276881218;
15;2;18.0412158966;12.5;3;27.5518820286;2;16.2841091156;12.0916318893;5;28.0536293983;
16;2;19.1014289856;12.5;2;27.8440244198;2;17.4948120117;12.3113050461;5;28.755402565;
17;2;19.527256012;12.5;2;28.1613030434;2;17.7228336334;13.4808797836;5;29.1808357239;
18;2;19.625;12.5;3;28.5039470196;2;19.663520813;12.5;5;29.5913586617;
19;2;19.625;12.5;3;28.871723175;2;20.6580562592;12.5;5;30.0233430862;
20;2;19.625;12.5;3;29.263862133;2;20.7552528381;12.5;6;30.4742712975;
21;2;19.625;12.5;3;29.6789975166;2;20.856710434;12.5;7;30.9409928322;
22;2;19.625;12.5;3;30.1151270866;2;20.9617233276;12.5;7;31.4197778702;
23;2;20.625;12.5;4;30.5695996284;2;21.0694503784;12.5;7;31.906411171;
24;3;20.8781604767;12.5;4;31.0391392708;2;21.1789417267;12.5;7;32.3963236809;
25;3;19.625;13.5;4;31.5199065208;2;21.2891731262;12.5;8;32.8847527504;
26;3;20.625;12.5;4;32.007601738;2;21.3990688324;12.5;9;33.3669252396;
27;3;21.2017097473;12.5;4;32.4976010323;2;21.5075588226;12.5;9;33.8382406235;
28;3;19.625;13.5;3;32.9851250648;2;21.6136035919;12.5;10;34.2944498062;
29;3;20.625;12.5;3;33.465420723;2;17.625;14.5;10;34.7318048477;
30;3;19.625;13.5;3;33.9339466095;2;16.625;16.5;10;35.1471776962;
31;3;20.625;12.5;3;34.3865451813;2;15.625;18.5;10;35.5381307602;
32;3;21.625;12.5;3;34.8195896149;2;14.625;20.5;8;35.9029474258;
33;3;21.8344078064;12.5;3;35.2300891876;2;14.0;22.5;8;36.2406177521;
34;3;21.9267692566;12.5;4;35.6157541275;2;14.0;24.5;8;36.5507898331;
35;3;19.9267692566;13.5;4;35.9750175476;2;14.0;26.5;8;36.8336925507;
36;3;20.9267692566;12.5;4;36.307009697;2;14.0;28.5;8;37.0900468826;
37;3;19.625;13.5;4;36.6115064621;2;14.0;29.9630317688;9;37.3209609985;
38;3;19.625;14.5;4;36.8888463974;2;14.0;31.124671936;10;37.5278348923;
39;3;20.625;12.5;6;37.1398382187;2;14.0;32.2694854736;11;37.7122650146;
40;3;19.625;13.5;6;37.3656587601;2;14.0;33.3985862732;12;37.8759651184;
41;3;20.625;12.5;6;37.5677556992;2;14.0;34.5131759644;12;38.0;
42;3;21.625;12.5;7;37.747756958;2;14.0;35.5999984741;14;38.0;
43;3;19.625;13.5;7;37.9073896408;2;14.0;36.5999984741;14;38.0;
44;3;20.625;15.5;8;38.0;2;14.0;37.5999984741;15;38.0;
45;3;21.625;17.5;8;38.0;2;14.0;38.5999984741;16;38.0;
46;3;22.5499992371;19.5;9;38.0;3;15.0;36.5999984741;15;48.0;
47;4;22.5499992371;21.5;7;58.0;3;15.0;37.5999984741;15;48.3999996185;
48;4;23.5499992371;23.5;8;59.2000007629;3;16.0;38.5999984741;16;48.7743997574;
49;4;24.5499992371;24.5;9;60.2175998688;3;18.0;36.5999984741;17;49.1219387054;
50;4;25.5499992371;25.5;10;61.0579586029;3;18.0;37.5999984741;17;49.4420347214;
51;4;26.5499992371;26.5;11;61.736333847;3;21.0;34.5999984741;18;49.7347183228;
52;4;27.5499992371;27.5;11;62.273645401;3;23.5204162598;33.5999984741;19;50.0005426407;
