Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;8.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;10.0;10.0;4;22.0;1;8.0;12.0;6;20.0;
4;2;11.1499996185;10.5;4;22.8400001526;1;8.0;11.0;6;20.0;
5;2;11.4260005951;10.9200000763;4;23.5301437378;1;8.0;10.0;6;20.0;
6;2;12.5009994507;11.2650718689;4;24.086605072;1;9.0;10.0;6;20.0;
7;2;13.4194869995;11.543302536;4;24.7792086601;1;9.5;10.0;6;20.0;
8;2;13.5753211975;11.8796043396;4;25.3317990303;1;9.5;10.0;5;20.3999996185;
9;2;13.6996545792;12.1458015442;4;25.7671819925;2;9.59000015259;10.5;4;21.7264003754;
10;2;15.6996545792;12.3533000946;4;26.0811508894;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;17.6996536255;12.5;5;26.1018965244;2;9.94783401489;10.4951858521;4;23.0719120502;
12;2;18.7135372162;12.5;5;26.1228116751;2;10.1911802292;11.0209560394;4;23.9749414921;
13;2;19.7182426453;12.5;5;26.1438889503;2;11.9614667892;11.4571752548;4;24.7131726742;
14;2;20.722984314;12.5;5;26.1651208401;2;13.9614667892;11.8107032776;4;25.3067810535;
15;2;21.7277622223;12.5;5;26.1864993572;2;15.9614667892;12.0916318893;4;25.7784451246;
16;2;22.4656105042;12.8559494019;5;26.2080165148;2;16.9828968048;12.3113050461;4;26.1504684687;
17;2;22.8968048096;12.5;5;26.2296639681;2;17.9902935028;12.4808797836;4;26.2221269608;
18;2;22.625;12.8688993454;6;26.2514331341;2;18.9978122711;12.5;5;26.2560760975;
19;2;22.625;12.8754301071;6;26.2733153105;2;19.907617569;12.5;5;26.2905418873;
20;2;22.9114952087;12.5;6;26.2953014374;3;19.9153709412;12.5;4;26.3255085945;
21;2;22.9164428711;12.5;6;26.3173824549;3;19.9232387543;12.5;4;26.3609591722;
22;3;22.625;12.8952150345;6;26.3395489454;3;19.9312152863;12.5;4;26.3968753815;
23;4;22.625;12.5;5;26.3617914915;3;19.9392967224;12.5;5;26.4332377911;
24;4;22.625;12.5;5;26.3841004372;4;19.947479248;12.5;4;26.4700255394;
25;4;20.936422348;13.5;5;26.4064661264;4;19.625;12.5;4;26.5072168112;
26;4;19.9414558411;14.5;5;26.428878665;4;19.9641227722;12.5;4;26.5447884798;
27;4;18.9464988708;15.5;5;26.4513280392;4;19.9725780487;12.5;4;26.5827163458;
28;4;17.95154953;16.5;5;26.4738043547;4;19.9811115265;12.5;4;26.6209751368;
29;4;17.3316059113;17.5;5;26.4962974787;4;17.9897193909;13.5;4;27.6595385075;
30;4;17.3366661072;18.5;5;26.5187973976;4;17.9983959198;14.5;4;27.7383793592;
31;4;17.3417282104;19.5;5;26.5412938595;4;18.0071353912;15.5;4;27.8186535835;
32;4;17.3467903137;20.5;5;26.5637768507;4;17.2591972351;16.5;4;27.9003340006;
33;4;17.3518486023;21.5;5;26.5862361193;4;16.6525764465;17.5;4;27.9833897352;
34;4;17.3569030762;22.5;6;26.6086617708;4;16.6712627411;18.5;4;28.0677862167;
35;4;17.3619499207;23.5;6;26.6310436726;4;16.6902523041;19.5;4;28.1534851789;
36;4;17.366985321;24.5;6;26.6533719301;4;16.7095336914;20.5;4;28.240444541;
37;5;19.3720092773;23.0;5;27.6756366491;4;16.7290992737;21.5;5;28.3286185265;
38;5;19.0;23.5;5;27.7378281355;4;16.7489395142;22.5;5;28.4179571867;
39;5;19.6160125732;24.5;5;27.8011207581;4;16.7690410614;23.5;5;28.5084069967;
40;5;20.0;23.900560379;5;28.865506649;4;16.789390564;24.5;5;28.5999104977;
41;5;22.2527999878;25.900560379;5;29.9509751797;4;16.8099803925;25.5;5;28.6924061775;
42;5;25.6594696045;28.900560379;6;30.1277089119;4;16.8307914734;26.5;6;28.7858293056;
43;5;27.9084854126;31.900560379;6;30.3128041029;4;16.8518123627;27.5;6;28.8801110983;
44;6;29.1953811646;34.9005584717;5;30.5066159964;4;16.8730239868;28.5;6;28.9751791954;
45;6;28.625;36.5;5;30.7094831467;4;16.8944149017;29.5;6;29.0709578991;
46;6;29.9096336365;37.5;6;30.9217197895;4;17.9159660339;27.5;6;29.1673685312;
47;6;29.614276886;38.2624664307;6;31.143607378;4;16.9376583099;28.5;7;29.2643290758;
