Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
20;2;19.625;13.0557136536;5;26.9292075634;2;20.625;12.5;5;30.1631817818;
21;2;20.0590724945;12.5;6;27.0077416897;3;20.7867164612;12.5;4;30.6194429398;
22;2;20.0767421722;12.5;6;27.0878958702;3;20.8893737793;12.5;4;31.0903835297;
23;2;20.0947761536;12.5;6;27.1695766449;3;20.9953365326;12.5;5;31.5721096992;
24;3;20.113155365;12.5;5;27.2526805401;4;21.1037254333;12.5;4;32.0602788925;
25;3;19.625;12.5;5;27.3370957375;4;21.2135620117;12.5;4;32.550242424;
26;3;17.625;14.2011289597;7;27.4227013588;4;21.3238048553;12.5;4;33.0372152328;
27;3;17.1701087952;14.5;7;27.5093686581;4;21.4333724976;12.5;4;33.516456604;
28;3;16.1896076202;15.5;7;27.5969614983;4;19.625;13.5;4;33.9834604263;
29;3;15.2093162537;16.5;7;27.6853370667;4;17.625;15.5;4;35.4341192245;
30;3;14.6042003632;17.5;7;27.7743468285;4;17.625;17.5;4;35.9948700666;
31;3;14.6242275238;18.5;8;27.863837719;4;17.625;19.5;4;36.5482267141;
32;3;14.6443634033;19.5;8;28.9536523819;4;16.9119720459;21.5;5;37.0934076309;
33;3;15.6645717621;21.0;8;29.0736308098;4;16.3234882355;23.5;5;37.6303780079;
34;3;16.6848163605;21.5;8;29.1942028999;4;16.3641242981;25.5;6;38.1597896814;
35;3;16.7050628662;23.0302963257;8;29.3151996136;4;16.4092102051;27.4387550354;6;38.6828830242;
36;3;16.9709205627;23.5;9;29.4364514351;4;16.4590568542;28.6498413086;6;39.2013521194;
37;3;16.9982013702;24.5;9;29.5577899218;4;16.5139598846;29.841960907;6;39.7171928883;
38;3;17.0;24.077917099;10;29.6790481806;5;17.5741729736;28.841960907;5;41.2325313091;
39;4;16.785326004;24.0943546295;7;44.8000619411;5;18.0;29.5419616699;5;41.8094501495;
40;4;17.0;26.1110630035;7;45.6706709862;5;19.0;28.841960907;6;42.3927838802;
41;4;19.0;24.9603366852;8;46.4600944519;5;19.2526664734;28.2947235107;6;42.9841040373;
42;4;19.0;26.0203609467;8;47.1673488617;5;20.0;29.3844413757;6;43.5219140053;
43;5;20.0;27.0800285339;7;47.7948144674;5;19.2830619812;27.8266639709;7;44.009286046;
44;5;22.0;22.5;8;48.3473677635;5;21.2993144989;25.8266639709;7;44.5208390951;
45;5;22.0;25.1984367371;8;48.8315103054;5;22.0759048462;25.8259620667;7;45.0539512634;
46;5;24.9178161621;26.1984367371;8;49.2545800209;5;22.5121383667;24.841960907;9;45.6053625345;
47;5;24.5235519409;30.1984367371;9;49.6241172552;5;22.2774009705;25.841960907;9;46.1712348461;
48;6;24.6175098419;34.1984367371;8;49.853695035;5;23.9249992371;27.841960907;8;46.7472542524;
49;6;24.7000007629;35.1984367371;9;49.9644907713;5;25.5017089844;29.5;7;47.3287652731;
50;6;26.0561122894;36.5;9;51.0736566782;5;26.6119613647;30.5;7;47.9109392166;
51;6;24.7000007629;40.3104858398;9;51.3111172915;5;25.9249992371;32.5;8;48.4889543056;
52;6;25.7000007629;42.5905570984;10;51.5622370243;5;27.0052947998;33.5;8;49.0581805706;
53;6;26.7000007629;44.6434020996;9;51.8283891678;5;28.0279541016;32.5;9;49.6143517494;
54;6;28.7000007629;42.8265991211;9;53.1109801531;5;29.0512580872;32.5;10;50.153711319;
55;6;32.7000007629;41.8265991211;10;53.50141716;5;29.2845840454;32.5;11;50.6731181145;
56;7;35.1833610535;42.4093551636;10;53.9181841612;5;28.8517684937;33.5;12;51.1701111794;
57;7;36.6030387878;41.5;9;54.3629379272;5;27.4265022278;33.5;12;51.6429321766;
58;7;36.6014785767;43.4478683472;10;54.8371690512;5;27.8517684937;33.5;12;52.0905005932;
59;7;38.3204421997;43.4678153992;11;55.3421273232;5;27.17628479;33.5;13;52.5123634338;
60;7;36.7695083618;44.5;13;55.8310536146;5;27.5499992371;33.5;13;52.9086136818;
61;7;38.4897994995;42.5;13;56.351749301;5;28.5499992371;34.5;13;53.2797992229;
62;7;38.7008934021;42.5;14;56.9065964222;5;27.2564926147;33.5;14;53.6268234253;
63;7;34.796497345;45.5;15;57.4949667454;5;27.5499992371;33.5;14;53.9508500099;
64;7;33.8054771423;48.5;15;58.1155662537;5;28.5499992371;34.5;15;54.2532145977;
65;7;33.3250007629;49.0;16;58.7889966965;5;27.3387260437;33.5;15;54.5353469849;
66;7;32.3250007629;48.0;16;61.3874762058;5;27.5499992371;33.5;15;54.7502937317;
67;7;32.0410003662;49.5;16;63.7107791901;5;28.5499992371;34.5;15;54.8721673489;
68;8;32.5398635864;49.5;17;65.7978489399;5;30.3462371826;32.5;15;54.9932823181;
69;8;33.1311988831;50.9336738586;17;67.6884598732;5;29.4749984741;33.5;16;55.1133489609;
70;8;32.2270126343;51.0566291809;17;69.2554645538;5;29.4749984741;34.5;16;57.1766214371;
71;8;32.8683013916;49.8249816895;17;70.4062094688;5;27.7877521515;37.0;16;58.9459052086;
72;8;33.2660217285;50.9336738586;19;71.5547530651;5;29.0418834686;36.6708602905;16;60.4574794769;
73;9;31.2999992371;54.9336738586;18;72.6913599968;5;28.3205318451;35.9681243896;18;61.7502074242;
74;9;31.2999992371;56.5130348206;18;73.8067407608;5;29.6708908081;34.1906051636;18;62.7128834724;
75;9;31.2999992371;59.8125076294;18;74.892431736;5;29.576921463;35.2808609009;18;63.4335646629;
76;9;31.2999992371;61.9228363037;19;75.9411013126;5;28.6239738464;37.2808609009;19;64.0970349312;
77;9;31.2999992371;64.742477417;19;76.9467527866;5;28.0295066833;39.2808609009;20;64.4858832359;
78;9;31.9657840729;65.364364624;20;77.9048168659;5;27.0499992371;41.2808609009;20;64.7786636353;
79;9;32.2999992371;66.364364624;21;78.8121380806;5;25.0499992371;41.2808609009;20;65.0648136139;
80;9;31.2999992371;69.9039840698;23;79.6668803692;5;23.6395835876;42.2808609009;22;65.3428273201;
81;9;31.2999992371;72.933555603;25;80.4683728218;6;22.75;42.2808609009;21;65.6113672256;
82;9;31.2999992371;75.2107162476;26;81.2169167995;6;23.75;44.2808609009;20;65.8692884445;
83;10;32.2999992371;74.292755127;25;81.9135935307;7;23.75;45.2808609009;20;67.115653038;
84;10;31.2999992371;74.715385437;25;82.5600736141;7;22.375;47.2808609009;20;67.4997361898;
85;11;31.2999992371;77.7619934082;25;83.158449173;7;22.8637504578;50.2808609009;20;67.8918008804;
86;11;32.2999992371;77.5165557861;25;83.642980814;7;23.5613288879;53.2808609009;21;68.2938684225;
87;12;31.2999992371;81.5000686646;25;83.9273324013;7;24.6437282562;56.2808609009;21;68.7082386017;
88;12;31.2999992371;84.5265579224;25;84.1977453232;8;26.7369747162;59.2808609009;20;70.1374191046;
89;12;32.2999992371;84.5525131226;28;84.4539203644;8;29.8421096802;59.2808609009;21;70.6740256548;
90;12;33.2999992371;84.7619934082;30;84.6957483292;8;31.9601631165;60.2808609009;20;71.2377846241;
91;12;31.2999992371;86.7619934082;29;84.9232907295;8;31.0920963287;64.2808609009;21;71.8315302134;
92;12;31.2999992371;89.7619934082;29;85.1367614269;8;30.2387695312;66.2808609009;20;75.6264555454;
93;12;32.2999992371;90.7619934082;30;86.336499691;8;30.4380283356;68.9808654785;21;75.8901839256;
94;12;33.2999992371;92.6738052368;31;86.6729487181;8;32.6194534302;68.9108657837;21;76.2284263372;
95;12;33.2999992371;94.7619934082;31;87.0174071789;9;31.816860199;67.9108657837;20;79.8025413752;
96;12;34.2999992371;94.8125076294;31;87.3727904558;9;31.0843925476;68.411026001;21;79.9832324982;
97;12;34.2999992371;95.8125076294;32;87.7303173542;9;30.3156681061;67.411026001;22;80.2549321651;
98;12;33.2999992371;99.8106384277;32;87.9814370871;9;30.5600013733;68.1301574707;22;80.6079394817;
99;12;33.2999992371;101.412506104;33;88.2592060566;9;30.8153991699;69.1301574707;22;81.2305295467;
100;12;33.2999992371;103.412506104;34;88.5696389675;9;31.1638202667;70.1301574707;23;81.7167186737;
101;12;33.2999992371;105.412506104;35;88.9147508144;9;30.43450737;70.1301574707;20;82.4909741879;
102;12;34.2999992371;104.412506104;35;89.296153307;9;28.8095149994;73.1301574707;20;84.0525553226;
103;12;34.2999992371;104.412506104;38;89.7148916721;9;29.0775680542;68.1301574707;20;84.533569932;
104;14;33.2999992371;106.412506104;36;90.1712703705;9;29.3387680054;68.1301574707;20;85.0335467458;
