Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;12.1999998093;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;11.0;2;21.0599999428;1;7.0;13.0;6;20.0;
3;2;8.15900039673;10.0;2;22.1441639662;1;8.0;12.0;6;20.0;
4;2;8.32162380219;10.5;1;23.0740478039;1;8.0;11.0;6;20.0;
5;2;8.46110725403;10.9200000763;1;23.8600269556;1;8.0;10.0;6;20.0;
6;2;9.57522392273;11.2650718689;1;24.5184918642;1;9.0;10.0;6;20.0;
7;2;10.5166606903;11.543302536;1;25.0685968399;1;9.5;10.0;6;20.0;
8;2;10.6404333115;11.7641716003;1;25.7804375887;2;10.5;10.3000001907;5;21.3999996185;
9;2;10.8005981445;12.0549411774;1;26.3752912283;2;11.5900001526;10.1999998093;5;21.7264003754;
10;2;10.9344406128;12.2827939987;1;26.8758825064;2;12.6634397507;10.3632001877;5;21.9903717041;
11;2;11.0470733643;12.4589796066;1;27.1153810024;2;12.9478340149;10.4951858521;5;23.0919120312;
12;2;13.96778965;12.5;1;27.2821707726;2;13.1956806183;11.0209560394;5;24.0163254738;
13;2;15.96778965;12.5;1;27.458304882;2;15.9590835571;11.7877674103;5;24.7773565054;
14;2;17.0803756714;12.5;2;27.6437027454;2;17.9590835571;11.8107032776;5;25.395208478;
15;3;18.122089386;12.5;1;27.8381814957;2;18.7228336334;12.4552154541;5;25.8925833702;
16;3;19.1658477783;12.5;1;28.0414469242;2;19.7228336334;12.6922969818;5;26.2918028831;
17;3;20.2115821838;12.5;1;28.2530875206;2;20.7228336334;12.8798923492;5;26.3921557665;
18;3;20.3569450378;12.5;2;28.4725704193;2;22.0360679626;12.5;6;26.4563041925;
19;3;20.4063282013;12.5;3;28.6992399693;2;22.625;12.9368915558;6;26.5224741697;
20;3;20.4573287964;12.5;4;28.932320118;2;22.9675559998;12.5;6;26.5906432867;
21;3;20.509771347;12.5;5;29.1709208488;2;22.9828948975;12.5;6;26.6607804298;
22;3;20.563457489;12.5;5;29.4140472412;2;22.625;13.1643123627;6;26.7328453064;
23;3;20.6181602478;12.5;5;29.6606140137;2;23.0148906708;12.5;7;26.8067884445;
24;3;20.6736373901;12.5;5;29.9094619751;3;23.0315284729;12.5;6;26.8825509548;
25;3;20.7296295166;12.5;5;30.1593799591;3;22.625;12.5;6;26.9600640535;
26;3;18.7858600616;13.5;5;30.4091258049;3;22.625;13.2840251923;6;27.0392494202;
27;3;17.8420524597;14.5;5;30.6574521065;3;21.0838317871;13.5;6;27.120018959;
28;3;16.8979263306;15.5;6;30.9031295776;3;20.1020050049;14.5;6;27.2022752762;
29;3;16.625;14.5;7;31.144973278;3;19.1205120087;15.5;6;27.2859115601;
30;3;17.625;14.5;8;31.3818635941;3;18.1393299103;16.5;6;27.3708124161;
31;3;18.625;15.5;8;31.6127681732;3;17.5334320068;17.5;6;27.4568536282;
32;3;19.625;15.8063840866;7;31.8367581367;3;17.5527915955;18.5;6;27.5439035892;
33;3;18.625;14.8063840866;7;32.053021431;3;17.5723781586;19.5;6;27.6318233013;
34;3;18.625;14.8063840866;7;32.260872364;3;17.5921592712;20.5;6;27.7204678059;
35;4;17.625;13.8063840866;6;32.4597568512;3;17.6121063232;21.5;7;27.8096864223;
36;4;17.303445816;14.5;6;32.6492528915;3;17.6321792603;22.5;8;27.8993241787;
