Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
20;2;19.9675559998;12.5;6;26.5906432867;2;20.4986934662;12.5;6;29.2759313583;
21;2;19.9828948975;12.5;6;26.6607804298;2;20.5870838165;12.5;6;29.6917257309;
22;2;19.9986763;12.5;6;26.7328453064;2;20.6806373596;12.5;6;30.1284441948;
23;2;20.0148906708;12.5;6;26.8067884445;3;20.7789001465;12.5;5;30.5834169388;
24;3;20.0315284729;12.5;6;26.8825509548;3;20.881269455;12.5;5;31.0533499718;
25;3;19.625;12.5;6;26.9600640535;3;20.9870033264;12.5;6;31.5343885422;
26;3;19.625;13.088019371;6;27.0392494202;3;21.0952377319;12.5;6;32.0222206116;
27;3;19.625;13.5196247101;6;27.120018959;3;21.2049999237;12.5;6;32.5122156143;
28;3;20.1020050049;12.5;6;27.2022752762;3;21.3152484894;12.5;6;32.9995918274;
29;3;20.1205120087;12.5;6;27.2859115601;3;17.625;14.5;6;33.4795999527;
30;3;18.1393299103;13.5;6;27.3708124161;3;16.625;16.5;6;34.9477081299;
31;3;17.1584320068;14.5;6;27.4568536282;3;16.625;18.5;6;35.419772625;
32;3;16.1777915955;15.5;6;27.5439035892;3;16.625;20.5;6;35.8723797798;
33;3;16.625;14.5;6;27.6318233013;3;16.2340431213;22.5;6;36.3025528193;
34;3;17.625;13.815911293;6;27.7204678059;3;16.2386302948;24.5;7;36.7080181837;
35;3;16.2371063232;13.5;6;27.8096864223;3;16.2432594299;26.5;8;37.0872223377;
36;3;15.2571792603;14.5;6;27.8993241787;3;16.247926712;28.1897277832;9;37.4393094778;
37;3;14.6523475647;15.5;7;27.989222765;3;16.2526321411;29.4215488434;9;37.7640652657;
38;3;15.0;14.5;7;28.079221487;3;16.2573757172;30.6341228485;10;38.0618369579;
39;3;14.6928253174;14.5;7;28.1691586971;3;16.2621517181;31.8277015686;11;38.3334367275;
40;3;14.713060379;15.5;7;28.258872509;3;16.2669620514;33.0028572083;11;38.5800439119;
41;3;14.7332458496;16.5;7;28.348202467;3;16.2718029022;34.1604194641;13;38.8031045198;
42;3;15.0;15.5;8;28.4369900227;3;16.2766742706;35.3014068604;14;39.0042417049;
43;3;14.7733230591;15.5;8;28.5250804424;4;16.2815723419;36.4269638062;13;39.1851757765;
44;3;15.0;14.5;8;29.6123232841;4;16.2864952087;37.5383033752;13;39.2953014374;
45;3;15.8127727509;14.5;8;29.7385737896;4;17.2914428711;36.5383033752;14;39.3173824549;
46;3;17.0;14.0200004578;8;29.8648777008;4;17.2964115143;35.5383033752;14;39.3395489454;
47;3;18.8513317108;17.0200004578;8;29.9911055565;4;17.301399231;34.5383033752;14;39.3617914915;
48;3;20.1229991913;20.0200004578;8;30.1171330214;4;16.3064041138;36.5383033752;15;39.3841004372;
49;3;21.1513557434;23.0200004578;8;30.2428416014;4;18.311422348;33.5383033752;15;39.4064661264;
50;3;21.9069747925;26.0200004578;10;30.3681185246;5;20.3164558411;33.5;13;40.428878665;
51;3;21.9079933167;28.5;10;30.4928572178;5;22.9249992371;34.5;14;40.5013279915;
52;3;22.5673103333;28.1524085999;12;30.6169583797;5;24.9249992371;35.5;14;42.3602930307;
53;3;21.9294319153;28.5;13;30.7403277159;5;26.376871109;36.5;13;43.9065209627;
54;3;22.6010398865;28.2011871338;13;30.8628786802;5;27.4911441803;36.5;14;45.1745109558;
55;3;22.9441490173;27.5;13;30.9845304489;6;27.8915786743;36.5;13;46.2068988085;
56;3;22.9715194702;27.5;13;31.1052083969;6;27.7504615784;35.5;13;47.0466789007;
57;3;22.9986724854;27.5;13;31.2248439789;6;28.2862415314;34.5;14;47.4682328701;
58;3;21.9873752594;28.5;13;31.3433734179;7;27.9894180298;35.5;13;47.8181052208;
59;3;21.9996566772;29.5;16;31.4607388973;7;28.4314060211;34.5;13;49.1355855465;
60;3;22.625;28.3603382111;16;31.5768873692;7;29.4879493713;35.5;13;49.5468820333;
61;3;23.104801178;27.5;16;31.6917692423;7;30.5291538239;36.5;13;49.8403478861;
62;3;21.625;29.4171886444;19;31.805339694;7;30.8404045105;37.5;15;50.1625231504;
63;3;22.0508003235;29.5;20;31.9175566435;7;30.5469989777;38.5;16;51.5163594484;
64;3;21.625;30.9587783813;20;32.0107431412;7;31.9596538544;40.5;16;51.974869132;
65;3;22.625;28.9885215759;20;32.0708494186;7;33.0300216675;41.5;16;52.4751771688;
66;4;23.2159404755;27.5;21;53.8815076351;8;33.1084671021;42.5;16;73.0202276707;
67;4;21.75;30.5;21;55.0301494598;8;32.1956367493;45.5;17;74.8126174212;
68;4;21.118347168;32.5;20;55.985221386;8;31.5919418335;49.5;17;76.471988678;
69;4;20.625;36.5;21;56.7635536194;8;31.9224071503;52.4749908447;17;78.0047618151;
70;4;20.625;39.1580505371;20;57.3886294365;9;32.0297050476;55.0479888916;18;80.118154645;
71;4;21.0;41.1891326904;22;57.8860702515;9;31.4808635712;57.0364074707;16;83.8142653704;
72;4;22.0;42.2203063965;22;58.2530794144;9;32.7080001831;58.0641403198;16;86.9798982143;
73;5;23.0;43.2515411377;14;75.5655794144;9;36.0622138977;53.5;16;89.7093918324;
74;5;27.0;40.2827911377;14;76.4905357361;9;36.2792434692;53.5;17;92.031750679;
75;5;30.125;38.5;14;79.4323062897;10;35.3306884766;55.5;15;123.604999304;
76;5;31.8988113403;39.5;15;81.8608443737;10;38.5379676819;59.636844635;15;128.577105284;
77;5;34.0307731628;40.5;15;83.7346937656;10;42.9664382935;60.0;15;132.673483849;
78;5;36.0999984741;41.1872596741;16;85.073025465;10;40.638633728;66.7273101807;17;136.033564568;
79;5;38.0999984741;42.4097442627;17;86.0046060085;10;40.6456489563;72.7537841797;18;139.734829426;
80;5;40.4000015259;41.5;17;86.6308298111;11;41.6527938843;78.956489563;18;141.974022031;
81;5;40.5250015259;42.0;16;87.1512572765;11;42.6600646973;83.1324081421;21;145.125955462;
82;5;40.5250015259;43.0;16;87.5844085217;12;43.8199996948;88.3133850098;22;147.406831861;
83;5;37.4000015259;46.0;18;87.7076294422;12;45.1375198364;91.6419906616;24;149.346678972;
84;5;36.4000015259;49.0;18;87.8296983242;12;46.369758606;95.6419906616;24;151.002860665;
85;5;35.4000015259;52.5;18;87.9511113167;12;47.5353660583;99.9066162109;24;152.259074569;
86;5;34.4000015259;55.4755554199;20;88.0715761185;12;47.2206611633;100.0;25;153.237101436;
87;5;33.4000015259;57.5357894897;20;88.1908092499;12;47.5999984741;101.0;26;154.154893994;
88;5;33.0999984741;59.5954055786;20;88.3085370064;12;47.2359542847;103.0;26;155.016205549;
89;5;33.0999984741;61.6542663574;21;88.4244995117;13;47.2434158325;106.0;26;155.825469613;
90;5;33.0999984741;61.6542663574;22;88.5384526253;14;50.2207527161;111.0;25;156.587356329;
91;5;33.0999984741;63.5;22;88.6501688957;15;52.8587341309;117.0;25;157.241644502;
92;5;33.0999984741;65.5;23;88.7594399452;15;54.9241638184;123.0;24;157.75323832;
93;5;33.0999984741;67.5;22;88.8660778999;15;55.3753242493;128.090621948;23;158.242473006;
94;5;33.0999984741;69.5;21;88.9699163437;15;55.4242477417;133.100006104;24;158.712157488;
95;5;33.0999984741;71.5;22;89.0708098412;15;55.4712181091;139.100006104;24;160.17452991;
96;5;34.0999984741;70.5;22;89.1686353683;15;56.51745224;146.100006104;25;160.718554854;
97;5;33.0999984741;72.5;22;89.2632918358;15;57.5628547668;152.968734741;26;163.260442615;
98;5;33.0999984741;74.5;26;89.3547000885;15;60.7260437012;157.98840332;26;164.009797096;
99;5;34.0999984741;73.5;26;89.4428009987;15;61.7799797058;166.008148193;26;164.7872082;
100;5;33.0999984741;75.0999984741;26;89.5275564194;15;62.0787200928;173.424087524;29;165.596769094;
