Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
43;4;23.2892799377;16.5;6;32.8761854172;4;21.7000007629;29.5;7;50.0266337395;
44;4;23.3971405029;19.5;6;33.3775713444;5;21.7000007629;31.5;6;50.1455612183;
45;4;23.5099525452;22.5;6;33.8988208771;5;21.7000007629;33.5;6;50.2595267296;
46;4;23.6272354126;25.5;6;34.4371516705;5;22.7000007629;33.5;6;50.3684720993;
47;4;23.7483596802;27.5;9;34.9891648293;5;23.7000007629;34.5;7;50.4723753929;
48;4;23.8725624084;27.5;9;35.5509066582;5;24.7000007629;35.5;7;50.5712490082;
49;4;23.9989547729;27.5;9;36.117972374;5;25.7000007629;36.5;7;50.6651358604;
50;4;24.1265449524;27.5;11;36.6856422424;5;26.7000007629;37.5;8;51.7541065216;
51;4;24.2542686462;27.5;11;37.2490520477;5;28.3250007629;38.5;8;51.9282554388;
52;4;24.3810367584;27.5;11;37.8033723831;5;29.3250007629;38.6544303894;9;52.1048173904;
53;4;24.5057582855;27.5;11;38.3439970016;6;29.6811351776;38.7259292603;10;52.2843073606;
54;4;24.6273994446;27.5;12;39.866713047;6;29.7125205994;38.7933120728;10;52.4042263031;
55;4;25.745010376;28.5;12;40.3878483772;6;29.7462673187;38.7999992371;12;52.5249304771;
56;4;26.8577651978;29.5;13;40.8845729828;7;29.7824783325;38.7999992371;11;52.6541694403;
57;4;27.1990280151;30.5;14;41.3545643091;7;29.8212509155;38.7999992371;11;52.7922235727;
58;4;27.3047771454;31.5;14;41.7962321043;7;29.8626670837;38.7999992371;11;52.9393253326;
59;4;25.0800590515;33.5;15;42.2086918354;8;29.9067974091;38.7999992371;8;70.3456480503;
60;4;24.952878952;34.5;16;42.5917114019;8;31.9536933899;37.7999992371;7;72.3737947941;
61;5;24.9705467224;35.5;15;42.9456295967;8;34.5783882141;38.7999992371;7;73.4581946135;
62;5;23.8823738098;37.5;15;43.2712614536;8;35.6308860779;39.7999992371;7;76.2739976645;
63;5;23.625;40.0825614929;15;43.5521581173;8;36.9287872314;41.7999992371;7;77.9797548056;
64;5;25.625;36.0932502747;12;43.7757722139;8;36.6205749512;45.7999992371;8;79.5327568054;
65;6;26.75;35.1040077209;8;64.4578820467;7;35.2024383545;43.7999992371;8;60.1173644066;
66;6;28.6182441711;35.1148300171;8;65.0016934872;8;35.4401130676;45.7999992371;5;61.1541475058;
67;6;29.6541633606;35.1257171631;8;65.4094713926;8;35.6585464478;47.7999992371;4;62.1781647205;
68;6;29.6749992371;36.1366577148;9;67.8381252289;8;35.8615264893;48.7999992371;5;64.9061021805;
69;6;30.3241939545;37.0;9;69.8562270403;8;34.6462211609;49.4259986877;5;67.3598632812;
70;6;30.6277561188;38.3899993896;9;71.5159357786;8;34.9811553955;49.9355239868;6;69.5942412615;
71;6;30.8801383972;39.6872596741;9;72.8738831282;8;35.2411346436;50.3458366394;6;71.663472414;
72;6;31.0897827148;40.9097442627;9;73.8363380432;8;35.439956665;50.6749649048;7;73.2769904137;
73;6;31.2312927246;42.0;11;74.3292866945;8;35.5;50.8655548096;8;74.7124192715;
74;6;31.3240890503;43.0;11;74.7082217932;8;35.5;50.9597244263;9;76.2062320709;
75;6;31.4093494415;44.0;9;74.9454109669;9;35.5;51.0479011536;7;77.7465319633;
76;6;31.1361675262;46.0;8;75.1306236982;9;35.5;52.1302909851;6;79.3106071949;
77;7;32.1727828979;49.0;7;76.3090983629;9;35.5;53.2000007629;8;80.2796313763;
78;7;33.2078781128;52.0;8;76.6806080341;9;35.4099998474;51.2000007629;9;81.2726798058;
79;7;33.5114059448;55.0;9;77.0825992823;9;35.3289985657;51.2000007629;9;82.2696306705;
80;7;33.2733306885;58.0;9;77.5210182667;9;35.2560997009;51.2000007629;9;83.2512741089;
81;8;34.3036422729;61.7818908691;9;79.0023988485;9;35.1904907227;51.2000007629;11;84.2003993988;
82;8;35.3323326111;63.7931175232;9;79.7337046862;9;35.131439209;51.2000007629;12;85.1026997566;
83;8;35.6294136047;65.8043289185;11;80.5596705675;9;35.0782966614;51.2000007629;14;85.9473571777;
84;8;35.3849105835;67.8155212402;11;81.4932470322;9;35.0304641724;51.2000007629;14;86.7272541523;
85;8;35.4088592529;69.8266906738;11;82.5471650362;9;34.9874191284;51.2000007629;14;87.4388251305;
86;8;33.6749992371;70.8378143311;12;83.7331105471;9;34.948677063;51.2000007629;14;88.0816087723;
87;9;33.6749992371;71.8489151001;10;85.060669899;9;34.91381073;51.2000007629;14;88.6576280594;
88;9;34.6749992371;72.8599700928;11;86.4691684246;9;34.8824310303;51.2000007629;15;89.1707143784;
89;9;35.4749984741;73.8709716797;11;88.0187362432;9;34.8541870117;51.2000007629;15;89.5982961655;
90;9;35.4749984741;74.8819351196;7;89.7187383175;9;34.8287658691;51.2000007629;16;89.9035634995;
91;9;35.4749984741;75.8928375244;8;91.5574603081;9;34.8058929443;51.2000007629;16;90.1711363792;
92;9;35.4749984741;76.5036773682;9;93.5156201124;9;34.7853012085;51.2000007629;15;90.2549448013;
93;10;35.4749984741;76.5144500732;8;95.5665044785;9;33.7667694092;52.2000007629;16;90.3074784279;
94;10;35.4749984741;76.5251617432;7;97.6769146919;9;33.7500915527;53.2000007629;16;90.3628602028;
95;10;35.4749984741;76.5357971191;8;99.8089137077;9;33.7350845337;56.2000007629;17;90.4203777313;
96;10;35.4749984741;76.5463638306;7;101.9222157;9;33.7215766907;57.5999984741;15;90.4793963432;
97;10;35.4749984741;76.5568389893;7;103.976944685;9;33.7094192505;58.5999984741;16;90.539352417;
98;10;36.4749984741;77.5672302246;8;105.936408401;9;33.7984771729;59.5999984741;16;90.5997486115;
99;10;38.4749984741;78.9685516357;8;107.769534826;9;33.7886314392;60.5999984741;18;90.6601500511;
100;10;40.4749984741;79.9828567505;8;110.452674627;9;33.7797660828;61.5999984741;19;90.7201795578;
101;10;41.6749992371;81.9970245361;10;112.074776769;10;33.7717895508;62.5999984741;18;90.7795109749;
102;12;43.3148231506;84.0;8;114.533839703;10;35.7646141052;63.5999984741;18;90.8378663063;
103;12;43.6131744385;86.0279998779;8;116.634895086;10;37.4513626099;64.5999984741;19;90.8950133324;
104;12;44.8730697632;88.0559844971;9;118.415433288;10;38.4685058594;65.5999984741;20;90.9507598877;
105;12;45.896156311;90.0839385986;9;119.91960907;10;38.4852294922;66.5999984741;20;91.0049452782;
106;12;46.0851173401;91.1118469238;9;121.006247282;10;38.5014839172;67.5999984741;20;91.409265995;
107;12;46.2205848694;92.1396636963;9;122.662235498;10;38.6227798462;68.5999984741;20;92.818572998;
108;12;47.3110466003;94.1673812866;8;124.298234463;10;39.7455749512;70.5999984741;21;93.3792103529;
109;12;49.3860015869;97.194984436;8;126.973013639;10;40.8687667847;72.5999984741;21;93.9582624435;
110;12;51.6095581055;101.254341125;9;128.669631243;10;40.9912490845;74.5999984741;21;95.5544546843;
111;12;53.0521202087;104.814506531;12;130.330930114;10;42.1119422913;77.5999984741;22;96.2268033028;
112;14;53.2275352478;107.87538147;5;132.074167967;10;43.2298240662;80.5999984741;22;96.9176286459;
