Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;2;9.14999961853;10.6999998093;4;22.8400001526;1;8.0;11.0;6;20.0;
5;2;10.2760000229;10.9200000763;3;23.6101437807;1;8.0;10.0;6;20.0;
6;2;12.2760000229;11.2650718689;3;24.252141118;1;9.0;10.0;6;20.0;
7;2;13.4567317963;11.543302536;3;24.785192728;1;9.5;10.0;6;20.0;
8;2;13.5766677856;11.7641716003;3;25.4766200781;1;9.5;10.0;6;20.3999996185;
9;2;13.7322397232;12.0549411774;3;26.0503197908;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;13.8613214493;12.2827939987;3;26.5291198492;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;15.8613214493;12.4589796066;4;26.7463183403;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;17.8613204956;12.5;4;26.8904539347;2;10.184431076;11.0209560394;4;23.944350481;
13;2;18.9526100159;12.5;4;27.0437612534;2;11.954583168;11.4571752548;4;24.6819975376;
14;2;19.9871025085;12.5;4;27.2063677311;2;13.9545841217;12.1288805008;4;25.2750298977;
15;2;21.02368927;12.5;4;27.3783240318;2;15.9545841217;12.0916318893;4;25.746127367;
16;2;21.527256012;13.2134971619;4;27.559592247;2;16.9756240845;12.3113050461;4;26.1175945997;
17;2;22.527256012;13.2678775787;5;27.7500362396;2;17.9828968048;12.4808797836;4;26.1887089014;
18;2;23.2437591553;12.5;5;27.9494128227;2;18.7228336334;12.8566131592;4;26.2221269608;
19;2;23.2886180878;12.5;5;28.1573636532;2;19.8999786377;12.5;4;26.2560760975;
