Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;12.0;6;20.0;
4;2;8.29999923706;10.5;4;22.870000124;1;8.0;11.0;6;20.0;
5;2;8.43050003052;10.9200000763;4;23.5907347202;1;8.0;10.0;6;20.0;
6;2;9.51463317871;11.2650718689;4;24.178371191;2;9.0;10.3000001907;5;21.0;
7;2;10.4401340485;11.543302536;4;24.6518604755;2;9.72500038147;10.0;5;21.0900000334;
8;2;10.5466680527;11.7641716003;4;25.2769526243;2;9.74524974823;10.0;5;21.5980186462;
9;2;10.6873140335;12.0549411774;4;25.7773911953;2;9.85955429077;10.1999998093;5;22.0418490171;
10;2;10.7999124527;12.2827939987;4;26.175667882;2;9.95941543579;10.3632001877;5;22.4332156181;
11;2;10.8895254135;12.4589796066;5;26.3047758341;2;10.0474739075;10.4951858521;5;23.6659361124;
12;2;13.8102416992;12.5;5;26.3529902697;2;10.3248357773;11.0209560394;5;24.7393633127;
13;2;15.8102416992;12.5;5;26.4023339748;2;12.1334619522;11.4571752548;5;25.6686143875;
14;2;16.8427810669;12.5;5;26.4527852535;2;14.1334609985;11.8107032776;5;26.4751701355;
15;2;17.854133606;12.5;5;26.5043187141;2;15.7228336334;12.7792034149;5;27.1828548908;
16;2;18.8657283783;12.5;5;26.556904912;2;16.7228336334;13.0793781281;5;27.8148901463;
17;2;19.8775596619;12.5;5;26.6105105877;2;18.3647880554;12.4808797836;5;28.1711652279;
18;2;19.625;12.9831533432;6;26.6650986671;2;18.7228336334;13.4513492584;6;28.5145654678;
19;2;19.625;12.9995298386;6;26.7206280231;2;19.625;13.5543699265;6;28.8830828667;
