Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;11.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;9.5;10.3000001907;3;21.3999996185;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;9.81500053406;10.1999998093;3;21.7264003754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;9.88844013214;10.3632001877;3;21.9903717041;
11;1;10.6065406799;12.4589796066;5;25.0;2;9.94783401489;10.4951858521;3;23.0819120407;
12;1;12.5272569656;12.5;5;25.0;2;10.1934309006;11.0209560394;3;23.99553442;
13;1;13.5272569656;12.5;5;25.0;2;11.9660997391;11.4571752548;3;24.7449600697;
14;1;14.5272569656;12.5;5;25.0;2;13.9660997391;11.8107032776;3;25.3503712416;
15;1;15.5272569656;12.5;5;25.0;2;15.9660997391;12.0916318893;3;25.8344515562;
16;1;16.527256012;12.5;5;25.0;2;16.9954986572;12.3113050461;3;26.2195074558;
17;1;17.527256012;12.5;6;25.0;2;18.0058269501;12.4808797836;3;26.3048160076;
18;1;17.625;12.5;6;25.0;2;19.0164165497;12.5;4;26.3530313969;
19;1;17.625;12.5;7;25.0;2;19.9294319153;12.5;4;26.4023760557;
20;1;17.625;12.5;7;25.0;2;19.9405345917;12.5;4;26.4528282881;
