Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
44;4;27.2918071747;27.1059207916;5;45.0675210953;4;19.0;31.7996520996;8;63.2465100288;
45;5;27.8246574402;30.1059207916;3;55.1735035181;4;20.0;32.8841171265;8;64.1478643417;
46;5;28.7768859863;33.5;3;55.6814639568;4;22.0;30.9682540894;8;64.7997643948;
47;5;30.188331604;34.5;4;56.1657253504;4;22.0;32.0519638062;9;64.9430606365;
48;5;30.8003120422;36.4171867371;4;56.6249402761;4;23.0;33.13514328;10;65.0609847307;
49;5;32.2381744385;36.5;5;57.0584340096;4;25.8887557983;34.13514328;11;65.1778755188;
50;5;32.8246574402;38.4756278992;5;57.466136694;4;28.2212715149;36.13514328;12;65.293608427;
51;5;32.9704170227;39.3657112122;6;57.8484938145;4;29.322479248;38.13514328;13;65.4080667496;
52;5;31.9159526825;38.5;6;58.206371665;4;31.9423103333;38.4278564453;13;65.5211437941;
53;6;32.1221466064;39.4171905518;6;58.540956378;4;33.0;40.4278564453;16;65.63274014;
54;5;27.4500007629;32.5;8;46.2054594755;6;36.0260391235;39.5813522339;14;79.1986278296;
55;5;27.4500007629;34.4756278992;8;46.3268442154;6;38.3983726501;39.5;14;79.5493401289;
56;6;28.4500007629;35.6634216309;7;47.4491124153;6;38.0499992371;42.5;16;79.8789479733;
57;6;27.9159393311;36.6891326904;8;47.5921223164;6;39.6713409424;41.5;17;80.1891648769;
58;6;26.4500007629;39.7203063965;8;47.7359251976;6;38.4321365356;43.5;17;80.3776427507;
59;6;25.625;41.8478660583;8;47.8803664446;6;38.0499992371;46.348361969;18;80.5368174314;
60;6;25.625;43.9098930359;9;49.0252884626;6;39.0499992371;44.632724762;19;80.6961112022;
61;6;26.625;45.9720687866;9;49.21053195;7;39.5386161804;43.4310302734;18;80.855493784;
62;6;27.625;48.0343170166;10;49.3971203566;7;38.0499992371;45.4745101929;19;81.0149357319;
63;6;27.625;50.0965614319;12;49.5848944187;7;38.4765396118;45.5194129944;21;81.174405098;
64;6;27.625;52.1587295532;13;51.5825121403;7;38.3925552368;46.5;19;81.3162304163;
65;6;28.8500003815;51.7739067078;13;53.2739409208;7;37.0499992371;46.8829116821;20;81.4263615608;
66;6;28.7120761871;51.7551574707;14;54.6985452175;8;35.8771820068;46.5;18;81.7984242439;
67;6;28.8729534149;53.110710144;15;55.8994681835;8;35.0499992371;46.5;18;85.3354916573;
68;7;30.0003890991;52.0955162048;16;56.7702687979;8;36.108089447;45.5;18;87.9616155624;
69;7;31.4026165009;50.5423851013;17;57.4037059546;8;37.6431350708;46.3899993896;20;89.8624185324;
70;7;32.8172683716;48.0;19;57.9349476099;8;38.4498329163;49.0593032837;20;91.1591384411;
71;8;33.8721923828;47.0;18;58.2898263931;8;38.1425933838;47.1147346497;20;91.4825248718;
72;8;34.427192688;46.0;19;58.6477094889;8;37.2270050049;46.6872596741;21;91.627092123;
73;8;34.482131958;45.0;20;59.0079443455;8;34.625;50.3846321106;21;91.7731719017;
74;8;34.5368766785;44.0;20;59.3698647022;8;34.0;53.0284805298;23;91.9205710888;
75;8;34.5912971497;44.0;21;59.7327975035;8;34.0;55.1316604614;23;92.0690875053;
76;8;34.6452598572;44.0;21;60.096065402;8;34.0;56.735622406;23;92.2185115814;
77;8;32.6986427307;45.0;18;60.4589924812;8;34.0;58.7792854309;23;92.3686263561;
78;8;31.7513256073;46.0;17;61.8209100962;8;35.0;60.8228149414;23;92.5192101002;
79;8;31.8031902313;48.0;18;62.2211591005;8;36.0;62.8661727905;26;92.6700363159;
80;8;31.8541316986;50.0;18;62.6202800274;8;37.0;64.9093017578;26;92.8208756447;
81;8;30.904050827;52.0;19;63.0176486969;9;38.0;66.9521408081;23;110.221497059;
82;8;29.6092796326;55.0;19;63.4126615524;9;39.2000007629;69.3673095703;23;111.708545923;
83;8;29.5;57.0;19;63.804735899;9;40.2000007629;71.4724273682;24;113.050040007;
84;8;26.5;61.0;19;64.1933149099;9;39.2000007629;74.5770721436;24;114.231310129;
85;8;25.5;64.6135482788;20;64.5778687;9;39.2000007629;77.6810836792;24;115.250453711;
86;9;24.5;67.1898651123;20;64.9578968287;9;38.2000007629;77.7843093872;24;117.115752459;
87;9;24.0;69.2836380005;20;65.3329296112;9;38.2000007629;80.8865890503;26;117.942236304;
88;9;24.0;64.2836380005;20;65.7025294304;10;39.2000007629;83.9877929688;25;118.657230616;
89;9;24.0;68.2836380005;21;66.0662922859;10;40.2000007629;87.0877532959;24;119.280448198;
90;9;25.0;69.2836380005;22;66.423848629;11;41.2000007629;85.1863555908;24;119.735937953;
91;9;24.0;71.625831604;24;66.7748624086;11;40.2000007629;87.2834625244;24;120.011296272;
92;9;24.0;73.7030334473;23;67.1190327406;11;39.6783752441;87.3789672852;25;120.295239091;
93;9;25.0;72.7768859863;24;67.4560940266;12;41.7233657837;86.4727325439;24;120.588065624;
94;9;24.0;74.847442627;24;67.7816797495;12;41.7718086243;88.5646896362;25;120.89002037;
95;9;24.0;76.912689209;25;68.0440684557;12;44.3128089905;91.6547241211;25;121.201275826;
96;9;26.0;72.9468994141;25;68.3017843962;12;45.7995796204;94.6555023193;26;121.521914721;
97;9;24.0;74.9794998169;26;68.5335754156;12;43.5521888733;93.7414627075;26;121.851908684;
98;9;24.0;77.0;27;68.7223703861;12;42.3851928711;97.8252792358;27;122.191100836;
99;9;25.0;78.3999938965;26;68.9089186192;12;43.2191085815;95.9069137573;24;122.539187431;
100;9;26.0;78.3999938965;27;69.0929881334;12;43.2539176941;98.9863052368;24;122.895701647;
101;9;27.0;78.3999938965;27;69.274367094;12;44.2895698547;102.063430786;24;123.248211622;
102;9;28.0;78.3999938965;28;69.4528625011;12;45.3248214722;109.214286804;25;123.579829693;
103;9;28.5;78.3999938965;29;69.6125121117;12;46.3579826355;112.27822876;25;123.918616295;
104;9;28.5;78.3999938965;29;69.7649030685;12;47.3918609619;115.340065002;26;124.263376236;
105;9;29.5;75.3999938965;30;69.9141607285;13;48.4263381958;118.399780273;26;124.612742424;
