Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;2;11.3000001907;10.0;3;21.0;1;9.0;10.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0599999428;1;9.0;10.0;5;20.0;
3;2;11.3179998398;10.0;3;21.1229639053;1;9.0;10.0;5;20.0;
4;2;11.336889267;10.0;3;21.1889609098;1;9.0;10.0;5;20.0;
5;2;12.5350322723;10.0;3;21.2580518723;1;10.0;10.0;5;20.0;
6;2;13.5661230087;10.0;3;21.3302885294;1;11.0;10.0;5;20.0;
7;2;14.5986299515;10.0;2;21.8190145493;1;11.0;10.0;5;20.3999996185;
8;2;14.8185567856;10.1999998093;2;22.2388005257;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;15.0074596405;10.3632001877;2;23.4753180742;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;15.5638933182;10.9097137451;2;24.5422223806;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;17.5638942719;11.3658018112;2;25.4515651464;2;11.9245738983;11.0209560394;3;23.99553442;
12;2;19.5638942719;11.7372808456;2;26.2227864265;2;13.9245738983;11.4571752548;2;24.7449600697;
13;2;20.7886676788;12.0336990356;2;26.8785500526;2;15.9245738983;11.8107032776;3;25.3503712416;
14;2;21.8744544983;12.2662630081;2;27.4415826797;2;16.9627056122;12.0916318893;3;25.8344515562;
15;2;22.9658145905;12.446267128;2;27.7644672394;2;17.9761257172;12.3113050461;3;26.2195074558;
16;2;22.8187427521;13.5;2;27.9921357632;2;18.9898986816;12.4808797836;3;26.3048160076;
17;2;24.8187427521;12.5;3;28.2317419052;2;20.0040187836;12.5;3;26.3530313969;
18;2;24.8187427521;13.5;3;28.4827919006;2;21.0184822083;12.5;3;26.4023760557;
19;2;26.25;12.5;3;28.7446005344;2;21.9207134247;12.5;4;26.4528282881;
20;2;26.9350700378;12.5;3;29.0162863731;2;21.9358482361;12.5;4;26.5043625832;
21;2;27.0573291779;12.5;3;29.29677248;2;21.9513092041;12.5;4;26.5569496155;
22;3;25.25;13.5;2;29.5847949982;2;21.9670848846;12.5;4;26.6105561256;
23;3;25.25;14.5;3;29.8789191246;3;21.9831676483;12.5;3;26.6651450396;
24;3;25.25;15.4273509979;3;30.1775617599;3;21.9995441437;12.5;4;26.72067523;
25;3;25.25;15.6065368652;3;30.4790220261;4;22.0162029266;12.5;3;26.7771017551;
26;3;25.25;15.7874126434;4;30.7815175056;4;22.0331306458;12.5;3;26.8343759775;
27;4;25.25;15.9689102173;3;31.0832247734;4;22.0503120422;12.5;3;26.8924454451;
28;4;25.25;16.1499347687;3;31.3823232651;4;22.0677337646;12.5;3;26.9512542486;
29;4;25.25;16.3293933868;3;31.6770381927;4;22.0853767395;12.5;3;27.0107431412;
30;4;25.25;16.5062217712;3;31.9656839371;4;21.5;13.3042974472;3;28.0708494186;
31;4;25.25;16.6794090271;3;32.2467017174;4;23.1212539673;12.8999996185;3;28.171507597;
32;4;25.25;16.8480205536;3;33.5186920166;4;23.5;13.3526029587;5;28.2738337517;
33;4;26.25;17.4112148285;3;33.8304407597;4;24.1577949524;12.9324731827;5;28.3777587414;
34;4;27.25;17.5882644653;4;34.1329112053;4;23.8370666504;13.4016819;5;28.4832085371;
35;4;27.25;17.7593517303;4;34.425329566;4;24.1948299408;12.9668426514;5;28.5901044607;
36;4;27.7701778412;20.7593517303;4;34.7071295977;4;22.5770301819;13.5;6;28.6983625889;
37;4;27.795375824;23.7593517303;4;34.9779467583;4;23.2321853638;13.0030994415;6;28.807895422;
38;4;27.8214874268;26.7593517303;4;36.2376055717;4;24.2509231567;13.0219268799;6;28.9186108112;
39;4;28.8485183716;30.7593517303;7;36.5161031485;4;22.6755828857;13.5;6;29.0304125547;
40;4;29.8764705658;34.318561554;7;36.7841776609;4;22.5;14.0609502792;6;29.1432007551;
41;4;31.3826026917;33.318561554;9;37.0420986414;4;24.7429599762;17.0609512329;5;29.256872654;
42;4;30.4264087677;35.318561554;11;37.2902380228;4;24.7770614624;20.0609512329;6;29.371322155;
43;4;30.4713726044;37.318561554;11;37.5290492773;4;24.8113956451;23.0609512329;6;29.4864404202;
44;5;30.5174770355;38.318561554;7;47.7590423822;4;24.8459339142;26.0609512329;7;29.6021164656;
45;5;32.5646972656;37.318561554;9;48.3807649612;4;24.8806362152;27.5;7;29.7182371616;
46;5;34.6130142212;37.318561554;9;48.9130268097;4;24.9154720306;27.5;8;29.8346879482;
47;5;35.6623840332;37.318561554;10;49.3725446463;5;24.9504070282;27.5;8;29.9513531923;
48;5;36.7127723694;37.318561554;10;49.8067927361;5;24.9854049683;27.5;8;30.0681160688;
49;7;37.2641410828;37.5;6;67.465696454;6;24.0677337646;28.5;6;58.9348596334;
50;8;39.3164405823;38.5;5;68.7121925354;6;26.0554580688;28.5;7;61.0639674664;
51;8;41.3696174622;39.5;6;69.8215415478;6;27.0904388428;29.5;7;62.7146000862;
52;8;42.423614502;40.5;7;70.7976622581;6;28.1253471375;30.5;8;63.9458649158;
53;8;43.215133667;41.5;7;71.649319768;6;29.1601409912;31.5;8;64.842520237;
54;8;43.3282928467;42.5;7;72.3883289099;6;30.1947917938;32.5;8;66.4897379875;
55;8;43.4356613159;43.5;8;74.0279580355;6;32.2292633057;33.5;9;66.6784040928;
56;8;44.5377082825;45.5;8;77.7003844976;6;34.2635231018;34.5;9;66.8437561989;
57;8;47.2659072876;49.0;8;80.0497728586;6;35.6281242371;35.5;9;67.010183692;
58;8;49.2397613525;52.3899993896;9;82.3391845226;6;36.6780586243;36.5;11;67.1776031256;
59;10;49.873588562;55.6872596741;6;84.313487649;6;37.7282791138;37.5;11;67.3459281921;
60;10;49.9678726196;58.9097442627;7;85.8803212643;6;38.7787780762;37.5;12;67.5150699615;
61;10;50.8298149109;61.0;7;87.0435849428;6;39.8295211792;37.5;12;67.6849361658;
62;10;51.1405525208;62.0;9;87.9944912195;6;40.305480957;37.5;13;67.8554321527;
63;10;49.9691123962;64.0;9;88.9166744947;6;40.356628418;37.5;13;68.0264590979;
64;10;49.5176200867;67.0;9;89.8160173893;9;40.4079360962;37.5;10;71.5505439043;
65;10;50.4392929077;68.0;10;91.603623867;9;41.4651603699;38.0;11;74.1953974962;
66;10;50.7724380493;72.0;10;92.2950814962;9;42.2586212158;38.3899993896;11;76.1440474987;
67;10;52.7327880859;74.0;11;93.0226948261;9;42.8432121277;38.6872596741;11;77.5445373058;
68;10;52.1839599609;78.0;11;93.7861713171;9;43.2633590698;38.9097442627;10;78.1021826267;
69;10;51.8557434082;81.8720397949;13;94.5847125053;9;40.7829437256;40.8636131287;10;78.4842476845;
70;11;49.8837585449;86.0453109741;11;95.4169671535;9;39.8532562256;41.9226913452;9;79.8706407547;
71;11;48.9118499756;89.9900054932;11;96.280998826;9;36.1383361816;46.0;8;80.300709486;
72;13;45.9399681091;94.2449645996;11;97.1742733717;8;37.1866188049;48.5130348206;8;80.7349388599;
73;14;44.1680908203;98.511390686;10;98.0936703682;8;36.2367858887;51.0;9;81.1725873947;
74;14;43.1961746216;102.463356018;11;99.0355229378;9;36.2887573242;54.0;8;81.6128665209;
75;14;42.2241821289;105.779396057;12;99.9956800938;9;35.342414856;57.0;8;82.054944396;
76;14;41.8520889282;108.702072144;14;101.969598532;9;31.3999996185;61.6059188843;8;82.4979491234;
77;14;44.8798561096;109.259338379;14;102.982452869;9;29.3999996185;65.3808441162;8;82.9409725666;
78;14;45.9074478149;112.497848511;15;107.942758799;9;30.3999996185;63.6524085999;7;83.383079052;
