Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
20;2;25.7000007629;12.5;6;26.0;2;21.9953994751;12.5;3;26.7396525145;
21;2;25.7000007629;12.5;6;26.0;2;22.0218963623;12.5;3;26.8311642408;
22;2;25.7000007629;12.5;7;26.0;2;22.0493488312;12.5;4;26.9258141518;
23;2;25.7000007629;12.5;7;26.0;2;22.0777435303;12.5;4;27.0235335827;
24;2;25.25;13.1000003815;7;26.0;2;22.1070594788;12.5;4;27.1242339611;
25;2;25.25;13.1000003815;7;26.0;2;22.1372699738;12.5;4;27.2278065681;
26;2;25.25;13.1000003815;7;26.0;2;22.1683425903;12.5;3;27.3341217041;
27;2;25.25;13.1000003815;7;26.0;2;22.2002372742;12.5;3;27.4430289268;
28;2;25.25;13.1000003815;7;26.0;2;22.2329082489;12.5;3;27.5543570518;
29;2;25.25;13.1000003815;7;26.0;2;22.2663078308;12.5;3;27.667914629;
30;2;25.25;13.1000003815;7;26.0;2;20.3003749847;13.5;4;27.7834908962;
31;2;25.25;13.1000003815;7;26.0;2;19.3350467682;14.5;4;27.9008569717;
32;2;25.25;13.1000003815;7;26.0;2;18.370256424;15.5;4;28.0197672844;
33;2;25.25;13.1000003815;8;26.0;2;17.4059295654;16.5;4;28.1399610043;
34;2;25.25;13.1000003815;8;26.0;2;16.4419879913;17.5;4;28.2611646652;
35;2;25.25;13.1000003815;8;26.0;2;15.4783496857;18.5;3;28.3830943108;
36;2;25.25;13.1000003815;8;26.0;2;14.0;19.5;3;28.5054576397;
37;2;25.25;15.1000003815;9;26.0;2;14.0;20.5;4;28.6279573441;
38;2;25.25;17.1000003815;9;26.0;2;14.0;21.5;5;28.7502937317;
39;2;25.25;19.1000003815;9;26.0;2;15.0;19.5;5;28.8721673489;
40;2;25.25;21.1000003815;9;26.0;2;14.0;20.5;5;28.9932823181;
41;2;25.25;23.1000003815;10;26.0;2;14.0;21.5;6;29.1133489609;
42;2;25.25;23.1000003815;10;26.0;2;15.0;19.5;7;29.2320871353;
43;2;25.25;23.1000003815;10;26.0;2;14.0;20.5;7;29.3492274284;
44;2;25.25;23.1000003815;10;26.0;2;14.0;21.5;7;29.464515686;
45;2;25.25;23.1000003815;10;26.0;2;15.0;19.5;7;29.5777130127;
46;2;25.25;23.1000003815;11;26.0;2;16.0;19.5;7;29.688598156;
47;2;25.25;23.1000003815;11;26.0;2;17.0;19.5;7;29.7969703674;
48;2;25.25;23.1000003815;12;26.0;2;18.0;20.5;7;29.9026489258;
49;2;25.25;23.1000003815;12;26.0;2;19.0;21.5;8;30.0054745674;
50;2;25.25;23.1000003815;12;26.0;2;20.0;22.5;8;30.1053099632;
51;2;25.25;23.1000003815;13;26.0;2;21.0;22.5;8;30.2020397186;
52;4;26.25;24.1000003815;12;27.0;2;21.5;22.5;9;30.2955703735;
53;4;27.25;25.1000003815;12;27.1299999952;2;22.5;22.5;9;30.3858294487;
54;4;27.7584991455;26.1000003815;13;27.2754310369;3;24.1157493591;23.5;8;31.4727659225;
55;4;27.8239440918;27.1000003815;13;27.4377241135;3;25.1418304443;24.5;10;31.6463478804;
56;4;27.8969764709;28.1000003815;13;27.6183350086;3;25.4939041138;25.5;10;31.8236813545;
57;4;27.9782505035;28.1000003815;13;27.8187118769;3;23.5;27.5;10;32.0051516294;
58;4;28.0684204102;28.1000003815;13;28.0402543545;4;24.5;27.5;10;32.1911473274;
59;5;28.1681137085;28.1000003815;11;43.7842636108;4;25.236076355;27.5;10;32.3820514679;
60;5;30.2779178619;30.1000003815;11;44.6718819141;4;25.7146148682;27.5;11;32.5782302618;
61;5;32.3983459473;32.0999984741;11;46.7081819773;4;25.7734680176;27.5;11;32.780023694;
62;5;34.0027770996;34.6240005493;12;48.4954283237;4;24.0376663208;28.5;10;32.9393253326;
63;5;35.5245094299;37.0387115479;12;50.0716404915;4;25.0817985535;27.5;10;33.0956480503;
64;5;36.9795532227;39.3613929749;12;51.4773511887;4;25.9286956787;27.5;11;33.261295557;
65;6;38.3842391968;40.263130188;11;52.6025336981;5;25.97838974;27.5;10;34.4362905025;
66;6;39.6866111755;40.4174156189;11;53.535553813;5;26.2999992371;29.4745159149;10;34.6705644131;
67;6;40.220451355;40.4837493896;11;54.4603244066;5;27.2999992371;30.5482254028;10;34.9159224033;
68;6;40.5434532166;40.5523986816;11;55.2876368761;5;28.1441841125;30.5;11;35.1721092463;
69;6;40.8401947021;40.6233520508;12;56.0357438326;5;28.2048492432;31.5;11;35.4387477636;
70;7;41.1153640747;40.6965942383;11;56.8050682545;5;28.2680397034;32.5;11;35.715334177;
71;7;39.1153640747;40.0;12;57.5882179737;5;28.33360672;33.1349868774;11;36.0012352467;
72;8;38.1153640747;42.8498344421;12;58.3771673441;5;27.2999992371;34.1650238037;12;37.2956904173;
73;8;38.0;43.9297485352;12;59.1636338234;6;29.2999992371;34.1960754395;11;39.0986167192;
74;8;38.0;45.0117797852;12;59.9394866228;6;30.9441623688;35.0;11;42.2037810087;
75;8;38.0;46.0958518982;12;60.6971507072;6;31.7841053009;37.7451858521;12;44.993888855;
76;8;38.0;51.0117797852;12;61.4299612045;6;32.5202064514;39.5603485107;14;47.4933768511;
77;8;38.0;54.0117797852;12;63.1324356794;6;33.1591720581;41.2109603882;14;49.7494628429;
78;8;39.0;58.0117797852;13;63.83043468;6;33.7145881653;41.7253723145;14;51.8150086403;
79;8;40.0;62.0117797852;13;66.4147365093;6;34.201789856;42.1350860596;14;54.6032662392;
80;8;40.6300010681;66.7117767334;14;68.6210048199;6;31.4350414276;45.4018974304;15;56.1722044945;
81;10;42.1062812805;71.7912139893;12;71.4971315861;7;31.6000003815;48.5448379517;14;57.751077652;
82;10;43.4546432495;76.4626998901;12;73.1590102911;7;32.5999984741;47.0;14;59.3311305046;
83;10;43.7030525208;79.9962081909;13;74.4319502115;7;33.5999984741;49.0;17;60.9044654369;
84;10;44.8000030518;81.1039352417;13;76.4366830587;7;32.5999984741;49.0;17;62.4641157389;
85;10;44.8000030518;85.7302017212;14;77.4203767776;7;31.6000003815;51.4623336792;17;64.0040162802;
86;11;45.8000030518;87.9534835815;13;78.3568354845;7;31.9566135406;54.0;18;65.5188937187;
87;11;46.8000030518;87.182434082;14;79.2501426935;7;31.9666385651;56.7474098206;19;67.0041091442;
88;11;45.8000030518;89.4162216187;14;80.1047288179;7;31.9768238068;58.6884994507;20;68.4554860592;
89;11;45.8000030518;93.1613388062;14;80.9249603748;7;30.9871635437;58.8957901001;20;69.8691530228;
90;11;45.8000030518;95.4810256958;14;81.5807627439;7;30.9976539612;60.1059074402;20;71.2414294481;
91;11;45.8000030518;97.8031845093;15;82.1868451834;7;32.0082893372;62.3171424866;21;72.5687608719;
92;11;45.8000030518;100.126426697;15;83.7964162827;7;32.5999984741;62.0864715576;23;73.8351895809;
93;10;45.8000030518;95.4493179321;17;82.5715992451;8;31.6000003815;64.3091583252;20;76.7453950644;
94;10;45.8000030518;98.7704467773;18;83.1813806295;8;32.5999984741;67.5278625488;20;77.9403369427;
95;10;45.8000030518;102.016265869;18;83.7930775881;8;33.0521659851;68.1380996704;21;79.1055389643;
96;10;46.8000030518;101.354537964;18;84.4052608013;8;34.0262527466;70.3291625977;22;80.2364600897;
97;10;45.8000030518;103.6873703;20;85.0166107416;8;34.6384963989;74.1449127197;22;81.3292807341;
98;10;45.8000030518;106.013557434;20;86.7533659935;8;34.7183799744;72.3334655762;23;82.2955064774;
99;10;46.8000030518;105.229125977;21;88.5797351599;8;33.8024215698;73.5119934082;24;83.1933084726;
100;10;45.8000030518;107.43536377;22;90.484182477;9;34.890537262;75.679977417;22;84.0588076115;
101;10;45.8000030518;109.691238403;22;92.4531857967;10;34.1212425232;73.1421508789;21;84.890139699;
102;10;46.8000030518;108.986831665;18;94.4717769623;10;32.5999984741;75.9834136963;22;85.68618536;
103;11;45.8000030518;111.311218262;18;96.5241966248;10;33.5999984741;79.1189422607;22;86.4464787245;
104;11;45.8000030518;113.652908325;19;98.5945763588;10;36.1567802429;75.5016326904;23;87.1711028814;
105;11;46.8000030518;113.000442505;19;100.667592764;11;33.5999984741;79.3590087891;22;87.8605753183;
106;11;45.8000030518;115.342811584;21;102.728991508;11;33.5999984741;82.4644775391;22;88.515737772;
107;11;46.8000030518;115.169242859;22;104.765951633;11;35.5999984741;79.3411865234;22;91.1376543045;
108;11;46.8000030518;114.998214722;19;106.767246008;11;37.5999984741;81.5281219482;20;91.7398781776;
109;11;45.8000030518;117.826728821;21;109.723227024;12;40.5999984741;86.7384338379;16;92.2454140186;
110;11;47.8000030518;119.394622803;22;111.775672793;12;41.2000007629;90.41065979;17;92.7354712486;
111;11;48.8000030518;120.983383179;23;113.788338184;13;41.2000007629;93.5698928833;16;94.1164882183;
112;11;49.3943519592;122.587875366;24;115.757508159;13;42.2000007629;96.5317993164;16;94.4959976673;
113;11;48.8000030518;124.202308655;25;117.680364609;13;46.864490509;94.3953933716;17;94.8730504513;
114;11;48.8000030518;125.820381165;26;119.55484283;13;47.8763504028;96.3953933716;18;95.2464773655;
115;12;48.6916503906;129.43560791;23;121.334933519;13;49.5881576538;98.3953933716;19;95.6151955128;
116;13;48.8000030518;131.041610718;23;122.965411901;13;50.599899292;100.395393372;19;95.9782253504;
117;14;49.8000030518;129.045715332;24;124.56573987;13;51.1115646362;102.395393372;20;96.3347023726;
118;14;47.8000030518;132.805786133;26;126.012414694;13;51.1231536865;104.395393372;21;101.293967843;
119;14;48.8000030518;133.560836792;27;127.405164003;13;51.9160308838;106.395393372;21;106.11310637;
120;14;49.8000030518;131.307922363;26;128.78515625;13;51.8381156921;108.995391846;12;110.699886918;
121;14;47.8000030518;135.044769287;27;131.148767948;13;52.4824295044;111.995391846;13;114.985542297;
122;14;49.8000030518;136.769561768;27;133.582706332;13;50.6831359863;116.995391846;13;118.928694606;
123;14;53.8000030518;134.221450806;28;135.090840697;13;49.8636398315;121.995391846;16;122.514451623;
124;14;55.8000030518;138.686279297;31;136.587189078;13;49.0229110718;126.995391846;17;125.749870062;
125;14;58.8000030518;143.026947021;31;138.068596721;13;48.1610412598;131.995391846;19;128.657702446;
126;14;61.8000030518;145.56048584;31;139.531362057;13;47.3913192749;136.995391846;21;131.270067453;
127;14;64.8000030518;146.883636475;31;141.971254706;13;47.4907302856;141.995391846;23;133.623156309;
128;14;69.8000030518;148.276306152;34;143.451630712;13;47.5735473633;146.995391846;23;135.554977894;
129;14;74.8000030518;148.900054932;34;144.795149922;14;48.6418609619;148.995391846;23;137.294441938;
130;14;78.8000030518;149.522888184;33;146.131893158;14;47.6977615356;153.26461792;25;138.541448116;
131;14;82.8000030518;150.906707764;34;147.455617309;14;47.7000007629;156.618011475;26;139.751926661;
132;14;86.8000030518;152.515518188;31;148.7610147;14;48.7000007629;156.982681274;23;140.944913149;
133;14;89.6750030518;153.111999512;28;150.043914437;14;48.7000007629;157.35736084;24;142.11951375;
134;15;91.6750030518;153.693450928;28;151.301377773;14;49.7000007629;158.475662231;26;143.274718285;
135;16;93.6750030518;154.257843018;28;152.496643782;14;48.7000007629;161.032470703;26;144.353283882;
136;16;95.2249984741;154.803848267;28;153.611975431;14;50.6655807495;160.597671509;29;145.323732853;
137;16;96.2249984741;155.330764771;21;154.679213762;14;49.7333526611;163.168670654;28;146.290749073;
138;16;97.2249984741;155.819091797;20;155.6664505;14;49.7988739014;165.742706299;32;147.2499156;
139;16;98.2249984741;156.246429443;19;156.641813993;14;50.8619155884;165.316925049;32;149.196909904;
140;16;98.2249984741;156.660461426;21;158.605916977;14;51.9223136902;165.88848877;32;150.21758306;
141;16;99.2249984741;158.061660767;22;160.699325442;14;53.9799194336;167.454559326;35;151.225144863;
142;16;99.2249984741;169.660461426;22;167.956552386;14;60.9296150208;161.454559326;37;152.216375232;
143;16;101.224998474;176.837310791;24;174.36463666;14;59.9799194336;167.454559326;37;153.188401699;
144;17;104.224998474;182.389358521;27;180.021644354;14;63.9799194336;173.454559326;38;154.138734818;
145;17;106.224998474;185.781509399;28;184.988439918;14;72.9799194336;166.454559326;39;155.065292716;
146;17;108.025001526;191.0181427;30;189.127373099;14;72.7539825439;171.454559326;42;155.966409326;
147;17;105.025001526;197.494369507;31;192.942362666;14;76.9712142944;173.454559326;42;156.840826035;
148;17;106.025001526;202.040664673;32;196.329071045;14;79.1882629395;175.454559326;42;157.68768096;
149;17;105.474998474;206.699996948;33;199.276231885;15;83.4055099487;171.454559326;42;158.506472349;
150;17;107.962913513;211.699996948;34;201.635271311;15;82.6233444214;176.204559326;45;159.297027826;
151;17;108.258987427;218.699996948;36;203.808957934;15;84.8421020508;179.45916748;45;159.9774189;
152;17;109.637176514;221.699996948;36;205.834433913;15;85.9964447021;181.671920776;45;160.628683805;
153;17;108.637176514;224.699996948;38;207.666815758;15;87.1511535645;182.037536621;46;161.259549379;
154;17;112.637176514;224.699996948;39;209.286936045;15;88.3129196167;182.365325928;47;161.870217562;
155;17;111.637176514;231.699996948;40;210.962549925;15;87.3129196167;182.671203613;50;163.460979223;
156;17;116.637176514;231.699996948;41;205.705774546;15;90.3129196167;183.955764771;50;164.182166219;
157;17;119.953239441;225.300003052;41;201.058062077;15;93.3129196167;185.219772339;50;164.904903173;
158;17;122.327667236;220.940002441;36;196.953439713;15;94.022819519;186.464080811;49;165.56533134;
159;17;128.742996216;215.940002441;31;193.331595659;16;93.2132034302;198.219772339;48;166.118199825;
160;17;130.632385254;213.324417114;28;190.137482882;16;90.6004486084;206.219772339;40;166.611786723;
161;17;130.632385254;210.324417114;28;197.130774975;16;91.7983551025;203.219772339;41;167.138189077;
162;17;133.380096436;204.324417114;29;202.980359316;16;90.0205688477;208.219772339;37;167.698475599;
163;17;131.380096436;204.324417114;29;210.258453846;17;90.0030670166;212.219772339;37;168.293421507;
164;17;128.380096436;206.324417114;28;216.521203756;17;91.2029266357;210.219772339;35;168.92339015;
165;17;123.380096436;210.324417114;28;221.957912445;17;87.4017868042;217.219772339;35;169.588194132;
166;17;118.380096436;215.699996948;31;226.72245121;17;87.5986328125;221.219772339;36;170.286946297;
167;17;116.380096436;216.699996948;32;231.713626146;17;87.7925338745;225.219772339;36;171.017907143;
168;17;118.380096436;221.699996948;32;234.876107097;17;88.9825744629;230.219772339;36;171.77835083;
169;17;114.380096436;230.699996948;33;237.667862773;17;90.1679229736;228.219772339;38;173.564463139;
170;17;116.380096436;235.699996948;34;240.142885447;17;89.3478317261;233.219772339;39;174.491294503;
171;17;116.380096436;239.699996948;34;242.258551955;17;92.5216293335;236.219772339;40;175.445846558;
172;18;115.546096802;248.699996948;33;243.90879941;17;93.6887588501;232.219772339;40;176.422165394;
173;18;114.66192627;252.699996948;34;245.311206222;17;90.8487625122;237.219772339;40;177.413537621;
174;18;112.66192627;258.699981689;38;246.433209777;17;93.0012893677;240.219772339;41;178.412771702;
175;18;111.66192627;268.699981689;41;247.405272126;17;94.1460952759;235.219772339;42;179.412541389;
176;18;113.993728638;264.699981689;40;248.062444806;17;91.2830352783;239.219772339;40;180.405753136;
177;18;109.993728638;268.699981689;38;248.52845788;18;93.4120483398;242.219772339;37;181.385899067;
178;18;109.993728638;273.699981689;40;249.785506725;18;94.533164978;237.219772339;37;182.347349882;
179;18;117.993728638;267.699981689;41;250.197026134;18;91.6464996338;242.219772339;37;183.285558701;
180;18;114.993728638;275.699981689;37;261.109483004;18;93.752204895;245.219772339;38;184.197148323;
181;18;116.425735474;285.599975586;38;270.209913969;18;94.8505172729;240.219772339;40;185.079892874;
182;18;117.790603638;293.204772949;41;277.752175808;18;91.941696167;245.219772339;40;185.932588339;
183;18;119.09513855;303.593017578;39;283.741117239;18;94.0260467529;248.219772339;43;189.616213799;
184;18;128.146759033;322.038879395;34;288.673456907;18;97.605682373;249.219772339;39;192.328367829;
185;18;127.785934448;325.968139648;26;292.454260111;18;100.154762268;250.219772339;37;190.495316267;
186;18;136.515930176;328.738677979;28;295.033962965;18;100.569290161;251.019760132;37;194.577588677;
187;18;146.098373413;324.445098877;28;296.764960766;18;100.525444031;258.219787598;38;198.617722511;
188;18;149.436065674;328.426879883;22;297.888998985;18;104.060997009;263.219787598;35;201.154360652;
189;18;152.893737793;328.864624023;22;299.081530094;18;106.514900208;260.219787598;35;203.588769078;
190;18;161.596252441;326.314361572;30;300.337571621;18;104.933685303;264.219787598;37;205.917239308;
191;18;162.488677979;329.772766113;30;301.649284363;18;105.317810059;272.219787598;40;208.047949195;
192;18;164.694763184;333.236206055;31;303.005806446;18;108.668190002;274.219787598;40;210.018276215;
193;18;158.700012207;339.047790527;33;304.393328667;18;110.986198425;272.219787598;41;211.895030141;
194;18;161.700012207;337.462310791;34;305.795480251;18;109.273490906;276.219787598;43;213.675014734;
195;18;167.700012207;331.917724609;31;307.194038391;18;110.531944275;277.219787598;45;215.356442213;
196;18;171.071350098;329.063476562;32;308.569925785;18;107.763580322;282.219787598;46;211.890640497;
197;18;168.153747559;332.494934082;33;309.904397488;18;110.52722168;279.019775391;46;208.800513625;
198;18;159.153747559;335.909698486;33;311.180263519;18;111.675498962;275.839782715;47;206.048276186;
199;18;159.153747559;333.305206299;28;335.263032913;18;115.096839905;272.056121826;47;203.599722862;
200;18;165.347747803;349.107879639;30;355.253284454;18;120.576049805;266.910308838;48;201.423878789;
201;18;162.120239258;365.3800354;31;371.377622128;18;123.703132629;266.779083252;49;206.443063498;
202;18;167.465652466;372.532623291;31;384.044876099;18;130.094039917;262.779083252;51;210.780109465;
203;18;184.833328247;387.886474609;32;393.710735798;18;131.451004028;263.779083252;56;214.392685413;
204;18;178.852890015;400.607849121;36;401.160405159;18;126.775276184;268.598114014;56;217.363990426;
205;18;178.753112793;402.965698242;38;406.351457596;18;123.068496704;277.334777832;56;228.272636354;
206;18;183.291244507;415.674438477;37;409.727011681;18;120.888069153;286.790252686;55;237.664006948;
207;18;178.454025269;402.851898193;38;411.008310318;18;119.644851685;292.21270752;51;245.665708721;
208;18;177.65184021;404.631103516;40;411.988016129;18;111.390815735;314.470977783;47;252.395481229;
209;18;167.551132202;411.246490479;41;413.208509445;18;115.743881226;334.26449585;49;257.784378588;
210;18;165.918884277;420.76776123;37;414.100266457;18;118.725067139;346.496582031;50;262.258107543;
211;18;154.453903198;399.203918457;32;412.499293327;18;119.88785553;353.243560791;44;265.697136045;
212;18;153.442840576;413.353424072;33;414.163862228;18;120.893463135;358.755432129;45;268.456806183;
213;18;162.629302979;428.036529541;38;414.619998932;18;121.756439209;363.98626709;48;270.412269115;
214;18;168.692901611;443.100006104;38;414.457998276;18;122.399391174;368.590393066;53;272.107852101;
215;18;174.692901611;457.5;40;414.312198639;18;122.9217453;370.233093262;53;272.851904511;
216;19;180.692901611;463.5;43;414.180978775;18;123.0;371.073883057;55;273.317276359;
217;20;185.799041748;469.5;53;414.06288147;18;123.0;371.66986084;55;273.742649436;
218;19;167.899963379;470.5;45;397.0;19;125.0;374.213684082;47;291.191887975;
219;19;173.899963379;466.5;41;397.0;19;125.0;377.706542969;43;291.234743595;
220;19;176.899978638;461.5;42;397.0;19;125.0;378.150756836;46;291.073404908;
221;19;179.899978638;456.5;44;397.0;19;125.0;378.549530029;47;291.32758677;
222;19;182.899978638;451.5;44;400.0;19;125.0;378.906402588;50;313.620905161;
223;20;190.899978638;453.5;43;419.467556238;18;129.541992188;389.934631348;54;316.089384317;
224;20;200.386734009;461.5;44;420.828880072;18;134.874938965;404.15222168;54;331.229189754;
225;20;203.774276733;464.5;51;422.468906641;18;139.095825195;416.036743164;55;343.227393746;
226;20;207.409927368;467.5;55;424.228839874;18;142.390319824;425.150177002;57;352.279265404;
227;20;208.102584839;470.5;56;426.120756149;18;144.675231934;432.158538818;61;359.060986519;
228;20;203.812057495;476.500030518;58;428.149026871;18;146.431289673;437.373565674;62;363.963647842;
229;21;206.954605103;476.500030518;61;430.316366673;18;147.847167969;441.160400391;64;367.511404753;
230;21;204.095962524;482.500030518;60;432.556869507;18;148.91305542;444.025085449;60;369.734785557;
231;21;200.659072876;487.959503174;61;435.499323845;18;149.561172485;445.878967285;62;370.852361679;
232;21;197.379348755;492.930847168;62;438.643130302;18;149.800003052;446.937591553;66;371.027714491;
233;21;194.535202026;491.956939697;62;441.911581039;18;149.800003052;447.130462646;68;371.208538294;
234;22;195.39112854;493.976989746;63;445.210291862;18;149.800003052;447.329376221;71;371.394359589;
