Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
20;2;25.25;12.5;5;27.4059499502;1;19.5;12.5;4;25.0;
21;2;25.8125;13.125;5;28.4463196993;1;19.5;12.5;4;25.0;
22;2;26.2554702759;13.6171875;5;29.2575488091;1;19.5;12.5;4;25.0;
23;2;26.5944099426;13.9937877655;5;29.8808474541;1;19.5;12.5;4;25.0;
24;2;26.8478622437;14.2754020691;5;30.3567172289;1;19.5;12.5;4;25.0;
25;2;27.0340518951;14.4822807312;6;30.4563041925;1;19.5;12.5;5;25.0;
26;2;27.0499992371;14.5;6;30.5224741697;1;19.5;12.5;6;25.0;
27;2;27.0499992371;14.5;6;30.5906432867;1;19.5;12.5;6;25.0;
28;2;27.0499992371;14.5;6;30.6607804298;1;19.5;12.5;5;25.0;
29;2;27.0499992371;14.5;6;30.7328453064;1;19.5;12.5;6;25.0;
30;2;27.0499992371;14.5;8;30.8067884445;1;19.5;12.5;7;25.0;
31;2;27.0499992371;14.5;8;30.8825509548;1;19.5;12.5;7;25.0;
32;2;27.0499992371;14.5;8;30.9600640535;1;19.5;12.5;6;25.0;
33;2;27.0499992371;14.5;8;31.0392494202;1;19.5;12.5;6;25.0;
34;2;27.0499992371;14.5;9;31.120018959;1;19.5;12.5;7;25.0;
35;2;27.0499992371;14.5;9;31.2022752762;1;19.5;12.5;7;25.0;
36;2;27.0499992371;14.5;9;31.2859115601;1;19.5;12.5;7;25.0;
37;3;27.0499992371;16.5;8;31.3708124161;1;19.5;12.5;7;25.0;
38;4;27.0499992371;18.5;6;36.4568536282;1;19.5;12.5;7;25.0;
39;4;28.0499992371;21.5;6;36.6939036846;1;19.5;12.5;7;25.0;
40;4;29.0499992371;24.5;6;36.9285981655;2;19.5;12.5;6;25.0;
41;4;29.0499992371;27.5;7;37.2133944035;2;19.5;12.5;6;25.0;
42;4;29.0499992371;28.5;7;37.4952538013;2;17.5;13.5;6;25.0;
43;4;29.0499992371;29.5;8;37.7733356953;2;16.5;14.5;7;25.0;
44;4;29.0499992371;30.5;8;38.0468552113;2;15.5;15.5;6;25.0;
45;4;29.0499992371;31.5;8;38.3150918484;2;14.5;16.5;6;25.0;
46;4;29.0499992371;32.5;9;38.5773966312;2;13.5;17.5;7;25.0;
47;4;29.0499992371;33.5;10;38.83319664;2;14.5;17.5;7;25.0;
48;4;29.0499992371;34.1020278931;10;40.0819985867;2;15.5;17.5;8;25.0;
49;4;30.0499992371;35.2136573792;11;40.3733878136;2;16.5;17.5;8;25.0;
50;4;31.0499992371;36.3204803467;12;40.6590044498;2;17.5;17.5;9;25.0;
51;4;31.0499992371;37.4223632812;12;40.9386147261;2;18.5;17.5;9;25.0;
52;4;31.0499992371;38.519241333;13;41.2120527029;2;19.5;17.5;9;25.0;
53;5;32.0499992371;40.611076355;12;42.4792151451;2;19.5;17.5;9;25.0;
54;6;33.0499992371;41.697883606;11;42.830055356;2;19.5;17.5;9;25.0;
55;6;33.0499992371;42.7797241211;11;43.1816946268;2;19.5;17.5;12;25.0;
56;6;33.0499992371;43.8566741943;14;43.5583035946;2;19.5;17.5;12;25.0;
57;6;33.0499992371;44.9288635254;14;43.940912962;2;19.5;17.5;12;25.0;
58;6;33.0499992371;44.996421814;14;45.5613036156;2;19.5;17.5;13;25.0;
59;7;33.5719985962;45.6395187378;12;61.8642390966;2;19.5;17.5;13;25.0;
60;7;34.9574432373;47.1082725525;13;64.9370384216;2;19.5;17.5;11;25.0;
61;8;37.2342834473;49.4158706665;10;86.2475334406;2;19.5;17.5;12;25.0;
62;8;39.4000015259;52.5999984741;11;90.9059693813;2;19.5;17.5;15;25.0;
63;8;39.1199989319;54.5120010376;10;72.7960916758;3;19.5;17.5;14;45.8649997711;
64;7;37.6340789795;52.1883010864;10;55.8874108791;4;20.5;18.5;12;65.2179946899;
65;7;37.987033844;53.6787719727;12;57.2912200689;4;22.5;20.5;13;66.1013431549;
66;7;38.2000007629;54.0070571899;12;58.2502826452;4;24.5;22.5;13;66.7469863892;
67;7;38.2000007629;54.0922660828;12;59.2366728783;4;23.5;25.5;13;67.1457443237;
68;7;38.2000007629;54.1712684631;13;60.2484205961;4;25.5;26.5;13;67.4591960907;
69;8;38.2000007629;54.2443313599;12;62.2659208775;4;27.5;27.5;13;67.5;
70;8;39.2000007629;55.2999992371;11;63.3503129482;4;26.5;28.5;13;67.5;
71;8;40.2000007629;56.2999992371;11;64.469096303;4;28.5;28.5;13;67.5;
72;8;40.2000007629;58.2999992371;12;65.6174404621;4;27.5;28.5;13;67.5;
73;8;40.2000007629;59.7775497437;11;66.7898370028;4;26.5499992371;29.5;13;67.5;
74;8;40.2000007629;60.8559494019;11;67.9802834988;4;25.5499992371;30.5;12;67.5;
75;8;40.2000007629;61.8061599731;12;70.1825046539;4;24.5499992371;31.5;13;67.5;
76;9;41.2000007629;62.9845123291;11;71.4502038956;4;23.5499992371;32.5;13;69.7749996185;
77;9;42.2000007629;64.1725006104;15;72.7202692032;4;23.2614994049;33.5;13;71.5860557556;
78;9;42.2000007629;65.3702163696;16;73.987134099;4;23.428150177;34.5;12;73.0030612946;
79;9;42.2000007629;66.5776596069;13;75.2458307743;4;23.5573635101;35.5;11;74.0761852264;
80;9;40.2000007629;67.3388290405;13;76.4920924902;4;23.6499996185;36.5;12;74.5;
81;9;41.2000007629;66.4183959961;13;77.7223798037;4;23.6499996185;37.5;12;74.5;
82;9;39.2000007629;67.4968643188;14;78.9338438511;4;23.6499996185;38.5;12;74.5;
83;9;38.2000007629;68.573928833;15;80.1242288351;4;23.6499996185;39.5;14;74.5;
84;9;37.2000007629;69.6493148804;15;81.2329733372;4;24.6499996185;37.5;14;74.5;
85;9;36.2000007629;70.7227706909;14;82.3002880812;4;23.6499996185;38.5;14;74.5;
86;9;35.2000007629;71.7940750122;13;83.3474084139;4;23.6499996185;39.5;17;74.5;
87;9;35.2000007629;73.7227706909;14;84.3727946281;4;23.6499996185;40.2000007629;16;74.5;
88;10;35.2000007629;74.4227676392;10;85.3748729229;4;23.6499996185;40.2000007629;16;74.5;
89;10;35.2000007629;75.0;10;86.3519892693;4;23.6499996185;40.2000007629;18;74.5;
90;10;34.2986183167;76.0;12;87.2827949524;5;23.6499996185;40.2000007629;18;74.5;
91;10;33.3641281128;77.0;12;88.0672850609;5;23.6499996185;40.2000007629;18;74.5;
92;10;32.4264183044;78.0;13;88.8396263123;5;23.6499996185;40.2000007629;18;74.5;
93;10;31.4854660034;79.0;13;89.5960459709;5;23.6499996185;40.2000007629;19;74.5;
94;10;30.5412864685;80.0;15;90.3330948353;5;23.6499996185;40.2000007629;19;74.5;
95;10;29.5939083099;81.0;16;91.047731638;5;23.6499996185;40.2000007629;19;74.5;
96;10;29.4433898926;82.0;18;91.7373933792;5;23.6499996185;40.2000007629;19;74.5;
97;10;29.4898071289;84.0;18;94.1291737556;5;23.6499996185;40.2000007629;19;74.5;
98;10;29.6728439331;86.0;19;96.5221107006;5;23.6499996185;40.2000007629;20;74.5;
99;10;29.8505401611;88.0;21;98.8914525509;5;23.6499996185;40.2000007629;20;74.5;
100;11;30.0216293335;90.0;20;101.21373558;5;23.6499996185;40.2000007629;21;74.5;
