Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
19;2;27.7452487946;12.5;5;26.2296639681;2;22.6649246216;12.5;6;29.2759313583;
20;2;28.754989624;12.5;5;26.2514331341;2;22.7827796936;12.5;6;29.6917257309;
21;2;28.8131446838;12.5;7;26.2733153105;2;22.9075183868;12.5;6;30.1284441948;
22;2;28.8229923248;12.5;7;26.2953014374;2;23.0385322571;12.5;6;30.5834169388;
23;2;28.8328857422;12.5;7;26.3173824549;2;23.1750259399;12.5;6;31.0533499718;
24;2;28.8428230286;12.5;8;26.3395489454;3;23.3160057068;12.5;5;31.5343885422;
25;3;28.8527965546;12.5;7;26.3617914915;3;23.4603157043;12.5;6;32.0222206116;
26;3;28.8628063202;12.5;7;26.3841004372;3;21.5;13.5;6;32.5122156143;
27;3;28.872844696;12.5;7;26.4064661264;3;22.5;12.5;6;32.9995918274;
28;3;28.8829097748;12.5;7;26.428878665;3;23.5;12.5;6;33.4795999527;
29;3;28.8929958344;12.5;7;26.4513280392;3;24.0438804626;12.5;6;33.9477081299;
30;3;26.25;14.0805311203;7;26.4738043547;3;22.0438804626;13.5;6;34.399772644;
31;3;27.25;13.0895214081;6;26.4962974787;3;21.0438804626;13.5;6;35.8321838379;
32;3;25.25;14.0985193253;6;26.5187973976;3;21.5;13.8999996185;6;36.3319710493;
33;3;24.25;15.1075191498;6;26.5412938595;3;21.5;13.5;7;36.8139863014;
34;3;23.25;16.1165180206;6;26.5637768507;3;21.5;14.9748477936;7;37.2770642042;
35;3;22.25;18.1165180206;6;26.5862361193;3;21.5;16.0166950226;7;37.7207241058;
36;4;21.25;20.1165180206;4;46.6086617708;3;21.3162174225;16.5;7;38.1451067924;
37;4;23.25;22.1165180206;5;47.8310444355;3;20.4435310364;17.5;8;38.5508855581;
38;4;25.25;24.1165180206;5;48.8709717989;3;19.4823036194;16.5;9;38.939160943;
39;4;26.25;26.1165180206;5;49.733595252;3;18.9860534668;17.2168884277;9;39.3113527298;
40;4;27.25;27.1702537537;6;50.4341620207;3;20.0817985535;16.5;9;39.6690886021;
41;4;29.25;29.1791305542;5;51.9935822487;3;21.1286945343;16.5;10;40.0141041279;
42;4;32.0239715576;29.5;5;52.4646468163;3;23.1783885956;19.5;11;40.3481509686;
43;4;33.497379303;30.5;5;52.8244587183;3;24.5;21.5;11;40.6205644608;
44;4;33.5210075378;31.5;6;52.8774375916;3;26.5;23.5;12;40.8139474392;
45;4;33.5448455811;32.5;6;52.9308726788;3;28.2441825867;25.5;13;41.016159296;
46;4;33.5688934326;32.5;6;52.9847457409;3;28.3048477173;27.5;13;41.2268030643;
47;4;32.7701263428;33.2315635681;6;53.0390378237;3;28.3680400848;27.5;14;41.445360899;
48;4;32.7849197388;33.2401313782;6;53.0937285423;3;26.4336090088;28.5;15;41.6711919308;
49;4;32.7999572754;33.2486419678;6;53.1487967968;3;24.3999996185;30.5;15;41.9035346508;
50;4;32.8152351379;33.2570877075;6;53.204220295;3;24.5;30.5;16;42.141512394;
51;4;32.8307418823;33.2654724121;7;53.2599756718;3;24.7424545288;31.5;16;42.3841423988;
52;4;32.8464813232;33.2737884521;7;53.3160386086;3;24.8152427673;32.5;18;42.6303496361;
53;4;32.8624305725;33.2820320129;7;53.3723838329;4;24.5;31.5;17;42.8789830208;
54;4;32.8785934448;33.2902030945;6;53.4289851189;4;24.5;31.5;17;43.1288366318;
55;4;32.8949584961;33.2982978821;4;55.4843579531;4;25.0386505127;32.5;18;43.3786706924;
56;4;33.3679618835;33.7999992371;4;57.0965440273;4;26.1136016846;30.5;18;43.6272368431;
57;4;33.7424468994;34.1899986267;4;58.3387950659;4;25.1881713867;31.5;18;43.8733024597;
58;4;34.0339241028;34.4872589111;11;59.2829442024;4;23.5;33.5;18;44.1156759262;
59;5;34.258556366;34.7097434998;5;74.699146986;4;25.5;30.5;19;44.353228569;
60;5;35.364616394;35.7999992371;5;75.8052325249;4;25.4059677124;31.5;19;45.5849161148;
61;5;36.3898544312;36.7999992371;5;76.8171608448;4;26.4754753113;33.5;20;45.8497962952;
62;5;34.5999984741;39.5248756409;8;77.7243334055;4;28.5429382324;32.5;20;46.1082267761;
63;6;36.5999984741;39.5479812622;7;78.5230391026;4;27.6081123352;34.5;21;46.3595073223;
64;6;35.5999984741;41.571395874;7;79.21550107;4;26.6081123352;34.5;21;46.6030663252;
65;6;35.5999984741;43.5950889587;7;79.808412075;4;26.6081123352;35.5;22;46.8384612799;
66;6;35.5999984741;45.6190376282;11;80.3113455772;4;27.6081123352;37.1059188843;22;48.5558800697;
67;6;36.5999984741;46.5950889587;11;80.7353024483;4;28.1651687622;38.6409912109;22;50.0043338537;
68;6;37.5999984741;47.5950889587;11;81.0915677547;4;29.472869873;37.0676422119;22;51.2192903757;
69;6;38.5999984741;49.5950889587;11;81.2921903133;4;26.6512260437;39.4031562805;23;52.2384877205;
70;6;39.5999984741;51.5950889587;14;81.3542585373;4;26.6512260437;37.4430160522;23;52.9494520426;
71;6;37.5999984741;54.5950889587;13;81.4165461063;4;27.6512260437;37.4844970703;24;53.4389697313;
72;6;36.5999984741;57.5950889587;12;81.4789764881;4;27.9078807831;37.5275917053;24;53.8906459808;
73;6;35.5999984741;60.5950889587;11;81.5414719582;4;27.9621925354;38.5722923279;25;54.1968566179;
74;6;34.5999984741;63.5950889587;12;81.603954792;4;22.9621925354;41.6185798645;26;54.448035121;
75;6;33.5999984741;66.5950927734;12;81.6663467884;4;20.2123565674;44.6664237976;25;54.6900897026;
76;6;32.5999984741;68.8665390015;12;81.7285699844;4;18.2123565674;47.7157897949;26;54.9234495163;
77;6;31.5999984741;70.8914260864;13;81.7905476093;4;18.0;50.6725158691;24;55.1485824585;
78;6;30.5999984741;72.9162216187;15;81.8522033691;5;19.0;50.7247695923;21;70.3659753799;
79;6;29.5999984741;74.9408874512;15;81.9134628773;5;20.0;48.8724899292;18;71.5301961899;
80;6;28.5999984741;76.9653930664;16;81.9742534161;5;22.0;49.9273605347;17;72.5972714424;
81;6;28.0;78.9897003174;18;82.0345041752;5;21.0;49.9834060669;17;73.5609354973;
82;6;29.0;78.0138092041;18;82.0941472054;5;20.0;53.0405387878;18;74.4173152447;
83;6;28.0;80.0376586914;16;82.1531171799;5;20.0;56.0986404419;18;75.1684570312;
84;6;28.0;82.0612487793;17;82.2113516331;5;22.0;52.1575965881;19;75.8208639622;
85;6;29.0;81.0845413208;17;82.2687914371;5;20.0;54.2172851562;20;76.3839085102;
86;6;28.0;83.1075210571;19;82.3253810406;5;20.0;56.2775650024;21;76.8683817387;
87;6;28.8999996185;84.8289642334;28;82.3810684681;5;22.0;52.338306427;21;77.2853507996;
88;7;28.8999996185;86.859588623;18;103.296956301;4;20.0;47.3993606567;22;56.5466425419;
89;7;30.8999996185;86.8896942139;19;103.489548206;4;18.0;49.4605789185;22;56.6691207886;
90;7;32.9000015259;87.9192504883;20;103.542256117;4;19.0;48.5218200684;24;56.7913348675;
91;7;33.9000015259;88.9482421875;20;103.593893051;4;18.0;50.5829277039;25;56.9129860401;
92;7;34.9000015259;89.9766387939;21;103.644427061;4;19.0;49.6437530518;25;57.0337805748;
93;7;35.9000015259;91.0044326782;22;103.693830013;4;19.0;48.7041511536;25;57.1534314156;
94;7;36.9000015259;92.0316085815;25;103.742077827;4;18.0;50.7639770508;26;57.2716617584;
95;7;37.9000015259;93.0581436157;25;103.789150238;4;19.0;49.8230895996;27;57.3882069588;
96;7;38.9000015259;93.0840301514;27;103.835031271;4;19.0;48.881362915;27;57.5028176308;
97;7;39.9000015259;93.1092681885;27;103.87970829;4;18.0;50.9386672974;28;57.6152610779;
98;7;40.9000015259;93.1338348389;27;103.923172235;4;19.0;49.9948883057;28;57.7253232002;
99;8;41.9000015259;93.1577453613;27;103.9654181;4;19.0;49.0499191284;28;57.8328089714;
100;9;42.9000015259;94.1809844971;31;114.0;4;18.0;51.1036643982;28;57.9375452995;
