Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
19;1;22.2016410828;12.5;6;25.0;2;21.9207134247;12.5;4;26.4528282881;
20;1;23.2016410828;12.5;6;25.0;2;21.9358482361;12.5;4;26.5043625832;
21;1;23.25;12.5;6;25.0;2;21.9513092041;12.5;6;26.5569496155;
22;1;23.25;12.5;6;25.0;2;21.9670848846;12.5;6;26.6105561256;
23;1;23.25;12.5;6;25.0;2;21.9831676483;12.5;6;26.6651450396;
24;1;23.25;12.5;6;25.0;2;21.9995441437;12.5;7;26.72067523;
25;1;23.25;12.5;7;25.0;2;22.0162029266;12.5;8;26.7771017551;
26;1;23.25;12.5;7;25.0;2;22.0331306458;12.5;8;26.8343759775;
27;1;23.25;12.5;7;25.0;2;21.5;13.2337503433;8;26.8924454451;
28;1;23.25;12.5;7;25.0;2;22.0677337646;12.5;8;26.9512542486;
29;1;23.25;12.5;7;25.0;2;22.0853767395;12.5;8;27.0107431412;
30;1;23.25;12.5;6;25.0;2;20.1032218933;13.5;8;27.0708494186;
31;1;23.25;12.5;6;25.0;2;19.1212539673;14.5;8;27.1315076351;
32;1;23.25;12.5;6;25.0;3;18.1394519806;15.5;6;39.9426498413;
33;1;23.25;12.5;6;25.0;3;17.5;17.3770599365;6;40.6417050362;
34;1;23.25;12.5;6;25.0;3;17.5;18.4016819;6;41.2876310349;
35;1;23.25;12.5;6;25.0;3;17.5;19.4264411926;6;41.8777031898;
36;1;23.25;12.5;6;25.0;3;18.0;20.4513053894;6;42.4113674164;
37;1;23.25;12.5;5;25.0;3;19.0;21.4762458801;6;42.8899059296;
38;1;23.25;12.5;5;25.0;3;20.0;22.5012321472;7;43.3160228729;
39;1;23.25;13.5;6;25.0;3;22.0;20.5262317657;7;43.6934185028;
40;1;23.25;14.5;6;25.0;3;22.0;21.5512142181;9;44.0263938904;
41;1;23.25;15.5;6;25.0;3;23.0;22.5761489868;9;44.319519043;
42;1;23.25;16.5;8;25.0;3;24.4551544189;20.6010036469;9;44.5643725395;
43;1;23.25;17.5;8;25.0;4;25.5375003815;21.6010036469;10;44.6258842945;
44;1;23.25;17.5;8;25.0;4;24.40026474;24.6010036469;10;44.686971426;
45;1;23.25;17.5;9;25.0;4;24.4185905457;27.6010036469;10;44.7475619316;
46;1;23.25;17.5;9;25.0;4;24.4367694855;30.5;11;44.8075861931;
47;1;23.25;17.5;9;25.0;4;24.4547767639;32.5;12;44.8669772148;
48;1;23.25;17.5;9;25.0;4;24.4725933075;33.5;12;44.9256706238;
49;1;23.25;17.5;9;25.0;4;24.5375003815;32.5;12;44.9836053848;
50;1;23.25;17.5;9;25.0;4;25.5375003815;31.7934417725;11;45.0407235622;
51;1;23.25;17.5;9;25.0;4;26.5375003815;30.8162899017;9;45.096971035;
52;1;23.25;17.5;9;25.0;5;28.5375003815;30.8387889862;8;46.1522974968;
53;2;23.25;17.5;7;41.75;4;22.0;24.5;8;29.5466560125;
54;2;24.25;18.5;7;41.75;4;23.3639965057;25.5;9;29.6971230507;
55;2;25.25;19.5;6;41.75;4;23.0;27.5;9;29.8540414572;
56;3;25.25;20.5;5;41.75;4;24.5;27.5;10;30.0177445412;
57;3;25.25;21.5;5;41.75;4;23.9212684631;28.5;11;30.1885495186;
58;3;26.25;22.5;4;41.75;4;24.9574794769;27.5;11;30.3667484522;
59;3;25.25;22.5;5;41.75;4;25.1100234985;27.5;12;30.5525990725;
60;3;25.25;22.5;5;41.75;4;25.1657791138;27.5;13;30.7463154793;
61;3;25.25;22.5;5;41.75;4;24.0817985535;28.5;14;30.9480559826;
62;3;25.25;22.5;6;41.75;4;25.1286945343;27.5;14;31.1579134464;
63;3;25.25;22.5;6;41.75;5;25.3473739624;27.5;13;51.3759028912;
64;3;25.25;22.5;6;41.75;5;26.412771225;28.5;13;52.8019528389;
65;3;26.25;22.5;7;43.1268749237;5;27.4805850983;29.5;13;54.031547308;
66;3;25.7000007629;23.0;8;44.227684021;5;27.5441837311;30.5;14;55.0741178989;
67;3;27.0510005951;23.3899993896;8;45.093044281;5;27.6048469543;31.5;14;55.9631369114;
68;3;28.3185329437;23.6872596741;9;45.7650699615;5;27.6680412292;32.5;14;58.583363533;
69;3;29.5187683105;23.9097423553;9;46.0;5;28.0792884827;33.0;14;60.7466151714;
70;3;30.5999984741;24.0;9;46.0;5;28.4273662567;33.3899993896;16;62.5122637749;
71;3;31.5999984741;24.0;9;46.0;5;26.2123565674;35.6872596741;17;63.9493765831;
72;3;32.5999984741;24.0;10;46.0;6;28.3458442688;33.9097442627;16;64.9775032997;
73;3;31.5999984741;25.0;10;46.0;6;27.7751846313;35.0;17;65.5676493645;
74;3;30.5999984741;25.0;10;46.0;6;27.3999996185;35.0;16;65.9744443893;
75;3;27.5999984741;27.0;10;46.0;6;27.3999996185;35.0;16;66.3813891411;
76;3;25.5999984741;29.0;10;46.0;6;25.3999996185;36.0;17;66.786544323;
77;3;23.5999984741;31.0;9;46.0;6;25.1326293945;38.0;17;67.187951088;
78;3;21.5999984741;33.0;9;46.0;6;27.2231502533;35.0;17;67.5836734772;
79;3;19.5999984741;35.0;10;47.0;6;28.8751010895;36.0;18;68.9718437195;
80;3;19.5999984741;38.0;10;47.0800000429;6;30.9915523529;38.0;19;70.4507032633;
81;3;20.5999984741;38.0;10;47.165536046;6;29.0185756683;40.0;19;71.0275393724;
82;3;18.5999984741;41.0;12;47.2568495274;6;29.0432529449;43.0;19;71.6103832722;
83;3;17.5999984741;44.0;13;47.3541692495;6;28.068271637;48.0;20;72.1991230249;
84;3;17.5999984741;44.0;13;47.4577066898;7;25.3999996185;51.1101112366;18;90.043833375;
85;3;16.0;46.0;13;47.5676511526;8;26.3999996185;53.2104034424;18;91.9816333055;
86;3;17.0;45.0;14;47.6841644049;8;26.3999996185;54.2104034424;19;93.7811566591;
87;3;17.0;44.0;15;47.8073750734;8;24.3999996185;58.2104034424;19;95.4284496307;
88;3;16.0;46.0;15;47.9373728037;8;24.0;61.5814819336;20;96.9223747253;
89;3;17.0;45.0;13;48.0742022991;8;25.0;61.6069068909;20;98.2202782631;
90;3;17.0;44.0;14;48.2178573608;8;26.0;62.6104049683;20;99.3838794231;
91;3;16.0;46.0;15;48.3682756424;8;26.779176712;64.4000015259;21;100.440819502;
92;3;17.0;45.0;15;48.5253331661;9;25.779176712;64.4000015259;18;102.410520554;
93;3;17.0;44.0;15;48.6888401508;9;26.0;66.4000015259;19;103.336494565;
94;3;16.0;46.0;14;48.8585371971;9;27.0;68.4000015259;18;104.360299826;
95;3;17.0;45.0;13;49.0340931416;9;27.0;70.4000015259;18;105.407027483;
96;3;17.0;44.0;12;49.2151043415;9;27.0;72.4000015259;19;106.475415349;
97;3;16.0;46.0;13;49.4010946751;9;27.0;74.4000015259;19;107.563960552;
98;3;17.0;45.0;13;49.5915186405;9;27.0;75.4000015259;20;108.670832634;
99;3;17.0;44.0;14;49.7857651711;9;27.0;76.4000015259;20;109.793812275;
100;3;16.0;46.0;15;49.9831638336;9;27.0;77.4000015259;19;113.625353813;
