Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;14.0;10.0;5;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;11.4200000763;10.1999998093;4;21.7264003754;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;11.5179204941;10.3632001877;4;22.1203716993;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;11.6361112595;10.4951858521;4;23.3625431061;
11;2;16.8187427521;11.3658018112;4;24.4745616913;2;12.0087633133;11.0209560394;4;24.4552544355;
12;2;18.8187427521;11.7372808456;4;25.1073980331;2;14.0087633133;11.4571752548;4;25.4159293175;
13;2;20.2867431641;12.0336990356;5;25.6137099266;2;16.0087623596;11.8107032776;4;26.2685976028;
14;2;21.3052749634;12.2662630081;5;26.0160877705;2;16.8805789948;12.0916318893;4;27.0398178101;
15;2;22.3243408203;12.446267128;5;26.1671074629;2;17.111946106;12.3113050461;4;27.7556357384;
16;2;23.3439407349;12.5;5;26.211841464;2;17.3266906738;12.4808797836;4;28.218716383;
17;2;24.3640708923;12.5;5;26.2577478886;2;19.3523979187;12.5;4;28.6944839954;
18;2;25.3847293854;12.5;5;26.3048160076;2;20.4951286316;12.5;4;29.2229990959;
