Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
3;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;12.0;10.0;3;20.0;1;10.0;10.0;5;20.0;
6;1;13.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;3;14.4499998093;10.0;2;21.3999996185;1;11.0;10.0;5;20.3999996185;
8;3;14.6300001144;10.1999998093;2;21.7264003754;2;11.4200000763;10.1999998093;4;21.7264003754;
9;3;14.7768793106;10.3632001877;2;22.8394274712;2;11.5179204941;10.3632001877;4;21.9903717041;
10;3;15.2777423859;10.9097137451;2;23.7717995644;2;11.597111702;10.4951858521;4;23.0719120502;
11;3;17.2777423859;11.3658018112;2;24.5351434946;2;11.9215736389;11.0209560394;4;23.9749414921;
12;3;19.2777423859;11.7372808456;2;25.1485489607;2;13.9215736389;11.4571752548;4;24.7131726742;
13;3;20.3052597046;12.0336990356;2;25.6344225407;2;15.9215736389;11.8107032776;4;25.3067810535;
14;3;20.535490036;12.2662630081;2;26.0153459311;2;16.5920333862;12.0916318893;4;25.7784451246;
15;3;20.706905365;12.446267128;2;26.1438889503;2;16.7335338593;12.3113050461;4;26.1504684687;
16;3;20.764749527;12.5;2;26.1651208401;2;16.488527298;12.4808797836;4;26.2221269608;
17;3;22.725944519;12.5;3;26.1864993572;2;18.3867835999;12.5;3;26.2560760975;
18;3;23.7355651855;12.5;4;26.2080165148;2;19.3867835999;12.5;3;26.2905418873;
19;3;24.7452487946;12.5;4;26.2296639681;2;20.3867835999;12.5;4;26.3255085945;
20;3;25.754989624;12.5;4;26.2514331341;2;21.3867835999;12.5;4;26.3609591722;
21;3;25.8131446838;12.5;4;26.2733153105;2;21.5;12.5;4;26.3968753815;
22;3;25.25;12.8183288574;4;26.2953014374;2;21.5;12.5;4;26.4332377911;
23;4;25.25;12.8238258362;3;26.3173824549;2;21.5;12.5;4;26.4700255394;
24;4;25.8428230286;12.5;4;26.3395489454;2;21.5;12.5;3;26.5072168112;
25;4;25.8527965546;12.5;4;26.3617914915;2;21.5;12.5;3;26.5447884798;
26;4;25.8628063202;12.5;4;26.3841004372;2;21.5;12.5;5;26.5827163458;
27;4;25.872844696;12.5;4;26.4064661264;3;21.5;12.5;4;26.6209751368;
28;4;25.8829097748;12.5;4;26.428878665;3;21.5;12.5;4;26.6595385075;
29;4;25.8929958344;12.5;4;26.4513280392;4;21.5;12.5;3;26.6983793974;
30;4;25.25;13.0805311203;3;26.4738043547;4;21.5;12.5;4;26.7374696732;
31;4;25.25;13.0895214081;3;26.4962974787;4;21.5;12.5;4;26.7767804861;
32;4;25.25;13.0985193253;3;27.5187973976;4;21.5;12.5;4;26.8162822723;
33;4;26.25;13.1075191498;3;27.5812938213;4;21.5;12.5;4;26.8559447527;
34;4;27.25;13.1165180206;3;27.6449607611;4;21.5;12.5;4;26.8957372904;
35;4;27.7365322113;13.1255111694;3;27.7097896338;4;21.5;12.5;4;26.9356285334;
36;4;27.7555999756;13.1344947815;4;27.7757692337;4;21.5;12.5;4;26.9755871296;
37;5;28.4990959167;16.1344947815;4;27.8428851366;4;19.5;13.5;4;28.015581131;
38;5;28.5292987823;19.1344947815;4;27.9111198187;4;19.5;14.5;4;28.0555787086;
39;5;28.560005188;22.1344947815;4;27.9804526567;4;19.5;15.5;4;28.0955479145;
40;5;28.5912036896;25.1344947815;4;28.0508595705;4;18.5;16.5;4;28.135456562;
41;5;28.6228866577;27.5;4;28.1223129034;4;17.5;17.5;4;28.17527318;
42;5;28.655040741;27.5;4;28.1947814226;4;16.5;18.5;4;28.2149660587;
43;5;28.6876525879;27.5;5;28.268230319;4;16.0;19.5;4;29.2545039654;
44;5;28.720703125;27.5;5;28.342621088;4;18.0;20.5;4;29.3138561249;
45;5;28.7541790009;27.5;6;28.4179115295;4;20.0;23.5;5;29.3731884956;
46;6;28.7880592346;27.5;5;28.494055748;4;21.0;26.5;6;29.4324654341;
47;6;28.8223247528;27.5;6;28.5710041523;4;22.3181743622;29.5;7;29.4916516542;
48;6;28.8569526672;27.5;7;28.6487033367;4;23.324344635;32.5;7;29.5507121086;
49;6;28.891916275;27.5;7;28.7270966768;4;24.3305683136;32.5;8;29.6096128225;
50;6;28.927192688;27.5;7;28.8061238527;4;25.0;32.9491233826;8;29.6683204174;
51;6;28.101600647;28.2654724121;8;28.8857213259;4;25.5;32.9575576782;9;29.7268021107;
52;6;28.1280632019;28.2737865448;8;28.9658225775;4;25.5;32.5;9;29.785025835;
53;6;28.1548347473;28.2820320129;9;29.0463578701;4;25.5;32.5;10;29.8429607153;
54;6;28.1818809509;28.2902030945;9;29.1272549629;4;25.5;34.0999984741;10;29.9005767107;
55;6;28.2091789246;28.2982978821;10;29.1926498413;4;26.3012733459;33.0999984741;10;29.9578447342;
56;7;28.2366924286;28.2999992371;9;29.2542052269;4;26.3119239807;33.0999984741;11;30.0147367716;
