Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;2;10.3000001907;10.0;4;21.0;
6;1;13.0;10.0;5;20.0;2;11.3000001907;10.0;3;21.0599999428;
7;1;14.0;10.0;5;20.3999996185;2;11.3179998398;10.0;3;21.5335636139;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;11.4600687027;10.1999998093;3;21.9377998114;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;11.5813398361;10.3632001877;3;22.2840082645;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;11.6852025986;10.4951858521;2;23.4481773376;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;12.034453392;11.0209560394;2;24.4414664507;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;14.034453392;11.4571752548;2;25.2779132128;
13;2;20.3243255615;12.0336990356;4;25.6883610487;2;16.0344524384;11.8107032776;2;25.9779809713;
14;2;20.5597629547;12.2662630081;4;26.0812431574;2;16.7933940887;12.0916318893;2;26.5645889044;
15;2;20.7365608215;12.446267128;4;26.2221269608;2;16.9693775177;12.3113050461;2;27.060223341;
16;2;20.7999572754;12.5;4;26.2560760975;2;17.1180667877;12.4808797836;2;27.2642745972;
17;2;22.7668762207;12.5;4;26.2905418873;2;19.0660667419;12.5;2;27.439432621;
18;2;23.7823848724;12.5;4;26.3255085945;2;20.1186141968;12.5;2;27.6238675117;
