Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;11.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;3;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;3;20.0;
7;1;14.0;10.0;4;20.3999996185;1;11.0;10.0;3;20.3999996185;
8;2;14.6300001144;10.1999998093;3;21.7264003754;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;14.7768793106;10.3632001877;3;22.8594274521;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;15.2867431641;10.9097137451;2;23.8127875328;2;11.597111702;10.4951858521;2;23.0419120789;
11;2;17.2867431641;11.3658018112;2;24.5981152058;2;11.9125738144;11.0209560394;2;23.9143505096;
12;2;19.2867431641;11.7372808456;2;25.2345055342;2;12.1743059158;11.4571752548;2;24.6214065552;
13;2;20.3439407349;12.0336990356;3;25.7443674803;2;14.9125738144;12.1607036591;2;25.1832637787;
14;2;21.3640708923;12.2662630081;3;26.1502821445;2;16.6125736237;12.4416322708;2;25.6226100922;
15;2;22.3847293854;12.446267128;3;26.3048160076;2;17.6125736237;12.6613054276;2;25.9617595673;
16;2;23.4059104919;12.5;3;26.3530313969;2;18.9125728607;12.4808797836;3;26.0;
17;2;24.4276065826;12.5;3;26.4023760557;3;19.9125728607;12.5;2;26.0;
18;2;25.4498119354;12.5;3;26.4528282881;3;20.6125736237;12.5;2;26.0;
19;2;25.9037723541;12.5;4;26.5043625832;3;21.7999992371;12.5;2;26.0;
20;2;25.9269638062;12.5;4;26.5569496155;3;21.7999992371;12.5;3;26.0;
21;2;25.9506263733;12.5;4;26.6105561256;3;21.7999992371;12.5;3;26.0;
22;2;25.9747505188;12.5;4;26.6651450396;3;21.7999992371;12.5;3;26.0;
