Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
19;2;25.8810691833;12.5;5;26.4528282881;2;25.6910476685;12.5;5;29.3683638573;
20;2;25.9037723541;12.5;4;26.5043625832;2;25.810508728;12.5;5;29.7891087532;
21;2;25.9269638062;12.5;4;26.5569496155;2;25.9367332458;12.5;5;30.2302284241;
22;2;25.9506263733;12.5;4;26.6105561256;2;26.0690689087;12.5;4;30.6889076233;
23;2;25.9747505188;12.5;4;26.6651450396;2;26.2066726685;12.5;4;31.1617178917;
24;2;25.9993152618;12.5;4;26.72067523;2;26.3485145569;12.5;5;31.6446905136;
25;2;25.25;13.1882705688;4;26.7771017551;3;26.4934082031;12.5;5;32.1334280968;
26;2;25.25;13.2108402252;6;26.8343759775;3;26.6400279999;12.5;5;32.6232500076;
27;4;25.25;13.2337503433;4;26.8924454451;3;26.7869758606;12.5;6;33.1093654633;
28;4;25.25;13.256978035;4;26.9512542486;3;26.9328098297;12.5;6;33.587059021;
29;4;25.25;13.2805013657;4;27.0107431412;3;27.0761184692;12.5;6;34.0518712997;
30;4;25.25;13.3042974472;5;27.0708494186;3;25.0761184692;13.5;6;34.4997692108;
31;4;25.25;13.3283395767;5;27.1315076351;3;24.5;14.5;6;34.927280426;
32;4;25.25;13.3526029587;5;27.1926498413;3;23.5;13.5;6;35.3315906525;
33;4;25.25;13.3770599365;4;27.2542052269;3;23.5;13.5;6;35.7105960846;
34;4;25.25;13.4016819;3;27.3161010742;3;24.5;14.5;6;36.0629110336;
35;4;25.25;13.426440239;3;27.3782629967;3;23.5;13.5;7;37.3878383636;
36;4;25.25;13.4513053894;4;27.4406147003;3;24.5;14.1000003815;7;37.6853075027;
37;4;26.25;15.4513053894;4;27.5030794144;3;24.5;14.1000003815;7;37.955786705;
38;4;26.3763847351;17.4513053894;4;27.5655794144;3;26.5;17.1000003815;8;38.2001886368;
39;4;26.404510498;19.4513053894;4;28.628036499;3;28.5;20.1000003815;8;38.4197692871;
40;4;27.4326171875;22.4513053894;5;28.7403724194;3;30.2259311676;23.1000003815;9;38.6160306931;
41;4;28.4606666565;24.5;5;28.8544850349;3;30.2848091125;26.1000003815;9;38.7906322479;
42;4;28.9845180511;25.5;6;28.9703224897;3;30.3371887207;28.1000003815;10;38.945318222;
43;4;29.0366458893;26.5;5;29.0878289938;3;30.3835945129;28.1000003815;10;39.0;
44;5;29.0895233154;27.5;4;29.2069447041;3;30.3999996185;28.1000003815;11;39.0;
45;5;29.1431236267;27.5;4;29.3276052475;3;30.3999996185;28.1000003815;12;39.0;
46;5;29.1974220276;27.5;5;29.4497419596;3;30.3999996185;28.1000003815;11;39.0;
47;5;29.2523841858;27.5;5;29.5732814074;3;30.3999996185;28.1000003815;12;39.0;
48;5;29.307975769;27.5;5;29.6981447935;3;30.3999996185;28.1000003815;12;39.0;
49;5;29.3641662598;27.5;6;29.8242486715;4;30.3999996185;28.1000003815;8;59.0;
50;5;29.4209117889;27.5;6;29.9515039921;4;31.3999996185;29.1000003815;7;60.2000007629;
51;5;29.4781761169;27.5;6;30.0798163414;4;32.4000015259;30.1000003815;6;61.2175998688;
52;5;28.7561378479;28.1931381226;6;31.2090859413;4;33.4000015259;31.1000003815;9;62.0579586029;
53;5;29.7810344696;29.2227153778;7;31.3792068958;4;34.4000015259;32.0999984741;9;62.736333847;
54;5;30.8054962158;30.2530212402;7;31.5512520075;4;35.4000015259;33.0999984741;9;63.273645401;
55;5;31.316034317;31.2840251923;7;31.7251060009;4;36.4000015259;33.0999984741;10;63.6926937103;
56;5;31.3586368561;32.315700531;7;31.90064466;4;37.4000015259;33.0999984741;11;64.0;
57;5;31.4012813568;33.3480072021;7;32.0777357817;4;38.4000015259;33.0999984741;11;64.0;
58;5;31.4439563751;33.3809089661;8;33.4198160172;5;39.4000015259;33.0999984741;9;81.4200003147;
59;5;31.9805259705;33.9407920837;8;34.5511637926;5;41.6169967651;34.6180000305;9;84.4100706577;
60;5;32.4192733765;34.3933334351;8;35.5058547258;5;43.1898460388;36.0263519287;9;86.8958384991;
61;5;32.1313018799;35.3284454346;8;36.3193092346;5;43.6397323608;37.3423194885;10;88.940895319;
62;5;32.3854064941;35.6504402161;9;36.8760353327;6;41.8554077148;39.5838546753;10;89.8144854307;
63;5;32.5198707581;35.8438644409;9;37.2593048811;6;40.9815864563;41.6935005188;10;90.2631584406;
64;5;32.572353363;35.9505195618;9;37.6488945484;6;40.0443229675;43.7132263184;11;91.1547327042;
65;5;30.5999984741;37.0604743958;10;38.0439943075;6;39.0986938477;45.7332763672;11;91.8077156544;
66;4;30.5999984741;38.0176010132;11;38.4437295198;7;38.1123580933;47.7536468506;10;92.3208763599;
67;4;30.5999984741;38.1774940491;11;38.8471648693;7;37.1123580933;49.7743263245;11;92.7503743172;
68;4;30.5999984741;38.3388671875;11;39.2533135414;8;36.1123580933;51.7953033447;10;93.1075431108;
69;4;30.5999984741;38.5013275146;11;39.6611471176;8;35.9000015259;53.8165740967;10;93.3968753815;
70;4;30.5999984741;38.6644592285;11;40.0696058273;9;33.9000015259;56.8381271362;10;122.183237791;
71;4;30.5999984741;38.8278427124;12;40.4776110649;9;35.9000015259;58.8599433899;10;125.741899014;
72;4;30.5999984741;38.9910430908;12;40.8840780258;9;37.9000015259;61.8820152283;12;128.595820785;
73;4;30.5999984741;39.1536331177;13;41.2879295349;9;37.9000015259;64.9043273926;12;130.707618833;
74;4;30.5999984741;39.3151702881;14;41.6881086826;9;37.9000015259;67.9268722534;14;133.171549201;
75;4;28.5999984741;40.4752426147;14;42.0835914612;10;38.9000015259;71.9496307373;11;133.680250764;
76;4;29.5999984741;39.6334381104;15;42.4733998775;10;39.9000015259;75.9725875854;11;134.548223257;
77;4;27.5999984741;40.7893600464;15;42.8566124439;10;39.9000015259;79.9957275391;13;134.821932912;
78;4;26.5999984741;41.9426422119;16;43.2323725224;10;40.9000015259;81.01902771;14;134.904577136;
79;4;25.5999984741;43.0929489136;16;43.5998983383;10;41.2501296997;82.3031005859;12;134.98862195;
80;4;24.5999984741;44.2399597168;16;43.9584867954;10;42.2635498047;83.3325805664;12;135.074030161;
81;4;23.5999984741;45.3833961487;17;44.3017468452;10;42.9000015259;86.2426300049;14;135.16076076;
82;4;22.5999984741;46.5206985474;17;44.5809800625;10;43.9000015259;88.3053283691;15;135.248768687;
83;4;22.5999984741;45.5695838928;17;44.8527066708;10;45.3059082031;89.4217987061;15;136.338004589;
84;4;22.5999984741;45.9651947021;17;45.11647892;10;46.9000015259;93.433380127;15;136.48841536;
85;4;19.5999984741;45.0135116577;18;45.3719263077;10;49.3358459473;95.4816894531;16;136.642907619;
86;4;18.5999984741;45.6613731384;18;45.6187543869;11;49.9000015259;99.5116882324;16;136.801489234;
87;4;18.0;46.7086639404;18;45.8567399979;11;51.9000015259;99.6315460205;17;136.964155912;
88;4;19.0;44.7552833557;18;46.0857286453;11;52.3831634521;101.571662903;17;137.130890131;
89;4;18.0;45.8011283875;19;46.3056287766;11;52.9000015259;105.601593018;19;137.301660419;
90;4;18.0;46.8461036682;19;46.5164065361;11;54.9000015259;105.835922241;20;137.476419449;
91;4;19.0;44.8901290894;19;46.7180800438;11;55.4331283569;104.661224365;17;137.655103207;
92;4;18.0;45.9331245422;20;46.91071558;11;53.9000015259;108.690879822;17;137.837629914;
93;4;18.0;46.9750175476;20;47.0393800735;11;55.4677352905;107.72039032;20;138.023899317;
94;4;19.0;45.015750885;19;47.1381831169;11;54.9000015259;108.749740601;23;138.536199927;
95;4;18.0;46.0552749634;19;47.2338466644;11;53.9000015259;112.346054077;25;139.082809925;
96;4;18.0;47.0935401917;19;47.3262844086;11;55.5699462891;111.024963379;24;139.664270878;
97;4;18.0;48.9294586182;20;47.4154314995;13;55.6152801514;111.172790527;19;155.280782938;
98;4;18.0;49.9784851074;20;47.5012426376;13;54.9000015259;116.32711792;21;157.982143164;
99;4;18.0;51.0256843567;20;47.5836930275;13;58.7118530273;117.487625122;25;159.682666779;
100;4;18.0;54.0710296631;18;47.6627750397;13;58.9000015259;119.653877258;25;161.31359458;
