Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
20;1;23.2016410828;12.5;5;25.0;2;21.8624038696;12.5;5;26.2296639681;
21;1;23.25;12.5;6;25.0;2;21.8688983917;12.5;5;26.2514331341;
22;1;23.25;12.5;6;25.0;2;21.8754291534;12.5;4;26.2733153105;
23;1;23.25;12.5;6;25.0;2;21.8819942474;12.5;5;26.2953014374;
24;1;23.25;12.5;6;25.0;2;21.888589859;12.5;5;26.3173824549;
25;1;23.25;12.5;6;25.0;2;21.8952140808;12.5;5;26.3395489454;
26;1;23.25;12.5;6;25.0;2;21.9018650055;12.5;5;26.3617914915;
27;1;23.25;12.5;6;25.0;3;21.5;13.044716835;4;26.3841004372;
28;1;23.25;12.5;6;25.0;3;21.5;13.0536403656;4;26.4064661264;
29;1;23.25;12.5;6;25.0;3;21.9219398499;12.5;4;26.428878665;
30;1;23.25;12.5;7;25.0;3;19.9286632538;13.5;4;26.4513280392;
31;1;23.25;12.5;7;25.0;3;18.9353981018;14.5;4;26.4738043547;
32;1;23.25;12.5;7;25.0;3;17.9421405792;15.5;4;26.4962974787;
33;1;23.25;12.5;7;25.0;3;16.5;17.0985183716;4;26.5187973976;
34;1;23.25;12.5;7;25.0;3;15.5;18.1075191498;5;26.5412938595;
35;1;23.25;12.5;7;25.0;3;14.5;19.1165180206;5;26.5637768507;
36;1;23.25;12.5;7;25.0;3;14.0;20.1255111694;4;26.5862361193;
37;1;23.25;12.5;7;25.0;3;14.0;21.1344947815;4;26.6086617708;
38;1;23.25;12.5;7;25.0;3;14.0;22.1434650421;4;26.6310436726;
39;1;23.25;13.5;7;25.0;3;15.0;19.5;4;26.6533719301;
40;1;23.25;14.5;8;25.0;3;14.0;20.5;5;27.6756366491;
41;1;23.25;15.5;9;25.0;4;15.0;22.5702552795;4;42.747828126;
42;1;23.25;16.5;9;25.0;4;18.0;20.5;4;43.5719118118;
43;1;23.25;17.5;9;25.0;4;18.0;22.9407901764;4;44.7897773981;
44;1;23.25;17.5;11;25.0;4;18.0;24.9623794556;9;45.8994631767;
45;1;23.25;17.5;11;25.0;5;19.0;23.9847774506;5;61.8891618252;
46;1;23.25;17.5;11;25.0;5;20.0;28.9847774506;4;63.9556112289;
47;1;23.25;17.5;12;25.0;5;22.0;32.9847793579;6;65.8043260574;
48;1;23.25;17.5;13;25.0;5;23.0;36.9847793579;6;67.427131772;
49;1;23.25;17.5;13;25.0;5;24.0;40.9847793579;7;68.8278239965;
50;1;23.25;17.5;14;25.0;5;25.0;44.9847793579;8;70.019641757;
51;2;23.25;17.5;12;40.0;6;26.0;47.1362571716;6;86.0222299099;
52;2;24.25;18.5;12;40.75;6;29.0;46.5;7;87.4345910549;
53;2;25.25;19.5;12;41.4193744659;7;32.5198516846;47.5;7;88.6152347326;
54;2;26.25;20.5;12;42.0072898865;7;35.0;48.5;8;89.6349987984;
55;2;27.25;21.5;12;42.5162696838;7;38.4647636414;49.5;10;90.4720810652;
56;2;28.25;22.5;12;42.9513263702;8;39.9000015259;51.2840270996;9;90.9905757904;
57;2;29.25;22.5;12;43.3190898895;8;42.5117721558;50.5;9;91.4391088486;
58;2;29.3717956543;22.5;12;43.6270179749;8;43.0217971802;51.3480072021;10;91.829293251;
59;3;29.441078186;22.5;11;43.8827629089;8;44.2517623901;51.5;10;93.168674469;
60;3;29.4986209869;22.5;11;44.0;8;42.6486206055;55.4143638611;11;93.4008123875;
61;4;29.5249996185;22.5;9;50.0;8;43.6749992371;55.4483261108;11;93.5174446106;
62;5;31.5249996185;24.5;9;51.1799998283;8;41.6749992371;57.5;12;94.6356697083;
63;5;33.5250015259;26.5;9;51.3942756653;8;41.6749992371;61.5;12;94.7853405476;
64;5;33.5250015259;28.5;8;51.6035761833;8;42.6749992371;62.5;13;94.947193861;
65;5;33.5250015259;30.5;8;53.3991683722;9;40.6749992371;66.0779190063;11;108.001362205;
66;5;34.1032485962;33.0;10;54.8765705824;9;43.1002502441;67.0943527222;13;110.983721375;
67;5;34.5612487793;34.8748893738;10;56.0808295012;9;45.4458618164;69.1110610962;14;113.450183868;
68;5;34.9169311523;34.200214386;10;57.0591554642;10;47.722869873;67.128036499;13;115.482906222;
69;5;35.1890258789;34.4520263672;10;57.6929651499;10;47.9424133301;67.9097442627;13;116.611428976;
70;5;35.3249969482;34.5728912354;11;57.8989914656;10;49.0250015259;70.6627502441;11;117.160083532;
71;6;33.3249969482;35.6047897339;10;58.1011199951;10;48.0250015259;70.680480957;10;117.676067948;
72;6;35.3249969482;35.6379776001;8;59.299456954;11;46.0250015259;73.6984405518;10;118.159790039;
73;6;34.3249969482;37.6724624634;9;59.5541367531;11;45.0250015259;76.7166213989;10;118.612286568;
74;6;33.3249969482;39.7082290649;9;59.808278203;11;45.0250015259;76.7350158691;11;120.035069704;
75;6;32.3249969482;42.7082290649;9;60.0621160269;12;44.5250015259;80.7536087036;11;120.449984074;
76;6;31.3249988556;45.7082290649;10;60.3156745434;12;45.5250015259;84.7723922729;11;120.839267969;
77;6;30.3249988556;47.7082290649;9;60.4896067381;12;46.5250015259;85.7913589478;12;121.205049634;
78;6;29.3249988556;49.7082290649;10;60.6695560217;13;45.5250015259;89.8104858398;11;122.453784466;
79;6;28.3249988556;51.7082290649;10;60.8554148674;13;46.5250015259;94.8297729492;12;122.681414843;
80;6;27.3249988556;52.948425293;10;61.0470415354;13;48.5250015259;95.8491897583;13;122.909259677;
81;6;26.3249988556;53.9923248291;11;61.2442593575;13;47.5250015259;99.8687362671;15;123.137124896;
82;6;25.3249988556;55.0371704102;12;61.4468559027;13;48.5250015259;100.888389587;17;123.364821792;
83;6;24.7250003815;56.0828819275;13;61.6545823812;14;48.5250015259;101.90814209;17;123.592164755;
84;6;25.7250003815;54.1293678284;13;61.8671545982;14;47.5250015259;104.927970886;17;123.818975091;
85;6;24.7250003815;55.1765365601;14;62.0842530727;14;48.5250015259;104.947868347;18;124.045078278;
86;6;24.7250003815;56.2242889404;11;62.3055238724;14;48.5250015259;104.967819214;18;124.270305872;
87;6;25.7250003815;54.2725143433;11;62.530580759;14;47.5250015259;107.987792969;18;124.494495511;
88;6;24.7250003815;55.3211097717;12;62.7590069771;15;48.5250015259;108.007789612;17;124.717489481;
89;6;24.7250003815;56.3699531555;12;62.9903578758;15;48.5250015259;108.027786255;16;124.939137459;
90;6;25.7250003815;54.4189300537;13;63.2241635323;15;48.5250015259;108.047775269;18;125.159294724;
91;6;24.7250003815;55.4679222107;13;63.4599328041;15;47.5250015259;111.494819641;19;125.377822518;
92;6;24.7250003815;56.5168075562;13;63.6971564293;15;47.5250015259;114.522689819;15;125.594588041;
93;6;25.7250003815;54.5654678345;11;63.9353113174;15;47.5250015259;117.550476074;17;125.809464216;
94;6;24.7250003815;55.6137809753;11;64.1738653183;17;47.5250015259;120.578155518;16;127.004692078;
95;6;24.7250003815;56.6616401672;11;64.412280798;17;49.5250015259;121.605697632;24;127.406143308;
96;6;25.7250003815;54.7089271545;11;64.6500196457;17;49.5250015259;125.633094788;25;127.861998916;
97;6;24.7250003815;55.7555427551;11;64.8865485191;17;51.5250015259;123.660316467;27;128.696214437;
98;6;24.7250003815;56.8013839722;12;65.1213424206;17;50.5250015259;124.720558167;33;129.620269299;
99;6;25.7250003815;54.8463516235;11;65.3538899422;17;49.5250015259;128.781494141;36;130.646676064;
100;6;24.7250003815;55.89037323;11;65.583697319;18;51.5250015259;129.843048096;38;131.788361669;
