Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
19;2;28.7200031281;14.3000001907;5;33.7353711128;2;21.5517082214;12.5;5;29.2759313583;
20;2;29.1809177399;14.1199998856;5;34.0435938835;2;22.6695632935;12.5;5;29.6917257309;
21;2;29.3196163177;13.9580001831;5;34.4182114601;2;22.9075183868;12.5;5;30.1284441948;
22;2;29.4881954193;13.8122005463;5;34.8491606712;3;23.0385322571;12.5;4;30.5834169388;
23;2;27.370098114;14.6809806824;5;35.3252067566;3;23.1750259399;12.5;4;31.0533499718;
24;2;26.2638092041;15.5628824234;4;35.834227562;3;23.3160057068;12.5;4;31.5343885422;
25;2;26.1109352112;16.4565944672;6;36.3636360168;3;23.4603157043;12.5;5;32.0222206116;
26;2;26.0248413086;17.3609352112;6;36.9009122849;3;23.6066665649;12.5;5;32.5122156143;
27;2;25.9473571777;18.2748413086;7;37.434173584;3;21.7536659241;13.5;5;32.9995918274;
28;2;25.877620697;19.1973571777;7;37.9527139664;3;20.8998775482;14.5;4;33.4795999527;
29;2;25.8148593903;20.127620697;7;38.4474515915;3;20.0438804626;15.5;4;33.9477081299;
30;2;25.7583732605;20.455499649;7;38.9112281799;3;19.0438804626;14.5;4;34.399772644;
31;2;26.70753479;18.3990135193;7;39.3389387131;3;18.0438804626;14.5;4;35.8321838379;
32;2;25.661781311;19.3481750488;7;39.7274866104;3;18.5;13.8999996185;4;36.2619709969;
33;2;25.6206035614;20.3024215698;8;40.0756053925;3;21.5;12.9079999924;4;36.6670632362;
34;2;25.5835418701;21.2612438202;9;40.3835821152;3;21.5;13.9160785675;4;37.0459076166;
35;2;26.5501880646;19.2241821289;9;40.6529245377;3;20.8181743622;13.5;4;37.3976486921;
36;2;25.5201683044;21.2241821289;10;40.8860282898;3;20.824344635;13.5;4;37.7220728397;
37;2;25.4931526184;23.2241821289;10;41.0858602524;3;21.8305702209;14.5;4;38.0195277929;
38;2;25.468837738;25.2241821289;10;41.2556934357;3;22.5;15.9491243362;5;38.2908263206;
39;2;25.4469528198;27.2241821289;12;41.393907547;3;23.5;16.9575557709;5;38.5371482372;
40;2;25.4272575378;29.0875930786;12;41.354516983;3;24.5;14.9660482407;5;38.759939909;
41;2;25.409532547;30.0678977966;13;41.319065094;3;23.8559494019;15.5;5;38.9608250856;
42;2;25.393579483;31.0501728058;14;41.2871589661;3;24.8624038696;18.5;6;39.1415244341;
43;2;25.3792228699;32.0342178345;15;41.2584438324;3;25.8689002991;21.5;6;39.2514331341;
44;3;26.3662986755;30.0198631287;12;56.2325992584;3;26.8754310608;23.5;6;39.2733153105;
45;3;26.3546695709;32.0069389343;13;56.9593391418;3;24.5;26.5;6;39.2953014374;
46;3;27.344203949;33.9953079224;13;57.6077804565;3;23.5;29.5;7;39.3173824549;
47;3;28.3347816467;35.1942062378;13;58.1768550873;3;23.8952140808;30.5;7;39.3395489454;
48;3;29.3263053894;36.1847839355;13;58.6688785553;3;23.9018650055;31.5;6;39.3617914915;
49;3;30.3186740875;37.1763076782;13;59.0886745453;3;23.5;33.0447158813;6;39.3841004372;
50;3;31.3118057251;37.168674469;13;59.4427032471;3;24.5;31.0536403656;7;39.4064661264;
51;3;31.4274215698;37.1618041992;13;59.7382698059;3;23.9219398499;31.5;7;39.428878665;
52;3;31.4911422729;37.1556243896;15;59.9828891754;3;23.5;33.0715522766;7;39.4513280392;
53;3;31.5436782837;37.150062561;15;60.0901145935;3;24.5;31.080532074;8;39.4738043547;
54;3;31.5655498505;37.1450576782;15;60.0811023712;3;23.5;32.0895233154;8;39.4962974787;
55;3;31.5614948273;37.1405487061;15;60.0729923248;3;23.9488887787;32.5;8;39.5187973976;
56;3;31.5578460693;37.1364974976;16;60.0656929016;3;24.5;31.1075191498;9;39.5412938595;
57;3;31.554561615;37.1328468323;16;60.0591239929;3;23.5;32.1165161133;11;39.5637768507;
58;3;31.5516052246;37.1295623779;16;62.0966720581;3;23.9691333771;32.5;11;39.5862361193;
59;4;33.1242523193;38.9113349915;16;64.7567634583;3;24.9758720398;30.5;11;39.6086617708;
60;4;34.5774116516;40.545135498;16;66.1498227119;3;23.9825973511;31.5;11;39.6310436726;
61;5;34.9291191101;42.0513343811;16;69.4985895157;3;23.5;33.1524200439;12;39.6533719301;
62;5;35.8292503357;44.30991745;16;72.2265242338;3;24.5;31.1613483429;14;39.6756366491;
63;6;36.5330200195;46.3240203857;16;74.4021310806;3;23.5;32.1702537537;14;39.6978281736;
64;6;37.066619873;47.1216812134;16;76.1128679514;4;23.5;33.1791305542;11;54.7199368477;
65;6;37.4619369507;47.7385292053;16;77.4004114866;4;25.5;32.1879730225;12;55.4919531345;
66;6;37.7287826538;48.1867370605;12;78.1338610649;4;28.0225868225;31.5;12;56.4982427359;
67;6;37.7989387512;48.392539978;13;78.4984170198;4;25.5;34.2055473328;12;58.7912170887;
68;7;37.8000030518;48.5593147278;10;79.6513283253;4;26.3357009888;36.0;14;60.7147269249;
69;7;38.8000030518;49.5999984741;10;80.8296525478;4;27.5762062073;35.3899993896;16;62.3055733442;
70;7;40.8000030518;51.5999984741;11;81.1382832527;4;26.2123565674;38.4188232422;18;63.6075663567;
71;7;42.3342056274;53.5999984741;12;81.470608592;4;27.9009437561;36.9097442627;18;64.5174593925;
72;7;41.3812866211;54.5999984741;14;81.8280117512;4;28.961479187;37.0;20;65.132920742;
73;7;41.4319038391;56.5999984741;14;82.2118419409;5;29.9678153992;38.0;19;65.6488773823;
74;7;41.4862213135;57.5999984741;14;82.6233819723;6;30.9741020203;39.0;16;75.9344670773;
75;7;41.544380188;58.470703125;16;83.0638090372;6;31.8999996185;41.7737884521;16;76.4550794363;
76;7;41.606502533;58.5687294006;17;83.5341506004;6;28.8999996185;45.7820320129;18;76.9480082989;
77;7;41.6726989746;58.6758956909;17;84.0352327824;6;26.8999996185;49.7902030945;18;77.4101645947;
78;7;41.7430419922;58.7926101685;18;84.5676243305;6;24.8999996185;53.7982978821;20;77.8236904144;
79;7;41.8175811768;58.9192047119;19;85.1315770149;6;24.8999996185;54.7999992371;20;78.1992473602;
80;7;38.8963317871;61.055896759;19;85.7269649506;6;24.8999996185;56.7999992371;21;78.5409183502;
81;7;36.9792556763;63.2027702332;20;86.3532238007;7;24.8999996185;59.7999992371;20;78.8493099213;
82;7;35.0662765503;65.3597564697;21;87.0092961788;7;24.8999996185;62.0;22;79.125658989;
83;7;33.1572723389;67.5265884399;22;87.6935870647;7;24.5;65.8000030518;22;79.3716783524;
84;7;31.2520618439;69.7028045654;22;88.4039328098;7;24.5;68.8000030518;22;79.5894126892;
85;7;29.9504108429;71.8877410889;22;89.1375894547;7;24.5;71.8000030518;22;79.7811031342;
86;7;29.0520362854;74.0804672241;22;89.8912446499;8;25.5;71.8000030518;22;79.9490804672;
87;7;29.1565914154;77.3518218994;20;90.6610569954;9;24.5;74.0;20;80.0;
88;7;29.2636814117;79.6384735107;19;91.4427206516;9;24.5;77.0;21;80.0;
89;7;29.3728637695;81.9304885864;20;92.2315592766;9;25.5;77.8000030518;22;80.0;
90;7;29.4836559296;84.2255477905;24;93.0226426125;9;24.5;80.8000030518;22;80.0;
91;7;29.5955410004;86.5212173462;19;93.8109221458;9;24.1000003815;81.0;22;80.0;
92;7;28.5955410004;86.814994812;21;94.5913715363;9;24.1000003815;83.0;23;81.0;
93;7;28.5955410004;88.1044311523;21;95.3591351509;10;25.1000003815;86.0;22;81.0399999619;
94;7;29.5955410004;90.3871688843;23;96.109662056;10;27.6000003815;86.0;24;81.0811839104;
95;7;28.5955410004;90.6610488892;23;96.8388228416;10;27.1243553162;90.0;24;81.1235535145;
96;7;28.5955410004;91.9241867065;24;97.5430078506;10;27.1370658875;94.0;26;81.1671074629;
97;7;29.5955410004;94.1749649048;26;98.2191905975;11;27.1501312256;93.0;24;81.211841464;
98;7;28.5955410004;94.4121322632;27;98.864962101;11;26.1635513306;95.0;25;81.2577478886;
99;8;28.3999996185;94.6347808838;25;100.691103935;12;27.177324295;98.0;22;82.3048160076;
100;8;28.3999996185;95.4051132202;26;102.522921562;12;27.2000007629;98.3219299316;23;82.4030313492;
101;8;30.3999996185;95.1739044189;28;104.32833004;12;28.205909729;100.0;24;82.5043510199;
102;8;31.3999996185;94.9242553711;29;106.076468945;12;28.2207107544;103.0;26;82.6087782383;
103;8;31.3999996185;97.6403274536;29;107.740041733;12;30.0358486176;103.0;27;82.7163072824;
104;8;31.3999996185;95.6403274536;30;109.297129631;13;30.0513076782;106.0;26;82.8269228935;
105;8;31.3999996185;94.6403274536;32;111.732240677;13;30.0;110.0;26;83.9405994415;
106;8;32.4000015259;98.6403274536;33;113.126524806;13;34.5999984741;109.0;27;84.1173007488;
107;8;35.4000015259;99.6403274536;33;114.394364357;13;34.5999984741;114.0;28;84.2999433279;
108;8;35.8853302002;100.640327454;34;115.538517356;13;35.0;119.0;27;84.4885368347;
109;8;35.0943450928;104.640327454;36;116.565594673;13;35.0;124.0;27;84.6830711365;
110;9;37.2848701477;102.640327454;35;117.484804153;13;35.0;129.0;26;84.8835144043;
111;9;36.4568557739;102.640327454;36;118.258429885;13;35.0;133.040847778;25;85.0898115635;
112;10;35.6107177734;105.640327454;35;118.897238374;13;36.0;134.073181152;24;85.3018832207;
113;10;37.747253418;102.640327454;36;119.311628342;13;35.0;138.105911255;25;85.5196236372;
114;10;36.8675384521;102.640327454;37;119.701888323;13;35.0;142.138977051;30;85.7429000139;
115;10;35.9728088379;105.640327454;36;120.071111917;13;37.0;140.172332764;26;85.9715517759;
116;10;38.064414978;102.640327454;27;120.354531765;14;37.0;142.041275024;25;103.455388427;
117;10;37.143737793;102.640327454;27;121.549201012;14;37.0;143.147827148;23;105.031066418;
118;10;35.143737793;104.640327454;26;121.829136968;14;40.0;140.255905151;22;106.46658349;
119;10;36.143737793;104.640327454;23;127.520012856;15;40.0;139.365356445;21;107.74721694;
120;11;35.3597335815;108.640327454;22;131.471757174;15;39.4000015259;142.476074219;27;109.393136501;
121;11;35.5304641724;112.640327454;23;134.719067097;15;42.0179977417;142.854934692;26;110.948476553;
122;10;34.6624679565;116.640327454;25;137.361687779;16;42.0361709595;143.093261719;25;112.430006027;
123;10;35.7627639771;116.640327454;25;139.206689119;16;41.0544891357;145.733413696;25;113.856915236;
124;10;35.0750007629;116.640327454;26;140.701310158;16;41.072933197;148.424743652;26;116.247911453;
125;10;35.0750007629;115.640327454;18;141.97510457;16;43.5914840698;149.166900635;23;117.584628344;
126;10;35.0750007629;114.640327454;14;143.060892105;16;45.6101226807;150.958389282;21;119.793627977;
127;11;35.0750007629;113.640327454;13;144.056044102;16;47.6288146973;153.796386719;27;122.178000212;
128;11;35.0750007629;112.640327454;13;145.09314394;16;47.6475524902;159.676635742;29;123.663746595;
129;11;35.0750007629;111.640327454;11;146.121327639;16;47.666305542;165.593383789;30;125.952873588;
