Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.14999961853;10.6999998093;4;22.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;2;8.29999923706;10.5;4;22.0900000334;
6;2;9.50100040436;11.2650718689;3;24.1266050339;2;9.39524936676;10.5;4;22.1871190071;
7;2;10.428486824;11.543302536;3;24.6095271111;2;9.99210166931;10.5;4;22.2917383909;
8;2;10.5371427536;11.7641716003;3;25.2442476749;2;10.0156412125;10.5;4;22.8371437788;
9;2;10.6799554825;12.0549411774;3;25.7551473379;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;10.7949075699;12.2827939987;3;26.1647416353;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;10.8870668411;12.4589796066;4;26.3060446978;2;10.3324222565;11.0;4;25.4997080564;
12;2;13.8077831268;12.5;4;26.3673498631;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;15.8077831268;12.5;4;26.4306943417;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;16.8491630554;12.5;4;26.4960671663;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;17.8638725281;12.5;4;26.5634490252;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;18.879032135;12.5;4;26.6328122616;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;19.8946380615;12.5;4;26.7041202784;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;20.0084266663;12.5;4;26.7773271799;2;19.9265136719;14.0;5;32.8895044327;
19;2;19.625;13.0331983566;4;26.8523778915;2;21.0501403809;14.0;5;33.4816474915;
20;2;19.625;13.0557136536;6;26.9292075634;2;21.5333709717;14.0;5;34.1130428314;
21;2;20.0590724945;12.5;6;27.0077416897;2;21.6754341125;14.0;5;34.7785673141;
22;2;20.0767421722;12.5;6;27.0878958702;2;21.825176239;14.0;5;35.4714341164;
23;2;20.0947761536;12.5;6;27.1695766449;2;21.9810714722;14.0;6;36.1833543777;
24;2;20.113155365;12.5;7;27.2526805401;2;22.141254425;14.0;6;36.9048519135;
25;2;18.1318531036;13.5;8;27.3370957375;2;22.3035907745;14.0;6;37.6257123947;
26;2;16.625;15.2011289597;8;27.4227013588;2;22.4657840729;14.0;6;38.3355398178;
27;2;15.625;16.7113513947;9;27.5093686581;2;22.6254959106;14.0;6;39.0243473053;
28;2;15.1896076202;16.5;9;27.5969614983;2;22.7804775238;14.0;6;39.6831235886;
29;3;14.5843162537;17.5;8;27.6853370667;2;22.9287014008;14.0;6;40.3043012619;
30;4;14.6042003632;18.5;5;56.5243468285;2;23.0684661865;14.0;7;40.8820743561;
31;4;15.0;20.5;5;58.6263384819;2;23.1984672546;14.0;7;41.4125490189;
32;4;16.0;21.9319190979;5;60.2504320145;2;23.3178215027;14.0;7;41.8937177658;
33;4;17.0;22.9768257141;5;61.4556906223;2;23.4260864258;14.0;7;42.3252954483;
34;4;18.0;24.0218162537;6;62.326826334;2;23.523191452;14.0;7;42.7084550858;
35;4;19.0;25.0668067932;8;62.9489622116;2;23.6094017029;14.0;7;43.0455055237;
36;4;20.0;26.1117172241;8;63.0629341602;2;23.6852378845;14.0;7;43.3395690918;
37;4;22.0;24.1564674377;8;63.1519548893;2;23.7514019012;14.0;7;43.5942716599;
38;4;22.0;25.2009773254;9;63.2403392792;2;23.8087100983;14.0;7;43.8134851456;
39;4;23.0;26.2451705933;9;63.3279349804;2;23.8580341339;14.0;8;44.0;
40;4;25.0;24.2889671326;9;63.4145948887;2;23.8999996185;14.0;8;44.0;
41;4;25.0;25.3322982788;10;63.5001780987;2;21.8999996185;15.0;8;44.0;
42;4;26.0;26.3750896454;10;63.5845503807;2;20.8999996185;16.0;9;44.0;
43;5;27.4249992371;24.4172744751;8;63.6675856113;2;19.8999996185;18.0;8;44.0;
44;5;27.3064575195;27.4172744751;8;63.7491660118;2;19.8999996185;20.0;8;44.0;
45;6;26.4249992371;30.4172744751;8;63.8291826248;2;20.2999992371;22.0;8;44.0;
46;6;26.4249992371;33.4172744751;8;63.9075365067;2;20.2999992371;23.0;8;44.0;
47;6;26.4249992371;36.4172744751;8;63.9841375351;2;20.2999992371;24.0;8;44.0;
48;6;26.4249992371;39.4172744751;8;64.0589065552;2;20.2999992371;24.0;9;44.0;
49;6;26.4249992371;40.6544532776;9;64.1317744255;2;20.2999992371;24.0;9;44.0;
50;6;26.4249992371;41.6908874512;9;65.2026815414;2;20.2999992371;24.0;9;44.0;
51;6;28.4249992371;40.7263412476;10;65.3015787601;2;20.2999992371;24.0;9;44.0;
52;6;28.4249992371;42.7607879639;10;65.3990175724;2;20.2999992371;24.0;9;44.0;
53;6;28.4249992371;44.7942123413;11;65.4949615002;2;20.2999992371;24.0;9;44.0;
54;6;29.4249992371;43.8265991211;11;66.5893819332;2;20.2999992371;24.0;9;44.0;
55;7;29.4249992371;46.8579330444;10;66.7722580433;2;20.2999992371;24.0;9;44.0;
56;8;30.4249992371;49.466129303;9;66.9606939554;2;20.2999992371;24.0;9;44.0;
57;9;31.4249992371;48.5117874146;9;67.1550639868;2;20.2999992371;24.0;9;44.0;
58;9;30.4249992371;50.5566635132;9;67.3557345867;2;20.2999992371;24.0;10;44.0;
59;9;30.4249992371;52.6007537842;10;67.5630576611;2;20.2999992371;24.0;10;44.0;
60;9;31.4249992371;51.4065322876;10;67.7296780348;2;20.2999992371;24.0;10;44.0;
61;9;30.4249992371;52.4898376465;9;68.903182745;2;20.2999992371;24.0;9;44.0;
62;9;31.4249992371;54.5765914917;10;70.1762007475;2;20.2999992371;24.0;11;44.0;
63;9;34.4249992371;54.6680984497;10;70.5160048008;2;20.2999992371;24.0;12;44.0;
64;9;34.4249992371;57.7644424438;10;70.8750344515;2;20.2999992371;24.0;11;44.0;
65;9;34.4249992371;60.8656578064;9;71.253683567;2;20.2999992371;24.0;11;44.0;
66;9;35.4249992371;60.9717559814;9;75.1122586727;2;20.2999992371;24.0;12;44.0;
67;9;35.0765609741;63.9718780518;11;78.1124862432;3;20.2999992371;24.0;11;44.0;
68;9;35.5282783508;65.9524459839;12;80.4374941587;3;20.2999992371;24.0;11;44.0;
69;9;35.8248329163;67.3234329224;13;82.2352514267;3;20.2999992371;24.0;12;44.0;
70;10;36.0;68.7078857422;13;83.2108026743;3;20.2999992371;24.0;12;44.0;
71;10;36.0;68.3054504395;15;84.0309209824;3;20.2999992371;24.0;12;44.0;
72;10;37.0;67.5823135376;15;84.8747830391;3;20.2999992371;24.0;12;45.3199996948;
73;10;36.0;69.8663406372;16;85.7407505512;3;20.4890003204;24.4200000763;12;46.3582401276;
74;11;36.0;71.3703765869;17;86.6268734932;3;20.6291618347;24.7314720154;12;47.1666984558;
75;11;37.0;69.8134384155;17;87.530888319;3;20.7310562134;24.9579029083;12;47.5526294708;
76;11;36.0;71.2654418945;17;88.4502258301;3;20.75;25.0;13;47.8066806793;
77;11;36.0;74.6166000366;18;89.3820264339;3;20.75;25.0;13;48.0;
78;12;37.0;74.9705047607;19;90.3231694698;3;20.75;25.0;12;48.0;
79;14;36.9155807495;76.2911529541;17;91.2703101635;3;20.75;25.0;12;48.0;
80;14;36.0;80.505279541;17;92.2199242115;3;20.75;25.0;13;48.0;
81;14;37.0;81.7141265869;19;93.1683652401;3;20.75;25.0;13;48.0;
82;14;36.0;84.8992462158;20;94.1119246483;3;18.75;26.0;12;49.0;
83;14;36.0;89.0510101318;19;95.046895504;3;18.75;28.0;12;49.0599999428;
84;14;37.0;89.3487014771;20;95.9696421623;3;18.75;30.0;12;49.1229639053;
85;14;36.0;92.6450958252;20;98.8766620159;3;17.75;32.0;12;49.1889609098;
86;14;38.0;97.9390563965;21;99.9477291107;3;16.75;34.0;13;49.2580518723;
87;14;41.0;100.195960999;23;101.018031359;3;16.0;36.0;13;49.3302885294;
88;14;40.0;105.443962097;23;102.101482034;3;17.0;37.0;13;49.4057120085;
89;14;40.0;110.688842773;21;103.198341727;3;18.0;38.0;14;49.484351635;
