Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.14999961853;10.5;5;21.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;1;9.72500038147;10.5;5;21.0;
8;2;10.5188770294;11.7641716003;4;25.1998823881;1;9.72500038147;10.5;5;21.4200000763;
9;2;10.6699733734;12.0549411774;4;25.7527070045;2;9.81949996948;10.9099998474;4;22.758436203;
10;2;10.7943592072;12.2827939987;4;26.2096976042;2;10.1206493378;10.8792181015;4;23.1000000238;
11;2;10.8971815109;12.4589796066;5;26.4042263031;2;10.1975002289;11.0;3;24.8149009943;
12;2;13.8178977966;12.5;5;26.5249304771;2;10.5833530426;11.7700004578;4;26.3006643057;
13;2;15.8178977966;12.5;5;26.6541694403;2;12.2819604874;12.4126424789;4;27.5660959482;
14;2;16.8994445801;12.5;5;26.7922235727;2;14.2819604874;12.9308347702;4;28.6384222507;
15;2;17.9305076599;12.5;5;26.9393253326;2;16.2819595337;13.3366470337;4;29.5544860363;
16;2;18.9636039734;12.5;5;27.0956480503;2;17.4586315155;13.6469516754;4;30.3533427715;
17;2;19.9987773895;12.5;5;27.261295557;2;18.5335998535;13.879781723;4;30.9674448967;
18;2;20.1337909698;12.5;6;27.4362905025;2;19.6176757812;14.0;3;31.3838531971;
19;2;20.1731643677;12.5;6;27.6205644608;2;20.7113685608;14.0;3;31.8446035385;
20;2;20.2146263123;12.5;6;27.8139474392;2;21.1650352478;14.0;3;32.350376606;
21;2;20.2581386566;12.5;7;28.016159296;2;20.2999992371;15.0;2;32.9006829262;
22;2;20.3036365509;12.5;7;28.2268030643;2;20.2999992371;15.470205307;2;33.4936323166;
23;2;20.3510303497;12.5;7;28.445360899;2;21.2999992371;14.0;3;34.1257500648;
24;2;20.4002056122;12.5;6;28.6711919308;2;21.6782932281;14.0;3;34.7918796539;
25;2;17.625;14.5;6;28.9035346508;2;21.8281726837;14.0;4;35.4852027893;
26;3;16.625;15.6710605621;3;29.141512394;2;21.9841690063;14.0;3;36.1974048615;
27;3;16.5568408966;15.5;3;29.3841423988;2;22.1444149017;14.0;3;36.9189891815;
28;3;15.6114320755;16.5;3;29.6303496361;2;22.3067722321;14.0;3;37.6397333145;
29;3;15.0418281555;17.5;3;29.8789830208;2;22.4689388275;14.0;3;38.3492431641;
30;3;15.0977706909;18.5;3;30.1288366318;2;22.628578186;14.0;3;39.0375461578;
31;3;15.1539878845;19.5;2;30.3786706924;2;22.7834472656;14.0;2;39.6956548691;
32;3;15.0;18.5;3;30.6272368431;2;22.9315223694;14.0;2;40.3160324097;
33;3;15.0;18.5;3;30.8733024597;2;23.071105957;14.0;2;40.8929109573;
34;3;15.3214931488;19.5;4;31.1156759262;2;23.2009048462;14.0;2;41.4224338531;
35;3;15.3760271072;20.5;4;31.353228569;2;23.3200473785;14.0;2;41.9026298523;
36;3;15.0;19.5;5;31.5849161148;2;23.4280910492;14.0;2;42.3332462311;
37;3;16.0;19.5;5;31.8097963333;2;23.5249786377;14.0;3;42.7154788971;
38;3;17.0;19.5;6;32.0270428658;2;23.6109809875;14.0;4;43.051656723;
39;3;16.0;18.5;6;32.2359538078;2;23.6866226196;14.0;4;43.3449144363;
40;3;16.0;15.5;6;32.4359588623;2;23.7526054382;14.0;4;43.5988855362;
41;3;17.0;14.5;6;32.6266198158;2;23.8097496033;14.0;4;43.8174438477;
42;3;16.0;15.5;5;32.8076286316;2;23.8589248657;14.0;4;44.0;
43;3;16.0;14.5;5;32.9788007736;2;23.8999996185;16.0;4;44.0;
44;3;17.0;14.5;5;33.1400680542;2;23.8999996185;18.0;3;44.0;
45;3;18.0;15.5;5;33.2914676666;2;23.8999996185;20.0;3;44.0;
46;3;17.0;14.5;5;33.4331302643;2;23.8999996185;22.0;4;44.0;
47;3;17.0;14.5;5;33.5652666092;2;23.8999996185;24.0;4;44.0;
48;3;19.0;16.5;6;33.6881551743;2;23.8999996185;24.0;4;44.0;
49;3;20.9548339844;18.5;6;33.8021306992;2;23.8999996185;24.0;4;44.0;
50;3;21.6054801941;20.5;6;33.9075689316;2;23.8999996185;24.0;5;44.0;
51;3;21.6292037964;21.5;6;34.0;2;23.8999996185;24.0;4;44.0;
52;3;21.6499996185;22.5;4;34.0;2;23.8999996185;24.0;4;44.0;
53;3;21.6499996185;22.5;4;34.0;2;23.8999996185;24.0;5;44.0;
54;3;21.6499996185;22.5;5;34.0;2;23.8999996185;24.0;6;44.0;
55;3;21.6499996185;22.5;5;34.0;2;23.8999996185;24.0;3;44.0;
56;3;21.6499996185;22.5;6;34.0;2;23.8999996185;24.0;3;44.0;
57;3;21.6499996185;22.5;6;34.0;2;23.8999996185;24.0;3;44.0;
58;3;21.6499996185;22.5;4;34.0;2;23.8999996185;24.0;4;44.0;
59;3;21.6499996185;22.5;3;34.0;2;23.8999996185;24.0;4;44.0;
60;3;21.6499996185;22.5;3;34.0;2;23.8999996185;24.0;5;44.0;
61;3;21.6499996185;22.5;3;34.0;2;23.8999996185;24.0;5;44.0;
62;3;21.6499996185;22.5;2;34.0;2;23.8999996185;24.0;6;44.0;
63;3;21.6499996185;22.5;2;33.5;2;23.8999996185;24.0;7;44.0;
64;3;21.5375003815;22.5;1;33.6274995804;2;23.8999996185;24.0;7;44.0;
65;3;21.5661869049;22.5;1;33.7459115982;2;23.8999996185;24.0;7;44.0;
66;3;21.592830658;22.5;1;33.8555927277;2;23.8999996185;24.0;7;44.0;
67;3;21.6175079346;22.5;2;33.9569368362;2;23.8999996185;24.0;8;44.0;
68;3;21.6403102875;22.5;2;34.0;2;23.8999996185;24.0;9;44.0;
69;3;21.6499996185;22.5;2;34.0;2;23.8999996185;24.0;9;45.3199996948;
70;3;21.6499996185;22.5;3;34.0;2;22.0890007019;25.4200000763;9;46.3582401276;
71;3;21.6499996185;22.5;3;34.0;2;23.2291622162;24.7314720154;10;47.1666984558;
72;3;21.6499996185;22.5;4;34.0;2;21.3310565948;25.9579029083;9;47.5526294708;
73;3;21.6499996185;22.5;5;34.0;2;22.3500003815;25.0;9;47.8066806793;
74;3;21.6499996185;22.5;6;34.0;2;20.75;26.0;11;48.0;
75;3;21.6499996185;22.5;5;34.5;2;21.75;25.0;10;48.0;
76;3;21.7624988556;22.75;5;35.0725002289;2;22.75;25.0;8;48.0;
77;3;19.850812912;22.9462509155;5;36.0441856384;2;23.75;25.0;8;48.0;
78;3;21.0318489075;23.3485546112;5;36.8134908676;2;22.75;26.0;8;48.0;
79;3;22.1701793671;23.6559562683;5;37.4169130325;2;21.7999992371;27.0;8;48.0;
80;3;22.418806076;23.8864822388;6;37.7747268677;2;20.7999992371;28.0;7;48.0;
81;3;22.4993133545;24.0;7;37.8944940567;2;19.7999992371;29.0;7;48.0;
82;3;22.526260376;24.0;7;38.0;2;18.7999992371;30.0;7;48.0;
83;3;22.5499992371;24.0;7;38.0;2;17.7999992371;29.0;7;48.0;
84;3;22.5499992371;24.0;9;38.0;2;17.7999992371;29.0;8;48.0;
85;3;22.5499992371;24.0;10;38.0;2;17.7999992371;29.0;9;48.0;
86;3;22.5499992371;24.0;10;38.0;2;18.75;29.0;11;48.0;
87;3;22.5499992371;24.0;9;37.5;2;19.75;30.0;11;48.0;
88;3;22.4375;24.0;9;37.6424999237;2;20.75;31.0;11;48.0;
89;3;22.4695625305;24.0;7;37.773396492;2;20.75;32.0;11;48.0;
90;3;18.4695625305;26.0;6;37.8932771683;2;20.75;33.0;10;48.0;
91;3;18.2999992371;29.0;4;37.5167012215;2;20.75;34.0;10;48.0;
92;3;18.2999992371;32.0;4;38.2804079056;2;20.75;35.0;10;48.0;
93;3;17.2999992371;35.0;4;38.3930939436;3;21.75;37.0;10;49.0;
