Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.597111702;10.4951858521;3;23.1719120741;
11;2;12.5000009537;12.0;5;26.2400007248;2;11.9515733719;11.0209560394;3;24.1897815466;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;13.9515733719;11.4571752548;3;25.0591306686;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;15.9515733719;11.8107032776;4;25.8015987873;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;17.0980739594;12.0916318893;4;26.441321969;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;18.1581878662;12.3113050461;4;27.0020139217;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;19.2246494293;12.4808797836;4;27.2842636108;
17;2;21.5237102509;14.0;6;29.3048160076;2;20.2978534698;12.5;4;27.5518820286;
18;2;22.5378303528;14.0;6;29.3530313969;2;21.3781375885;12.5;4;27.8440244198;
19;2;22.8059082031;14.0;6;29.4023760557;2;22.3532066345;12.5;5;28.1613030434;
20;2;22.3999996185;14.420712471;6;29.4528282881;2;22.4483909607;12.5;5;28.5039470196;
21;3;22.3999996185;14.4358482361;6;29.5043625832;2;22.5511837006;12.5;5;28.871723175;
22;4;22.3999996185;14.0;5;29.5569496155;2;22.6615161896;12.5;5;29.263862133;
23;4;22.3999996185;14.0;5;29.6105561256;2;22.7791595459;12.5;5;29.6789975166;
24;4;22.8831672668;14.0;6;29.6651450396;2;22.9036998749;12.5;6;30.1151270866;
25;4;22.3999996185;14.49954319;6;29.72067523;4;23.034538269;12.5;5;30.5695996284;
26;4;20.9162025452;15.0;6;29.7771017551;4;23.170879364;12.5;6;31.0391392708;
27;4;19.9331302643;16.0;6;29.8343759775;4;23.3117408752;12.5;6;31.5199065208;
28;4;18.9503116608;17.0;6;29.8924454451;4;23.4559726715;12.5;6;32.007601738;
29;4;17.9677333832;18.0;6;29.9512542486;4;23.6022796631;12.5;6;32.4976010323;
30;4;16.985376358;19.0;6;31.0107431412;4;21.7492790222;13.5;6;32.9851250648;
31;4;17.0032234192;20.0;6;31.1108493805;4;20.8955383301;14.5;6;33.465420723;
32;4;17.0212554932;21.0;6;31.2126915455;4;20.0396270752;15.5;6;33.9339466095;
33;4;16.9638061523;22.0;6;32.3162033558;4;19.1801834106;16.5;6;34.3865451813;
34;4;17.9948616028;23.5;6;32.4713126421;4;18.3159637451;17.5;5;35.8195896149;
35;4;18.3501319885;25.0;6;32.6299175024;4;18.4458770752;18.8999996185;5;36.260089159;
36;4;19.0583839417;25.5509872437;6;32.7919608355;4;19.069026947;19.5;5;36.6763451099;
37;4;19.0602645874;26.6288738251;6;32.9573754072;4;19.1847267151;20.9242362976;5;37.0667836666;
38;4;18.7321853638;28.2583808899;7;33.1260840893;4;19.6200351715;21.5;5;37.4305269718;
39;4;19.0;27.3115024567;7;33.297998786;4;18.2925052643;20.9494075775;5;37.7673414946;
40;4;19.1686859131;26.7011871338;7;33.4730205536;4;18.6392555237;20.5;5;38.0775552988;
41;4;19.2242584229;27.6960773468;8;33.6510392427;4;19.2925052643;21.9754829407;6;38.3619651794;
42;5;19.0;27.4803333282;8;33.831933856;4;18.2925052643;20.9888515472;6;38.6217348576;
43;5;18.4670848846;26.0;8;34.0155719519;4;20.6693286896;21.9888515472;6;38.8582975864;
44;5;19.9603595734;27.0;9;34.2018097639;4;19.6796684265;22.9888515472;7;39.0732655525;
45;5;21.361000061;29.0;10;34.3904919624;5;21.690158844;24.9888515472;6;39.2683488131;
46;5;21.5198535919;31.0;10;34.5814521313;5;23.7007923126;26.9888496399;6;39.3968753815;
47;5;23.0751667023;33.0;11;34.7745131254;5;22.711566925;28.5;7;39.4332377911;
48;5;23.0;35.0;12;34.9694867134;5;23.0;30.0732955933;8;39.4700255394;
49;5;24.5677337646;35.9800338745;12;35.1661742926;5;23.5;31.088010788;8;39.5072168112;
50;5;26.1971511841;35.5878372192;13;35.364367485;5;23.9521656036;31.5;9;39.5447884798;
51;5;26.0;37.6168022156;13;35.5638482571;6;24.9634361267;33.5;9;40.5827163458;
52;5;26.3999996185;34.0;13;35.7643902302;6;26.5;33.1330871582;10;40.750975132;
53;5;26.3999996185;37.0;13;35.9657597542;6;25.9862918854;34.5;10;40.9349695444;
54;5;26.3999996185;34.0;13;36.1677148342;6;25.9978618622;36.5;11;41.1361035109;
55;5;26.3999996185;34.0;11;36.370008707;6;27.009513855;35.5;11;41.3558046818;
56;5;26.3999996185;34.0;12;36.5723893642;7;26.0212402344;36.5;9;56.095492363;
57;5;26.3999996185;34.0;13;36.7746007442;8;26.5;39.2107124329;9;56.9365365505;
58;5;26.3999996185;34.0;13;36.9763848782;8;29.044883728;37.5;9;57.7359439135;
59;5;26.3999996185;34.0;14;37.177482605;8;29.0567836761;39.5;11;58.4962967634;
60;5;26.3999996185;34.0;14;37.3776347637;8;30.0687217712;41.5;12;59.2217344046;
61;5;26.3999996185;34.0;16;37.5765841007;8;31.5;41.2742500305;12;59.9173371792;
62;5;26.3999996185;34.0;17;37.7740767002;9;31.5;42.2902336121;12;60.58852458;
63;5;26.3999996185;34.0;18;37.9698629379;9;33.104675293;42.5;12;61.2405571938;
64;5;26.3999996185;34.0;18;38.1636991501;9;32.3106498718;41.5;13;61.8594100475;
65;5;26.3999996185;34.0;18;38.3553490639;9;32.3786659241;41.5;13;62.3144540787;
66;5;26.3999996185;34.0;19;38.522642374;9;32.75;43.354183197;13;62.7904002666;
67;5;26.3999996185;34.0;20;38.6699094772;9;32.4025802612;41.5;12;65.0611219406;
68;5;26.3999996185;34.0;20;38.8155510426;9;32.4997673035;42.0;10;67.058018446;
69;5;26.3999996185;34.0;20;40.7430241108;9;30.8946933746;41.9194107056;10;69.652545929;
70;6;27.8199996948;35.7000007629;20;43.3358006477;9;31.8999996185;43.6315078735;11;71.0809576511;
71;6;29.1375198364;37.2291984558;19;44.6243752241;9;32.6268768311;42.6872596741;6;72.2216210365;
72;6;30.369758606;38.6162643433;20;45.6964711547;9;32.6456108093;43.6872596741;7;73.1534570456;
73;6;31.5353660583;39.8922767639;20;46.4353532791;9;31.8999996185;46.6872596741;8;74.0517812967;
74;6;32.5999984741;41.0;20;46.9598776698;9;30.8999996185;47.6872596741;8;74.80068326;
