Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;9.0;10.1999998093;4;21.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;9.19999980927;10.0;4;21.0900000334;
6;1;8.55000019073;8.5;4;17.0;2;10.3269996643;10.0;4;21.1871190071;
7;1;8.82499980927;8.5;4;17.0;2;11.3561353683;10.0;4;21.2917383909;
8;1;8.82499980927;8.5;4;17.0;2;11.3875217438;10.0;4;21.817143321;
9;1;8.82499980927;8.5;4;17.3400001526;2;11.5451431274;10.1999998093;4;22.2793469429;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;11.683804512;10.3632001877;4;22.7366143465;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;11.8209838867;10.4951858521;4;24.0021350384;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;12.2006406784;11.0209560394;4;25.1105799675;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;14.2006406784;11.4571752548;5;26.0768740177;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;16.2006397247;11.8107032776;5;26.9222035408;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;17.4342556;12.0916318893;5;27.6699836254;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;18.5267848969;12.3113050461;5;28.3429005146;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;19.626914978;12.4808797836;5;28.7401795387;
18;2;15.0206890106;10.8157100677;3;21.9274635315;2;20.73462677;12.5;4;29.1239151955;
19;2;16.0206890106;10.9637317657;3;22.0;2;21.8497486115;12.5;4;29.5311965942;
20;2;16.9500007629;11.0;3;22.0;2;22.8593597412;12.5;5;29.960246563;
21;2;16.9500007629;11.0;3;22.0;2;22.988073349;12.5;6;30.4086403847;
22;2;16.9500007629;11.0;3;22.0;2;23.122592926;12.5;7;30.873316288;
23;2;16.9500007629;11.0;3;22.0;2;23.2619953156;12.5;7;31.3506221771;
24;2;16.9500007629;11.0;4;22.0;3;23.4051856995;12.5;6;31.8364052773;
25;2;16.9500007629;11.0;5;22.0;3;23.5509223938;12.5;6;32.3261375427;
26;2;16.9500007629;11.0;5;22.0;3;23.6978416443;12.5;6;32.815073967;
27;2;16.9500007629;11.0;6;22.0;3;23.8445224762;12.5;6;33.2984304428;
28;2;16.9500007629;11.0;6;22.0;3;23.989528656;12.5;6;33.7715711594;
29;2;16.9500007629;11.0;6;22.0;3;24.1314716339;12.5;6;34.2301864624;
30;2;16.9500007629;11.0;5;22.0;3;22.1314716339;13.5;6;34.6704492569;
31;2;16.9500007629;11.0;5;22.0;3;21.5;14.5;6;35.0891361237;
32;2;16.9500007629;11.0;5;22.0;3;20.5;13.5;6;35.4837083817;
33;2;14.9500007629;12.0;5;22.0;3;20.5;14.5;6;35.8523464203;
34;2;13.9500007629;13.0;5;22.0;3;20.5;15.5;6;36.1939411163;
35;2;12.9500007629;14.0;5;22.0;3;19.5;14.5;6;36.5080499649;
36;2;12.0;15.0;5;22.0;3;18.5;14.5;7;36.7948246002;
37;2;12.0;16.0;5;22.0;3;18.5;15.5;7;37.0549211502;
38;2;12.0;17.0;5;22.0;3;17.5;14.5;7;37.289399147;
39;2;12.0;18.0;5;22.0;3;16.5;14.5;7;37.4996213913;
40;2;12.0;19.0;6;22.0;3;17.0;15.5;7;37.687163353;
41;2;12.0;20.0;6;22.0;4;18.8061485291;17.0;5;38.8537254333;
42;2;12.0;21.0;5;22.0;4;18.8061485291;16.0;5;40.1299999952;
43;2;12.0;22.0;5;22.0;4;21.8061485291;20.0;5;40.3154309988;
44;2;12.0;23.0;5;22.0;4;25.1887779236;24.0;5;40.5189080238;
45;2;12.0;24.0;5;22.0;4;26.3313179016;28.0;4;40.7418885231;
46;2;12.0;25.0;6;22.0;4;27.7225666046;31.0;4;40.9858193398;
47;2;12.0;26.0;6;22.0;4;27.8999996185;33.0;4;41.2520958185;
