Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;2;12.1199998856;10.1999998093;4;21.7264003754;1;9.72500038147;10.5;4;21.4200000763;
9;2;13.2179203033;10.3632001877;4;21.9903717041;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;14.2971115112;10.4951858521;4;23.0719120502;1;9.8956489563;10.8792181015;4;22.0;
11;2;14.9215736389;11.0209560394;4;23.9749414921;1;9.94999980927;11.0;4;23.5400009155;
12;2;16.9215736389;11.4571752548;4;24.7131726742;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;18.9215736389;11.8107032776;5;25.3067810535;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;19.94962883;12.0916318893;5;25.7784451246;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;20.9593238831;12.3113050461;5;26.1504684687;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;21.9691867828;12.4808797836;5;26.2221269608;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;22.9792118073;12.5;5;26.2560760975;1;15.9499998093;13.879781723;5;28.0;
18;2;23.989397049;12.5;5;26.2905418873;1;16.9500007629;14.0;5;28.0;
19;2;24.8871631622;12.5;6;26.3255085945;1;17.9500007629;14.0;5;28.0;
20;2;24.8976516724;12.5;6;26.3609591722;1;18.2999992371;14.0;5;28.0;
21;3;24.9082870483;12.5;5;26.3968753815;1;18.2999992371;14.0;5;28.0;
22;3;24.5;12.5;5;26.4332377911;1;18.2999992371;14.0;5;28.0;
23;3;24.5;12.9299716949;5;26.4700255394;1;18.2999992371;14.0;6;28.0;
24;3;24.5;12.9410076141;5;26.5072168112;1;18.2999992371;14.0;6;28.0;
25;3;22.9521656036;13.5;6;26.5447884798;1;18.2999992371;14.0;6;28.0;
26;3;21.9634361267;14.5;6;26.5827163458;1;18.2999992371;14.0;7;28.0;
27;3;20.9748153687;15.5;6;26.6209751368;1;18.2999992371;14.0;7;28.0;
28;3;19.9862937927;16.5;6;26.6595385075;1;18.2999992371;14.0;7;28.0;
29;3;18.9978618622;17.5;6;26.6983793974;1;18.2999992371;14.0;7;28.0;
30;3;18.009513855;18.5;6;26.7374696732;1;18.2999992371;14.0;7;28.0;
31;3;17.5212402344;19.5;6;27.7767804861;1;18.2999992371;14.0;7;28.0;
32;3;18.5330352783;20.5;6;27.8562822342;1;18.2999992371;14.0;7;28.0;
33;3;19.544883728;21.5;6;27.9371286631;1;18.2999992371;14.0;7;28.0;
34;3;19.8811378479;22.5;6;28.0192908049;1;18.2999992371;14.0;7;28.0;
35;3;19.9057884216;23.5;6;28.1027359962;1;18.2999992371;14.0;8;28.0;
36;3;19.9308204651;24.5;7;28.1874285936;1;18.2999992371;14.0;8;28.0;
37;3;20.0;24.0937137604;8;28.2733290195;1;18.2999992371;14.0;8;28.0;
38;3;19.9819984436;23.5;8;28.3603947163;1;18.2999992371;14.0;8;28.0;
39;3;20.0081176758;24.5;9;28.4485793114;1;18.2999992371;14.0;8;28.0;
40;3;20.0;24.1765155792;11;28.5378326178;1;18.2999992371;14.0;8;28.0;
41;3;21.6406364441;25.1765155792;11;28.6281014681;1;18.2999992371;14.0;8;28.0;
42;3;22.6525821686;26.1765155792;12;28.7193286419;1;18.2999992371;14.0;9;28.0;
43;3;24.1157989502;27.1765155792;13;28.8114535809;1;18.2999992371;14.0;9;28.0;
44;3;24.4670848846;28.1765155792;13;28.9044122696;1;18.2999992371;14.0;9;28.0;
45;3;26.1713256836;27.5;13;28.9981375933;1;18.2999992371;14.0;9;28.0;
46;4;26.6998977661;28.332572937;11;44.0925588608;1;18.2999992371;14.0;9;28.0;
47;4;28.7277679443;28.5;12;44.93760252;1;18.2999992371;14.0;10;28.0;
48;4;29.756280899;29.5;12;45.7025660276;1;18.2999992371;14.0;10;28.0;
49;4;30.7849578857;30.5;12;46.386536479;1;18.2999992371;15.0;10;28.0;
50;4;31.8137741089;31.5;13;46.9919553995;1;18.2999992371;16.0;10;28.0;
51;4;32.8427047729;32.5;14;47.523750782;1;18.2999992371;17.0;11;28.0;
52;5;33.8717269897;32.5;13;47.988465786;1;18.2999992371;18.0;11;28.0;
53;5;33.4013519287;32.5;14;48.3934698105;1;18.2999992371;19.0;11;28.0;
54;6;34.1210136414;32.5;13;48.7463254929;1;18.2999992371;19.0;12;28.0;
55;6;34.2076911926;32.5;12;48.960616827;1;18.2999992371;19.0;12;28.0;
56;6;34.2631835938;32.5;13;49.0575225353;1;18.2999992371;19.0;12;28.0;
57;6;34.2922554016;32.5;13;49.1541874409;1;18.2999992371;19.0;13;28.0;
58;7;34.3212585449;32.5;11;64.2505185604;1;18.2999992371;19.0;14;28.0;
59;7;35.3501548767;33.5;11;66.0964238644;1;18.2999992371;19.0;14;28.0;
60;7;37.3789253235;35.5;13;66.9011859894;1;18.2999992371;19.0;14;28.0;
61;7;39.4075431824;37.5;13;67.6250646114;1;18.2999992371;19.0;15;28.0;
62;7;40.6792449951;39.5;14;70.2839101553;1;18.2999992371;19.0;15;28.0;
63;7;42.1746101379;42.0;14;72.5234707594;1;18.2999992371;19.0;15;28.0;
64;7;43.5838165283;43.3899993896;15;74.3909848928;1;18.2999992371;19.0;15;28.0;
65;7;44.9195327759;43.6872596741;16;75.9402360916;1;18.2999992371;19.0;16;28.0;
66;7;46.1236381531;43.9097442627;16;77.0620123148;1;18.2999992371;19.0;16;28.0;
67;7;46.4361877441;44.0;16;77.6837748289;1;18.2999992371;19.0;16;28.0;
68;7;46.6167373657;44.0;17;78.2403583527;1;18.2999992371;19.0;17;28.0;
69;8;43.3798065186;46.7974739075;17;78.642984271;1;18.2999992371;19.0;17;28.0;
70;8;42.4249992371;47.8405761719;17;79.9096450806;1;18.2999992371;19.0;17;28.0;
71;8;43.5372886658;48.8852882385;17;80.2181290388;1;18.2999992371;19.0;18;28.0;
72;8;42.8489074707;51.9315834045;18;80.5292263031;1;18.2999992371;19.0;18;28.0;
73;8;43.8853302002;52.9794387817;18;80.8425345421;1;18.2999992371;19.0;18;28.0;
74;8;43.9984054565;55.0288124084;18;81.1576408148;1;18.2999992371;19.0;18;28.0;
75;9;44.0493621826;57.0796585083;19;81.4741231203;1;18.2999992371;19.0;19;28.0;
76;10;44.0995292664;58.7378387451;18;81.7915525436;1;18.2999992371;19.0;20;28.0;
77;10;43.0273475647;60.8144073486;18;82.1094963551;1;18.2999992371;19.0;20;28.0;
78;10;44.0615310669;60.8928184509;19;82.4275178909;1;18.2999992371;19.0;20;28.0;
79;10;42.8494110107;62.9729804993;19;82.7451800108;1;18.2999992371;19.0;21;28.0;
80;10;42.6999969482;65.9415969849;20;83.0620468855;1;18.2999992371;19.0;21;28.0;
81;11;43.1598205566;68.9668197632;19;83.3776857853;1;18.2999992371;19.0;21;28.8400001526;
82;11;43.1909713745;71.9925918579;18;84.6884789467;1;18.4890003204;19.4200000763;21;29.4629440308;
83;12;44.2212409973;75.2404098511;16;117.160481453;1;18.6291618347;19.7314720154;22;29.9158058167;
84;12;46.2505874634;80.2404098511;17;120.548812151;1;18.7310562134;19.9579029083;22;30.0;
85;13;46.1312789917;86.2404098511;16;123.233745694;1;18.75;20.0;22;30.0;
86;13;47.2156486511;92.2404098511;16;125.3072896;1;18.75;20.0;22;30.0;
87;13;48.315071106;98.2404098511;18;126.926475883;1;18.75;20.0;24;30.0;
88;13;50.4316253662;100.240409851;18;128.184828401;1;18.75;20.0;24;30.0;
89;13;50.5674247742;105.240409851;17;128.966902852;1;18.75;20.0;24;30.0;
90;13;51.7245025635;109.105438232;18;129.822381973;1;18.75;20.0;24;30.0;
91;13;52.9046630859;112.231636047;19;131.75549984;1;18.75;20.0;24;30.0;
92;13;55.1092681885;116.157455444;20;132.918268323;1;18.75;20.0;25;30.0;
93;14;57.339012146;119.282676697;19;134.180394173;1;18.75;20.0;25;30.0;
94;14;58.5936584473;122.407051086;22;135.511639953;3;19.75;21.0;23;31.0;
95;14;59.8717956543;125.53036499;24;136.901549339;3;20.75;22.0;23;31.1799999475;
96;14;61.1706504822;128.652389526;27;138.372359633;3;21.015499115;23.0;24;31.3902759552;
97;14;63.4860153198;128.77293396;30;139.907731295;3;20.75;24.0;24;31.6350997686;
98;14;70.4393386841;131.891815186;30;141.487691641;3;20.75;25.0;24;31.9190331697;
99;14;74.3918228149;134.208831787;31;144.090079069;3;20.75;26.0;23;32.2468225956;
100;14;78.7799530029;134.323867798;32;146.867402673;3;20.75;27.0;24;32.6232366562;
