Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;2;9.19999980927;10.0;4;21.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;4;21.0900000334;1;8.14999961853;10.5;5;21.0;
6;2;11.3269996643;10.0;4;21.1871190071;1;9.14999961853;10.5;5;21.0;
7;2;11.3561353683;10.0;4;21.7036092281;2;9.72500038147;10.6999998093;4;22.0;
8;2;11.5110826492;10.1999998093;4;22.1564130783;2;9.95000076294;10.5;4;22.5200001001;
9;2;11.6469240189;10.3632001877;4;22.557236433;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;11.7671709061;10.4951858521;4;23.8035871983;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;12.141076088;11.0209560394;4;24.8916251659;2;10.2486343384;11.0;4;25.0752841234;
12;2;14.141076088;11.4571752548;4;25.8364036083;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;15.6125736237;12.6967020035;5;26.6592981815;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;16.6125736237;13.0820455551;5;27.3839819431;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;17.6125736237;13.4158535004;5;28.0334718227;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;18.6125736237;13.709564209;5;28.407397747;2;17.5557498932;13.6469516754;4;30.8369827271;
17;2;19.6125736237;13.8629589081;5;28.7683298588;2;18.6424198151;13.879781723;2;31.505875349;
18;2;20.6125736237;14.0073318481;6;29.1538929939;2;19.738822937;14.0;2;31.9789624214;
19;2;21.5;14.5769462585;6;29.562889576;2;20.8452682495;14.0;2;32.4970645905;
20;2;21.5;14.7814445496;6;29.9934945107;2;21.31183815;14.0;2;33.0593295097;
21;2;21.5;14.9967470169;6;30.4432339668;2;21.4383487701;14.0;2;33.6634473801;
22;3;21.5;15.221616745;5;30.9089989662;2;21.5742759705;14.0;2;34.3054871559;
23;3;21.5;15.4544992447;5;31.3870959282;2;21.7187347412;14.0;3;34.9798283577;
24;3;21.5;15.6935482025;7;31.8733391762;2;21.8704605103;14.0;3;35.6792192459;
25;4;21.5;15.9366693497;6;32.36317873;2;22.0278244019;14.0;5;36.394982338;
26;4;19.5;17.1815891266;6;32.8518595695;2;22.1888694763;14.0;4;37.1173725128;
27;4;19.5;16.1815891266;7;33.3346033096;2;22.3514080048;14.0;5;37.8360614777;
28;4;19.5;15.1815891266;7;33.8067913055;2;22.5131130219;14.0;5;38.5407104492;
29;4;20.5;16.1815891266;7;34.2641468048;2;22.6716594696;14.0;5;39.2215652466;
30;4;21.5;17.1815891266;7;34.7028827667;2;22.8248519897;14.0;5;39.8699960709;
31;4;21.5;18.1815891266;7;35.1198272705;2;20.8248519897;15.0;5;40.4789276123;
32;4;21.5;19.1815891266;7;35.5124940872;2;21.8248519897;14.0;5;41.0431089401;
33;4;22.5;17.1815891266;7;36.8791179657;2;22.8248519897;14.0;5;41.5592107773;
34;4;22.5;18.6815891266;7;37.3086422682;2;21.3508224487;15.0;5;42.0257549286;
35;4;23.5;19.1815891266;7;37.7177920341;2;20.4557952881;16.0;5;42.4429149628;
36;4;23.5;20.7751483917;7;38.1071413755;2;19.5496559143;17.0;5;42.8122329712;
37;4;24.5;18.827457428;8;38.4777479172;2;18.6327514648;18.0;5;43.1362905502;
38;4;23.9212684631;19.1815891266;8;38.8310456276;2;17.7056655884;19.0;6;43.418387413;
39;4;23.9574794769;20.1815891266;8;39.1687358618;2;18.7691364288;17.0;6;43.6622467041;
40;4;23.9962501526;21.1815891266;10;39.492685914;2;19.824005127;16.0;6;43.8717689514;
41;4;24.5;20.0777015686;10;39.8048353195;2;20.8711471558;15.0;6;44.0;
42;4;24.0817985535;23.0777015686;10;40.0956480503;2;21.8999996185;14.0;6;44.0;
43;4;24.1286945343;26.0777015686;11;39.761295557;2;22.8999996185;14.0;6;44.0;
44;4;24.1783885956;29.0777015686;11;40.1237905025;2;23.8999996185;14.0;6;44.0;
45;4;24.2308864594;32.0776977539;12;39.9745874405;2;23.8999996185;16.0;6;44.0;
46;4;24.2861690521;34.1815872192;11;40.371314764;2;23.8999996185;18.0;7;44.0;
47;4;24.3441848755;35.1815872192;12;40.254683733;2;23.8999996185;20.0;6;44.0;
48;4;24.2548484802;35.9315872192;11;40.9935209751;2;23.8999996185;22.0;6;44.0;
49;5;24.4602508545;35.1153411865;10;60.945360899;2;23.8999996185;24.0;7;44.0;
50;5;25.3500003815;35.9315872192;9;62.7386929989;2;23.8999996185;24.0;7;44.0;
51;5;25.4602508545;39.1153411865;9;63.6211345196;2;23.8999996185;24.0;9;44.0;
52;5;28.5;37.1815872192;9;64.8869709969;2;23.8999996185;24.0;9;44.0;
53;5;28.7424545288;39.1815872192;10;65.9744992256;2;23.8999996185;24.0;10;44.0;
54;5;29.8152427673;41.1815872192;12;67.9039950371;2;23.8999996185;24.0;10;44.0;
55;6;31.5;41.1815872192;12;68.6016767025;2;23.8999996185;24.0;10;44.0;
56;6;33.5;42.1815872192;12;69.1894276142;2;23.8999996185;24.0;11;44.0;
57;6;34.6636505127;44.1815872192;14;69.4704368114;2;23.8999996185;24.0;11;44.0;
58;6;35.7386016846;43.1815872192;15;69.750754118;2;23.8999996185;24.0;12;44.0;
59;6;33.125;46.1815872192;17;70.0291374922;2;23.8999996185;24.0;12;44.0;
60;6;33.125;48.7595062256;19;70.3043848276;2;23.8999996185;24.0;12;44.0;
61;6;34.125;47.7759399414;20;70.5753555298;2;23.8999996185;24.0;13;44.0;
62;6;33.125;48.9692687988;20;70.8409922123;2;23.8999996185;24.0;16;44.0;
63;6;34.125;47.9862442017;21;71.1003382206;2;21.8999996185;25.0;17;44.0;
64;6;36.125;45.0034713745;22;73.8235547543;3;20.8999996185;26.0;16;44.0;
65;7;35.7785415649;46.3507919312;21;76.05909729;3;19.8999996185;27.0;16;44.0;
66;7;34.188041687;48.765296936;21;77.8762854338;3;18.8999996185;28.0;17;44.0;
67;7;34.3716239929;51.0876159668;21;79.3481186628;3;17.8999996185;29.0;17;44.0;
68;7;35.6052284241;50.3357086182;23;80.2465643883;3;17.6000003815;30.0;17;44.0;
69;8;35.6999969482;49.4521026611;22;80.7417225838;3;17.6000003815;31.0;18;44.0;
70;8;36.6999969482;49.4787521362;22;81.1971461773;3;17.6000003815;32.0;18;45.3199996948;
71;8;33.6999969482;49.5059051514;22;81.5047076941;3;16.6000003815;31.0;16;46.3582401276;
72;8;33.6999969482;50.533531189;22;81.7544150352;3;16.6000003815;31.0;16;47.1666984558;
73;8;32.6999969482;50.5616073608;21;83.9918328524;3;15.6000003815;30.0;16;47.5526294708;
74;8;33.6999969482;52.5901260376;21;84.4071302414;3;15.6000003815;30.0;16;47.8066806793;
75;8;33.6999969482;57.6190414429;18;85.832554698;3;15.0;29.0;17;48.0;
76;8;35.0962295532;60.6483383179;18;86.3308261633;3;15.0;29.0;16;48.0;
77;9;34.6999969482;63.677986145;17;86.8477922678;3;16.0;30.0;16;48.0;
78;9;33.6999969482;67.7079467773;18;87.3864918947;3;17.0;31.0;16;48.0;
79;9;32.2999992371;73.3348388672;20;87.9492242336;3;18.0;32.0;16;48.0;
80;9;33.2999992371;74.5271759033;19;88.4404004812;3;18.0499992371;33.0;17;48.0;
81;9;32.2999992371;78.4017868042;20;88.9709523916;3;18.0499992371;34.0;17;49.0;
82;10;32.2999992371;81.6670608521;21;89.5424288511;3;20.0499992371;33.0;17;49.0900000334;
83;11;32.2999992371;84.952796936;20;90.1557939053;3;18.0499992371;36.0;17;49.1871190071;
84;11;32.2999992371;88.2594833374;21;90.8112509251;3;17.0499992371;39.0;18;49.2917383909;
85;11;32.2999992371;91.5872116089;21;91.5080679655;4;16.0499992371;42.0;17;49.4042263031;
86;11;33.2999992371;91.9356231689;22;92.2444204092;5;18.0499992371;43.0;16;50.5249304771;
87;11;32.2999992371;95.3037948608;22;93.0172718763;5;18.0;46.0;17;50.8341693878;
88;11;32.2999992371;98.6902236938;22;93.8223116398;5;18.0;49.0;17;51.1824995279;
89;11;33.2999992371;99.0927429199;25;95.6539766788;5;18.0;52.0;17;51.5744251013;
90;11;33.2999992371;103.508575439;26;96.5655664206;5;18.0;55.0;19;52.0146812201;
91;11;34.2999992371;107.934364319;27;99.0530929565;6;18.0;57.0;17;52.5081181526;
92;13;35.6149978638;109.446655273;26;125.217011809;6;18.0;59.0;17;54.0595271587;
93;13;38.8531417847;106.64666748;27;128.786041021;6;19.0;62.0;17;54.7934023142;
94;13;40.0273208618;107.853302002;27;131.819950461;6;20.0;65.0;20;55.730099082;
95;13;39.1515274048;112.775238037;26;134.213151336;6;21.0;65.0;19;56.7735002041;
96;13;40.2000007629;116.081596375;28;137.117892504;6;20.0;68.0;19;57.928319931;
97;13;43.2000007629;117.395561218;29;138.820531011;6;20.0;71.0;21;59.1971907616;
98;13;47.2000007629;116.716362;29;141.333138227;6;21.0;70.0;23;60.580063343;
99;13;51.2000007629;115.931022644;30;142.570018291;6;21.0;69.0;22;61.9817042351;
100;13;54.0274772644;119.262825012;32;143.757349133;6;20.0;71.0;23;63.4664695263;
